"game_date","game","player_name","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model"
2023-11-06,"NOP @ DEN","Jonas Valanciunas",2023-11-06 20:02:54,"mgm",0.5556,-125,0.0029,0.0032,0.1623,0.5584,-126
2023-11-06,"GSW @ DET","Jalen Duren",2023-11-06 20:02:54,"mgm",0.3509,185,0.0364,0.0281,1.4038,0.3873,158
2023-11-06,"LAL @ MIA","Bam Adebayo",2023-11-06 20:02:54,"mgm",0.5349,-115,-0.091,-0.0978,-4.8895,0.4439,125
2023-11-06,"LAC @ NYK","Mitchell Robinson",2023-11-06 20:02:54,"mgm",0.7333,-275,-0.0848,-0.1591,-7.9546,0.6485,-184
2023-11-06,"BOS @ MIN","Rudy Gobert",2023-11-06 20:02:54,"mgm",0.3774,165,-0.0414,-0.0332,-1.6611,0.336,198
2023-11-06,"NOP @ DEN","Nikola Jokic",2023-11-06 20:02:54,"mgm",0.5122,-105,-0.0706,-0.0724,-3.6201,0.4416,126
2023-11-06,"SAS @ IND","Victor Wembanyama",2023-11-06 20:02:54,"mgm",0.9231,-1200,-0.1259,-0.8183,-40.9162,0.7972,-393
2023-11-06,"WAS @ PHI","Daniel Gafford",2023-11-06 20:02:54,"mgm",0.2,400,0.0432,0.027,1.3494,0.2432,311
2023-11-06,"UTA @ CHI","Walker Kessler",2023-11-06 20:02:54,"mgm",0.75,-300,-0.0737,-0.1475,-7.3733,0.6763,-209
2023-11-06,"SAC @ HOU","Domantas Sabonis",2023-11-06 20:02:54,"mgm",0.4878,105,-0.0156,-0.0153,-0.7638,0.4722,112
2023-11-06,"SAS @ IND","Myles Turner",2023-11-06 20:32:54,"mgm",0.1429,600,0.06,0.035,1.7489,0.2028,393
2023-11-06,"WAS @ PHI","Joel Embiid",2023-11-06 20:32:54,"mgm",0.8667,-650,-0.1098,-0.4119,-20.5961,0.7568,-311
2023-11-06,"UTA @ CHI","Nikola Vucevic",2023-11-06 20:32:54,"mgm",0.3333,200,-0.0096,-0.0072,-0.36,0.3237,209
2023-11-06,"SAC @ HOU","Alperen Sengun",2023-11-06 20:32:54,"mgm",0.5918,-145,-0.064,-0.0784,-3.9195,0.5278,-112
2023-11-06,"GSW @ DET","Kevon Looney",2023-11-06 20:32:54,"mgm",0.7143,-250,-0.1016,-0.1778,-8.8911,0.6127,-158
2023-11-06,"LAL @ MIA","Anthony Davis",2023-11-06 20:32:54,"mgm",0.5349,-115,0.0212,0.0228,1.1395,0.5561,-125
2023-11-06,"LAC @ NYK","Ivica Zubac",2023-11-06 20:32:54,"mgm",0.3333,200,0.0182,0.0136,0.6818,0.3515,184
2023-11-06,"BOS @ MIN","Kristaps Porzingis",2023-11-06 20:32:54,"mgm",0.6923,-225,-0.0283,-0.046,-2.2989,0.664,-198
2023-11-06,"NOP @ DEN","Jonas Valanciunas",2023-11-06 20:32:54,"mgm",0.5556,-125,0.0029,0.0032,0.1623,0.5584,-126
2023-11-06,"GSW @ DET","Jalen Duren",2023-11-06 20:32:54,"mgm",0.3509,185,0.0364,0.0281,1.4038,0.3873,158
2023-11-06,"LAL @ MIA","Bam Adebayo",2023-11-06 20:32:54,"mgm",0.5349,-115,-0.091,-0.0978,-4.8895,0.4439,125
2023-11-06,"LAC @ NYK","Mitchell Robinson",2023-11-06 20:32:54,"mgm",0.7333,-275,-0.0848,-0.1591,-7.9546,0.6485,-184
2023-11-06,"BOS @ MIN","Rudy Gobert",2023-11-06 20:32:54,"mgm",0.3774,165,-0.0414,-0.0332,-1.6611,0.336,198
2023-11-06,"NOP @ DEN","Nikola Jokic",2023-11-06 20:32:54,"mgm",0.5122,-105,-0.0706,-0.0724,-3.6201,0.4416,126
2023-11-06,"SAS @ IND","Victor Wembanyama",2023-11-06 20:32:54,"mgm",0.9231,-1200,-0.1259,-0.8183,-40.9162,0.7972,-393
2023-11-06,"WAS @ PHI","Daniel Gafford",2023-11-06 20:32:54,"mgm",0.2,400,0.0432,0.027,1.3494,0.2432,311
2023-11-06,"UTA @ CHI","Walker Kessler",2023-11-06 20:32:54,"mgm",0.75,-300,-0.0737,-0.1475,-7.3733,0.6763,-209
2023-11-06,"SAC @ HOU","Domantas Sabonis",2023-11-06 20:32:54,"mgm",0.4878,105,-0.0156,-0.0153,-0.7638,0.4722,112
2023-11-06,"SAS @ IND","Myles Turner",2023-11-06 21:02:55,"mgm",0.1429,600,0.06,0.035,1.7489,0.2028,393
2023-11-06,"WAS @ PHI","Joel Embiid",2023-11-06 21:02:55,"mgm",0.8667,-650,-0.1098,-0.4119,-20.5961,0.7568,-311
2023-11-06,"UTA @ CHI","Nikola Vucevic",2023-11-06 21:02:55,"mgm",0.3333,200,-0.0096,-0.0072,-0.36,0.3237,209
2023-11-06,"SAC @ HOU","Alperen Sengun",2023-11-06 21:02:55,"mgm",0.5918,-145,-0.064,-0.0784,-3.9195,0.5278,-112
2023-11-06,"GSW @ DET","Kevon Looney",2023-11-06 21:02:55,"mgm",0.7143,-250,-0.1016,-0.1778,-8.8911,0.6127,-158
2023-11-06,"LAL @ MIA","Anthony Davis",2023-11-06 21:02:55,"mgm",0.5349,-115,0.0212,0.0228,1.1395,0.5561,-125
2023-11-06,"LAC @ NYK","Ivica Zubac",2023-11-06 21:02:55,"mgm",0.3333,200,0.0182,0.0136,0.6818,0.3515,184
2023-11-06,"BOS @ MIN","Kristaps Porzingis",2023-11-06 21:02:55,"mgm",0.6923,-225,-0.0283,-0.046,-2.2989,0.664,-198
2023-11-06,"NOP @ DEN","Jonas Valanciunas",2023-11-06 21:02:55,"mgm",0.5556,-125,0.0029,0.0032,0.1623,0.5584,-126
2023-11-06,"GSW @ DET","Jalen Duren",2023-11-06 21:02:55,"mgm",0.3509,185,0.0364,0.0281,1.4038,0.3873,158
2023-11-06,"LAL @ MIA","Bam Adebayo",2023-11-06 21:02:55,"mgm",0.5349,-115,-0.091,-0.0978,-4.8895,0.4439,125
2023-11-06,"LAC @ NYK","Mitchell Robinson",2023-11-06 21:02:55,"mgm",0.7333,-275,-0.0848,-0.1591,-7.9546,0.6485,-184
2023-11-06,"BOS @ MIN","Rudy Gobert",2023-11-06 21:02:55,"mgm",0.3774,165,-0.0414,-0.0332,-1.6611,0.336,198
2023-11-06,"NOP @ DEN","Nikola Jokic",2023-11-06 21:02:55,"mgm",0.5122,-105,-0.0706,-0.0724,-3.6201,0.4416,126
2023-11-06,"SAS @ IND","Victor Wembanyama",2023-11-06 21:02:55,"mgm",0.9231,-1200,-0.1259,-0.8183,-40.9162,0.7972,-393
2023-11-06,"WAS @ PHI","Daniel Gafford",2023-11-06 21:02:55,"mgm",0.2,400,0.0432,0.027,1.3494,0.2432,311
2023-11-06,"UTA @ CHI","Walker Kessler",2023-11-06 21:02:55,"mgm",0.75,-300,-0.0737,-0.1475,-7.3733,0.6763,-209
2023-11-06,"SAC @ HOU","Domantas Sabonis",2023-11-06 21:02:55,"mgm",0.4878,105,-0.0156,-0.0153,-0.7638,0.4722,112
2023-11-06,"SAS @ IND","Myles Turner",2023-11-06 21:32:49,"mgm",0.1429,600,0.06,0.035,1.7489,0.2028,393
2023-11-06,"WAS @ PHI","Joel Embiid",2023-11-06 21:32:49,"mgm",0.8667,-650,-0.1098,-0.4119,-20.5961,0.7568,-311
2023-11-06,"UTA @ CHI","Nikola Vucevic",2023-11-06 21:32:49,"mgm",0.3333,200,-0.0096,-0.0072,-0.36,0.3237,209
2023-11-06,"SAC @ HOU","Alperen Sengun",2023-11-06 21:32:49,"mgm",0.5918,-145,-0.064,-0.0784,-3.9195,0.5278,-112
2023-11-06,"GSW @ DET","Kevon Looney",2023-11-06 21:32:49,"mgm",0.7143,-250,-0.1016,-0.1778,-8.8911,0.6127,-158
2023-11-06,"LAL @ MIA","Anthony Davis",2023-11-06 21:32:49,"mgm",0.5349,-115,0.0212,0.0228,1.1395,0.5561,-125
2023-11-06,"LAC @ NYK","Ivica Zubac",2023-11-06 21:32:49,"mgm",0.3333,200,0.0182,0.0136,0.6818,0.3515,184
2023-11-06,"BOS @ MIN","Kristaps Porzingis",2023-11-06 21:32:49,"mgm",0.6923,-225,-0.0283,-0.046,-2.2989,0.664,-198
2023-11-06,"NOP @ DEN","Jonas Valanciunas",2023-11-06 21:32:49,"mgm",0.5556,-125,0.0029,0.0032,0.1623,0.5584,-126
2023-11-06,"GSW @ DET","Jalen Duren",2023-11-06 21:32:49,"mgm",0.3509,185,0.0364,0.0281,1.4038,0.3873,158
2023-11-06,"LAL @ MIA","Bam Adebayo",2023-11-06 21:32:49,"mgm",0.5349,-115,-0.091,-0.0978,-4.8895,0.4439,125
2023-11-06,"LAC @ NYK","Mitchell Robinson",2023-11-06 21:32:49,"mgm",0.7333,-275,-0.0848,-0.1591,-7.9546,0.6485,-184
2023-11-06,"BOS @ MIN","Rudy Gobert",2023-11-06 21:32:49,"mgm",0.3774,165,-0.0414,-0.0332,-1.6611,0.336,198
2023-11-06,"NOP @ DEN","Nikola Jokic",2023-11-06 21:32:49,"mgm",0.5122,-105,-0.0706,-0.0724,-3.6201,0.4416,126
2023-11-06,"SAS @ IND","Victor Wembanyama",2023-11-06 21:32:49,"mgm",0.9231,-1200,-0.1259,-0.8183,-40.9162,0.7972,-393
2023-11-06,"WAS @ PHI","Daniel Gafford",2023-11-06 21:32:49,"mgm",0.2,400,0.0432,0.027,1.3494,0.2432,311
2023-11-06,"UTA @ CHI","Walker Kessler",2023-11-06 21:32:49,"mgm",0.75,-300,-0.0737,-0.1475,-7.3733,0.6763,-209
2023-11-06,"SAC @ HOU","Domantas Sabonis",2023-11-06 21:32:49,"mgm",0.4878,105,-0.0156,-0.0153,-0.7638,0.4722,112
2023-11-06,"SAS @ IND","Myles Turner",2023-11-06 22:03:25,"mgm",0.1429,600,0.06,0.035,1.7489,0.2028,393
2023-11-06,"WAS @ PHI","Joel Embiid",2023-11-06 22:03:25,"mgm",0.8667,-650,-0.1098,-0.4119,-20.5961,0.7568,-311
2023-11-06,"UTA @ CHI","Nikola Vucevic",2023-11-06 22:03:25,"mgm",0.3333,200,-0.0096,-0.0072,-0.36,0.3237,209
2023-11-06,"SAC @ HOU","Alperen Sengun",2023-11-06 22:03:25,"mgm",0.5918,-145,-0.064,-0.0784,-3.9195,0.5278,-112
2023-11-06,"GSW @ DET","Kevon Looney",2023-11-06 22:03:25,"mgm",0.7143,-250,-0.1016,-0.1778,-8.8911,0.6127,-158
2023-11-06,"LAL @ MIA","Anthony Davis",2023-11-06 22:03:25,"mgm",0.5349,-115,0.0212,0.0228,1.1395,0.5561,-125
2023-11-06,"LAC @ NYK","Ivica Zubac",2023-11-06 22:03:25,"mgm",0.3333,200,0.0182,0.0136,0.6818,0.3515,184
2023-11-06,"BOS @ MIN","Kristaps Porzingis",2023-11-06 22:03:25,"mgm",0.6923,-225,-0.0283,-0.046,-2.2989,0.664,-198
2023-11-06,"NOP @ DEN","Jonas Valanciunas",2023-11-06 22:03:25,"mgm",0.5556,-125,0.0029,0.0032,0.1623,0.5584,-126
2023-11-06,"GSW @ DET","Jalen Duren",2023-11-06 22:03:25,"mgm",0.3509,185,0.0364,0.0281,1.4038,0.3873,158
2023-11-06,"LAL @ MIA","Bam Adebayo",2023-11-06 22:03:25,"mgm",0.5349,-115,-0.091,-0.0978,-4.8895,0.4439,125
2023-11-06,"LAC @ NYK","Mitchell Robinson",2023-11-06 22:03:25,"mgm",0.7333,-275,-0.0848,-0.1591,-7.9546,0.6485,-184
2023-11-06,"BOS @ MIN","Rudy Gobert",2023-11-06 22:03:25,"mgm",0.3774,165,-0.0414,-0.0332,-1.6611,0.336,198
2023-11-06,"NOP @ DEN","Nikola Jokic",2023-11-06 22:03:25,"mgm",0.5122,-105,-0.0706,-0.0724,-3.6201,0.4416,126
2023-11-06,"SAS @ IND","Victor Wembanyama",2023-11-06 22:03:25,"mgm",0.9231,-1200,-0.1259,-0.8183,-40.9162,0.7972,-393
2023-11-06,"WAS @ PHI","Daniel Gafford",2023-11-06 22:03:25,"mgm",0.2,400,0.0432,0.027,1.3494,0.2432,311
2023-11-06,"UTA @ CHI","Walker Kessler",2023-11-06 22:03:25,"mgm",0.75,-300,-0.0737,-0.1475,-7.3733,0.6763,-209
2023-11-06,"SAC @ HOU","Domantas Sabonis",2023-11-06 22:03:25,"mgm",0.4878,105,-0.0156,-0.0153,-0.7638,0.4722,112
2023-11-06,"SAS @ IND","Myles Turner",2023-11-06 22:34:28,"mgm",0.1429,600,0.06,0.035,1.7489,0.2028,393
2023-11-06,"WAS @ PHI","Joel Embiid",2023-11-06 22:34:28,"mgm",0.8667,-650,-0.1098,-0.4119,-20.5961,0.7568,-311
2023-11-06,"UTA @ CHI","Nikola Vucevic",2023-11-06 22:34:28,"mgm",0.3333,200,-0.0096,-0.0072,-0.36,0.3237,209
2023-11-06,"SAC @ HOU","Alperen Sengun",2023-11-06 22:34:28,"mgm",0.5918,-145,-0.064,-0.0784,-3.9195,0.5278,-112
2023-11-06,"GSW @ DET","Kevon Looney",2023-11-06 22:34:28,"mgm",0.7143,-250,-0.1016,-0.1778,-8.8911,0.6127,-158
2023-11-06,"LAL @ MIA","Anthony Davis",2023-11-06 22:34:28,"mgm",0.5349,-115,0.0212,0.0228,1.1395,0.5561,-125
2023-11-06,"LAC @ NYK","Ivica Zubac",2023-11-06 22:34:28,"mgm",0.3333,200,0.0182,0.0136,0.6818,0.3515,184
2023-11-06,"BOS @ MIN","Kristaps Porzingis",2023-11-06 22:34:28,"mgm",0.6923,-225,-0.0283,-0.046,-2.2989,0.664,-198
2023-11-06,"NOP @ DEN","Jonas Valanciunas",2023-11-06 22:34:28,"mgm",0.5556,-125,0.0029,0.0032,0.1623,0.5584,-126
2023-11-06,"GSW @ DET","Jalen Duren",2023-11-06 22:34:28,"mgm",0.3509,185,0.0364,0.0281,1.4038,0.3873,158
2023-11-06,"LAL @ MIA","Bam Adebayo",2023-11-06 22:34:28,"mgm",0.5349,-115,-0.091,-0.0978,-4.8895,0.4439,125
2023-11-06,"LAC @ NYK","Mitchell Robinson",2023-11-06 22:34:28,"mgm",0.7333,-275,-0.0848,-0.1591,-7.9546,0.6485,-184
2023-11-06,"BOS @ MIN","Rudy Gobert",2023-11-06 22:34:28,"mgm",0.3774,165,-0.0414,-0.0332,-1.6611,0.336,198
2023-11-06,"NOP @ DEN","Nikola Jokic",2023-11-06 22:34:28,"mgm",0.5122,-105,-0.0706,-0.0724,-3.6201,0.4416,126
2023-11-06,"SAS @ IND","Victor Wembanyama",2023-11-06 22:34:28,"mgm",0.9231,-1200,-0.1259,-0.8183,-40.9162,0.7972,-393
2023-11-06,"WAS @ PHI","Daniel Gafford",2023-11-06 22:34:28,"mgm",0.2,400,0.0432,0.027,1.3494,0.2432,311
2023-11-06,"UTA @ CHI","Walker Kessler",2023-11-06 22:34:28,"mgm",0.75,-300,-0.0737,-0.1475,-7.3733,0.6763,-209
2023-11-06,"SAC @ HOU","Domantas Sabonis",2023-11-06 22:34:28,"mgm",0.4878,105,-0.0156,-0.0153,-0.7638,0.4722,112
2023-11-06,"SAS @ IND","Myles Turner",2023-11-06 23:04:36,"mgm",0.1429,600,0.06,0.035,1.7489,0.2028,393
2023-11-06,"WAS @ PHI","Joel Embiid",2023-11-06 23:04:36,"mgm",0.8667,-650,-0.1098,-0.4119,-20.5961,0.7568,-311
2023-11-06,"UTA @ CHI","Nikola Vucevic",2023-11-06 23:04:36,"mgm",0.3333,200,-0.0096,-0.0072,-0.36,0.3237,209
2023-11-06,"SAC @ HOU","Alperen Sengun",2023-11-06 23:04:36,"mgm",0.5918,-145,-0.064,-0.0784,-3.9195,0.5278,-112
2023-11-06,"GSW @ DET","Kevon Looney",2023-11-06 23:04:36,"mgm",0.7143,-250,-0.1016,-0.1778,-8.8911,0.6127,-158
2023-11-06,"LAL @ MIA","Anthony Davis",2023-11-06 23:04:36,"mgm",0.5349,-115,0.0212,0.0228,1.1395,0.5561,-125
2023-11-06,"LAC @ NYK","Ivica Zubac",2023-11-06 23:04:36,"mgm",0.3333,200,0.0182,0.0136,0.6818,0.3515,184
2023-11-06,"BOS @ MIN","Kristaps Porzingis",2023-11-06 23:04:36,"mgm",0.6923,-225,-0.0283,-0.046,-2.2989,0.664,-198
2023-11-06,"NOP @ DEN","Jonas Valanciunas",2023-11-06 23:04:36,"mgm",0.5556,-125,0.0029,0.0032,0.1623,0.5584,-126
2023-11-06,"GSW @ DET","Jalen Duren",2023-11-06 23:04:36,"mgm",0.3509,185,0.0364,0.0281,1.4038,0.3873,158
2023-11-06,"LAL @ MIA","Bam Adebayo",2023-11-06 23:04:36,"mgm",0.5349,-115,-0.091,-0.0978,-4.8895,0.4439,125
2023-11-06,"LAC @ NYK","Mitchell Robinson",2023-11-06 23:04:36,"mgm",0.7333,-275,-0.0848,-0.1591,-7.9546,0.6485,-184
2023-11-06,"BOS @ MIN","Rudy Gobert",2023-11-06 23:04:36,"mgm",0.3774,165,-0.0414,-0.0332,-1.6611,0.336,198
2023-11-06,"NOP @ DEN","Nikola Jokic",2023-11-06 23:04:36,"mgm",0.5122,-105,-0.0706,-0.0724,-3.6201,0.4416,126
2023-11-06,"SAS @ IND","Victor Wembanyama",2023-11-06 23:04:36,"mgm",0.9231,-1200,-0.1259,-0.8183,-40.9162,0.7972,-393
2023-11-06,"WAS @ PHI","Daniel Gafford",2023-11-06 23:04:36,"mgm",0.2,400,0.0432,0.027,1.3494,0.2432,311
2023-11-06,"UTA @ CHI","Walker Kessler",2023-11-06 23:04:36,"mgm",0.75,-300,-0.0737,-0.1475,-7.3733,0.6763,-209
2023-11-06,"SAC @ HOU","Domantas Sabonis",2023-11-06 23:04:36,"mgm",0.4878,105,-0.0156,-0.0153,-0.7638,0.4722,112
2023-11-06,"SAS @ IND","Myles Turner",2023-11-06 23:34:34,"mgm",0.1429,600,0.06,0.035,1.7489,0.2028,393
2023-11-06,"WAS @ PHI","Joel Embiid",2023-11-06 23:34:34,"mgm",0.8667,-650,-0.1098,-0.4119,-20.5961,0.7568,-311
2023-11-06,"UTA @ CHI","Nikola Vucevic",2023-11-06 23:34:34,"mgm",0.3333,200,-0.0096,-0.0072,-0.36,0.3237,209
2023-11-06,"SAC @ HOU","Alperen Sengun",2023-11-06 23:34:34,"mgm",0.5918,-145,-0.064,-0.0784,-3.9195,0.5278,-112
2023-11-06,"GSW @ DET","Kevon Looney",2023-11-06 23:34:34,"mgm",0.7143,-250,-0.1016,-0.1778,-8.8911,0.6127,-158
2023-11-06,"LAL @ MIA","Anthony Davis",2023-11-06 23:34:34,"mgm",0.5349,-115,0.0212,0.0228,1.1395,0.5561,-125
2023-11-06,"LAC @ NYK","Ivica Zubac",2023-11-06 23:34:34,"mgm",0.3333,200,0.0182,0.0136,0.6818,0.3515,184
2023-11-06,"BOS @ MIN","Kristaps Porzingis",2023-11-06 23:34:34,"mgm",0.6923,-225,-0.0283,-0.046,-2.2989,0.664,-198
2023-11-06,"NOP @ DEN","Jonas Valanciunas",2023-11-06 23:34:34,"mgm",0.5556,-125,0.0029,0.0032,0.1623,0.5584,-126
2023-11-06,"GSW @ DET","Jalen Duren",2023-11-06 23:34:34,"mgm",0.3509,185,0.0364,0.0281,1.4038,0.3873,158
2023-11-06,"LAL @ MIA","Bam Adebayo",2023-11-06 23:34:34,"mgm",0.5349,-115,-0.091,-0.0978,-4.8895,0.4439,125
2023-11-06,"LAC @ NYK","Mitchell Robinson",2023-11-06 23:34:34,"mgm",0.7333,-275,-0.0848,-0.1591,-7.9546,0.6485,-184
2023-11-06,"BOS @ MIN","Rudy Gobert",2023-11-06 23:34:34,"mgm",0.3774,165,-0.0414,-0.0332,-1.6611,0.336,198
2023-11-06,"NOP @ DEN","Nikola Jokic",2023-11-06 23:34:34,"mgm",0.5122,-105,-0.0706,-0.0724,-3.6201,0.4416,126
2023-11-06,"SAS @ IND","Victor Wembanyama",2023-11-06 23:34:34,"mgm",0.9231,-1200,-0.1259,-0.8183,-40.9162,0.7972,-393
2023-11-06,"WAS @ PHI","Daniel Gafford",2023-11-06 23:34:34,"mgm",0.2,400,0.0432,0.027,1.3494,0.2432,311
2023-11-06,"UTA @ CHI","Walker Kessler",2023-11-06 23:34:34,"mgm",0.75,-300,-0.0737,-0.1475,-7.3733,0.6763,-209
2023-11-06,"SAC @ HOU","Domantas Sabonis",2023-11-06 23:34:34,"mgm",0.4878,105,-0.0156,-0.0153,-0.7638,0.4722,112
2023-11-06,"SAS @ IND","Myles Turner",2023-11-07 00:04:23,"mgm",0.1429,600,0.06,0.035,1.7489,0.2028,393
2023-11-06,"WAS @ PHI","Joel Embiid",2023-11-07 00:04:23,"mgm",0.8667,-650,-0.1098,-0.4119,-20.5961,0.7568,-311
2023-11-06,"UTA @ CHI","Nikola Vucevic",2023-11-07 00:04:23,"mgm",0.3333,200,-0.0096,-0.0072,-0.36,0.3237,209
2023-11-06,"SAC @ HOU","Alperen Sengun",2023-11-07 00:04:23,"mgm",0.5918,-145,-0.064,-0.0784,-3.9195,0.5278,-112
2023-11-06,"LAL @ MIA","Anthony Davis",2023-11-07 00:04:23,"mgm",0.5349,-115,0.0212,0.0228,1.1395,0.5561,-125
2023-11-06,"LAC @ NYK","Ivica Zubac",2023-11-07 00:04:23,"mgm",0.3333,200,0.0182,0.0136,0.6818,0.3515,184
2023-11-06,"BOS @ MIN","Kristaps Porzingis",2023-11-07 00:04:23,"mgm",0.6923,-225,-0.0283,-0.046,-2.2989,0.664,-198
2023-11-06,"NOP @ DEN","Jonas Valanciunas",2023-11-07 00:04:23,"mgm",0.5556,-125,0.0029,0.0032,0.1623,0.5584,-126
2023-11-06,"LAL @ MIA","Bam Adebayo",2023-11-07 00:04:23,"mgm",0.5349,-115,-0.091,-0.0978,-4.8895,0.4439,125
2023-11-06,"LAC @ NYK","Mitchell Robinson",2023-11-07 00:04:23,"mgm",0.7333,-275,-0.0848,-0.1591,-7.9546,0.6485,-184
2023-11-06,"BOS @ MIN","Rudy Gobert",2023-11-07 00:04:23,"mgm",0.3774,165,-0.0414,-0.0332,-1.6611,0.336,198
2023-11-06,"NOP @ DEN","Nikola Jokic",2023-11-07 00:04:23,"mgm",0.5122,-105,-0.0706,-0.0724,-3.6201,0.4416,126
2023-11-06,"SAS @ IND","Victor Wembanyama",2023-11-07 00:04:23,"mgm",0.9231,-1200,-0.1259,-0.8183,-40.9162,0.7972,-393
2023-11-06,"WAS @ PHI","Daniel Gafford",2023-11-07 00:04:23,"mgm",0.2,400,0.0432,0.027,1.3494,0.2432,311
2023-11-06,"UTA @ CHI","Walker Kessler",2023-11-07 00:04:23,"mgm",0.75,-300,-0.0737,-0.1475,-7.3733,0.6763,-209
2023-11-06,"SAC @ HOU","Domantas Sabonis",2023-11-07 00:04:23,"mgm",0.4878,105,-0.0156,-0.0153,-0.7638,0.4722,112
2023-11-06,"UTA @ CHI","Nikola Vucevic",2023-11-07 00:34:06,"mgm",0.3333,200,-0.0096,-0.0072,-0.36,0.3237,209
2023-11-06,"SAC @ HOU","Alperen Sengun",2023-11-07 00:34:06,"mgm",0.5918,-145,-0.064,-0.0784,-3.9195,0.5278,-112
2023-11-06,"LAL @ MIA","Anthony Davis",2023-11-07 00:34:06,"mgm",0.5349,-115,0.0212,0.0228,1.1395,0.5561,-125
2023-11-06,"LAC @ NYK","Ivica Zubac",2023-11-07 00:34:06,"mgm",0.3333,200,0.0182,0.0136,0.6818,0.3515,184
2023-11-06,"BOS @ MIN","Kristaps Porzingis",2023-11-07 00:34:06,"mgm",0.6923,-225,-0.0283,-0.046,-2.2989,0.664,-198
2023-11-06,"NOP @ DEN","Jonas Valanciunas",2023-11-07 00:34:06,"mgm",0.5556,-125,0.0029,0.0032,0.1623,0.5584,-126
2023-11-06,"LAL @ MIA","Bam Adebayo",2023-11-07 00:34:06,"mgm",0.5349,-115,-0.091,-0.0978,-4.8895,0.4439,125
2023-11-06,"LAC @ NYK","Mitchell Robinson",2023-11-07 00:34:06,"mgm",0.7333,-275,-0.0848,-0.1591,-7.9546,0.6485,-184
2023-11-06,"BOS @ MIN","Rudy Gobert",2023-11-07 00:34:06,"mgm",0.3774,165,-0.0414,-0.0332,-1.6611,0.336,198
2023-11-06,"NOP @ DEN","Nikola Jokic",2023-11-07 00:34:06,"mgm",0.5122,-105,-0.0706,-0.0724,-3.6201,0.4416,126
2023-11-06,"UTA @ CHI","Walker Kessler",2023-11-07 00:34:06,"mgm",0.75,-300,-0.0737,-0.1475,-7.3733,0.6763,-209
2023-11-06,"SAC @ HOU","Domantas Sabonis",2023-11-07 00:34:06,"mgm",0.4878,105,-0.0156,-0.0153,-0.7638,0.4722,112
2023-11-06,"NOP @ DEN","Jonas Valanciunas",2023-11-07 01:03:45,"mgm",0.5556,-125,0.0029,0.0032,0.1623,0.5584,-126
2023-11-06,"NOP @ DEN","Nikola Jokic",2023-11-07 01:03:45,"mgm",0.5122,-105,-0.0706,-0.0724,-3.6201,0.4416,126
2023-11-06,"NOP @ DEN","Jonas Valanciunas",2023-11-07 01:33:36,"mgm",0.5556,-125,0.0029,0.0032,0.1623,0.5584,-126
2023-11-06,"NOP @ DEN","Nikola Jokic",2023-11-07 01:33:36,"mgm",0.5122,-105,-0.0706,-0.0724,-3.6201,0.4416,126
2023-11-06,"NOP @ DEN","Jonas Valanciunas",2023-11-07 02:03:30,"mgm",0.5556,-125,0.0029,0.0032,0.1623,0.5584,-126
2023-11-06,"NOP @ DEN","Nikola Jokic",2023-11-07 02:03:30,"mgm",0.5122,-105,-0.0706,-0.0724,-3.6201,0.4416,126
2023-11-08,"UTA @ IND","Myles Turner",2023-11-08 15:34:29,"mgm",0.2941,240,0.0394,0.0279,1.3953,0.3335,200
2023-11-08,"WAS @ CHA","Daniel Gafford",2023-11-08 15:34:29,"mgm",0.2353,325,0.0225,0.0147,0.7359,0.2578,288
2023-11-08,"BOS @ PHI","Kristaps Porzingis",2023-11-08 15:34:29,"mgm",0.6226,-165,0.0186,0.0247,1.2333,0.6413,-179
2023-11-08,"WAS @ CHA","Mark Williams",2023-11-08 15:34:29,"mgm",0.8333,-500,-0.0911,-0.2734,-13.6704,0.7422,-288
2023-11-08,"BOS @ PHI","Joel Embiid",2023-11-08 15:34:29,"mgm",0.4348,130,-0.076,-0.0673,-3.3633,0.3587,179
2023-11-08,"UTA @ IND","Walker Kessler",2023-11-08 15:34:29,"mgm",0.7778,-350,-0.1113,-0.2504,-12.5204,0.6665,-200
2023-11-08,"UTA @ IND","Myles Turner",2023-11-08 16:04:26,"mgm",0.2941,240,0.0394,0.0279,1.3953,0.3335,200
2023-11-08,"GSW @ DEN","Nikola Jokic",2023-11-08 16:04:26,"mgm",0.5349,-115,-0.0976,-0.1049,-5.246,0.4373,129
2023-11-08,"WAS @ CHA","Daniel Gafford",2023-11-08 16:04:26,"mgm",0.2353,325,0.0225,0.0147,0.7359,0.2578,288
2023-11-08,"BOS @ PHI","Kristaps Porzingis",2023-11-08 16:04:26,"mgm",0.6226,-165,0.0186,0.0247,1.2333,0.6413,-179
2023-11-08,"WAS @ CHA","Mark Williams",2023-11-08 16:04:26,"mgm",0.8333,-500,-0.0911,-0.2734,-13.6704,0.7422,-288
2023-11-08,"BOS @ PHI","Joel Embiid",2023-11-08 16:04:26,"mgm",0.4348,130,-0.076,-0.0673,-3.3633,0.3587,179
2023-11-08,"UTA @ IND","Walker Kessler",2023-11-08 16:04:26,"mgm",0.7778,-350,-0.1113,-0.2504,-12.5204,0.6665,-200
2023-11-08,"GSW @ DEN","Kevon Looney",2023-11-08 16:04:26,"mgm",0.5349,-115,0.0278,0.0299,1.496,0.5627,-129
