"game_date","game","quarter","team_abbreviation","quarter_team","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model"
2023-10-29,"POR @ PHI","1Q","PHI","1Q_PHI",2023-10-29 14:29:26,"dk",0.5556,-125,-0.0724,-0.0814,-4.0714,0.4832,107
2023-10-29,"GSW @ HOU","1Q","HOU","1Q_HOU",2023-10-29 14:29:26,"csr",0.4651,115,0.0288,0.0269,1.3468,0.4939,102
2023-10-29,"GSW @ HOU","1Q","HOU","1Q_HOU",2023-10-29 14:29:26,"dk",0.4545,120,0.044,0.0404,2.0188,0.4986,101
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 14:29:26,"csr",0.5918,-145,-0.0073,-0.0089,-0.4451,0.5846,-141
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 14:29:26,"dk",0.6226,-165,-0.055,-0.0729,-3.6437,0.5676,-131
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 14:29:26,"pb",0.5652,-129.9883,0.0194,0.0223,1.114,0.5846,-141
2023-10-29,"POR @ PHI","1Q","POR","1Q_POR",2023-10-29 14:29:26,"dk",0.5122,-105,0.0046,0.0047,0.2373,0.5168,-107
2023-10-29,"LAL @ SAC","1Q","SAC","1Q_SAC",2023-10-29 14:29:26,"dk",0.4444,125,0.005,0.0045,0.2259,0.4495,122
2023-10-29,"SAS @ LAC","1Q","SAS","1Q_SAS",2023-10-29 14:29:26,"dk",0.5556,-125,-0.0305,-0.0343,-1.7163,0.525,-111
2023-10-29,"DEN @ OKC","1Q","OKC","1Q_OKC",2023-10-29 14:29:26,"csr",0.4902,104,-0.0256,-0.0251,-1.2555,0.4646,115
2023-10-29,"DEN @ OKC","1Q","OKC","1Q_OKC",2023-10-29 14:29:26,"dk",0.4878,105,-0.0154,-0.015,-0.7501,0.4724,112
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 14:59:25,"csr",0.4651,115,-0.0488,-0.0456,-2.28,0.4163,140
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 14:59:25,"dk",0.4444,125,-0.0115,-0.0103,-0.5167,0.433,131
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 14:59:25,"pb",0.5122,-104.9979,-0.0959,-0.0983,-4.9126,0.4163,140
2023-10-29,"DEN @ OKC","1Q","DEN","1Q_DEN",2023-10-29 14:59:25,"csr",0.5868,-142,-0.0514,-0.0622,-3.1079,0.5354,-115
2023-10-29,"DEN @ OKC","1Q","DEN","1Q_DEN",2023-10-29 14:59:25,"dk",0.5833,-140,-0.0558,-0.0669,-3.3462,0.5276,-112
2023-10-29,"GSW @ HOU","1Q","GSW","1Q_GSW",2023-10-29 14:59:25,"csr",0.5918,-145,-0.0848,-0.1039,-5.1962,0.507,-103
2023-10-29,"GSW @ HOU","1Q","GSW","1Q_GSW",2023-10-29 14:59:25,"dk",0.6078,-155,-0.1058,-0.1349,-6.746,0.502,-101
2023-10-29,"SAS @ LAC","1Q","LAC","1Q_LAC",2023-10-29 14:59:25,"csr",0.5556,-125,-0.0769,-0.0865,-4.3272,0.4786,109
2023-10-29,"SAS @ LAC","1Q","LAC","1Q_LAC",2023-10-29 14:59:25,"dk",0.5122,-105,-0.0368,-0.0378,-1.8882,0.4754,110
2023-10-29,"LAL @ SAC","1Q","LAL","1Q_LAL",2023-10-29 14:59:25,"csr",0.6,-150,-0.0432,-0.054,-2.6991,0.5568,-126
2023-10-29,"LAL @ SAC","1Q","LAL","1Q_LAL",2023-10-29 14:59:25,"dk",0.6296,-170,-0.0791,-0.1068,-5.3388,0.5505,-122
2023-10-29,"POR @ PHI","1Q","PHI","1Q_PHI",2023-10-29 14:59:25,"csr",0.5349,-115,-0.0469,-0.0504,-2.5217,0.488,105
2023-10-29,"POR @ PHI","1Q","PHI","1Q_PHI",2023-10-29 14:59:25,"dk",0.5556,-125,-0.0724,-0.0814,-4.0714,0.4832,107
2023-10-29,"GSW @ HOU","1Q","HOU","1Q_HOU",2023-10-29 14:59:25,"csr",0.4651,115,0.0279,0.0261,1.3032,0.493,103
2023-10-29,"GSW @ HOU","1Q","HOU","1Q_HOU",2023-10-29 14:59:25,"dk",0.4545,120,0.0434,0.0398,1.9906,0.498,101
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 14:59:25,"csr",0.5918,-145,-0.0082,-0.01,-0.5005,0.5837,-140
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 14:59:25,"dk",0.6226,-165,-0.0556,-0.0737,-3.6837,0.567,-131
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 14:59:25,"pb",0.5556,-125,0.0281,0.0316,1.5812,0.5837,-140
2023-10-29,"POR @ PHI","1Q","POR","1Q_POR",2023-10-29 14:59:25,"csr",0.5349,-115,-0.0229,-0.0246,-1.2283,0.512,-105
2023-10-29,"POR @ PHI","1Q","POR","1Q_POR",2023-10-29 14:59:25,"dk",0.5122,-105,0.0046,0.0047,0.2373,0.5168,-107
2023-10-29,"LAL @ SAC","1Q","SAC","1Q_SAC",2023-10-29 14:59:25,"csr",0.4545,120,-0.0114,-0.0104,-0.5206,0.4432,126
2023-10-29,"LAL @ SAC","1Q","SAC","1Q_SAC",2023-10-29 14:59:25,"dk",0.4444,125,0.005,0.0045,0.2259,0.4495,122
2023-10-29,"SAS @ LAC","1Q","SAS","1Q_SAS",2023-10-29 14:59:25,"csr",0.5122,-105,0.0092,0.0094,0.4703,0.5214,-109
2023-10-29,"SAS @ LAC","1Q","SAS","1Q_SAS",2023-10-29 14:59:25,"dk",0.5556,-125,-0.0309,-0.0348,-1.7386,0.5246,-110
2023-10-29,"DEN @ OKC","1Q","OKC","1Q_OKC",2023-10-29 14:59:25,"csr",0.4902,104,-0.0256,-0.0251,-1.2555,0.4646,115
2023-10-29,"DEN @ OKC","1Q","OKC","1Q_OKC",2023-10-29 14:59:25,"dk",0.4878,105,-0.0154,-0.015,-0.7501,0.4724,112
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 15:29:35,"csr",0.4651,115,-0.0488,-0.0456,-2.28,0.4163,140
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 15:29:35,"dk",0.4444,125,-0.0115,-0.0103,-0.5167,0.433,131
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 15:29:35,"pb",0.5,100,-0.0837,-0.0837,-4.1833,0.4163,140
2023-10-29,"DEN @ OKC","1Q","DEN","1Q_DEN",2023-10-29 15:29:35,"csr",0.5868,-142,-0.0514,-0.0622,-3.1079,0.5354,-115
2023-10-29,"DEN @ OKC","1Q","DEN","1Q_DEN",2023-10-29 15:29:35,"dk",0.5833,-140,-0.0558,-0.0669,-3.3462,0.5276,-112
2023-10-29,"GSW @ HOU","1Q","GSW","1Q_GSW",2023-10-29 15:29:35,"csr",0.5918,-145,-0.0848,-0.1039,-5.1962,0.507,-103
2023-10-29,"GSW @ HOU","1Q","GSW","1Q_GSW",2023-10-29 15:29:35,"dk",0.6078,-155,-0.1058,-0.1349,-6.746,0.502,-101
2023-10-29,"SAS @ LAC","1Q","LAC","1Q_LAC",2023-10-29 15:29:35,"csr",0.5556,-125,-0.0769,-0.0865,-4.3272,0.4786,109
2023-10-29,"SAS @ LAC","1Q","LAC","1Q_LAC",2023-10-29 15:29:35,"dk",0.5122,-105,-0.0368,-0.0378,-1.8882,0.4754,110
2023-10-29,"LAL @ SAC","1Q","LAL","1Q_LAL",2023-10-29 15:29:35,"csr",0.6,-150,-0.0432,-0.054,-2.6991,0.5568,-126
2023-10-29,"LAL @ SAC","1Q","LAL","1Q_LAL",2023-10-29 15:29:35,"dk",0.6296,-170,-0.0791,-0.1068,-5.3388,0.5505,-122
2023-10-29,"POR @ PHI","1Q","PHI","1Q_PHI",2023-10-29 15:29:35,"csr",0.5349,-115,-0.0469,-0.0504,-2.5217,0.488,105
2023-10-29,"POR @ PHI","1Q","PHI","1Q_PHI",2023-10-29 15:29:35,"dk",0.5556,-125,-0.0724,-0.0814,-4.0714,0.4832,107
2023-10-29,"GSW @ HOU","1Q","HOU","1Q_HOU",2023-10-29 15:29:35,"csr",0.4651,115,0.0279,0.0261,1.3032,0.493,103
2023-10-29,"GSW @ HOU","1Q","HOU","1Q_HOU",2023-10-29 15:29:35,"dk",0.4545,120,0.0434,0.0398,1.9906,0.498,101
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 15:29:35,"csr",0.5918,-145,-0.0082,-0.01,-0.5005,0.5837,-140
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 15:29:35,"dk",0.6226,-165,-0.0556,-0.0737,-3.6837,0.567,-131
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 15:29:35,"pb",0.5652,-129.9883,0.0185,0.0212,1.062,0.5837,-140
2023-10-29,"POR @ PHI","1Q","POR","1Q_POR",2023-10-29 15:29:35,"csr",0.5349,-115,-0.0229,-0.0246,-1.2283,0.512,-105
2023-10-29,"POR @ PHI","1Q","POR","1Q_POR",2023-10-29 15:29:35,"dk",0.5122,-105,0.0046,0.0047,0.2373,0.5168,-107
2023-10-29,"LAL @ SAC","1Q","SAC","1Q_SAC",2023-10-29 15:29:35,"csr",0.4545,120,-0.0114,-0.0104,-0.5206,0.4432,126
2023-10-29,"LAL @ SAC","1Q","SAC","1Q_SAC",2023-10-29 15:29:35,"dk",0.4444,125,0.005,0.0045,0.2259,0.4495,122
2023-10-29,"SAS @ LAC","1Q","SAS","1Q_SAS",2023-10-29 15:29:35,"csr",0.5122,-105,0.0092,0.0094,0.4703,0.5214,-109
2023-10-29,"SAS @ LAC","1Q","SAS","1Q_SAS",2023-10-29 15:29:35,"dk",0.5556,-125,-0.0309,-0.0348,-1.7386,0.5246,-110
2023-10-29,"DEN @ OKC","1Q","OKC","1Q_OKC",2023-10-29 15:29:35,"csr",0.4902,104,-0.0256,-0.0251,-1.2555,0.4646,115
2023-10-29,"DEN @ OKC","1Q","OKC","1Q_OKC",2023-10-29 15:29:35,"dk",0.4878,105,-0.0154,-0.015,-0.7501,0.4724,112
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 15:59:34,"csr",0.4651,115,-0.0488,-0.0456,-2.28,0.4163,140
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 15:59:34,"dk",0.4444,125,-0.0115,-0.0103,-0.5167,0.433,131
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 15:59:34,"pb",0.5,100,-0.0837,-0.0837,-4.1833,0.4163,140
2023-10-29,"DEN @ OKC","1Q","DEN","1Q_DEN",2023-10-29 15:59:34,"csr",0.5868,-142,-0.0514,-0.0622,-3.1079,0.5354,-115
2023-10-29,"DEN @ OKC","1Q","DEN","1Q_DEN",2023-10-29 15:59:34,"dk",0.5833,-140,-0.0558,-0.0669,-3.3462,0.5276,-112
2023-10-29,"GSW @ HOU","1Q","GSW","1Q_GSW",2023-10-29 15:59:34,"csr",0.5918,-145,-0.0848,-0.1039,-5.1962,0.507,-103
2023-10-29,"GSW @ HOU","1Q","GSW","1Q_GSW",2023-10-29 15:59:34,"dk",0.6078,-155,-0.1058,-0.1349,-6.746,0.502,-101
2023-10-29,"SAS @ LAC","1Q","LAC","1Q_LAC",2023-10-29 15:59:34,"csr",0.5556,-125,-0.0769,-0.0865,-4.3272,0.4786,109
2023-10-29,"SAS @ LAC","1Q","LAC","1Q_LAC",2023-10-29 15:59:34,"dk",0.5122,-105,-0.0368,-0.0378,-1.8882,0.4754,110
2023-10-29,"LAL @ SAC","1Q","LAL","1Q_LAL",2023-10-29 15:59:34,"csr",0.6,-150,-0.0423,-0.0528,-2.6416,0.5577,-126
2023-10-29,"LAL @ SAC","1Q","LAL","1Q_LAL",2023-10-29 15:59:34,"dk",0.6296,-170,-0.0785,-0.106,-5.2977,0.5511,-123
2023-10-29,"POR @ PHI","1Q","PHI","1Q_PHI",2023-10-29 15:59:34,"csr",0.5349,-115,-0.0476,-0.0511,-2.5562,0.4873,105
2023-10-29,"POR @ PHI","1Q","PHI","1Q_PHI",2023-10-29 15:59:34,"dk",0.5556,-125,-0.0728,-0.0819,-4.0937,0.4828,107
2023-10-29,"GSW @ HOU","1Q","HOU","1Q_HOU",2023-10-29 15:59:34,"csr",0.4651,115,0.0279,0.0261,1.3032,0.493,103
2023-10-29,"GSW @ HOU","1Q","HOU","1Q_HOU",2023-10-29 15:59:34,"dk",0.4545,120,0.0434,0.0398,1.9906,0.498,101
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 15:59:34,"csr",0.5918,-145,-0.0082,-0.01,-0.5005,0.5837,-140
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 15:59:34,"dk",0.6226,-165,-0.0556,-0.0737,-3.6837,0.567,-131
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 15:59:34,"pb",0.5652,-129.9883,0.0185,0.0212,1.062,0.5837,-140
2023-10-29,"POR @ PHI","1Q","POR","1Q_POR",2023-10-29 15:59:34,"csr",0.5349,-115,-0.0222,-0.0239,-1.1938,0.5127,-105
2023-10-29,"POR @ PHI","1Q","POR","1Q_POR",2023-10-29 15:59:34,"dk",0.5122,-105,0.005,0.0052,0.2576,0.5172,-107
2023-10-29,"LAL @ SAC","1Q","SAC","1Q_SAC",2023-10-29 15:59:34,"csr",0.4545,120,-0.0123,-0.0113,-0.5628,0.4423,126
2023-10-29,"LAL @ SAC","1Q","SAC","1Q_SAC",2023-10-29 15:59:34,"dk",0.4444,125,0.0044,0.004,0.1985,0.4489,123
2023-10-29,"SAS @ LAC","1Q","SAS","1Q_SAS",2023-10-29 15:59:34,"csr",0.5122,-105,0.0092,0.0094,0.4703,0.5214,-109
2023-10-29,"SAS @ LAC","1Q","SAS","1Q_SAS",2023-10-29 15:59:34,"dk",0.5556,-125,-0.0309,-0.0348,-1.7386,0.5246,-110
2023-10-29,"DEN @ OKC","1Q","OKC","1Q_OKC",2023-10-29 15:59:34,"csr",0.4902,104,-0.0256,-0.0251,-1.2555,0.4646,115
2023-10-29,"DEN @ OKC","1Q","OKC","1Q_OKC",2023-10-29 15:59:34,"dk",0.4878,105,-0.0154,-0.015,-0.7501,0.4724,112
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 16:29:46,"csr",0.4651,115,-0.047,-0.0439,-2.1954,0.4181,139
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 16:29:46,"dk",0.4444,125,-0.0103,-0.0092,-0.4624,0.4342,130
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 16:29:46,"pb",0.5,100,-0.0819,-0.0819,-4.0928,0.4181,139
2023-10-29,"DEN @ OKC","1Q","DEN","1Q_DEN",2023-10-29 16:29:46,"csr",0.5868,-142,-0.0514,-0.0622,-3.1079,0.5354,-115
2023-10-29,"DEN @ OKC","1Q","DEN","1Q_DEN",2023-10-29 16:29:46,"dk",0.5833,-140,-0.0558,-0.0669,-3.3462,0.5276,-112
2023-10-29,"GSW @ HOU","1Q","GSW","1Q_GSW",2023-10-29 16:29:46,"csr",0.5918,-145,-0.0867,-0.1062,-5.3104,0.5051,-102
2023-10-29,"GSW @ HOU","1Q","GSW","1Q_GSW",2023-10-29 16:29:46,"dk",0.6078,-155,-0.1071,-0.1365,-6.8246,0.5008,-100
2023-10-29,"SAS @ LAC","1Q","LAC","1Q_LAC",2023-10-29 16:29:46,"csr",0.5556,-125,-0.0769,-0.0865,-4.3272,0.4786,109
2023-10-29,"SAS @ LAC","1Q","LAC","1Q_LAC",2023-10-29 16:29:46,"dk",0.5122,-105,-0.0368,-0.0378,-1.8882,0.4754,110
2023-10-29,"LAL @ SAC","1Q","LAL","1Q_LAL",2023-10-29 16:29:46,"csr",0.6,-150,-0.0423,-0.0528,-2.6416,0.5577,-126
2023-10-29,"LAL @ SAC","1Q","LAL","1Q_LAL",2023-10-29 16:29:46,"dk",0.6296,-170,-0.0785,-0.106,-5.2977,0.5511,-123
2023-10-29,"POR @ PHI","1Q","PHI","1Q_PHI",2023-10-29 16:29:46,"csr",0.5349,-115,-0.0476,-0.0511,-2.5562,0.4873,105
2023-10-29,"POR @ PHI","1Q","PHI","1Q_PHI",2023-10-29 16:29:46,"dk",0.5556,-125,-0.0728,-0.0819,-4.0937,0.4828,107
2023-10-29,"GSW @ HOU","1Q","HOU","1Q_HOU",2023-10-29 16:29:46,"csr",0.4651,115,0.0297,0.0278,1.3904,0.4949,102
2023-10-29,"GSW @ HOU","1Q","HOU","1Q_HOU",2023-10-29 16:29:46,"dk",0.4545,120,0.0447,0.0409,2.0471,0.4992,100
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 16:29:46,"csr",0.5918,-145,-0.01,-0.0122,-0.6113,0.5819,-139
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 16:29:46,"dk",0.6226,-165,-0.0568,-0.0753,-3.7637,0.5658,-130
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 16:29:46,"pb",0.5652,-129.9883,0.0167,0.0192,0.9579,0.5819,-139
2023-10-29,"POR @ PHI","1Q","POR","1Q_POR",2023-10-29 16:29:46,"csr",0.5349,-115,-0.0222,-0.0239,-1.1938,0.5127,-105
2023-10-29,"POR @ PHI","1Q","POR","1Q_POR",2023-10-29 16:29:46,"dk",0.5122,-105,0.005,0.0052,0.2576,0.5172,-107
2023-10-29,"LAL @ SAC","1Q","SAC","1Q_SAC",2023-10-29 16:29:46,"csr",0.4545,120,-0.0123,-0.0113,-0.5628,0.4423,126
2023-10-29,"LAL @ SAC","1Q","SAC","1Q_SAC",2023-10-29 16:29:46,"dk",0.4444,125,0.0044,0.004,0.1985,0.4489,123
2023-10-29,"SAS @ LAC","1Q","SAS","1Q_SAS",2023-10-29 16:29:46,"csr",0.5122,-105,0.0092,0.0094,0.4703,0.5214,-109
2023-10-29,"SAS @ LAC","1Q","SAS","1Q_SAS",2023-10-29 16:29:46,"dk",0.5556,-125,-0.0309,-0.0348,-1.7386,0.5246,-110
2023-10-29,"DEN @ OKC","1Q","OKC","1Q_OKC",2023-10-29 16:29:46,"csr",0.4902,104,-0.0256,-0.0251,-1.2555,0.4646,115
2023-10-29,"DEN @ OKC","1Q","OKC","1Q_OKC",2023-10-29 16:29:46,"dk",0.4878,105,-0.0154,-0.015,-0.7501,0.4724,112
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 16:59:39,"csr",0.4651,115,-0.047,-0.0439,-2.1954,0.4181,139
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 16:59:39,"dk",0.4444,125,-0.0103,-0.0092,-0.4624,0.4342,130
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 16:59:39,"pb",0.5,100,-0.0819,-0.0819,-4.0928,0.4181,139
2023-10-29,"DEN @ OKC","1Q","DEN","1Q_DEN",2023-10-29 16:59:39,"csr",0.5868,-142,-0.0514,-0.0622,-3.1079,0.5354,-115
2023-10-29,"DEN @ OKC","1Q","DEN","1Q_DEN",2023-10-29 16:59:39,"dk",0.5833,-140,-0.0558,-0.0669,-3.3462,0.5276,-112
2023-10-29,"GSW @ HOU","1Q","GSW","1Q_GSW",2023-10-29 16:59:39,"csr",0.5918,-145,-0.0867,-0.1062,-5.3104,0.5051,-102
2023-10-29,"GSW @ HOU","1Q","GSW","1Q_GSW",2023-10-29 16:59:39,"dk",0.6078,-155,-0.1071,-0.1365,-6.8246,0.5008,-100
2023-10-29,"SAS @ LAC","1Q","LAC","1Q_LAC",2023-10-29 16:59:39,"csr",0.5556,-125,-0.0769,-0.0865,-4.3272,0.4786,109
2023-10-29,"SAS @ LAC","1Q","LAC","1Q_LAC",2023-10-29 16:59:39,"dk",0.5122,-105,-0.0368,-0.0378,-1.8882,0.4754,110
2023-10-29,"LAL @ SAC","1Q","LAL","1Q_LAL",2023-10-29 16:59:39,"csr",0.6,-150,-0.0423,-0.0528,-2.6416,0.5577,-126
2023-10-29,"LAL @ SAC","1Q","LAL","1Q_LAL",2023-10-29 16:59:39,"dk",0.6296,-170,-0.0785,-0.106,-5.2977,0.5511,-123
2023-10-29,"POR @ PHI","1Q","PHI","1Q_PHI",2023-10-29 16:59:39,"csr",0.5349,-115,-0.0476,-0.0511,-2.5562,0.4873,105
2023-10-29,"POR @ PHI","1Q","PHI","1Q_PHI",2023-10-29 16:59:39,"dk",0.5556,-125,-0.0728,-0.0819,-4.0937,0.4828,107
2023-10-29,"GSW @ HOU","1Q","HOU","1Q_HOU",2023-10-29 16:59:39,"csr",0.4651,115,0.0297,0.0278,1.3904,0.4949,102
2023-10-29,"GSW @ HOU","1Q","HOU","1Q_HOU",2023-10-29 16:59:39,"dk",0.4545,120,0.0447,0.0409,2.0471,0.4992,100
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 16:59:39,"csr",0.5918,-145,-0.01,-0.0122,-0.6113,0.5819,-139
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 16:59:39,"dk",0.6226,-165,-0.0568,-0.0753,-3.7637,0.5658,-130
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 16:59:39,"pb",0.5652,-129.9883,0.0167,0.0192,0.9579,0.5819,-139
2023-10-29,"POR @ PHI","1Q","POR","1Q_POR",2023-10-29 16:59:39,"csr",0.5349,-115,-0.0222,-0.0239,-1.1938,0.5127,-105
2023-10-29,"POR @ PHI","1Q","POR","1Q_POR",2023-10-29 16:59:39,"dk",0.5122,-105,0.005,0.0052,0.2576,0.5172,-107
2023-10-29,"LAL @ SAC","1Q","SAC","1Q_SAC",2023-10-29 16:59:39,"csr",0.4545,120,-0.0123,-0.0113,-0.5628,0.4423,126
2023-10-29,"LAL @ SAC","1Q","SAC","1Q_SAC",2023-10-29 16:59:39,"dk",0.4444,125,0.0044,0.004,0.1985,0.4489,123
2023-10-29,"SAS @ LAC","1Q","SAS","1Q_SAS",2023-10-29 16:59:39,"csr",0.5122,-105,0.0092,0.0094,0.4703,0.5214,-109
2023-10-29,"SAS @ LAC","1Q","SAS","1Q_SAS",2023-10-29 16:59:39,"dk",0.5556,-125,-0.0309,-0.0348,-1.7386,0.5246,-110
2023-10-29,"DEN @ OKC","1Q","OKC","1Q_OKC",2023-10-29 16:59:39,"csr",0.4902,104,-0.0256,-0.0251,-1.2555,0.4646,115
2023-10-29,"DEN @ OKC","1Q","OKC","1Q_OKC",2023-10-29 16:59:39,"dk",0.4878,105,-0.0154,-0.015,-0.7501,0.4724,112
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 17:29:35,"csr",0.4651,115,-0.047,-0.0439,-2.1954,0.4181,139
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 17:29:35,"dk",0.4444,125,-0.0103,-0.0092,-0.4624,0.4342,130
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 17:29:35,"pb",0.5,100,-0.0819,-0.0819,-4.0928,0.4181,139
2023-10-29,"DEN @ OKC","1Q","DEN","1Q_DEN",2023-10-29 17:29:35,"csr",0.5868,-142,-0.0514,-0.0622,-3.1079,0.5354,-115
2023-10-29,"DEN @ OKC","1Q","DEN","1Q_DEN",2023-10-29 17:29:35,"dk",0.5833,-140,-0.0558,-0.0669,-3.3462,0.5276,-112
2023-10-29,"GSW @ HOU","1Q","GSW","1Q_GSW",2023-10-29 17:29:35,"csr",0.5918,-145,-0.0867,-0.1062,-5.3104,0.5051,-102
2023-10-29,"GSW @ HOU","1Q","GSW","1Q_GSW",2023-10-29 17:29:35,"dk",0.6078,-155,-0.1071,-0.1365,-6.8246,0.5008,-100
2023-10-29,"SAS @ LAC","1Q","LAC","1Q_LAC",2023-10-29 17:29:35,"csr",0.5556,-125,-0.0769,-0.0865,-4.3272,0.4786,109
2023-10-29,"SAS @ LAC","1Q","LAC","1Q_LAC",2023-10-29 17:29:35,"dk",0.5122,-105,-0.0368,-0.0378,-1.8882,0.4754,110
2023-10-29,"LAL @ SAC","1Q","LAL","1Q_LAL",2023-10-29 17:29:35,"csr",0.6,-150,-0.0423,-0.0528,-2.6416,0.5577,-126
2023-10-29,"LAL @ SAC","1Q","LAL","1Q_LAL",2023-10-29 17:29:35,"dk",0.6296,-170,-0.0785,-0.106,-5.2977,0.5511,-123
2023-10-29,"POR @ PHI","1Q","PHI","1Q_PHI",2023-10-29 17:29:35,"csr",0.5349,-115,-0.0476,-0.0511,-2.5562,0.4873,105
2023-10-29,"POR @ PHI","1Q","PHI","1Q_PHI",2023-10-29 17:29:35,"dk",0.5556,-125,-0.0728,-0.0819,-4.0937,0.4828,107
2023-10-29,"GSW @ HOU","1Q","HOU","1Q_HOU",2023-10-29 17:29:35,"csr",0.4651,115,0.0297,0.0278,1.3904,0.4949,102
2023-10-29,"GSW @ HOU","1Q","HOU","1Q_HOU",2023-10-29 17:29:35,"dk",0.4545,120,0.0447,0.0409,2.0471,0.4992,100
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 17:29:35,"csr",0.5918,-145,-0.01,-0.0122,-0.6113,0.5819,-139
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 17:29:35,"dk",0.6226,-165,-0.0568,-0.0753,-3.7637,0.5658,-130
2023-10-29,"ATL @ MIL","1Q","MIL","1Q_MIL",2023-10-29 17:29:35,"pb",0.5652,-129.9883,0.0167,0.0192,0.9579,0.5819,-139
2023-10-29,"POR @ PHI","1Q","POR","1Q_POR",2023-10-29 17:29:35,"csr",0.5349,-115,-0.0222,-0.0239,-1.1938,0.5127,-105
2023-10-29,"POR @ PHI","1Q","POR","1Q_POR",2023-10-29 17:29:35,"dk",0.5122,-105,0.005,0.0052,0.2576,0.5172,-107
2023-10-29,"LAL @ SAC","1Q","SAC","1Q_SAC",2023-10-29 17:29:35,"csr",0.4545,120,-0.0123,-0.0113,-0.5628,0.4423,126
2023-10-29,"LAL @ SAC","1Q","SAC","1Q_SAC",2023-10-29 17:29:35,"dk",0.4444,125,0.0044,0.004,0.1985,0.4489,123
2023-10-29,"SAS @ LAC","1Q","SAS","1Q_SAS",2023-10-29 17:29:35,"csr",0.5122,-105,0.0092,0.0094,0.4703,0.5214,-109
2023-10-29,"SAS @ LAC","1Q","SAS","1Q_SAS",2023-10-29 17:29:35,"dk",0.5556,-125,-0.0309,-0.0348,-1.7386,0.5246,-110
2023-10-29,"DEN @ OKC","1Q","OKC","1Q_OKC",2023-10-29 17:29:35,"csr",0.4902,104,-0.0256,-0.0251,-1.2555,0.4646,115
2023-10-29,"DEN @ OKC","1Q","OKC","1Q_OKC",2023-10-29 17:29:35,"dk",0.4878,105,-0.0154,-0.015,-0.7501,0.4724,112
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 17:59:52,"csr",0.4651,115,-0.047,-0.0439,-2.1954,0.4181,139
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 17:59:52,"dk",0.4444,125,-0.0103,-0.0092,-0.4624,0.4342,130
2023-10-29,"ATL @ MIL","1Q","ATL","1Q_ATL",2023-10-29 17:59:52,"pb",0.5,100,-0.0819,-0.0819,-4.0928,0.4181,139
