"date","book","game","prop_type","bet_level_1","bet_level_2","bet_level_3","bet_location","bet_status","prob_model","line_model","prob_book","line_book","edge","kelly","units","run_timestamp_utc","timestamp_id","play","result","units_bet","units_net"
2023-11-01,"FanDuel","WAS @ ATL","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0063,15812,0.004,25000,0.0023,0.0012,0.1155,2023-11-01 22:04:10,17,"Clint Capela_three_point","Loss",0.0016,-0.0016
2023-11-01,"FanDuel","WAS @ ATL","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0064,15644,0.004,25000,0.0024,0.0012,0.1189,2023-11-01 22:34:09,18,"Clint Capela_three_point","Loss",0.0034,-0.0034
2023-11-01,"FanDuel","WAS @ ATL","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0283,3436,0.025,3900,0.0033,0.0017,0.1683,2023-11-01 14:03:14,1,"Dejounte Murray_three_point","Win",0.1683,6.5637
2023-11-01,"FanDuel","WAS @ ATL","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0283,3432,0.025,3900,0.0033,0.0017,0.1697,2023-11-01 14:34:00,2,"Dejounte Murray_three_point","Win",0.00139999999999998,0.0545999999999994
2023-11-01,"FanDuel","WAS @ ATL","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0283,3429,0.025,3900,0.0033,0.0017,0.1712,2023-11-01 15:03:20,3,"Dejounte Murray_three_point","Win",0.0015,0.0585000000000001
2023-11-01,"FanDuel","WAS @ ATL","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0198,4945,0.0141,7000,0.0057,0.0029,0.2909,2023-11-01 14:03:14,1,"Deni Avdija_other_fg","Loss",0.2909,-0.2909
2023-11-01,"FanDuel","WAS @ ATL","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0208,4698,0.0196,5000,0.0012,6e-04,0.0629,2023-11-01 14:03:14,1,"Deni Avdija_three_point","Loss",0.0629,-0.0629
2023-11-01,"FanDuel","WAS @ ATL","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0139,7115,0.011,9000,0.0029,0.0015,0.1451,2023-11-01 23:34:10,1,"Mike Muscala_layup","Loss",0.1451,-0.1451
2023-11-01,"FanDuel","WAS @ ATL","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0156,6306,0.0141,7000,0.0015,8e-04,0.0773,2023-11-01 23:34:10,1,"Mike Muscala_other_fg","Loss",0.0773,-0.0773
2023-11-01,"FanDuel","WAS @ ATL","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0133,7428,0.0123,8000,9e-04,5e-04,0.0475,2023-11-01 14:03:14,1,"Tyus Jones_layup","Loss",0.0475,-0.0475
2023-11-01,"FanDuel","WAS @ ATL","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0132,7501,0.0116,8500,0.0015,8e-04,0.0773,2023-11-01 22:04:10,17,"Tyus Jones_layup","Loss",0.0298,-0.0298
2023-11-01,"FanDuel","WAS @ ATL","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.014,7068,0.0116,8500,0.0023,0.0012,0.1175,2023-11-01 22:34:09,18,"Tyus Jones_layup","Loss",0.0402,-0.0402
2023-11-01,"FanDuel","WAS @ ATL","FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1836,445,0.1818,450,0.0018,0.0011,0.1091,2023-11-01 22:34:09,1,"Clint Capela","Loss",0.1091,-0.1091
2023-11-01,"FanDuel","WAS @ ATL","FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.201,397,0.1818,450,0.0192,0.0117,1.1732,2023-11-01 14:03:14,1,"Deni Avdija","Win",1.1732,5.2794
2023-11-01,"FanDuel","WAS @ ATL","FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2156,364,0.1923,420,0.0233,0.0144,1.4443,2023-11-01 22:34:09,18,"Deni Avdija","Win",0.2711,1.13862
2023-11-01,"FanDuel","WAS @ ATL","FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.175,472,0.1538,550,0.0211,0.0125,1.2484,2023-11-01 23:34:10,1,"Mike Muscala","Loss",1.2484,-1.2484
2023-11-01,"Draft Kings","WAS @ ATL","FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.2338,328,0.2326,330,0.0012,8e-04,0.0787,2023-11-01 15:03:20,1,"Trae Young","Loss",0.0787,-0.0787
2023-11-01,"Caesars","WAS @ ATL","FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.5751,-135,0.5455,-120,0.0296,0.0326,1.6292,2023-11-01 14:03:14,1,"1Q_ATL","Win",1.6292,1.35766666666667
2023-11-01,"Caesars","WAS @ ATL","FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.5757,-136,0.5455,-120,0.0302,0.0332,1.6613,2023-11-01 14:34:00,2,"1Q_ATL","Win",0.0321,0.02675
2023-11-01,"Caesars","WAS @ ATL","FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.5762,-136,0.5455,-120,0.0308,0.0339,1.6934,2023-11-01 15:03:20,3,"1Q_ATL","Win",0.0321,0.02675
2023-11-01,"Caesars","WAS @ ATL","FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.5792,-138,0.5455,-120,0.0337,0.0371,1.8535,2023-11-01 22:04:10,17,"1Q_ATL","Win",0.1601,0.133416666666667
2023-11-01,"Caesars","WAS @ ATL","FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.5853,-141,0.5455,-120,0.0399,0.0439,2.1928,2023-11-01 22:34:09,18,"1Q_ATL","Win",0.3393,0.28275
2023-11-01,"Caesars","WAS @ ATL","FTTS Exact","First FGM","Team","Exact","Home/Away","Favorite/Underdog",0.1356,638,0.1333,650,0.0022,0.0013,0.0648,2023-11-01 14:03:14,1,"ATL_three_point","Win",0.0648,0.4212
2023-11-01,"Caesars","WAS @ ATL","FTTS Exact","First FGM","Team","Exact","Home/Away","Favorite/Underdog",0.1357,637,0.1333,650,0.0024,0.0014,0.0679,2023-11-01 14:34:00,2,"ATL_three_point","Win",0.00310000000000001,0.02015
2023-11-01,"Caesars","WAS @ ATL","FTTS Exact","First FGM","Team","Exact","Home/Away","Favorite/Underdog",0.1358,636,0.1333,650,0.0025,0.0014,0.071,2023-11-01 15:03:20,3,"ATL_three_point","Win",0.00309999999999999,0.0201499999999999
2023-11-01,"Caesars","WAS @ ATL","FTTS Exact","First FGM","Team","Exact","Home/Away","Favorite/Underdog",0.1363,634,0.1333,650,0.003,0.0017,0.0864,2023-11-01 22:04:10,17,"ATL_three_point","Win",0.0154,0.1001
2023-11-01,"Caesars","WAS @ ATL","FTTS Exact","First FGM","Team","Exact","Home/Away","Favorite/Underdog",0.1377,626,0.1333,650,0.0044,0.0025,0.1265,2023-11-01 22:34:09,18,"ATL_three_point","Win",0.0401,0.26065
2023-11-01,"Caesars","WAS @ ATL","FTTS Exact","First FGM","Game","Exact","Home/Away","Favorite/Underdog",0.2863,249,0.2564,290,0.0299,0.0201,1.0036,2023-11-01 22:34:09,18,"Game_three_point","Win",0.5161,1.49669
2023-11-01,"Caesars","WAS @ ATL","FTTS Exact","First FGM","Game","Exact","Home/Away","Favorite/Underdog",0.2975,236,0.2564,290,0.0411,0.0276,1.3818,2023-11-01 23:34:10,20,"Game_three_point","Win",0.3782,1.09678
2023-11-01,"Caesars","WAS @ ATL","FTTS Exact","First FGM","Team","Exact","Home/Away","Favorite/Underdog",0.1598,526,0.1538,550,0.0059,0.0035,0.1757,2023-11-01 23:34:10,1,"WAS_three_point","Loss",0.1757,-0.1757
2023-11-02,"MGM","DET @ NOP","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0719,1290,0.0714,1300,5e-04,3e-04,0.0279,2023-11-02 18:58:53,1,"Ausar Thompson","Loss",0.0279,-0.0279
2023-11-02,"FanDuel","DET @ NOP","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0783,1177,0.0769,1200,0.0014,8e-04,0.0759,2023-11-02 19:28:56,2,"Ausar Thompson","Loss",0.048,-0.048
2023-11-02,"Draft Kings","DET @ NOP","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.1242,705,0.1176,750,0.0066,0.0037,0.372,2023-11-02 23:02:18,1,"CJ McCollum","Win",0.186,1.395
2023-11-02,"MGM","DET @ NOP","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.1242,705,0.1176,750,0.0066,0.0037,0.372,2023-11-02 23:02:18,1,"CJ McCollum","Win",0.186,1.395
2023-11-02,"FanDuel","DET @ NOP","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0729,1271,0.0625,1500,0.0104,0.0056,0.5561,2023-11-02 14:58:50,1,"Herbert Jones","Loss",0.5561,-0.5561
2023-11-02,"FanDuel","DET @ NOP","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0729,1273,0.0588,1600,0.014,0.0075,0.7452,2023-11-02 17:58:55,7,"Herbert Jones","Loss",0.1891,-0.1891
2023-11-02,"BetRivers","DET @ NOP","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0799,1152,0.0625,1500,0.0174,0.0093,0.9257,2023-11-02 22:02:10,15,"Herbert Jones","Loss",0.1805,-0.1805
2023-11-02,"BetRivers","DET @ NOP","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0935,969,0.0625,1500,0.031,0.0165,1.6545,2023-11-02 23:02:18,17,"Herbert Jones","Loss",0.7288,-0.7288
2023-11-02,"FanDuel","DET @ NOP","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0924,982,0.0909,1000,0.0015,8e-04,0.0842,2023-11-03 00:02:41,1,"Isaiah Stewart","Loss",0.0842,-0.0842
2023-11-02,"BetRivers","DET @ NOP","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0809,1136,0.0769,1200,0.004,0.0021,0.2142,2023-11-02 14:58:50,1,"Killian Hayes","Loss",0.1071,-0.1071
2023-11-02,"PointsBet","DET @ NOP","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0809,1136,0.0769,1200,0.004,0.0021,0.2142,2023-11-02 14:58:50,1,"Killian Hayes","Loss",0.1071,-0.1071
2023-11-02,"BetRivers","DET @ NOP","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.081,1135,0.0769,1200,0.004,0.0022,0.2186,2023-11-02 15:57:54,3,"Killian Hayes","Loss",0.00439999999999999,-0.00439999999999999
2023-11-02,"PointsBet","DET @ NOP","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0819,1121,0.0769,1200,0.005,0.0027,0.271,2023-11-02 19:28:56,8,"Killian Hayes","Loss",0.0524,-0.0524
2023-11-02,"FanDuel","DET @ NOP","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0754,1227,0.0667,1400,0.0087,0.0047,0.4663,2023-11-02 21:32:09,12,"Killian Hayes","Loss",0.1953,-0.1953
2023-11-02,"FanDuel","DET @ NOP","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.076,1216,0.0625,1500,0.0135,0.0072,0.7181,2023-11-03 00:02:41,17,"Killian Hayes","Loss",0.2518,-0.2518
2023-11-02,"Caesars","DET @ NOP","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0864,1057,0.0625,1500,0.0239,0.0128,1.2762,2023-11-03 00:02:41,1,"Matt Ryan","Loss",1.2762,-1.2762
2023-11-02,"MGM","DET @ NOP","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0099,9962,0.0099,10000,0,0,0.0019,2023-11-02 23:02:18,1,"Ausar Thompson_three_point","Loss",0.0019,-0.0019
2023-11-02,"FanDuel","DET @ NOP","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0042,23468,0.004,25000,3e-04,1e-04,0.013,2023-11-03 00:02:41,1,"CJ McCollum_dunk","Loss",0.013,-0.013
2023-11-02,"MGM","DET @ NOP","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0861,1062,0.0833,1100,0.0027,0.0015,0.149,2023-11-02 23:02:18,1,"CJ McCollum_two_point","Win",0.149,1.639
2023-11-02,"FanDuel","DET @ NOP","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0136,7237,0.009,11000,0.0046,0.0023,0.2331,2023-11-02 14:58:50,1,"Herbert Jones_other_fg","Loss",0.2331,-0.2331
2023-11-02,"FanDuel","DET @ NOP","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0164,6007,0.0099,10000,0.0065,0.0033,0.3269,2023-11-03 00:02:41,8,"Herbert Jones_other_fg","Loss",0.0938,-0.0938
2023-11-02,"FanDuel","DET @ NOP","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0178,5506,0.0164,6000,0.0014,7e-04,0.0734,2023-11-02 14:58:50,1,"Herbert Jones_three_point","Loss",0.0734,-0.0734
2023-11-02,"FanDuel","DET @ NOP","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0237,4113,0.0196,5000,0.0041,0.0021,0.2105,2023-11-03 00:02:41,8,"Herbert Jones_three_point","Loss",0.1371,-0.1371
2023-11-02,"MGM","DET @ NOP","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0677,1377,0.0667,1400,0.001,6e-04,0.0555,2023-11-02 23:02:18,1,"Herbert Jones_two_point","Loss",0.0555,-0.0555
2023-11-02,"FanDuel","DET @ NOP","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0319,3036,0.0303,3200,0.0016,8e-04,0.0816,2023-11-02 14:58:50,1,"Isaiah Stewart_three_point","Loss",0.0816,-0.0816
2023-11-02,"FanDuel","DET @ NOP","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0319,3032,0.0303,3200,0.0016,8e-04,0.0839,2023-11-02 15:57:54,3,"Isaiah Stewart_three_point","Loss",0.0023,-0.0023
2023-11-02,"MGM","DET @ NOP","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0364,2648,0.0164,6000,0.02,0.0102,1.0162,2023-11-02 18:58:53,8,"Isaiah Stewart_three_point","Loss",0.9323,-0.9323
2023-11-02,"MGM","DET @ NOP","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0366,2632,0.0164,6000,0.0202,0.0103,1.0271,2023-11-02 23:02:18,16,"Isaiah Stewart_three_point","Loss",0.0108999999999999,-0.0108999999999999
2023-11-02,"FanDuel","DET @ NOP","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0048,20671,0.004,25000,8e-04,4e-04,0.0417,2023-11-03 00:02:41,1,"Jalen Duren_three_point","Loss",0.0417,-0.0417
2023-11-02,"FanDuel","DET @ NOP","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0132,7502,0.0116,8500,0.0015,8e-04,0.0773,2023-11-02 14:58:50,1,"Jonas Valanciunas_three_point","Loss",0.0773,-0.0773
2023-11-02,"FanDuel","DET @ NOP","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0154,6403,0.0123,8000,0.003,0.0015,0.1534,2023-11-03 00:02:41,8,"Jonas Valanciunas_three_point","Loss",0.0761,-0.0761
2023-11-02,"MGM","DET @ NOP","FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0469,2032,0.0435,2200,0.0034,0.0018,0.1789,2023-11-02 23:02:18,1,"Jordan Hawkins_two_point","Loss",0.1789,-0.1789
2023-11-02,"FanDuel","DET @ NOP","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0124,7945,0.0123,8000,1e-04,0,0.0043,2023-11-02 14:58:50,1,"Killian Hayes_layup","Loss",0.0043,-0.0043
2023-11-02,"FanDuel","DET @ NOP","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0124,7934,0.0123,8000,1e-04,1e-04,0.0051,2023-11-02 16:27:58,2,"Killian Hayes_layup","Loss",8e-04,-8e-04
2023-11-02,"FanDuel","DET @ NOP","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0127,7746,0.0104,9500,0.0023,0.0012,0.1177,2023-11-03 00:02:41,6,"Killian Hayes_layup","Loss",0.1126,-0.1126
2023-11-02,"MGM","DET @ NOP","FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1596,527,0.1538,550,0.0058,0.0034,0.3402,2023-11-02 19:28:56,1,"Ausar Thompson","Loss",0.3402,-0.3402
2023-11-02,"MGM","DET @ NOP","FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.2273,340,0.2,400,0.0273,0.017,1.7042,2023-11-02 23:02:18,1,"CJ McCollum","Win",1.7042,6.8168
2023-11-02,"FanDuel","DET @ NOP","FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1291,675,0.1176,750,0.0115,0.0065,0.6494,2023-11-02 14:58:50,1,"Herbert Jones","Loss",0.6494,-0.6494
2023-11-02,"FanDuel","DET @ NOP","FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1444,593,0.125,700,0.0194,0.0111,1.1058,2023-11-02 18:28:50,8,"Herbert Jones","Loss",0.4564,-0.4564
2023-11-02,"FanDuel","DET @ NOP","FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1444,593,0.1176,750,0.0267,0.0151,1.5133,2023-11-02 18:58:53,9,"Herbert Jones","Loss",0.4075,-0.4075
2023-11-02,"FanDuel","DET @ NOP","FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1657,504,0.1176,750,0.048,0.0272,2.7221,2023-11-02 23:02:18,17,"Herbert Jones","Loss",1.2088,-1.2088
2023-11-02,"MGM","DET @ NOP","FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.2124,371,0.2,400,0.0124,0.0078,0.7772,2023-11-02 19:28:56,1,"Isaiah Stewart","Loss",0.7772,-0.7772
2023-11-02,"Draft Kings","DET @ NOP","FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.2502,300,0.2439,310,0.0063,0.0042,0.4174,2023-11-02 18:28:50,1,"Jonas Valanciunas","Loss",0.4174,-0.4174
2023-11-02,"FanDuel","DET @ NOP","FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1702,487,0.1667,500,0.0036,0.0021,0.215,2023-11-02 14:58:50,1,"Killian Hayes","Loss",0.215,-0.215
2023-11-02,"FanDuel","DET @ NOP","FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1702,487,0.1538,550,0.0164,0.0097,0.9693,2023-11-03 00:02:41,19,"Killian Hayes","Loss",0.7543,-0.7543
2023-11-02,"Caesars","DET @ NOP","FTTS Exact","First FGM","Game","Exact","Home/Away","Favorite/Underdog",0.2727,267,0.2703,270,0.0024,0.0017,0.0839,2023-11-03 00:02:41,1,"Game_three_point","Loss",0.0839,-0.0839
2023-11-02,"Caesars","DET @ NOP","FTTS Exact","First FGM","Game","Exact","Home/Away","Favorite/Underdog",0.8109,-429,0.7778,-350,0.0331,0.0745,3.7236,2023-11-02 14:58:50,1,"Game_two_point","Win",3.7236,1.06388571428571
2023-11-02,"Caesars","DET @ NOP","FTTS Exact","First FGM","Team","Exact","Home/Away","Favorite/Underdog",0.1709,485,0.16,525,0.0109,0.0065,0.3259,2023-11-03 00:02:41,1,"NOP_three_point","Loss",0.3259,-0.3259
2023-11-02,"Caesars","DET @ NOP","FTTS Exact","First FGM","Team","Exact","Home/Away","Favorite/Underdog",0.4564,119,0.4444,125,0.0119,0.0107,0.5367,2023-11-02 18:28:50,1,"NOP_two_point","Win",0.26835,0.3354375
2023-11-02,"Draft Kings","DET @ NOP","FTTS Exact","First FGM","Team","Exact","Home/Away","Favorite/Underdog",0.4564,119,0.4444,125,0.0119,0.0107,0.5367,2023-11-02 18:28:50,1,"NOP_two_point","Win",0.26835,0.3354375
2023-11-02,"Caesars","DET @ NOP","FTTS Exact","First FGM","Team","Exact","Home/Away","Favorite/Underdog",0.4569,119,0.4444,125,0.0125,0.0112,0.5616,2023-11-02 18:58:53,2,"NOP_two_point","Win",0.01245,0.0155625
2023-11-02,"Draft Kings","DET @ NOP","FTTS Exact","First FGM","Team","Exact","Home/Away","Favorite/Underdog",0.4569,119,0.4444,125,0.0125,0.0112,0.5616,2023-11-02 18:58:53,2,"NOP_two_point","Win",0.01245,0.0155625
2023-11-02,"MGM","DET @ NOP","Win Tip","Win Tip","Player","Game","Home/Away","Favorite/Underdog",0.3696,171,0.3226,210,0.0471,0.0347,1.7366,2023-11-02 21:02:02,1,"Jalen Duren","Loss",1.7366,-1.7366
2023-11-02,"Caesars","ORL @ UTA","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1075,830,0.1053,850,0.0022,0.0013,0.1255,2023-11-03 00:32:18,1,"Franz Wagner","Loss",0.1255,-0.1255
2023-11-02,"FanDuel","ORL @ UTA","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0764,1208,0.0714,1300,0.005,0.0027,0.2698,2023-11-03 00:32:18,1,"Gary Harris","Loss",0.2698,-0.2698
2023-11-02,"BetRivers","ORL @ UTA","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0936,969,0.0909,1000,0.0026,0.0015,0.1457,2023-11-02 14:58:50,1,"Jalen Suggs","Loss",0.1457,-0.1457
2023-11-02,"BetRivers","ORL @ UTA","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.094,963,0.0909,1000,0.0031,0.0017,0.1725,2023-11-02 16:27:58,4,"Jalen Suggs","Loss",0.0268,-0.0268
2023-11-02,"BetRivers","ORL @ UTA","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0945,958,0.0909,1000,0.0036,0.002,0.1993,2023-11-02 16:58:52,5,"Jalen Suggs","Loss",0.0268,-0.0268
2023-11-02,"MGM","ORL @ UTA","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0947,956,0.0833,1100,0.0113,0.0062,0.6176,2023-11-02 18:28:50,8,"Jalen Suggs","Loss",0.4183,-0.4183
2023-11-02,"MGM","ORL @ UTA","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.095,952,0.0833,1100,0.0117,0.0064,0.6375,2023-11-02 22:02:10,15,"Jalen Suggs","Loss",0.0198999999999999,-0.0198999999999999
2023-11-02,"MGM","ORL @ UTA","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.1,900,0.0833,1100,0.0167,0.0091,0.9098,2023-11-03 00:32:18,20,"Jalen Suggs","Loss",0.2723,-0.2723
2023-11-02,"PointsBet","ORL @ UTA","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.085,1077,0.0769,1200,0.008,0.0044,0.4356,2023-11-02 14:58:50,1,"Jordan Clarkson","Loss",0.4356,-0.4356
2023-11-02,"FanDuel","ORL @ UTA","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1178,749,0.1176,750,2e-04,1e-04,0.0107,2023-11-02 16:58:52,1,"Paolo Banchero","Loss",0.0107,-0.0107
2023-11-02,"FanDuel","ORL @ UTA","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.118,747,0.1111,800,0.0069,0.0039,0.3894,2023-11-02 18:58:53,4,"Paolo Banchero","Loss",0.3787,-0.3787
2023-11-02,"FanDuel","ORL @ UTA","FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1186,743,0.1111,800,0.0075,0.0042,0.423,2023-11-02 22:02:10,10,"Paolo Banchero","Loss",0.0336,-0.0336
2023-11-02,"BetRivers","ORL @ UTA","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.1001,899,0.0952,950,0.0049,0.0027,0.2706,2023-11-02 14:58:50,1,"Talen Horton-Tucker","Loss",0.2706,-0.2706
2023-11-02,"PointsBet","ORL @ UTA","FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0996,904,0.0909,1000,0.0087,0.0048,0.4768,2023-11-02 16:27:58,4,"Talen Horton-Tucker","Loss",0.2062,-0.2062
2023-11-02,"FanDuel","ORL @ UTA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0271,3591,0.0263,3700,8e-04,4e-04,0.0398,2023-11-03 01:02:34,1,"Franz Wagner_three_point","Loss",0.0398,-0.0398
2023-11-02,"FanDuel","ORL @ UTA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0117,8419,0.009,11000,0.0027,0.0014,0.1377,2023-11-03 00:32:18,1,"Gary Harris_other_fg","Loss",0.1377,-0.1377
2023-11-02,"FanDuel","ORL @ UTA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.005,20053,0.0047,21000,2e-04,1e-04,0.0112,2023-11-02 14:58:50,1,"Jalen Suggs_dunk","Loss",0.0112,-0.0112
2023-11-02,"FanDuel","ORL @ UTA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.005,19916,0.0047,21000,3e-04,1e-04,0.0129,2023-11-02 16:27:58,4,"Jalen Suggs_dunk","Loss",0.0017,-0.0017
2023-11-02,"FanDuel","ORL @ UTA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.005,19781,0.0047,21000,3e-04,1e-04,0.0146,2023-11-02 16:58:52,5,"Jalen Suggs_dunk","Loss",0.0017,-0.0017
2023-11-02,"FanDuel","ORL @ UTA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.005,19747,0.0047,21000,3e-04,2e-04,0.015,2023-11-02 18:28:50,8,"Jalen Suggs_dunk","Loss",0.000399999999999999,-0.000399999999999999
2023-11-02,"FanDuel","ORL @ UTA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.005,19747,0.0043,23000,7e-04,4e-04,0.0356,2023-11-02 18:58:53,9,"Jalen Suggs_dunk","Loss",0.0206,-0.0206
2023-11-02,"FanDuel","ORL @ UTA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0051,19648,0.0043,23000,7e-04,4e-04,0.0369,2023-11-02 22:02:10,15,"Jalen Suggs_dunk","Loss",0.0013,-0.0013
2023-11-02,"FanDuel","ORL @ UTA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0052,19207,0.0043,23000,9e-04,4e-04,0.0427,2023-11-03 00:32:18,20,"Jalen Suggs_dunk","Loss",0.0058,-0.0058
2023-11-02,"FanDuel","ORL @ UTA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0086,11543,0.0083,12000,3e-04,2e-04,0.0163,2023-11-02 18:58:53,1,"Jalen Suggs_free_throw","Loss",0.0163,-0.0163
2023-11-02,"FanDuel","ORL @ UTA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0086,11485,0.0083,12000,4e-04,2e-04,0.0185,2023-11-02 22:02:10,7,"Jalen Suggs_free_throw","Loss",0.0022,-0.0022
2023-11-02,"FanDuel","ORL @ UTA","FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.009,10978,0.0083,12000,8e-04,4e-04,0.0384,2023-11-03 00:32:18,9,"Jalen Suggs_free_throw","Loss",0.0199,-0.0199
