"game_id","period","period_clock","player1_id","player1_team","player2_id","player2_team","opening_tip","center_court","tip_win_player_id","tip_win_team_id"
21200869,1,720S,203092,1610612739,201599,1610612746,TRUE,TRUE,201599,1610612746
21200869,4,9S,201578,1610612739,200797,1610612746,FALSE,FALSE,201578,1610612739
21200870,1,720S,201572,1610612751,2549,1610612742,TRUE,TRUE,201572,1610612751
21200871,1,720S,201577,1610612740,202328,1610612765,TRUE,TRUE,202328,1610612765
21200871,4,32S,202329,1610612740,201155,1610612765,FALSE,FALSE,202329,1610612740
21200872,1,720S,1495,1610612759,201574,1610612758,TRUE,TRUE,1495,1610612759
21200872,2,422S,201168,1610612759,2422,1610612758,FALSE,FALSE,201168,1610612759
21200873,1,720S,202324,1610612762,202687,1610612766,TRUE,TRUE,202324,1610612762
21200873,3,119S,200751,1610612762,201196,1610612766,FALSE,FALSE,200751,1610612762
21200874,1,720S,101162,1610612756,2746,1610612737,TRUE,TRUE,2746,1610612737
21200874,1,626S,200782,1610612756,201143,1610612737,FALSE,FALSE,201143,1610612737
21200875,1,720S,201585,1610612743,201586,1610612760,TRUE,TRUE,201585,1610612743
21200876,1,720S,201150,1610612755,203105,1610612744,TRUE,TRUE,201150,1610612755
21200877,1,720S,201149,1610612741,201572,1610612751,TRUE,TRUE,201572,1610612751
21200877,2,436S,2736,1610612741,2222,1610612751,FALSE,FALSE,2222,1610612751
21200878,1,720S,202336,1610612749,101161,1610612761,TRUE,TRUE,101161,1610612761
21200878,2,470S,202327,1610612749,202685,1610612761,FALSE,FALSE,202685,1610612761
21200878,3,692S,101141,1610612749,200745,1610612761,FALSE,FALSE,200745,1610612761
21200878,3,368S,202336,1610612749,101161,1610612761,FALSE,FALSE,101161,1610612761
21200878,3,73S,201601,1610612749,101249,1610612761,FALSE,FALSE,201601,1610612749
21200878,5,300S,202336,1610612749,101161,1610612761,FALSE,TRUE,101161,1610612761
21200879,1,720S,201581,1610612757,201880,1610612750,TRUE,TRUE,201581,1610612757
21200880,1,720S,2199,1610612752,2547,1610612748,TRUE,TRUE,2547,1610612748
21200880,1,582S,202697,1610612752,2617,1610612748,FALSE,FALSE,2617,1610612748
21200881,1,720S,201599,1610612746,201586,1610612760,TRUE,TRUE,201586,1610612760
21200882,1,720S,2731,1610612764,201150,1610612755,TRUE,TRUE,201150,1610612755
21200883,1,720S,202696,1610612753,201188,1610612763,TRUE,TRUE,201188,1610612763
21200884,1,720S,201574,1610612758,202687,1610612766,TRUE,TRUE,201574,1610612758
21200885,1,720S,201600,1610612745,2549,1610612742,TRUE,TRUE,2549,1610612742
21200886,1,720S,1495,1610612759,202328,1610612765,TRUE,TRUE,1495,1610612759
21200886,4,435S,203382,1610612759,201973,1610612765,FALSE,FALSE,203382,1610612759
21200886,4,167S,201986,1610612759,203119,1610612765,FALSE,FALSE,203119,1610612765
21200887,1,720S,201579,1610612754,201149,1610612741,TRUE,TRUE,201149,1610612741
21200887,2,641S,201946,1610612754,201149,1610612741,FALSE,FALSE,201149,1610612741
21200888,1,720S,2730,1610612747,2746,1610612737,TRUE,TRUE,2730,1610612747
21200888,4,555S,2730,1610612747,2585,1610612737,FALSE,FALSE,2585,1610612737
21200889,1,720S,201578,1610612739,2199,1610612752,TRUE,TRUE,2199,1610612752
21200889,3,581S,202684,1610612739,2405,1610612752,FALSE,FALSE,2405,1610612752
21200889,3,504S,202684,1610612739,2199,1610612752,FALSE,FALSE,2199,1610612752
21200890,1,720S,202336,1610612749,202324,1610612762,TRUE,TRUE,202336,1610612749
21200890,5,300S,202336,1610612749,202683,1610612762,FALSE,TRUE,202336,1610612749
21200890,5,138S,202336,1610612749,202683,1610612762,FALSE,FALSE,202683,1610612762
21200891,1,720S,201577,1610612740,202696,1610612753,TRUE,TRUE,201577,1610612740
21200892,1,720S,201880,1610612750,2547,1610612748,TRUE,TRUE,201880,1610612750
21200892,4,622S,200826,1610612750,202708,1610612748,FALSE,FALSE,200826,1610612750
21200893,1,720S,201585,1610612743,2746,1610612737,TRUE,TRUE,2746,1610612737
21200894,1,720S,201581,1610612757,202687,1610612766,TRUE,TRUE,201581,1610612757
21200895,1,720S,101106,1610612744,202685,1610612761,TRUE,TRUE,101106,1610612744
21200896,1,720S,201150,1610612755,708,1610612738,TRUE,TRUE,708,1610612738
21200897,1,720S,2570,1610612760,2730,1610612747,TRUE,TRUE,2730,1610612747
21200898,1,720S,201574,1610612758,201585,1610612743,TRUE,TRUE,201574,1610612758
21200899,1,720S,202687,1610612766,201572,1610612751,TRUE,TRUE,201572,1610612751
21200899,4,525S,203077,1610612766,2501,1610612751,FALSE,FALSE,2501,1610612751
21200900,1,720S,203092,1610612739,202324,1610612762,TRUE,TRUE,202324,1610612762
21200900,1,388S,203092,1610612739,201960,1610612762,FALSE,FALSE,201960,1610612762
21200900,3,573S,202684,1610612739,202324,1610612762,FALSE,FALSE,202324,1610612762
21200901,1,720S,201579,1610612754,708,1610612738,TRUE,TRUE,201579,1610612754
21200901,3,538S,201579,1610612754,708,1610612738,FALSE,FALSE,201579,1610612754
21200901,3,215S,202331,1610612754,2404,1610612738,FALSE,FALSE,2404,1610612738
21200902,1,720S,2746,1610612737,201150,1610612755,TRUE,TRUE,2746,1610612737
21200903,1,720S,2547,1610612748,202696,1610612753,TRUE,TRUE,2547,1610612748
21200904,1,720S,101131,1610612765,2199,1610612752,TRUE,TRUE,2199,1610612752
21200904,3,564S,201973,1610612765,2405,1610612752,FALSE,FALSE,2405,1610612752
21200905,1,720S,201188,1610612763,201581,1610612757,TRUE,TRUE,201188,1610612763
21200906,1,720S,201577,1610612740,2730,1610612747,TRUE,TRUE,2730,1610612747
21200906,4,633S,201577,1610612740,2730,1610612747,FALSE,FALSE,201577,1610612740
21200907,1,720S,201880,1610612750,2731,1610612764,TRUE,TRUE,2731,1610612764
21200908,1,720S,201148,1610612742,201600,1610612745,TRUE,TRUE,201600,1610612745
21200909,1,720S,1495,1610612759,201149,1610612741,TRUE,TRUE,1495,1610612759
21200910,1,720S,101162,1610612756,202685,1610612761,TRUE,TRUE,101162,1610612756
21200911,1,720S,201599,1610612746,202336,1610612749,TRUE,TRUE,201599,1610612746
21200912,1,720S,101106,1610612744,201574,1610612758,TRUE,TRUE,101106,1610612744
21200912,3,468S,201939,1610612744,202326,1610612758,FALSE,FALSE,201939,1610612744
21200913,1,720S,2199,1610612752,201586,1610612760,TRUE,TRUE,2199,1610612752
21200914,1,720S,201585,1610612743,201599,1610612746,TRUE,TRUE,201585,1610612743
21200915,1,720S,202687,1610612766,201586,1610612760,TRUE,TRUE,201586,1610612760
21200916,1,720S,202696,1610612753,201579,1610612754,TRUE,TRUE,202696,1610612753
21200917,1,720S,708,1610612738,101130,1610612737,TRUE,TRUE,101130,1610612737
21200917,4,225S,1718,1610612738,2746,1610612737,FALSE,FALSE,2746,1610612737
21200917,5,300S,708,1610612738,2746,1610612737,FALSE,TRUE,2746,1610612737
21200918,1,720S,201572,1610612751,2731,1610612764,TRUE,TRUE,201572,1610612751
21200919,1,720S,202328,1610612765,2549,1610612742,TRUE,TRUE,2549,1610612742
21200920,1,720S,203092,1610612739,201188,1610612763,TRUE,TRUE,203092,1610612739
21200920,1,347S,202684,1610612739,202334,1610612763,FALSE,FALSE,202334,1610612763
21200920,2,75S,202684,1610612739,202334,1610612763,FALSE,FALSE,202684,1610612739
21200921,1,720S,2547,1610612748,201150,1610612755,TRUE,TRUE,2547,1610612748
21200922,1,720S,201149,1610612741,2744,1610612762,TRUE,TRUE,201149,1610612741
21200922,2,242S,101126,1610612741,202330,1610612762,FALSE,FALSE,101126,1610612741
21200922,4,567S,201149,1610612741,202324,1610612762,FALSE,FALSE,201149,1610612741
21200923,1,720S,1495,1610612759,201581,1610612757,TRUE,TRUE,201581,1610612757
21200923,4,384S,201168,1610612759,201581,1610612757,FALSE,FALSE,201168,1610612759
21200924,1,720S,201574,1610612758,202693,1610612756,TRUE,TRUE,202693,1610612756
21200925,1,720S,2730,1610612747,202685,1610612761,TRUE,TRUE,2730,1610612747
21200925,5,300S,2730,1610612747,101161,1610612761,FALSE,TRUE,101161,1610612761
21200926,1,720S,101106,1610612744,201600,1610612745,TRUE,TRUE,201600,1610612745
21200927,1,720S,101130,1610612737,201572,1610612751,TRUE,TRUE,201572,1610612751
21200927,3,32S,201274,1610612737,201572,1610612751,FALSE,FALSE,201572,1610612751
21200928,1,720S,2199,1610612752,202324,1610612762,TRUE,TRUE,202324,1610612762
21200929,1,720S,2731,1610612764,202687,1610612766,TRUE,TRUE,202687,1610612766
21200930,1,720S,201188,1610612763,201577,1610612740,TRUE,TRUE,201188,1610612763
21200931,1,720S,201585,1610612743,201880,1610612750,TRUE,TRUE,201585,1610612743
21200932,1,720S,202693,1610612756,201600,1610612745,TRUE,TRUE,201600,1610612745
21200933,1,720S,101106,1610612744,202336,1610612749,TRUE,TRUE,202336,1610612749
21200934,1,720S,201586,1610612760,708,1610612738,TRUE,TRUE,201586,1610612760
21200935,1,720S,2730,1610612747,201149,1610612741,TRUE,TRUE,201149,1610612741
21200935,2,453S,1897,1610612747,202710,1610612741,FALSE,FALSE,1897,1610612747
21200936,1,720S,202685,1610612761,203092,1610612739,TRUE,TRUE,202685,1610612761
21200937,1,720S,202696,1610612753,201150,1610612755,TRUE,TRUE,202696,1610612753
21200938,1,720S,2547,1610612748,201579,1610612754,TRUE,TRUE,201579,1610612754
21200938,4,708S,202708,1610612748,202331,1610612754,FALSE,FALSE,202331,1610612754
21200939,1,720S,201577,1610612740,201581,1610612757,TRUE,TRUE,201581,1610612757
21200939,3,451S,203076,1610612740,201581,1610612757,FALSE,FALSE,201581,1610612757
21200940,1,720S,201880,1610612750,2549,1610612742,TRUE,TRUE,201880,1610612750
21200941,1,720S,201574,1610612758,2223,1610612749,TRUE,TRUE,2223,1610612749
21200942,1,720S,201599,1610612746,202328,1610612765,TRUE,TRUE,201599,1610612746
21200943,1,720S,201150,1610612755,201572,1610612751,TRUE,TRUE,201572,1610612751
21200943,3,152S,201150,1610612755,2222,1610612751,FALSE,FALSE,2222,1610612751
21200944,1,720S,1495,1610612759,201586,1610612760,TRUE,TRUE,201586,1610612760
21200945,1,720S,202324,1610612762,202328,1610612765,TRUE,TRUE,202328,1610612765
21200945,4,223S,202379,1610612762,202328,1610612765,FALSE,FALSE,202328,1610612765
21200946,1,720S,202693,1610612756,201585,1610612743,TRUE,TRUE,201585,1610612743
21200946,3,445S,202693,1610612756,202702,1610612743,FALSE,FALSE,202693,1610612756
21200947,1,720S,101106,1610612744,2199,1610612752,TRUE,TRUE,101106,1610612744
21200947,2,609S,101127,1610612744,467,1610612752,FALSE,FALSE,101127,1610612744
21200948,1,720S,202687,1610612766,708,1610612738,TRUE,TRUE,202687,1610612766
21200949,1,720S,202696,1610612753,2730,1610612747,TRUE,TRUE,2730,1610612747
21200949,1,537S,203090,1610612753,201947,1610612747,FALSE,FALSE,203090,1610612753
21200949,2,704S,203199,1610612753,2730,1610612747,FALSE,FALSE,2730,1610612747
21200950,1,720S,203092,1610612739,2731,1610612764,TRUE,TRUE,2731,1610612764
21200950,3,595S,202684,1610612739,101110,1610612764,FALSE,FALSE,101110,1610612764
21200950,4,20S,2733,1610612739,2403,1610612764,FALSE,FALSE,2733,1610612739
21200951,1,720S,201572,1610612751,201577,1610612740,TRUE,TRUE,201572,1610612751
21200951,1,600S,2501,1610612751,203076,1610612740,FALSE,FALSE,203076,1610612740
21200952,1,720S,2547,1610612748,2746,1610612737,TRUE,TRUE,2746,1610612737
21200953,1,720S,202336,1610612749,2549,1610612742,TRUE,TRUE,2549,1610612742
21200953,4,91S,101141,1610612749,201564,1610612742,FALSE,FALSE,101141,1610612749
21200954,1,720S,201880,1610612750,201168,1610612759,TRUE,TRUE,201168,1610612759
21200955,1,720S,201581,1610612757,201188,1610612763,TRUE,TRUE,201188,1610612763
21200956,1,720S,201150,1610612755,2547,1610612748,TRUE,TRUE,2547,1610612748
21200957,1,720S,2731,1610612764,202336,1610612749,TRUE,TRUE,2731,1610612764
21200957,3,42S,202066,1610612764,101141,1610612749,FALSE,FALSE,202066,1610612764
21200958,1,720S,201579,1610612754,201880,1610612750,TRUE,TRUE,201579,1610612754
21200958,4,348S,201588,1610612754,201967,1610612750,FALSE,FALSE,201588,1610612754
21200959,1,720S,708,1610612738,101161,1610612761,TRUE,TRUE,708,1610612738
21200960,1,720S,101130,1610612737,2730,1610612747,TRUE,TRUE,2730,1610612747
21200960,4,573S,201143,1610612737,1897,1610612747,FALSE,FALSE,1897,1610612747
21200961,1,720S,201600,1610612745,202693,1610612756,TRUE,TRUE,201600,1610612745
21200961,2,570S,201600,1610612745,979,1610612756,FALSE,FALSE,979,1610612756
21200961,2,255S,202962,1610612745,201632,1610612756,FALSE,FALSE,202962,1610612745
21200961,2,247S,202391,1610612745,201632,1610612756,FALSE,FALSE,202391,1610612745
21200961,3,264S,202391,1610612745,201609,1610612756,FALSE,FALSE,201609,1610612756
21200962,1,720S,201586,1610612760,2744,1610612762,TRUE,TRUE,2744,1610612762
21200963,1,720S,201574,1610612758,201149,1610612741,TRUE,TRUE,201149,1610612741
21200963,4,214S,202332,1610612758,1737,1610612741,FALSE,FALSE,1737,1610612741
21200964,1,720S,201585,1610612743,2199,1610612752,TRUE,TRUE,2199,1610612752
21200965,1,720S,201599,1610612746,201188,1610612763,TRUE,TRUE,201599,1610612746
21200966,1,720S,101106,1610612744,202328,1610612765,TRUE,TRUE,101106,1610612744
21200966,3,631S,101106,1610612744,202713,1610612765,FALSE,FALSE,101106,1610612744
21200967,1,720S,1495,1610612759,2549,1610612742,TRUE,TRUE,1495,1610612759
21200967,2,260S,202695,1610612759,1713,1610612742,FALSE,FALSE,1713,1610612742
21200968,1,720S,201581,1610612757,2030,1610612752,TRUE,TRUE,2030,1610612752
21200969,1,720S,101161,1610612761,202687,1610612766,TRUE,TRUE,202687,1610612766
21200969,2,265S,101161,1610612761,203077,1610612766,FALSE,FALSE,101161,1610612761
21200970,1,720S,2731,1610612764,201577,1610612740,TRUE,TRUE,2731,1610612764
21200970,3,477S,202322,1610612764,201569,1610612740,FALSE,FALSE,202322,1610612764
21200971,1,720S,201579,1610612754,2730,1610612747,TRUE,TRUE,2730,1610612747
21200972,1,720S,2746,1610612737,979,1610612756,TRUE,TRUE,979,1610612756
21200973,1,720S,201600,1610612745,201880,1610612750,TRUE,TRUE,201600,1610612745
21200974,1,720S,201586,1610612760,202696,1610612753,TRUE,TRUE,202696,1610612753
21200975,1,720S,202336,1610612749,2547,1610612748,TRUE,TRUE,2547,1610612748
21200975,4,78S,101141,1610612749,2548,1610612748,FALSE,FALSE,2548,1610612748
21200976,1,720S,2549,1610612742,203092,1610612739,TRUE,TRUE,2549,1610612742
21200976,3,579S,201564,1610612742,2733,1610612739,FALSE,FALSE,2733,1610612739
21200977,1,720S,201585,1610612743,201188,1610612763,TRUE,TRUE,201188,1610612763
21200977,1,559S,201585,1610612743,201144,1610612763,FALSE,FALSE,201585,1610612743
21200977,3,698S,201585,1610612743,201188,1610612763,FALSE,FALSE,201585,1610612743
21200978,1,720S,101106,1610612744,201149,1610612741,TRUE,TRUE,201149,1610612741
21200979,1,720S,2731,1610612764,979,1610612756,TRUE,TRUE,979,1610612756
21200980,1,720S,201145,1610612738,202687,1610612766,TRUE,TRUE,202687,1610612766
21200980,2,419S,101183,1610612738,2732,1610612766,FALSE,FALSE,101183,1610612738
21200981,1,720S,201150,1610612755,201579,1610612754,TRUE,TRUE,201150,1610612755
21200982,1,720S,1495,1610612759,203092,1610612739,TRUE,TRUE,1495,1610612759
21200982,4,708S,1938,1610612759,2575,1610612739,FALSE,FALSE,2575,1610612739
21200983,1,720S,2744,1610612762,201188,1610612763,TRUE,TRUE,2744,1610612762
21200983,2,409S,200794,1610612762,201188,1610612763,FALSE,FALSE,200794,1610612762
21200984,1,720S,201581,1610612757,202328,1610612765,TRUE,TRUE,201581,1610612757
21200985,1,720S,101161,1610612761,2547,1610612748,TRUE,TRUE,101161,1610612761
21200985,4,683S,101161,1610612761,2365,1610612748,FALSE,FALSE,101161,1610612761
21200986,1,720S,202336,1610612749,202696,1610612753,TRUE,TRUE,202696,1610612753
21200987,1,720S,201599,1610612746,2030,1610612752,TRUE,TRUE,201599,1610612746
21200987,1,223S,201599,1610612746,948,1610612752,FALSE,FALSE,948,1610612752
21200987,3,164S,1885,1610612746,2747,1610612752,FALSE,FALSE,2747,1610612752
21200988,1,720S,201600,1610612745,101106,1610612744,TRUE,TRUE,101106,1610612744
21200988,3,497S,201600,1610612745,101106,1610612744,FALSE,FALSE,201600,1610612745
21200989,1,720S,201593,1610612750,201577,1610612740,TRUE,TRUE,201593,1610612750
21200989,3,217S,201937,1610612750,201577,1610612740,FALSE,FALSE,201577,1610612740
21200990,1,720S,1882,1610612742,201586,1610612760,TRUE,TRUE,201586,1610612760
21200991,1,720S,201572,1610612751,2746,1610612737,TRUE,TRUE,201572,1610612751
21200991,2,44S,201572,1610612751,2594,1610612737,FALSE,FALSE,201572,1610612751
21200992,1,720S,2730,1610612747,201574,1610612758,TRUE,TRUE,2730,1610612747
21200992,3,129S,2581,1610612747,202738,1610612758,FALSE,FALSE,202738,1610612758
21200993,1,720S,201150,1610612755,201581,1610612757,TRUE,TRUE,201150,1610612755
21200994,1,720S,202687,1610612766,2731,1610612764,TRUE,TRUE,202687,1610612766
21200995,1,720S,203092,1610612739,201579,1610612754,TRUE,TRUE,201579,1610612754
21200996,1,720S,2746,1610612737,2549,1610612742,TRUE,TRUE,2549,1610612742
21200997,1,720S,202328,1610612765,201572,1610612751,TRUE,TRUE,201572,1610612751
21200998,1,720S,201145,1610612738,2547,1610612748,TRUE,TRUE,201145,1610612738
21200999,1,720S,201149,1610612741,201585,1610612743,TRUE,TRUE,201585,1610612743
21200999,5,300S,201149,1610612741,201585,1610612743,FALSE,TRUE,201149,1610612741
21201000,1,720S,2216,1610612763,201593,1610612750,TRUE,TRUE,201593,1610612750
21201001,1,720S,201577,1610612740,101106,1610612744,TRUE,TRUE,101106,1610612744
21201001,3,59S,200811,1610612740,203105,1610612744,FALSE,FALSE,203105,1610612744
21201002,1,720S,979,1610612756,2730,1610612747,TRUE,TRUE,2730,1610612747
21201003,1,720S,2744,1610612762,2030,1610612752,TRUE,TRUE,2744,1610612762
21201003,1,74S,2248,1610612762,101109,1610612752,FALSE,FALSE,2248,1610612762
21201003,4,202S,2590,1610612762,101109,1610612752,FALSE,FALSE,101109,1610612752
21201004,1,720S,201579,1610612754,202696,1610612753,TRUE,TRUE,202696,1610612753
21201005,1,720S,2223,1610612749,201581,1610612757,TRUE,TRUE,2223,1610612749
21201006,1,720S,201586,1610612760,201585,1610612743,TRUE,TRUE,201585,1610612743
21201007,1,720S,201574,1610612758,201599,1610612746,TRUE,TRUE,201599,1610612746
21201007,3,99S,201977,1610612758,101108,1610612746,FALSE,FALSE,201977,1610612758
21201008,1,720S,202687,1610612766,101161,1610612761,TRUE,TRUE,101161,1610612761
21201009,1,720S,203092,1610612739,2547,1610612748,TRUE,TRUE,2547,1610612748
21201010,1,720S,2030,1610612752,202699,1610612753,TRUE,TRUE,2030,1610612752
21201010,1,65S,467,1610612752,203090,1610612753,FALSE,FALSE,203090,1610612753
21201011,1,720S,2746,1610612737,2223,1610612749,TRUE,TRUE,2223,1610612749
21201012,1,720S,2216,1610612763,201586,1610612760,TRUE,TRUE,201586,1610612760
21201012,4,683S,201573,1610612763,2555,1610612760,FALSE,FALSE,2555,1610612760
21201012,5,300S,201188,1610612763,201142,1610612760,FALSE,TRUE,201188,1610612763
21201013,1,720S,201577,1610612740,708,1610612738,TRUE,TRUE,708,1610612738
21201014,1,720S,201600,1610612745,2744,1610612762,TRUE,TRUE,2744,1610612762
21201014,2,123S,202391,1610612745,200794,1610612762,FALSE,FALSE,200794,1610612762
21201015,1,720S,2549,1610612742,201572,1610612751,TRUE,TRUE,2549,1610612742
21201016,1,720S,1495,1610612759,101106,1610612744,TRUE,TRUE,1495,1610612759
21201016,3,105S,1938,1610612759,203145,1610612744,FALSE,FALSE,203145,1610612744
21201016,3,80S,1536,1610612759,203110,1610612744,FALSE,FALSE,203110,1610612744
21201017,1,720S,979,1610612756,2403,1610612764,TRUE,TRUE,2403,1610612764
21201018,1,720S,201599,1610612746,201150,1610612755,TRUE,TRUE,201599,1610612746
21201019,1,720S,201149,1610612741,201581,1610612757,TRUE,TRUE,201149,1610612741
21201019,4,410S,1737,1610612741,203086,1610612757,FALSE,FALSE,1737,1610612741
21201020,1,720S,201585,1610612743,201150,1610612755,TRUE,TRUE,201585,1610612743
21201020,1,469S,201585,1610612743,201150,1610612755,FALSE,FALSE,201150,1610612755
21201021,1,720S,201574,1610612758,201593,1610612750,TRUE,TRUE,201593,1610612750
21201022,1,720S,202685,1610612761,2030,1610612752,TRUE,TRUE,2030,1610612752
21201022,2,350S,201942,1610612761,467,1610612752,FALSE,FALSE,201942,1610612761
21201022,4,224S,201942,1610612761,101109,1610612752,FALSE,FALSE,201942,1610612761
21201023,1,720S,203124,1610612753,201586,1610612760,TRUE,TRUE,201586,1610612760
21201024,1,720S,201579,1610612754,2223,1610612749,TRUE,TRUE,2223,1610612749
21201025,1,720S,2746,1610612737,201581,1610612757,TRUE,TRUE,2746,1610612737
21201026,1,720S,2547,1610612748,202328,1610612765,TRUE,TRUE,2547,1610612748
21201027,1,720S,201577,1610612740,2216,1610612763,TRUE,TRUE,201577,1610612740
21201027,4,434S,202227,1610612740,201188,1610612763,FALSE,FALSE,201188,1610612763
21201028,1,720S,201600,1610612745,203092,1610612739,TRUE,TRUE,201600,1610612745
21201029,1,720S,201148,1610612742,708,1610612738,TRUE,TRUE,708,1610612738
21201030,1,720S,1495,1610612759,2744,1610612762,TRUE,TRUE,2744,1610612762
21201030,4,462S,1938,1610612759,2590,1610612762,FALSE,FALSE,1938,1610612759
21201030,5,300S,1495,1610612759,2744,1610612762,FALSE,TRUE,1495,1610612759
21201031,1,720S,202693,1610612756,201593,1610612750,TRUE,TRUE,201593,1610612750
21201032,1,720S,2730,1610612747,2403,1610612764,TRUE,TRUE,2403,1610612764
21201032,1,504S,2200,1610612747,2403,1610612764,FALSE,FALSE,2200,1610612747
21201033,1,720S,202687,1610612766,202328,1610612765,TRUE,TRUE,202687,1610612766
21201034,1,720S,2030,1610612752,202685,1610612761,TRUE,TRUE,202685,1610612761
21201034,2,608S,467,1610612752,101187,1610612761,FALSE,FALSE,101187,1610612761
21201035,1,720S,1737,1610612741,201579,1610612754,TRUE,TRUE,1737,1610612741
21201035,4,43S,2550,1610612741,201588,1610612754,FALSE,FALSE,201588,1610612754
21201036,1,720S,202334,1610612763,201145,1610612738,TRUE,TRUE,202334,1610612763
21201037,1,720S,201585,1610612743,201574,1610612758,TRUE,TRUE,201585,1610612743
21201038,1,720S,201599,1610612746,201572,1610612751,TRUE,TRUE,201572,1610612751
21201038,3,524S,201599,1610612746,2501,1610612751,FALSE,FALSE,2501,1610612751
21201038,4,705S,1885,1610612746,2743,1610612751,FALSE,FALSE,1885,1610612746
21201039,1,720S,101106,1610612744,2731,1610612764,TRUE,TRUE,101106,1610612744
21201039,3,468S,101135,1610612744,202322,1610612764,FALSE,FALSE,202322,1610612764
21201040,1,720S,202336,1610612749,2746,1610612737,TRUE,TRUE,202336,1610612749
21201040,4,177S,200755,1610612749,2594,1610612737,FALSE,FALSE,200755,1610612749
21201041,1,720S,2547,1610612748,202687,1610612766,TRUE,TRUE,2547,1610612748
21201041,3,620S,201596,1610612748,202687,1610612766,FALSE,FALSE,201596,1610612748
21201042,1,720S,201600,1610612745,1495,1610612759,TRUE,TRUE,1495,1610612759
21201042,4,41S,201600,1610612745,1495,1610612759,FALSE,FALSE,1495,1610612759
21201043,1,720S,201586,1610612760,201581,1610612757,TRUE,TRUE,201586,1610612760
21201044,1,720S,201593,1610612750,1737,1610612741,TRUE,TRUE,201593,1610612750
21201044,2,688S,203144,1610612750,201161,1610612741,FALSE,FALSE,203144,1610612750
21201045,1,720S,201148,1610612742,2744,1610612762,TRUE,TRUE,2744,1610612762
21201046,1,720S,202693,1610612756,201572,1610612751,TRUE,TRUE,201572,1610612751
21201047,1,720S,201574,1610612758,201150,1610612755,TRUE,TRUE,201150,1610612755
21201047,2,435S,202326,1610612758,2767,1610612755,FALSE,FALSE,202326,1610612758
21201047,3,361S,202326,1610612758,201150,1610612755,FALSE,FALSE,201150,1610612755
21201048,1,720S,2731,1610612764,201589,1610612763,TRUE,TRUE,2731,1610612764
21201048,3,551S,202698,1610612764,2216,1610612763,FALSE,FALSE,202698,1610612764
21201049,1,720S,203124,1610612753,2547,1610612748,TRUE,TRUE,203124,1610612753
21201050,1,720S,201579,1610612754,101130,1610612737,TRUE,TRUE,101130,1610612737
21201051,1,720S,201577,1610612740,201585,1610612743,TRUE,TRUE,201585,1610612743
21201052,1,720S,2744,1610612762,201150,1610612755,TRUE,TRUE,2744,1610612762
21201052,2,311S,202324,1610612762,201150,1610612755,FALSE,FALSE,202324,1610612762
21201052,4,261S,101107,1610612762,202730,1610612755,FALSE,FALSE,101107,1610612762
21201053,1,720S,101106,1610612744,2730,1610612747,TRUE,TRUE,2730,1610612747
21201054,1,720S,201145,1610612738,2030,1610612752,TRUE,TRUE,2030,1610612752
21201054,3,298S,101138,1610612738,2546,1610612752,FALSE,FALSE,101138,1610612738
21201055,1,720S,202328,1610612765,201593,1610612750,TRUE,TRUE,201593,1610612750
21201056,1,720S,201148,1610612742,201599,1610612746,TRUE,TRUE,201599,1610612746
21201056,4,679S,1713,1610612742,202339,1610612746,FALSE,FALSE,1713,1610612742
21201056,5,300S,201148,1610612742,201599,1610612746,FALSE,TRUE,201148,1610612742
21201057,1,720S,101161,1610612761,2746,1610612737,TRUE,TRUE,101161,1610612761
21201058,1,720S,201150,1610612755,202336,1610612749,TRUE,TRUE,202336,1610612749
21201059,1,720S,202687,1610612766,203124,1610612753,TRUE,TRUE,202687,1610612766
21201059,4,110S,202687,1610612766,202699,1610612753,FALSE,FALSE,202687,1610612766
21201060,1,720S,203092,1610612739,2404,1610612738,TRUE,TRUE,2404,1610612738
21201061,1,720S,2030,1610612752,201188,1610612763,TRUE,TRUE,201188,1610612763
21201061,4,629S,2546,1610612752,2216,1610612763,FALSE,FALSE,2546,1610612752
21201061,4,441S,2546,1610612752,2754,1610612763,FALSE,FALSE,2546,1610612752
21201061,4,74S,467,1610612752,201573,1610612763,FALSE,FALSE,201573,1610612763
21201062,1,720S,1737,1610612741,2547,1610612748,TRUE,TRUE,2547,1610612748
21201063,1,720S,201577,1610612740,201599,1610612746,TRUE,TRUE,201599,1610612746
21201063,2,672S,203121,1610612740,1885,1610612746,FALSE,FALSE,1885,1610612746
21201063,4,382S,201583,1610612740,201933,1610612746,FALSE,FALSE,201933,1610612746
21201063,4,80S,202349,1610612740,101108,1610612746,FALSE,FALSE,202349,1610612740
21201064,1,720S,201600,1610612745,201579,1610612754,TRUE,TRUE,201600,1610612745
21201065,1,720S,201586,1610612760,2731,1610612764,TRUE,TRUE,2731,1610612764
21201066,1,720S,201593,1610612750,2730,1610612747,TRUE,TRUE,201593,1610612750
21201067,1,720S,1495,1610612759,201585,1610612743,TRUE,TRUE,201585,1610612743
21201068,1,720S,2744,1610612762,202693,1610612756,TRUE,TRUE,2744,1610612762
21201068,2,623S,2590,1610612762,201632,1610612756,FALSE,FALSE,201632,1610612756
21201069,1,720S,101106,1610612744,201574,1610612758,TRUE,TRUE,201574,1610612758
21201070,1,720S,200746,1610612757,201572,1610612751,TRUE,TRUE,200746,1610612757
21201071,1,720S,202336,1610612749,2730,1610612747,TRUE,TRUE,202336,1610612749
