"game_id","date","sport","bet_type","away","home","away_line","home_line"
"20190128_nba_New York_Charlotte",20190128,"nba","spread","New York","Charlotte",11.5,-11.5
"20190128_nba_Brooklyn_Boston",20190128,"nba","spread","Brooklyn","Boston",9.5,-9.5
"20190128_nba_Denver_Memphis",20190128,"nba","spread","Denver","Memphis",-5.5,5.5
"20190128_nba_Atlanta_L.A. Clippers",20190128,"nba","spread","Atlanta","L.A. Clippers",6.5,-6.5
"20190129_nba_Milwaukee_Detroit",20190129,"nba","spread","Milwaukee","Detroit",-7,7
"20190129_nba_Washington_Cleveland",20190129,"nba","spread","Washington","Cleveland",-8,8
"20190129_nba_Oklahoma City_Orlando",20190129,"nba","spread","Oklahoma City","Orlando",-3.5,3.5
"20190129_nba_Chicago_Brooklyn",20190129,"nba","spread","Chicago","Brooklyn",6.5,-6.5
"20190129_nba_New Orleans_Houston",20190129,"nba","spread","New Orleans","Houston",13.5,-13.5
"20190129_nba_Phoenix_San Antonio",20190129,"nba","spread","Phoenix","San Antonio",13.5,-13.5
"20190129_nba_Philadelphia_L.A. Lakers",20190129,"nba","spread","Philadelphia","L.A. Lakers",-7.5,7.5
"20190202_nba_L.A. Clippers_Detroit",20190202,"nba","spread","L.A. Clippers","Detroit",2,-2
"20190202_nba_Milwaukee_Washington",20190202,"nba","spread","Milwaukee","Washington",-6,6
"20190202_nba_Chicago_Charlotte",20190202,"nba","spread","Chicago","Charlotte",6.5,-6.5
"20190202_nba_Brooklyn_Orlando",20190202,"nba","spread","Brooklyn","Orlando",3,-3
"20190202_nba_Indiana_Miami",20190202,"nba","spread","Indiana","Miami",2,-2
"20190202_nba_Dallas_Cleveland",20190202,"nba","spread","Dallas","Cleveland",-5.5,5.5
"20190202_nba_L.A. Lakers_Golden State",20190202,"nba","spread","L.A. Lakers","Golden State",15,-15
"20190202_nba_New Orleans_San Antonio",20190202,"nba","spread","New Orleans","San Antonio",10.5,-10.5
"20190202_nba_Denver_Minnesota",20190202,"nba","spread","Denver","Minnesota",1.5,-1.5
"20190202_nba_Houston_Utah",20190202,"nba","spread","Houston","Utah",7,-7
"20190202_nba_Atlanta_Phoenix",20190202,"nba","spread","Atlanta","Phoenix",2,-2
"20190202_nba_Philadelphia_Sacramento",20190202,"nba","spread","Philadelphia","Sacramento",-3,3
"20190203_nba_Memphis_New York",20190203,"nba","spread","Memphis","New York",-2.5,2.5
"20190203_nba_Oklahoma City_Boston",20190203,"nba","spread","Oklahoma City","Boston",4,-4
"20190203_nba_L.A. Clippers_Toronto",20190203,"nba","spread","L.A. Clippers","Toronto",9,-9
"20190204_nba_Atlanta_Washington",20190204,"nba","spread","Atlanta","Washington",6.5,-6.5
"20190204_nba_Denver_Detroit",20190204,"nba","spread","Denver","Detroit",-1.5,1.5
"20190204_nba_Milwaukee_Brooklyn",20190204,"nba","spread","Milwaukee","Brooklyn",-7.5,7.5
"20190204_nba_Indiana_New Orleans",20190204,"nba","spread","Indiana","New Orleans",-3.5,3.5
"20190204_nba_Houston_Phoenix",20190204,"nba","spread","Houston","Phoenix",-8.5,8.5
"20190204_nba_San Antonio_Sacramento",20190204,"nba","spread","San Antonio","Sacramento",-2,2
"20190210_nba_Portland_Dallas",20190210,"nba","spread","Portland","Dallas",-3,3
"20190210_nba_L.A. Lakers_Philadelphia",20190210,"nba","spread","L.A. Lakers","Philadelphia",6.5,-6.5
"20190210_nba_Phoenix_Sacramento",20190210,"nba","spread","Phoenix","Sacramento",9,-9
"20190210_nba_Orlando_Atlanta",20190210,"nba","spread","Orlando","Atlanta",-1,1
"20190210_nba_Miami_Golden State",20190210,"nba","spread","Miami","Golden State",13.5,-13.5
"20190212_nba_L.A. Lakers_Atlanta",20190212,"nba","spread","L.A. Lakers","Atlanta",-6,6
"20190212_nba_Orlando_New Orleans",20190212,"nba","spread","Orlando","New Orleans",5,-5
"20190212_nba_Boston_Philadelphia",20190212,"nba","spread","Boston","Philadelphia",7,-7
"20190212_nba_San Antonio_Memphis",20190212,"nba","spread","San Antonio","Memphis",-7,7
"20190212_nba_Utah_Golden State",20190212,"nba","spread","Utah","Golden State",9,-9
"20190213_nba_Brooklyn_Cleveland",20190213,"nba","spread","Brooklyn","Cleveland",-7.5,7.5
"20190213_nba_Milwaukee_Indiana",20190213,"nba","spread","Milwaukee","Indiana",-4.5,4.5
"20190213_nba_Detroit_Boston",20190213,"nba","spread","Detroit","Boston",3.5,-3.5
"20190213_nba_Philadelphia_New York",20190213,"nba","spread","Philadelphia","New York",-10,10
"20190213_nba_Washington_Toronto",20190213,"nba","spread","Washington","Toronto",9,-9
"20190213_nba_Memphis_Chicago",20190213,"nba","spread","Memphis","Chicago",1.5,-1.5
"20190213_nba_Houston_Minnesota",20190213,"nba","spread","Houston","Minnesota",-4,4
"20190213_nba_Miami_Dallas",20190213,"nba","spread","Miami","Dallas",3,-3
"20190213_nba_Sacramento_Denver",20190213,"nba","spread","Sacramento","Denver",7.5,-7.5
"20190213_nba_Golden State_Portland",20190213,"nba","spread","Golden State","Portland",-2,2
"20190213_nba_Phoenix_L.A. Clippers",20190213,"nba","spread","Phoenix","L.A. Clippers",7.5,-7.5
"20190214_nba_Charlotte_Orlando",20190214,"nba","spread","Charlotte","Orlando",4,-4
"20190214_nba_New York_Atlanta",20190214,"nba","spread","New York","Atlanta",7.5,-7.5
"20190214_nba_Oklahoma City_New Orleans",20190214,"nba","spread","Oklahoma City","New Orleans",-4.5,4.5
"20190215_nba_Team World_Team USA",20190215,"nba","spread","Team World","Team USA",3,-3
"20190217_nba_Team LeBron _Team Giannis",20190217,"nba","spread","Team LeBron","Team Giannis",-4.5,4.5
"20190221_nba_Phoenix_Cleveland",20190221,"nba","spread","Phoenix","Cleveland",1,-1
"20190221_nba_Miami_Philadelphia",20190221,"nba","spread","Miami","Philadelphia",5.5,-5.5
"20190221_nba_Portland_Brooklyn",20190221,"nba","spread","Portland","Brooklyn",-3,3
"20190221_nba_Boston_Milwaukee",20190221,"nba","spread","Boston","Milwaukee",6.5,-6.5
"20190221_nba_Houston_L.A. Lakers",20190221,"nba","spread","Houston","L.A. Lakers",-2.5,2.5
"20190221_nba_Sacramento_Golden State",20190221,"nba","spread","Sacramento","Golden State",12,-12
"20190222_nba_Chicago_Orlando",20190222,"nba","spread","Chicago","Orlando",8,-8
"20190222_nba_San Antonio_Toronto",20190222,"nba","spread","San Antonio","Toronto",8,-8
"20190222_nba_Washington_Charlotte",20190222,"nba","spread","Washington","Charlotte",5,-5
"20190222_nba_New Orleans_Indiana",20190222,"nba","spread","New Orleans","Indiana",5,-5
"20190222_nba_Minnesota_New York",20190222,"nba","spread","Minnesota","New York",-4,4
"20190222_nba_Detroit_Atlanta",20190222,"nba","spread","Detroit","Atlanta",-4.5,4.5
"20190222_nba_L.A. Clippers_Memphis",20190222,"nba","spread","L.A. Clippers","Memphis",-3,3
"20190222_nba_Denver_Dallas",20190222,"nba","spread","Denver","Dallas",-7,7
"20190222_nba_Utah_Oklahoma City",20190222,"nba","spread","Utah","Oklahoma City",3.5,-3.5
"20190223_nba_Portland_Philadelphia",20190223,"nba","spread","Portland","Philadelphia",1.5,-1.5
"20190223_nba_Phoenix_Atlanta",20190223,"nba","spread","Phoenix","Atlanta",3,-3
"20190223_nba_Indiana_Washington",20190223,"nba","spread","Indiana","Washington",1,-1
"20190223_nba_Brooklyn_Charlotte",20190223,"nba","spread","Brooklyn","Charlotte",3,-3
"20190223_nba_L.A. Lakers_New Orleans",20190223,"nba","spread","L.A. Lakers","New Orleans",-6.5,6.5
"20190223_nba_Memphis_Cleveland",20190223,"nba","spread","Memphis","Cleveland",1.5,-1.5
"20190223_nba_Detroit_Miami",20190223,"nba","spread","Detroit","Miami",3.5,-3.5
"20190223_nba_Boston_Chicago",20190223,"nba","spread","Boston","Chicago",-10,10
"20190223_nba_Sacramento_Oklahoma City",20190223,"nba","spread","Sacramento","Oklahoma City",5.5,-5.5
"20190223_nba_Houston_Golden State",20190223,"nba","spread","Houston","Golden State",12,-12
"20190223_nba_Minnesota_Milwaukee",20190223,"nba","spread","Minnesota","Milwaukee",13,-13
"20190223_nba_Dallas_Utah",20190223,"nba","spread","Dallas","Utah",11.5,-11.5
"20190224_nba_Orlando_Toronto",20190224,"nba","spread","Orlando","Toronto",6.5,-6.5
"20190224_nba_L.A. Clippers_Denver",20190224,"nba","spread","L.A. Clippers","Denver",9.5,-9.5
"20190224_nba_San Antonio_New York",20190224,"nba","spread","San Antonio","New York",-9,9
"20190226_nba_Orlando_New York",20190226,"nba","spread","Orlando","New York",-7.5,7.5
"20190226_nba_Boston_Toronto",20190226,"nba","spread","Boston","Toronto",3.5,-3.5
"20190226_nba_Oklahoma City_Denver",20190226,"nba","spread","Oklahoma City","Denver",3.5,-3.5
"20190302_nba_Detroit_Cleveland",20190302,"nba","spread","Detroit","Cleveland",-8,8
"20190302_nba_Orlando_Indiana",20190302,"nba","spread","Orlando","Indiana",3,-3
"20190302_nba_Brooklyn_Miami",20190302,"nba","spread","Brooklyn","Miami",2,-2
"20190302_nba_Golden State_Philadelphia",20190302,"nba","spread","Golden State","Philadelphia",-5,5
"20190302_nba_Memphis_Dallas",20190302,"nba","spread","Memphis","Dallas",4.5,-4.5
"20190302_nba_Oklahoma City_San Antonio",20190302,"nba","spread","Oklahoma City","San Antonio",5,-5
"20190302_nba_Milwaukee_Utah",20190302,"nba","spread","Milwaukee","Utah",5,-5
"20190302_nba_L.A. Lakers_Phoenix",20190302,"nba","spread","L.A. Lakers","Phoenix",-7,7
"20190302_nba_New Orleans_Denver",20190302,"nba","spread","New Orleans","Denver",13.5,-13.5
"20190303_nba_Portland_Charlotte",20190303,"nba","spread","Portland","Charlotte",-2.5,2.5
"20190303_nba_New York_L.A. Clippers",20190303,"nba","spread","New York","L.A. Clippers",10,-10
"20190303_nba_Atlanta_Chicago",20190303,"nba","spread","Atlanta","Chicago",NA,NA
"20190303_nba_Houston_Boston",20190303,"nba","spread","Houston","Boston",2.5,-2.5
"20190303_nba_Toronto_Detroit",20190303,"nba","spread","Toronto","Detroit",-2,2
"20190303_nba_Minnesota_Washington",20190303,"nba","spread","Minnesota","Washington",-1,1
"20190303_nba_Orlando_Cleveland",20190303,"nba","spread","Orlando","Cleveland",-5.5,5.5
"20190303_nba_Memphis_Oklahoma City",20190303,"nba","spread","Memphis","Oklahoma City",9.5,-9.5
"20190304_nba_Atlanta_Miami",20190304,"nba","spread","Atlanta","Miami",10,-10
"20190304_nba_Dallas_Brooklyn",20190304,"nba","spread","Dallas","Brooklyn",NA,NA
"20190304_nba_Denver_San Antonio",20190304,"nba","spread","Denver","San Antonio",1.5,-1.5
"20190304_nba_New Orleans_Utah",20190304,"nba","spread","New Orleans","Utah",9.5,-9.5
"20190304_nba_Milwaukee_Phoenix",20190304,"nba","spread","Milwaukee","Phoenix",-13.5,13.5
"20190304_nba_New York_Sacramento",20190304,"nba","spread","New York","Sacramento",11,-11
"20190304_nba_L.A. Clippers_L.A. Lakers",20190304,"nba","spread","L.A. Clippers","L.A. Lakers",4,-4
"20190305_nba_Orlando_Philadelphia",20190305,"nba","spread","Orlando","Philadelphia",4,-4
"20190305_nba_Chicago_Indiana",20190305,"nba","spread","Chicago","Indiana",6.5,-6.5
"20190305_nba_Houston_Toronto",20190305,"nba","spread","Houston","Toronto",3.5,-3.5
"20190305_nba_Portland_Memphis",20190305,"nba","spread","Portland","Memphis",-5.5,5.5
"20190305_nba_Oklahoma City_Minnesota",20190305,"nba","spread","Oklahoma City","Minnesota",-2,2
"20190305_nba_Boston_Golden State",20190305,"nba","spread","Boston","Golden State",6.5,-6.5
"20190307_nba_Indiana_Milwaukee",20190307,"nba","spread","Indiana","Milwaukee",9.5,-9.5
"20190307_nba_Oklahoma City_Portland",20190307,"nba","spread","Oklahoma City","Portland",NA,NA
"20190309_nba_Sacramento_New York",20190309,"nba","spread","Sacramento","New York",NA,NA
"20190309_nba_Brooklyn_Atlanta",20190309,"nba","spread","Brooklyn","Atlanta",NA,NA
"20190309_nba_Washington_Minnesota",20190309,"nba","spread","Washington","Minnesota",7.5,-7.5
"20190309_nba_Boston_L.A. Lakers",20190309,"nba","spread","Boston","L.A. Lakers",-7,7
"20190309_nba_Charlotte_Milwaukee",20190309,"nba","spread","Charlotte","Milwaukee",12,-12
"20190309_nba_Phoenix_Portland",20190309,"nba","spread","Phoenix","Portland",12,-12
"20190315_nba_Sacramento_Philadelphia",20190315,"nba","spread","Sacramento","Philadelphia",10.5,-10.5
"20190315_nba_Charlotte_Washington",20190315,"nba","spread","Charlotte","Washington",2.5,-2.5
"20190315_nba_L.A. Lakers_Detroit",20190315,"nba","spread","L.A. Lakers","Detroit",12.5,-12.5
"20190315_nba_Portland_New Orleans",20190315,"nba","spread","Portland","New Orleans",-9,9
"20190315_nba_Milwaukee_Miami",20190315,"nba","spread","Milwaukee","Miami",-5,5
"20190315_nba_Phoenix_Houston",20190315,"nba","spread","Phoenix","Houston",12,-12
"20190315_nba_New York_San Antonio",20190315,"nba","spread","New York","San Antonio",13.5,-13.5
"20190315_nba_Chicago_L.A. Clippers",20190315,"nba","spread","Chicago","L.A. Clippers",9,-9
"20190316_nba_Atlanta_Boston",20190316,"nba","spread","Atlanta","Boston",10.5,-10.5
"20190316_nba_Phoenix_New Orleans",20190316,"nba","spread","Phoenix","New Orleans",4.5,-4.5
"20190316_nba_Memphis_Washington",20190316,"nba","spread","Memphis","Washington",1.5,-1.5
"20190316_nba_Cleveland_Dallas",20190316,"nba","spread","Cleveland","Dallas",5,-5
"20190316_nba_Golden State_Oklahoma City",20190316,"nba","spread","Golden State","Oklahoma City",2,-2
"20190316_nba_Portland_San Antonio",20190316,"nba","spread","Portland","San Antonio",2.5,-2.5
"20190316_nba_Brooklyn_Utah",20190316,"nba","spread","Brooklyn","Utah",9,-9
"20190316_nba_Indiana_Denver",20190316,"nba","spread","Indiana","Denver",7,-7
"20190318_nba_Utah_Washington",20190318,"nba","spread","Utah","Washington",-5.5,5.5
"20190318_nba_Detroit_Cleveland",20190318,"nba","spread","Detroit","Cleveland",-6.5,6.5
"20190318_nba_New York_Toronto",20190318,"nba","spread","New York","Toronto",NA,NA
"20190318_nba_Denver_Boston",20190318,"nba","spread","Denver","Boston",NA,NA
"20190318_nba_Miami_Oklahoma City",20190318,"nba","spread","Miami","Oklahoma City",5.5,-5.5
"20190318_nba_Golden State_San Antonio",20190318,"nba","spread","Golden State","San Antonio",-2.5,2.5
"20190318_nba_New Orleans_Dallas",20190318,"nba","spread","New Orleans","Dallas",5,-5
"20190318_nba_Chicago_Phoenix",20190318,"nba","spread","Chicago","Phoenix",2.5,-2.5
"20190318_nba_Indiana_Portland",20190318,"nba","spread","Indiana","Portland",4.5,-4.5
"20190319_nba_Philadelphia_Charlotte",20190319,"nba","spread","Philadelphia","Charlotte",1,-1
"20190319_nba_Houston_Atlanta",20190319,"nba","spread","Houston","Atlanta",NA,NA
"20190319_nba_L.A. Lakers_Milwaukee",20190319,"nba","spread","L.A. Lakers","Milwaukee",10.5,-10.5
"20190319_nba_Golden State_Minnesota",20190319,"nba","spread","Golden State","Minnesota",-6,6
"20190319_nba_Brooklyn_Sacramento",20190319,"nba","spread","Brooklyn","Sacramento",3.5,-3.5
"20190319_nba_Indiana_L.A. Clippers",20190319,"nba","spread","Indiana","L.A. Clippers",5.5,-5.5
"20190323_nba_Boston_Charlotte",20190323,"nba","spread","Boston","Charlotte",-3.5,3.5
"20190323_nba_Miami_Washington",20190323,"nba","spread","Miami","Washington",1,-1
"20190323_nba_Philadelphia_Atlanta",20190323,"nba","spread","Philadelphia","Atlanta",-7,7
"20190323_nba_Minnesota_Memphis",20190323,"nba","spread","Minnesota","Memphis",1,-1
"20190323_nba_Utah_Chicago",20190323,"nba","spread","Utah","Chicago",-11,11
"20190323_nba_Dallas_Golden State",20190323,"nba","spread","Dallas","Golden State",13,-13
"20190323_nba_Detroit_Portland",20190323,"nba","spread","Detroit","Portland",NA,NA
"20190323_nba_Phoenix_Sacramento",20190323,"nba","spread","Phoenix","Sacramento",11,-11
"20190327_nba_Indiana_Oklahoma City",20190327,"nba","spread","Indiana","Oklahoma City",6.5,-6.5
"20190327_nba_Golden State_Memphis",20190327,"nba","spread","Golden State","Memphis",-10,10
"20190327_nba_Portland_Chicago",20190327,"nba","spread","Portland","Chicago",-9.5,9.5
"20190327_nba_Washington_Phoenix",20190327,"nba","spread","Washington","Phoenix",-1,1
"20190327_nba_L.A. Lakers_Utah",20190327,"nba","spread","L.A. Lakers","Utah",16,-16
"20190328_nba_Orlando_Detroit",20190328,"nba","spread","Orlando","Detroit",3.5,-3.5
"20190328_nba_Brooklyn_Philadelphia",20190328,"nba","spread","Brooklyn","Philadelphia",7.5,-7.5
"20190328_nba_Toronto_New York",20190328,"nba","spread","Toronto","New York",-10,10
"20190328_nba_Dallas_Miami",20190328,"nba","spread","Dallas","Miami",6,-6
"20190328_nba_L.A. Clippers_Milwaukee",20190328,"nba","spread","L.A. Clippers","Milwaukee",10,-10
"20190328_nba_Denver_Houston",20190328,"nba","spread","Denver","Houston",6,-6
"20190328_nba_Sacramento_New Orleans",20190328,"nba","spread","Sacramento","New Orleans",-6.5,6.5
"20190328_nba_Cleveland_San Antonio",20190328,"nba","spread","Cleveland","San Antonio",11.5,-11.5
"20190329_nba_Indiana_Boston",20190329,"nba","spread","Indiana","Boston",7.5,-7.5
"20190329_nba_Portland_Atlanta",20190329,"nba","spread","Portland","Atlanta",-2.5,2.5
"20190329_nba_Golden State_Minnesota",20190329,"nba","spread","Golden State","Minnesota",-10,10
"20190329_nba_Denver_Oklahoma City",20190329,"nba","spread","Denver","Oklahoma City",4.5,-4.5
"20190329_nba_Washington_Utah",20190329,"nba","spread","Washington","Utah",13,-13
"20190329_nba_Charlotte_L.A. Lakers",20190329,"nba","spread","Charlotte","L.A. Lakers",-1.5,1.5
"20190330_nba_Cleveland_L.A. Clippers",20190330,"nba","spread","Cleveland","L.A. Clippers",9,-9
"20190330_nba_Sacramento_Houston",20190330,"nba","spread","Sacramento","Houston",9.5,-9.5
"20190330_nba_Boston_Brooklyn",20190330,"nba","spread","Boston","Brooklyn",4.5,-4.5
"20190330_nba_Portland_Detroit",20190330,"nba","spread","Portland","Detroit",5.5,-5.5
"20190330_nba_Orlando_Indiana",20190330,"nba","spread","Orlando","Indiana",1.5,-1.5
"20190330_nba_Miami_New York",20190330,"nba","spread","Miami","New York",-7,7
"20190330_nba_Philadelphia_Minnesota",20190330,"nba","spread","Philadelphia","Minnesota",-4.5,4.5
"20190330_nba_Toronto_Chicago",20190330,"nba","spread","Toronto","Chicago",-10.5,10.5
"20190330_nba_Memphis_Phoenix",20190330,"nba","spread","Memphis","Phoenix",-2.5,2.5
"20190331_nba_Milwaukee_Atlanta",20190331,"nba","spread","Milwaukee","Atlanta",-1.5,1.5
"20190331_nba_Dallas_Oklahoma City",20190331,"nba","spread","Dallas","Oklahoma City",12.5,-12.5
"20190331_nba_L.A. Lakers_New Orleans",20190331,"nba","spread","L.A. Lakers","New Orleans",2.5,-2.5
"20190331_nba_Sacramento_San Antonio",20190331,"nba","spread","Sacramento","San Antonio",10.5,-10.5
"20190331_nba_Washington_Denver",20190331,"nba","spread","Washington","Denver",10.5,-10.5
"20190331_nba_Charlotte_Golden State",20190331,"nba","spread","Charlotte","Golden State",10.5,-10.5
"20190331_nba_Memphis_L.A. Clippers",20190331,"nba","spread","Memphis","L.A. Clippers",10,-10
"20190401_nba_Detroit_Indiana",20190401,"nba","spread","Detroit","Indiana",5.5,-5.5
"20190401_nba_Milwaukee_Brooklyn",20190401,"nba","spread","Milwaukee","Brooklyn",1,-1
"20190401_nba_Miami_Boston",20190401,"nba","spread","Miami","Boston",6.5,-6.5
"20190401_nba_Chicago_New York",20190401,"nba","spread","Chicago","New York",4,-4
"20190401_nba_Orlando_Toronto",20190401,"nba","spread","Orlando","Toronto",NA,NA
"20190401_nba_Portland_Minnesota",20190401,"nba","spread","Portland","Minnesota",-3,3
"20190401_nba_Philadelphia_Dallas",20190401,"nba","spread","Philadelphia","Dallas",-5,5
"20190401_nba_Charlotte_Utah",20190401,"nba","spread","Charlotte","Utah",NA,NA
"20190401_nba_Cleveland_Phoenix",20190401,"nba","spread","Cleveland","Phoenix",2,-2
"20190402_nba_L.A. Lakers_Oklahoma City",20190402,"nba","spread","L.A. Lakers","Oklahoma City",13,-13
"20190402_nba_Atlanta_San Antonio",20190402,"nba","spread","Atlanta","San Antonio",11.5,-11.5
"20190402_nba_Houston_Sacramento",20190402,"nba","spread","Houston","Sacramento",-6,6
"20190402_nba_Denver_Golden State",20190402,"nba","spread","Denver","Golden State",8.5,-8.5
"20190403_nba_New York_Orlando",20190403,"nba","spread","New York","Orlando",13.5,-13.5
"20190403_nba_Indiana_Detroit",20190403,"nba","spread","Indiana","Detroit",2,-2
"20190403_nba_Chicago_Washington",20190403,"nba","spread","Chicago","Washington",9.5,-9.5
"20190403_nba_Toronto_Brooklyn",20190403,"nba","spread","Toronto","Brooklyn",-2.5,2.5
"20190403_nba_Boston_Miami",20190403,"nba","spread","Boston","Miami",-1,1
"20190403_nba_Philadelphia_Atlanta",20190403,"nba","spread","Philadelphia","Atlanta",-4,4
"20190403_nba_Charlotte_New Orleans",20190403,"nba","spread","Charlotte","New Orleans",-4.5,4.5
"20190403_nba_Minnesota_Dallas",20190403,"nba","spread","Minnesota","Dallas",3,-3
"20190403_nba_San Antonio_Denver",20190403,"nba","spread","San Antonio","Denver",NA,NA
"20190403_nba_Utah_Phoenix",20190403,"nba","spread","Utah","Phoenix",-10.5,10.5
"20190403_nba_Memphis_Portland",20190403,"nba","spread","Memphis","Portland",10,-10
"20190403_nba_Houston_L.A. Clippers",20190403,"nba","spread","Houston","L.A. Clippers",-2.5,2.5
"20190404_nba_Milwaukee_Philadelphia",20190404,"nba","spread","Milwaukee","Philadelphia",-4,4
"20190404_nba_Cleveland_Sacramento",20190404,"nba","spread","Cleveland","Sacramento",10,-10
"20190404_nba_Golden State_L.A. Lakers",20190404,"nba","spread","Golden State","L.A. Lakers",-13.5,13.5
"20190405_nba_Atlanta_Orlando",20190405,"nba","spread","Atlanta","Orlando",9,-9
"20190405_nba_Toronto_Charlotte",20190405,"nba","spread","Toronto","Charlotte",-6,6
"20190405_nba_San Antonio_Washington",20190405,"nba","spread","San Antonio","Washington",-7,7
"20190405_nba_Miami_Minnesota",20190405,"nba","spread","Miami","Minnesota",-4,4
"20190405_nba_Boston_Indiana",20190405,"nba","spread","Boston","Indiana",-1.5,1.5
"20190405_nba_New York_Houston",20190405,"nba","spread","New York","Houston",18,-18
"20190405_nba_Detroit_Oklahoma City",20190405,"nba","spread","Detroit","Oklahoma City",5.5,-5.5
"20190405_nba_Memphis_Dallas",20190405,"nba","spread","Memphis","Dallas",4,-4
"20190405_nba_Sacramento_Utah",20190405,"nba","spread","Sacramento","Utah",10,-10
"20190405_nba_New Orleans_Phoenix",20190405,"nba","spread","New Orleans","Phoenix",-2.5,2.5
"20190405_nba_Portland_Denver",20190405,"nba","spread","Portland","Denver",6,-6
"20190405_nba_L.A. Lakers_L.A. Clippers",20190405,"nba","spread","L.A. Lakers","L.A. Clippers",11.5,-11.5
"20190405_nba_Cleveland_Golden State",20190405,"nba","spread","Cleveland","Golden State",15.5,-15.5
"20190406_nba_Brooklyn_Milwaukee",20190406,"nba","spread","Brooklyn","Milwaukee",3.5,-3.5
"20190406_nba_Philadelphia_Chicago",20190406,"nba","spread","Philadelphia","Chicago",-10.5,10.5
"20190407_nba_Miami_Toronto",20190407,"nba","spread","Miami","Toronto",5.5,-5.5
"20190407_nba_San Antonio_Cleveland",20190407,"nba","spread","San Antonio","Cleveland",-8.5,8.5
"20190407_nba_Oklahoma City_Minnesota",20190407,"nba","spread","Oklahoma City","Minnesota",NA,NA
"20190407_nba_Charlotte_Detroit",20190407,"nba","spread","Charlotte","Detroit",6.5,-6.5
"20190407_nba_Brooklyn_Indiana",20190407,"nba","spread","Brooklyn","Indiana",3,-3
"20190407_nba_Dallas_Memphis",20190407,"nba","spread","Dallas","Memphis",NA,NA
"20190407_nba_Atlanta_Milwaukee",20190407,"nba","spread","Atlanta","Milwaukee",11.5,-11.5
"20190407_nba_Phoenix_Houston",20190407,"nba","spread","Phoenix","Houston",18.5,-18.5
"20190407_nba_Washington_New York",20190407,"nba","spread","Washington","New York",-4,4
"20190407_nba_Orlando_Boston",20190407,"nba","spread","Orlando","Boston",4,-4
"20190407_nba_L.A. Clippers_Golden State",20190407,"nba","spread","L.A. Clippers","Golden State",11,-11
"20190407_nba_New Orleans_Sacramento",20190407,"nba","spread","New Orleans","Sacramento",12,-12
"20190407_nba_Denver_Portland",20190407,"nba","spread","Denver","Portland",NA,NA
"20190407_nba_Utah_L.A. Lakers",20190407,"nba","spread","Utah","L.A. Lakers",-12,12
"20190409_nba_Memphis_Detroit",20190409,"nba","spread","Memphis","Detroit",11.5,-11.5
"20190409_nba_Boston_Washington",20190409,"nba","spread","Boston","Washington",5.5,-5.5
"20190409_nba_Charlotte_Cleveland",20190409,"nba","spread","Charlotte","Cleveland",-8.5,8.5
"20190409_nba_Philadelphia_Miami",20190409,"nba","spread","Philadelphia","Miami",6.5,-6.5
"20190409_nba_New York_Chicago",20190409,"nba","spread","New York","Chicago",2,-2
"20190409_nba_Golden State_New Orleans",20190409,"nba","spread","Golden State","New Orleans",-10,10
"20190409_nba_Toronto_Minnesota",20190409,"nba","spread","Toronto","Minnesota",-7.5,7.5
"20190409_nba_Phoenix_Dallas",20190409,"nba","spread","Phoenix","Dallas",8.5,-8.5
"20190409_nba_Denver_Utah",20190409,"nba","spread","Denver","Utah",2,-2
"20190409_nba_Houston_Oklahoma City",20190409,"nba","spread","Houston","Oklahoma City",-3,3
"20190409_nba_Portland_L.A. Lakers",20190409,"nba","spread","Portland","L.A. Lakers",-10,10
"20190410_nba_Indiana_Atlanta",20190410,"nba","spread","Indiana","Atlanta",5.5,-5.5
"20190410_nba_Dallas_San Antonio",20190410,"nba","spread","Dallas","San Antonio",NA,NA
"20190410_nba_Chicago_Philadelphia",20190410,"nba","spread","Chicago","Philadelphia",6,-6
"20190410_nba_Golden State_Memphis",20190410,"nba","spread","Golden State","Memphis",-5,5
"20190410_nba_Detroit_New York",20190410,"nba","spread","Detroit","New York",-8.5,8.5
"20190410_nba_Orlando_Charlotte",20190410,"nba","spread","Orlando","Charlotte",4.5,-4.5
"20190410_nba_Oklahoma City_Milwaukee",20190410,"nba","spread","Oklahoma City","Milwaukee",-4,4
"20190410_nba_Miami_Brooklyn",20190410,"nba","spread","Miami","Brooklyn",4.5,-4.5
"20190410_nba_Minnesota_Denver",20190410,"nba","spread","Minnesota","Denver",NA,NA
"20190410_nba_Sacramento_Portland",20190410,"nba","spread","Sacramento","Portland",2.5,-2.5
"20190410_nba_Utah_L.A. Clippers",20190410,"nba","spread","Utah","L.A. Clippers",NA,NA
"20190413_nba_Brooklyn_Philadelphia",20190413,"nba","spread","Brooklyn","Philadelphia",8,-8
"20190413_nba_Orlando_Toronto",20190413,"nba","spread","Orlando","Toronto",9.5,-9.5
"20190413_nba_L.A. Clippers_Golden State",20190413,"nba","spread","L.A. Clippers","Golden State",13.5,-13.5
"20190413_nba_San Antonio_Denver",20190413,"nba","spread","San Antonio","Denver",5.5,-5.5
"20190414_nba_Indiana_Boston",20190414,"nba","spread","Indiana","Boston",7.5,-7.5
"20190414_nba_Oklahoma City_Portland",20190414,"nba","spread","Oklahoma City","Portland",3.5,-3.5
"20190414_nba_Detroit_Milwaukee",20190414,"nba","spread","Detroit","Milwaukee",15,-15
"20190414_nba_Utah_Houston",20190414,"nba","spread","Utah","Houston",6.5,-6.5
