"game_date","game","player_name","team_abbreviation","shot_type","shot_player","prob_points","line_points","prob_fgm","line_fgm","br_prob","br_line","br_edge","br_kelly","br_units","bs_prob","bs_line","bs_edge","bs_kelly","bs_units","csr_prob","csr_line","csr_edge","csr_kelly","csr_units","dk_prob","dk_line","dk_edge","dk_kelly","dk_units","fd_prob","fd_line","fd_edge","fd_kelly","fd_units","mgm_prob","mgm_line","mgm_edge","mgm_kelly","mgm_units","pb_prob","pb_line","pb_edge","pb_kelly","pb_units","run_timestamp_utc"
2023-11-11,"CLE @ GSW","Kevon Looney","GSW","dunk","Kevon Looney_dunk",0.0131,7542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0312,3100,-0.0182,-0.0094,-0.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Kevon Looney","GSW","free_throw","Kevon Looney_free_throw",0.0069,14425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0104,9500,-0.0035,-0.0018,-0.1785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Kevon Looney","GSW","layup","Kevon Looney_layup",0.0556,1699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0526,1800,0.003,0.0016,0.1567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Kevon Looney","GSW","other_fg","Kevon Looney_other_fg",0.0117,8453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0104,9500,0.0013,6e-04,0.0644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Kevon Looney","GSW","three_point","Kevon Looney_three_point",0.0055,18127,0.0055,17931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0099,10000,-0.0044,-0.0022,-0.2199,0.004,25000,0.0015,8e-04,0.0754,0.0099,10000,-0.0044,-0.0022,-0.2199,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Donovan Mitchell","CLE","dunk","Donovan Mitchell_dunk",0.0048,20525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009,11000,-0.0042,-0.0021,-0.2099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Donovan Mitchell","CLE","free_throw","Donovan Mitchell_free_throw",0.0128,7693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0179,5500,-0.005,-0.0026,-0.2558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Donovan Mitchell","CLE","layup","Donovan Mitchell_layup",0.0312,3110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,1500,-0.0313,-0.0167,-1.6718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Donovan Mitchell","CLE","other_fg","Donovan Mitchell_other_fg",0.046,2075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,1500,-0.0165,-0.0088,-0.8818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Donovan Mitchell","CLE","three_point","Donovan Mitchell_three_point",0.0395,2429,0.0489,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0588,1600,-0.0099,-0.0053,-0.5279,0.0588,1600,-0.0193,-0.0102,-1.0244,0.0526,1800,-0.0037,-0.002,-0.1976,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Jarrett Allen","CLE","dunk","Jarrett Allen_dunk",0.0359,2684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0526,1800,-0.0167,-0.0088,-0.8818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Jarrett Allen","CLE","free_throw","Jarrett Allen_free_throw",0.0075,13236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0179,5500,-0.0104,-0.0053,-0.5273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Jarrett Allen","CLE","layup","Jarrett Allen_layup",0.0245,3988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,3600,-0.0026,-0.0013,-0.1318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Jarrett Allen","CLE","other_fg","Jarrett Allen_other_fg",0.0227,4302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0333,2900,-0.0106,-0.0055,-0.5491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Jarrett Allen","CLE","three_point","Jarrett Allen_three_point",0.0057,17317,0.006,16662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0099,10000,-0.0039,-0.002,-0.1987,0.004,25000,0.0018,9e-04,0.0882,0.0099,10000,-0.0039,-0.002,-0.1987,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Max Strus","CLE","dunk","Max Strus_dunk",0.004,25015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0058,17000,-0.0019,-9e-04,-0.0939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Max Strus","CLE","free_throw","Max Strus_free_throw",0.0052,19246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0071,14000,-0.0019,-0.001,-0.0968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Max Strus","CLE","layup","Max Strus_layup",0.0154,6383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0244,4000,-0.009,-0.0046,-0.4595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Max Strus","CLE","other_fg","Max Strus_other_fg",0.0107,9225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0071,14000,0.0036,0.0018,0.1829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Max Strus","CLE","three_point","Max Strus_three_point",0.0426,2248,0.0435,2197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,1500,-0.019,-0.0101,-1.0118,0.0526,1800,-0.01,-0.0053,-0.5299,0.0526,1800,-0.0091,-0.0048,-0.4805,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Darius Garland","CLE","dunk","Darius Garland_dunk",0.0035,28095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004,25000,-4e-04,-2e-04,-0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Darius Garland","CLE","free_throw","Darius Garland_free_throw",0.0097,10159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0141,7000,-0.0043,-0.0022,-0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Darius Garland","CLE","layup","Darius Garland_layup",0.0236,4132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0303,3200,-0.0067,-0.0034,-0.3442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Darius Garland","CLE","other_fg","Darius Garland_other_fg",0.0376,2557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0588,1600,-0.0212,-0.0113,-1.1252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Darius Garland","CLE","three_point","Darius Garland_three_point",0.0259,3765,0.0278,3497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0435,2200,-0.0157,-0.0082,-0.8194,0.0476,2000,-0.0217,-0.0114,-1.1415,0.0385,2500,-0.0107,-0.0055,-0.5543,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Evan Mobley","CLE","dunk","Evan Mobley_dunk",0.0289,3361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0435,2200,-0.0146,-0.0076,-0.7626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Evan Mobley","CLE","free_throw","Evan Mobley_free_throw",0.009,10968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0099,10000,-9e-04,-4e-04,-0.0437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Evan Mobley","CLE","layup","Evan Mobley_layup",0.0257,3795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0196,5000,0.0061,0.0031,0.3095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Evan Mobley","CLE","other_fg","Evan Mobley_other_fg",0.0385,2499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0417,2300,-0.0032,-0.0017,-0.1664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Evan Mobley","CLE","three_point","Evan Mobley_three_point",0.0081,12214,0.0084,11747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011,9000,-0.0025,-0.0013,-0.1288,0.004,25000,0.0041,0.0021,0.2077,0.0099,10000,-0.0015,-7e-04,-0.0737,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIL @ ORL","Brook Lopez","MIL","two_point","Brook Lopez_two_point",NA,NA,0.0812,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833,1100,-0.0021,-0.0012,-0.1165,NA,NA,NA,NA,NA,0.0952,950,-0.014,-0.0078,-0.7759,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIL @ ORL","Damian Lillard","MIL","two_point","Damian Lillard_two_point",NA,NA,0.0595,1582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833,1100,-0.0239,-0.013,-1.302,NA,NA,NA,NA,NA,0.0833,1100,-0.0239,-0.013,-1.302,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIL @ ORL","Khris Middleton","MIL","two_point","Khris Middleton_two_point",NA,NA,0.0746,1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833,1100,-0.0087,-0.0048,-0.4759,NA,NA,NA,NA,NA,0.0909,1000,-0.0163,-0.009,-0.8965,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIL @ ORL","Giannis Antetokounmpo","MIL","two_point","Giannis Antetokounmpo_two_point",NA,NA,0.1396,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1818,450,-0.0422,-0.0258,-2.5787,NA,NA,NA,NA,NA,0.1538,550,-0.0142,-0.0084,-0.8405,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIL @ ORL","Malik Beasley","MIL","two_point","Malik Beasley_two_point",NA,NA,0.0389,2468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0385,2500,5e-04,2e-04,0.0249,NA,NA,NA,NA,NA,0.0385,2500,5e-04,2e-04,0.0249,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIL @ ORL","Markelle Fultz","ORL","two_point","Markelle Fultz_two_point",NA,NA,0.0666,1401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909,1000,-0.0243,-0.0134,-1.3364,NA,NA,NA,NA,NA,0.0909,1000,-0.0243,-0.0134,-1.3364,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIL @ ORL","Goga Bitadze","ORL","two_point","Goga Bitadze_two_point",NA,NA,0.0883,1032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1111,800,-0.0228,-0.0128,-1.2823,NA,NA,NA,NA,NA,0.0769,1200,0.0114,0.0062,0.6171,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIL @ ORL","Franz Wagner","ORL","two_point","Franz Wagner_two_point",NA,NA,0.0561,1682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,900,-0.0439,-0.0244,-2.4388,NA,NA,NA,NA,NA,0.1053,850,-0.0492,-0.0275,-2.7473,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIL @ ORL","Jalen Suggs","ORL","two_point","Jalen Suggs_two_point",NA,NA,0.0432,2213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0714,1300,-0.0282,-0.0152,-1.5183,NA,NA,NA,NA,NA,0.0588,1600,-0.0156,-0.0083,-0.8283,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIL @ ORL","Paolo Banchero","ORL","two_point","Paolo Banchero_two_point",NA,NA,0.0746,1241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1053,850,-0.0307,-0.0171,-1.7138,NA,NA,NA,NA,NA,0.1053,850,-0.0307,-0.0171,-1.7138,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"TOR @ BOS","Jrue Holiday","BOS","two_point","Jrue Holiday_two_point",NA,NA,0.0597,1575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0769,1200,-0.0172,-0.0093,-0.9322,NA,NA,NA,NA,NA,0.0909,1000,-0.0312,-0.0172,-1.7158,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"TOR @ BOS","Dennis Schroder","TOR","two_point","Dennis Schroder_two_point",NA,NA,0.05,1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0769,1200,-0.027,-0.0146,-1.4607,NA,NA,NA,NA,NA,0.0588,1600,-0.0089,-0.0047,-0.4711,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"TOR @ BOS","Kristaps Porzingis","BOS","two_point","Kristaps Porzingis_two_point",NA,NA,0.1082,824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1176,750,-0.0094,-0.0054,-0.5351,NA,NA,NA,NA,NA,0.1111,800,-0.0029,-0.0016,-0.1635,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"TOR @ BOS","Jakob Poeltl","TOR","two_point","Jakob Poeltl_two_point",NA,NA,0.0893,1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1053,850,-0.016,-0.0089,-0.8914,NA,NA,NA,NA,NA,0.1053,850,-0.016,-0.0089,-0.8914,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"TOR @ BOS","Jaylen Brown","BOS","two_point","Jaylen Brown_two_point",NA,NA,0.0832,1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1053,850,-0.0221,-0.0123,-1.2336,NA,NA,NA,NA,NA,0.125,700,-0.0418,-0.0239,-2.3892,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"TOR @ BOS","Pascal Siakam","TOR","two_point","Pascal Siakam_two_point",NA,NA,0.0976,925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1053,850,-0.0077,-0.0043,-0.4309,NA,NA,NA,NA,NA,0.1111,800,-0.0136,-0.0076,-0.7627,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"TOR @ BOS","Jayson Tatum","BOS","two_point","Jayson Tatum_two_point",NA,NA,0.0797,1154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,900,-0.0203,-0.0113,-1.1253,NA,NA,NA,NA,NA,0.0909,1000,-0.0112,-0.0061,-0.614,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"TOR @ BOS","O.G. Anunoby","TOR","two_point","O.G. Anunoby_two_point",NA,NA,0.0401,2392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"TOR @ BOS","Derrick White","BOS","two_point","Derrick White_two_point",NA,NA,0.045,2122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0556,1700,-0.0105,-0.0056,-0.5584,NA,NA,NA,NA,NA,0.0476,2000,-0.0026,-0.0014,-0.1371,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"TOR @ BOS","Scottie Barnes","TOR","two_point","Scottie Barnes_two_point",NA,NA,0.0846,1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1111,800,-0.0265,-0.0149,-1.4887,NA,NA,NA,NA,NA,0.1053,850,-0.0206,-0.0115,-1.1522,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIA @ ATL","Kyle Lowry","MIA","two_point","Kyle Lowry_two_point",NA,NA,0.0418,2291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0385,2500,0.0034,0.0017,0.1749,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIA @ ATL","Clint Capela","ATL","two_point","Clint Capela_two_point",NA,NA,0.0776,1189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,700,-0.0474,-0.0271,-2.7113,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIA @ ATL","Dejounte Murray","ATL","two_point","Dejounte Murray_two_point",NA,NA,0.0804,1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1053,850,-0.0249,-0.0139,-1.3897,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIA @ ATL","Bam Adebayo","MIA","two_point","Bam Adebayo_two_point",NA,NA,0.1669,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2222,350,-0.0553,-0.0356,-3.5551,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIA @ ATL","Trae Young","ATL","two_point","Trae Young_two_point",NA,NA,0.084,1090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,900,-0.016,-0.0089,-0.8888,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIA @ ATL","Duncan Robinson","MIA","two_point","Duncan Robinson_two_point",NA,NA,0.036,2676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0323,3000,0.0038,0.0019,0.1948,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIA @ ATL","Haywood Highsmith","MIA","two_point","Haywood Highsmith_two_point",NA,NA,0.0626,1497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0526,1800,0.01,0.0053,0.5262,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIA @ ATL","De'Andre Hunter","ATL","two_point","De'Andre Hunter_two_point",NA,NA,0.065,1439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833,1100,-0.0184,-0.01,-1.0015,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIA @ ATL","Jalen Johnson","ATL","two_point","Jalen Johnson_two_point",NA,NA,0.0711,1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909,1000,-0.0198,-0.0109,-1.0891,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"MIA @ ATL","Jaime Jaquez Jr.","MIA","two_point","Jaime Jaquez Jr._two_point",NA,NA,0.0472,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0667,1400,-0.0195,-0.0104,-1.042,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Stephen Curry","GSW","two_point","Stephen Curry_two_point",NA,NA,0.0542,1747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0714,1300,-0.0173,-0.0093,-0.9303,NA,NA,NA,NA,NA,0.0667,1400,-0.0125,-0.0067,-0.6704,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Klay Thompson","GSW","two_point","Klay Thompson_two_point",NA,NA,0.0586,1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0714,1300,-0.0128,-0.0069,-0.6912,NA,NA,NA,NA,NA,0.0833,1100,-0.0247,-0.0135,-1.3495,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Draymond Green","GSW","two_point","Draymond Green_two_point",NA,NA,0.0612,1534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833,1100,-0.0221,-0.0121,-1.2065,NA,NA,NA,NA,NA,0.0769,1200,-0.0157,-0.0085,-0.8509,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Andrew Wiggins","GSW","two_point","Andrew Wiggins_two_point",NA,NA,0.0839,1091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1111,800,-0.0272,-0.0153,-1.5289,NA,NA,NA,NA,NA,0.1,900,-0.0161,-0.0089,-0.8928,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Kevon Looney","GSW","two_point","Kevon Looney_two_point",NA,NA,0.0763,1210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,900,-0.0237,-0.0131,-1.3143,NA,NA,NA,NA,NA,0.1111,800,-0.0348,-0.0196,-1.9558,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Donovan Mitchell","CLE","two_point","Donovan Mitchell_two_point",NA,NA,0.0924,982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1053,850,-0.0129,-0.0072,-0.7182,NA,NA,NA,NA,NA,0.1053,850,-0.0129,-0.0072,-0.7182,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Jarrett Allen","CLE","two_point","Jarrett Allen_two_point",NA,NA,0.0881,1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1333,650,-0.0452,-0.0261,-2.6091,NA,NA,NA,NA,NA,0.1333,650,-0.0452,-0.0261,-2.6091,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Max Strus","CLE","two_point","Max Strus_two_point",NA,NA,0.0334,2898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0435,2200,-0.0101,-0.0053,-0.5291,NA,NA,NA,NA,NA,0.0323,3000,0.0011,6e-04,0.0568,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Darius Garland","CLE","two_point","Darius Garland_two_point",NA,NA,0.0725,1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909,1000,-0.0184,-0.0101,-1.0143,NA,NA,NA,NA,NA,0.0952,950,-0.0228,-0.0126,-1.2584,NA,NA,NA,NA,NA,2023-11-11 18:27:34
2023-11-11,"CLE @ GSW","Evan Mobley","CLE","two_point","Evan Mobley_two_point",NA,NA,0.0987,914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1333,650,-0.0347,-0.02,-2,NA,NA,NA,NA,NA,0.1111,800,-0.0124,-0.007,-0.7,NA,NA,NA,NA,NA,2023-11-11 18:27:34
