"season_year","season_type","game_date","game_id","player_id","player_name","team_id","team_abbreviation","matchup","starter","event","shot_type","fpts_team_prob","fpts_exact","fpts_exact_prob_glmnet","fpts_exact_prob_earth","model","fpts_exact_prob"
"2023-24","Regular Season",2023-11-11,"0022300173","1628365","Markelle Fultz","1610612753","ORL","ORL vs. MIL",TRUE,"points","three_point",0.178334699490097,NA,0.0289185652128066,0.0148673794523843,"points",0.0218929723325955
"2023-24","Regular Season",2023-11-11,"0022300173","1630591","Jalen Suggs","1610612753","ORL","ORL vs. MIL",TRUE,"points","three_point",0.173192112674172,NA,0.0635384359583515,0.0723998520027297,"points",0.0679691439805406
"2023-24","Regular Season",2023-11-11,"0022300173","1630532","Franz Wagner","1610612753","ORL","ORL vs. MIL",TRUE,"points","three_point",0.188219933697844,NA,0.0446379556307407,0.0442022670421099,"points",0.0444201113364253
"2023-24","Regular Season",2023-11-11,"0022300173","1631094","Paolo Banchero","1610612753","ORL","ORL vs. MIL",TRUE,"points","three_point",0.216447140776714,NA,0.033785321844925,0.022868423945783,"points",0.028326872895354
"2023-24","Regular Season",2023-11-11,"0022300173","1629048","Goga Bitadze","1610612753","ORL","ORL vs. MIL",TRUE,"points","three_point",0.243806113361174,NA,0.0328770752224993,0.021511854499044,"points",0.0271944648607716
"2023-24","Regular Season",2023-11-11,"0022300174","203471","Dennis Schroder","1610612761","TOR","TOR @ BOS",TRUE,"points","three_point",0.170597532653376,NA,0.0442357871690834,0.0522890726454457,"points",0.0482624299072645
"2023-24","Regular Season",2023-11-11,"0022300174","1628384","O.G. Anunoby","1610612761","TOR","TOR @ BOS",TRUE,"points","three_point",0.106047475597464,NA,0.0171556304904374,0.00311380823915755,"points",0.0101347193647975
"2023-24","Regular Season",2023-11-11,"0022300174","1630567","Scottie Barnes","1610612761","TOR","TOR @ BOS",TRUE,"points","three_point",0.229132116303256,NA,0.0329254834251359,0.0279095074610997,"points",0.0304174954431178
"2023-24","Regular Season",2023-11-11,"0022300174","1627783","Pascal Siakam","1610612761","TOR","TOR @ BOS",TRUE,"points","three_point",0.260099526587047,NA,0.0382386276733284,0.0317362449844138,"points",0.0349874363288711
"2023-24","Regular Season",2023-11-11,"0022300174","1627751","Jakob Poeltl","1610612761","TOR","TOR @ BOS",TRUE,"points","three_point",0.234123348858857,NA,0.0188673899545882,0.0076358601431069,"points",0.0132516250488476
"2023-24","Regular Season",2023-11-11,"0022300174","201950","Jrue Holiday","1610612738","BOS","BOS vs. TOR",TRUE,"points","three_point",0.162031687920461,NA,0.065545746463368,0.0753648618101647,"points",0.0704553041367664
"2023-24","Regular Season",2023-11-11,"0022300174","1628401","Derrick White","1610612738","BOS","BOS vs. TOR",TRUE,"points","three_point",0.141085967394875,NA,0.070768701759435,0.0591370119603749,"points",0.0649528568599049
"2023-24","Regular Season",2023-11-11,"0022300174","1627759","Jaylen Brown","1610612738","BOS","BOS vs. TOR",TRUE,"points","three_point",0.219169896312369,NA,0.0663687436682275,0.0775685027003636,"points",0.0719686231842956
"2023-24","Regular Season",2023-11-11,"0022300174","1628369","Jayson Tatum","1610612738","BOS","BOS vs. TOR",TRUE,"points","three_point",0.220921440476133,NA,0.0486048050120664,0.0559308418708379,"points",0.0522678234414522
"2023-24","Regular Season",2023-11-11,"0022300174","204001","Kristaps Porzingis","1610612738","BOS","BOS vs. TOR",TRUE,"points","three_point",0.256791007896162,NA,0.0491836056461009,0.0648059792489326,"points",0.0569947924475167
"2023-24","Regular Season",2023-11-11,"0022300175","200768","Kyle Lowry","1610612748","MIA","MIA @ ATL",TRUE,"points","three_point",0.152334231315071,NA,0.0785066547642662,0.0758185074184633,"points",0.0771625810913648
"2023-24","Regular Season",2023-11-11,"0022300175","1629130","Duncan Robinson","1610612748","MIA","MIA @ ATL",TRUE,"points","three_point",0.174875204583279,NA,0.105318945163304,0.105287084096536,"points",0.10530301462992
"2023-24","Regular Season",2023-11-11,"0022300175","1631170","Jaime Jaquez Jr.","1610612748","MIA","MIA @ ATL",TRUE,"points","three_point",0.148525694864461,NA,0.0461410203882475,0.041818231378337,"points",0.0439796258832922
"2023-24","Regular Season",2023-11-11,"0022300175","1629312","Haywood Highsmith","1610612748","MIA","MIA @ ATL",TRUE,"points","three_point",0.184991119807334,NA,0.0463591936371051,0.0528988911715736,"points",0.0496290424043394
"2023-24","Regular Season",2023-11-11,"0022300175","1628389","Bam Adebayo","1610612748","MIA","MIA @ ATL",TRUE,"points","three_point",0.339273749429855,NA,0.0203715210868599,0.0120549838183993,"points",0.0162132524526296
"2023-24","Regular Season",2023-11-11,"0022300175","1629027","Trae Young","1610612737","ATL","ATL vs. MIA",TRUE,"points","three_point",0.223645112835776,NA,0.0511448573162932,0.0599758010335866,"points",0.0555603291749399
"2023-24","Regular Season",2023-11-11,"0022300175","1627749","Dejounte Murray","1610612737","ATL","ATL vs. MIA",TRUE,"points","three_point",0.203775622366686,NA,0.0466485003113483,0.0477037420096344,"points",0.0471761211604914
"2023-24","Regular Season",2023-11-11,"0022300175","1629631","De'Andre Hunter","1610612737","ATL","ATL vs. MIA",TRUE,"points","three_point",0.184236820582857,NA,0.0492227521643015,0.0598458379727274,"points",0.0545342950685145
"2023-24","Regular Season",2023-11-11,"0022300175","1630552","Jalen Johnson","1610612737","ATL","ATL vs. MIA",TRUE,"points","three_point",0.204739724501635,NA,0.036497900952694,0.0401493841030297,"points",0.0383236425278618
"2023-24","Regular Season",2023-11-11,"0022300175","203991","Clint Capela","1610612737","ATL","ATL vs. MIA",TRUE,"points","three_point",0.183602719713047,NA,0.0173195898576705,0.00630863033052063,"points",0.0118141100940956
"2023-24","Regular Season",2023-11-11,"0022300176","1629636","Darius Garland","1610612739","CLE","CLE @ GSW",TRUE,"points","three_point",0.193444833281948,NA,0.0551363920686459,0.0447285528433762,"points",0.0499324724560111
"2023-24","Regular Season",2023-11-11,"0022300176","1628378","Donovan Mitchell","1610612739","CLE","CLE @ GSW",TRUE,"points","three_point",0.258738992887557,NA,0.0588756901079947,0.0811702823882866,"points",0.0700229862481406
"2023-24","Regular Season",2023-11-11,"0022300176","1629622","Max Strus","1610612739","CLE","CLE @ GSW",TRUE,"points","three_point",0.150017486217044,NA,0.107406069197465,0.0904467797368502,"points",0.0989264244671576
"2023-24","Regular Season",2023-11-11,"0022300176","1630596","Evan Mobley","1610612739","CLE","CLE @ GSW",TRUE,"points","three_point",0.212241987708117,NA,0.023020502689852,0.0093755452981743,"points",0.0161980239940131
"2023-24","Regular Season",2023-11-11,"0022300176","1628386","Jarrett Allen","1610612739","CLE","CLE @ GSW",TRUE,"points","three_point",0.185556699905334,NA,0.0179709149548747,0.00679588294275765,"points",0.0123833989488162
"2023-24","Regular Season",2023-11-11,"0022300176","201939","Stephen Curry","1610612744","GSW","GSW vs. CLE",TRUE,"points","three_point",0.210166556835542,NA,0.0711649644115062,0.076627389074545,"points",0.0738961767430256
"2023-24","Regular Season",2023-11-11,"0022300176","202691","Klay Thompson","1610612744","GSW","GSW vs. CLE",TRUE,"points","three_point",0.213688386837655,NA,0.0840264643484529,0.095908252452157,"points",0.089967358400305
"2023-24","Regular Season",2023-11-11,"0022300176","203952","Andrew Wiggins","1610612744","GSW","GSW vs. CLE",TRUE,"points","three_point",0.225677239735713,NA,0.0519536688664458,0.0515396761880501,"points",0.051746672527248
"2023-24","Regular Season",2023-11-11,"0022300176","203110","Draymond Green","1610612744","GSW","GSW vs. CLE",TRUE,"points","three_point",0.1575554269347,NA,0.0336345777782544,0.0188006692038287,"points",0.0262176234910416
"2023-24","Regular Season",2023-11-11,"0022300176","1626172","Kevon Looney","1610612744","GSW","GSW vs. CLE",TRUE,"points","three_point",0.19291238965639,NA,0.0176407742823082,0.00653467244500073,"points",0.0120877233636544
"2023-24","Regular Season",2023-11-11,"0022300173","203081","Damian Lillard","1610612749","MIL","MIL @ ORL",TRUE,"points","free_throw",0.197398238232597,NA,0.0220449248079671,0.0337122749853163,"points",0.0278785998966417
"2023-24","Regular Season",2023-11-11,"0022300173","1627736","Malik Beasley","1610612749","MIL","MIL @ ORL",TRUE,"points","free_throw",0.148109023537929,NA,0.0161149263049695,0.00738831711278051,"points",0.011751621708875
"2023-24","Regular Season",2023-11-11,"0022300173","203114","Khris Middleton","1610612749","MIL","MIL @ ORL",TRUE,"points","free_throw",0.185069471610391,NA,0.0181533292242184,0.0184909411292625,"points",0.0183221351767404
"2023-24","Regular Season",2023-11-11,"0022300173","203507","Giannis Antetokounmpo","1610612749","MIL","MIL @ ORL",TRUE,"points","free_throw",0.286482144145896,NA,0.0253497848928395,0.0866299339990214,"points",0.0559898594459305
"2023-24","Regular Season",2023-11-11,"0022300173","201572","Brook Lopez","1610612749","MIL","MIL @ ORL",TRUE,"points","free_throw",0.182941122473187,NA,0.0171154550393279,0.0127797499971582,"points",0.014947602518243
"2023-24","Regular Season",2023-11-11,"0022300173","1628365","Markelle Fultz","1610612753","ORL","ORL vs. MIL",TRUE,"points","free_throw",0.178334699490097,NA,0.0168994321342234,0.01270869561145,"points",0.0148040638728367
"2023-24","Regular Season",2023-11-11,"0022300173","1630591","Jalen Suggs","1610612753","ORL","ORL vs. MIL",TRUE,"points","free_throw",0.173192112674172,NA,0.0173191982022135,0.0149500927764205,"points",0.016134645489317
"2023-24","Regular Season",2023-11-11,"0022300173","1630532","Franz Wagner","1610612753","ORL","ORL vs. MIL",TRUE,"points","free_throw",0.188219933697844,NA,0.0180916838165247,0.0173740291440886,"points",0.0177328564803067
"2023-24","Regular Season",2023-11-11,"0022300173","1631094","Paolo Banchero","1610612753","ORL","ORL vs. MIL",TRUE,"points","free_throw",0.216447140776714,NA,0.020286887701329,0.0322530809130272,"points",0.0262699843071781
"2023-24","Regular Season",2023-11-11,"0022300173","1629048","Goga Bitadze","1610612753","ORL","ORL vs. MIL",TRUE,"points","free_throw",0.243806113361174,NA,0.0177584710867041,0.0225822516983504,"points",0.0201703613925272
"2023-24","Regular Season",2023-11-11,"0022300174","203471","Dennis Schroder","1610612761","TOR","TOR @ BOS",TRUE,"points","free_throw",0.170597532653376,NA,0.017734444976273,0.0150900869991396,"points",0.0164122659877063
"2023-24","Regular Season",2023-11-11,"0022300174","1628384","O.G. Anunoby","1610612761","TOR","TOR @ BOS",TRUE,"points","free_throw",0.106047475597464,NA,0.0153312820088715,0.00383559360196991,"points",0.00958343780542069
"2023-24","Regular Season",2023-11-11,"0022300174","1630567","Scottie Barnes","1610612761","TOR","TOR @ BOS",TRUE,"points","free_throw",0.229132116303256,NA,0.0176430641256223,0.0185329938882646,"points",0.0180880290069434
"2023-24","Regular Season",2023-11-11,"0022300174","1627783","Pascal Siakam","1610612761","TOR","TOR @ BOS",TRUE,"points","free_throw",0.260099526587047,NA,0.0186777711607685,0.0288538784512213,"points",0.0237658248059949
"2023-24","Regular Season",2023-11-11,"0022300174","1627751","Jakob Poeltl","1610612761","TOR","TOR @ BOS",TRUE,"points","free_throw",0.234123348858857,NA,0.0175907027133217,0.020108388287207,"points",0.0188495455002643
"2023-24","Regular Season",2023-11-11,"0022300174","201950","Jrue Holiday","1610612738","BOS","BOS vs. TOR",TRUE,"points","free_throw",0.162031687920461,NA,0.0169057824474851,0.0113981652312894,"points",0.0141519738393872
"2023-24","Regular Season",2023-11-11,"0022300174","1628401","Derrick White","1610612738","BOS","BOS vs. TOR",TRUE,"points","free_throw",0.141085967394875,NA,0.0170341781374069,0.00997571858321575,"points",0.0135049483603113
"2023-24","Regular Season",2023-11-11,"0022300174","1627759","Jaylen Brown","1610612738","BOS","BOS vs. TOR",TRUE,"points","free_throw",0.219169896312369,NA,0.0178381736407664,0.0212882512189105,"points",0.0195632124298384
"2023-24","Regular Season",2023-11-11,"0022300174","1628369","Jayson Tatum","1610612738","BOS","BOS vs. TOR",TRUE,"points","free_throw",0.220921440476133,NA,0.0197292951676248,0.0306630308771191,"points",0.0251961630223719
"2023-24","Regular Season",2023-11-11,"0022300174","204001","Kristaps Porzingis","1610612738","BOS","BOS vs. TOR",TRUE,"points","free_throw",0.256791007896162,NA,0.0200881835321735,0.0320775165583491,"points",0.0260828500452613
"2023-24","Regular Season",2023-11-11,"0022300175","200768","Kyle Lowry","1610612748","MIA","MIA @ ATL",TRUE,"points","free_throw",0.152334231315071,NA,0.0163955365421046,0.0100272453519466,"points",0.0132113909470256
"2023-24","Regular Season",2023-11-11,"0022300175","1629130","Duncan Robinson","1610612748","MIA","MIA @ ATL",TRUE,"points","free_throw",0.174875204583279,NA,0.0158816569327689,0.00919274460556174,"points",0.0125372007691653
"2023-24","Regular Season",2023-11-11,"0022300175","1631170","Jaime Jaquez Jr.","1610612748","MIA","MIA @ ATL",TRUE,"points","free_throw",0.148525694864461,NA,0.0153312820088715,0.00574063952659955,"points",0.0105359607677355
"2023-24","Regular Season",2023-11-11,"0022300175","1629312","Haywood Highsmith","1610612748","MIA","MIA @ ATL",TRUE,"points","free_throw",0.184991119807334,NA,0.0159031574820347,0.00976301443103086,"points",0.0128330859565328
"2023-24","Regular Season",2023-11-11,"0022300175","1628389","Bam Adebayo","1610612748","MIA","MIA @ ATL",TRUE,"points","free_throw",0.339273749429855,NA,0.0184819865684397,0.0358519419000674,"points",0.0271669642342536
"2023-24","Regular Season",2023-11-11,"0022300175","1629027","Trae Young","1610612737","ATL","ATL vs. MIA",TRUE,"points","free_throw",0.223645112835776,NA,0.0213822052523545,0.036129605554894,"points",0.0287559054036242
"2023-24","Regular Season",2023-11-11,"0022300175","1627749","Dejounte Murray","1610612737","ATL","ATL vs. MIA",TRUE,"points","free_throw",0.203775622366686,NA,0.0167867170860667,0.0155414835030982,"points",0.0161641002945824
"2023-24","Regular Season",2023-11-11,"0022300175","1629631","De'Andre Hunter","1610612737","ATL","ATL vs. MIA",TRUE,"points","free_throw",0.184236820582857,NA,0.0171150014004337,0.0145877398409903,"points",0.015851370620712
"2023-24","Regular Season",2023-11-11,"0022300175","1630552","Jalen Johnson","1610612737","ATL","ATL vs. MIA",TRUE,"points","free_throw",0.204739724501635,NA,0.0172244873167764,0.0143548055229236,"points",0.01578964641985
"2023-24","Regular Season",2023-11-11,"0022300175","203991","Clint Capela","1610612737","ATL","ATL vs. MIA",TRUE,"points","free_throw",0.183602719713047,NA,0.0170328216977102,0.0128955711575478,"points",0.014964196427629
"2023-24","Regular Season",2023-11-11,"0022300176","1629636","Darius Garland","1610612739","CLE","CLE @ GSW",TRUE,"points","free_throw",0.193444833281948,NA,0.0182087086965771,0.019410084783479,"points",0.018809396740028
"2023-24","Regular Season",2023-11-11,"0022300176","1628378","Donovan Mitchell","1610612739","CLE","CLE @ GSW",TRUE,"points","free_throw",0.258738992887557,NA,0.0186929982169185,0.0267557952846283,"points",0.0227243967507734
"2023-24","Regular Season",2023-11-11,"0022300176","1629622","Max Strus","1610612739","CLE","CLE @ GSW",TRUE,"points","free_throw",0.150017486217044,NA,0.0161065252778178,0.0079054897786394,"points",0.0120060075282286
"2023-24","Regular Season",2023-11-11,"0022300176","1630596","Evan Mobley","1610612739","CLE","CLE @ GSW",TRUE,"points","free_throw",0.212241987708117,NA,0.0177708023543776,0.0182730720933789,"points",0.0180219372238783
"2023-24","Regular Season",2023-11-11,"0022300176","1628386","Jarrett Allen","1610612739","CLE","CLE @ GSW",TRUE,"points","free_throw",0.185556699905334,NA,0.0172035927853595,0.0151429397689427,"points",0.0161732662771511
"2023-24","Regular Season",2023-11-11,"0022300176","201939","Stephen Curry","1610612744","GSW","GSW vs. CLE",TRUE,"points","free_throw",0.210166556835542,NA,0.0184906862439072,0.022185635240903,"points",0.0203381607424051
"2023-24","Regular Season",2023-11-11,"0022300176","202691","Klay Thompson","1610612744","GSW","GSW vs. CLE",TRUE,"points","free_throw",0.213688386837655,NA,0.0164481797518858,0.0139370270996883,"points",0.015192603425787
"2023-24","Regular Season",2023-11-11,"0022300176","203952","Andrew Wiggins","1610612744","GSW","GSW vs. CLE",TRUE,"points","free_throw",0.225677239735713,NA,0.0170206966803084,0.017429913803457,"points",0.0172253052418827
"2023-24","Regular Season",2023-11-11,"0022300176","203110","Draymond Green","1610612744","GSW","GSW vs. CLE",TRUE,"points","free_throw",0.1575554269347,NA,0.0166431658742751,0.00932199442248465,"points",0.0129825801483799
"2023-24","Regular Season",2023-11-11,"0022300176","1626172","Kevon Looney","1610612744","GSW","GSW vs. CLE",TRUE,"points","free_throw",0.19291238965639,NA,0.0168279652064136,0.013507844873227,"points",0.0151679050398203
"2023-24","Regular Season",2023-11-11,"0022300173","203081","Damian Lillard","1610612749","MIL","MIL @ ORL",TRUE,"fgm","dunk",0.203249763587656,NA,0.00994689514830449,0.00627236081018454,"fgm",0.00810962797924452
"2023-24","Regular Season",2023-11-11,"0022300173","1627736","Malik Beasley","1610612749","MIL","MIL @ ORL",TRUE,"fgm","dunk",0.153864424534157,NA,0.00977176430635739,0.00756193460840509,"fgm",0.00866684945738124
"2023-24","Regular Season",2023-11-11,"0022300173","203114","Khris Middleton","1610612749","MIL","MIL @ ORL",TRUE,"fgm","dunk",0.190619026495188,NA,0.0101655635926319,0.00653589953436849,"fgm",0.0083507315635002
"2023-24","Regular Season",2023-11-11,"0022300173","203507","Giannis Antetokounmpo","1610612749","MIL","MIL @ ORL",TRUE,"fgm","dunk",0.264808633898721,NA,0.0353133524771347,0.108735361830579,"fgm",0.072024357153857
"2023-24","Regular Season",2023-11-11,"0022300173","201572","Brook Lopez","1610612749","MIL","MIL @ ORL",TRUE,"fgm","dunk",0.187458151484279,NA,0.025319598590002,0.0180363816978132,"fgm",0.0216779901439076
"2023-24","Regular Season",2023-11-11,"0022300173","1628365","Markelle Fultz","1610612753","ORL","ORL vs. MIL",TRUE,"fgm","dunk",0.183471376271208,NA,0.013173542327291,0.0109613526435089,"fgm",0.0120674474853999
"2023-24","Regular Season",2023-11-11,"0022300173","1630591","Jalen Suggs","1610612753","ORL","ORL vs. MIL",TRUE,"fgm","dunk",0.172963107437169,NA,0.0125430865979442,0.00918029712871982,"fgm",0.010861691863332
"2023-24","Regular Season",2023-11-11,"0022300173","1630532","Franz Wagner","1610612753","ORL","ORL vs. MIL",TRUE,"fgm","dunk",0.188372630698051,NA,0.0120264466222923,0.00980362972458058,"fgm",0.0109150381734365
"2023-24","Regular Season",2023-11-11,"0022300173","1631094","Paolo Banchero","1610612753","ORL","ORL vs. MIL",TRUE,"fgm","dunk",0.211813532504846,NA,0.0131961978397566,0.0129644610042799,"fgm",0.0130803294220182
"2023-24","Regular Season",2023-11-11,"0022300173","1629048","Goga Bitadze","1610612753","ORL","ORL vs. MIL",TRUE,"fgm","dunk",0.243379353088726,NA,0.0366420267373897,0.0217622863856475,"fgm",0.0292021565615186
"2023-24","Regular Season",2023-11-11,"0022300174","203471","Dennis Schroder","1610612761","TOR","TOR @ BOS",TRUE,"fgm","dunk",0.166660320475794,NA,0.0089264326109173,0.00741325972783814,"fgm",0.00816984616937772
"2023-24","Regular Season",2023-11-11,"0022300174","1628384","O.G. Anunoby","1610612761","TOR","TOR @ BOS",TRUE,"fgm","dunk",0.113024623821398,NA,0.00813210863398514,0.0116834255328441,"fgm",0.0099077670834146
"2023-24","Regular Season",2023-11-11,"0022300174","1630567","Scottie Barnes","1610612761","TOR","TOR @ BOS",TRUE,"fgm","dunk",0.233420187289649,NA,0.020094778236539,0.0170239546663943,"fgm",0.0185593664514667
"2023-24","Regular Season",2023-11-11,"0022300174","1627783","Pascal Siakam","1610612761","TOR","TOR @ BOS",TRUE,"fgm","dunk",0.266250109857886,NA,0.0127453398795647,0.00850282147967912,"fgm",0.0106240806796219
"2023-24","Regular Season",2023-11-11,"0022300174","1627751","Jakob Poeltl","1610612761","TOR","TOR @ BOS",TRUE,"fgm","dunk",0.220644758555273,NA,0.0241519552913986,0.0113262327705779,"fgm",0.0177390940309883
"2023-24","Regular Season",2023-11-11,"0022300174","201950","Jrue Holiday","1610612738","BOS","BOS vs. TOR",TRUE,"fgm","dunk",0.164690155222615,NA,0.010586201489744,0.00673596478830833,"fgm",0.00866108313902617
"2023-24","Regular Season",2023-11-11,"0022300174","1628401","Derrick White","1610612738","BOS","BOS vs. TOR",TRUE,"fgm","dunk",0.1441431807901,NA,0.0116299424401441,0.00878468948560357,"fgm",0.0102073159628738
"2023-24","Regular Season",2023-11-11,"0022300174","1627759","Jaylen Brown","1610612738","BOS","BOS vs. TOR",TRUE,"fgm","dunk",0.221808095487965,NA,0.0127319681179909,0.0117954880242632,"fgm",0.0122637280711271
"2023-24","Regular Season",2023-11-11,"0022300174","1628369","Jayson Tatum","1610612738","BOS","BOS vs. TOR",TRUE,"fgm","dunk",0.209900970589766,NA,0.0140179743329358,0.0145736853330845,"fgm",0.0142958298330101
"2023-24","Regular Season",2023-11-11,"0022300174","204001","Kristaps Porzingis","1610612738","BOS","BOS vs. TOR",TRUE,"fgm","dunk",0.259457597909554,NA,0.0228630944322814,0.0272543263371643,"fgm",0.0250587103847229
"2023-24","Regular Season",2023-11-11,"0022300175","200768","Kyle Lowry","1610612748","MIA","MIA @ ATL",TRUE,"fgm","dunk",0.149906405632562,NA,0.00987419032236457,0.00770339225321524,"fgm",0.00878879128778991
"2023-24","Regular Season",2023-11-11,"0022300175","1629130","Duncan Robinson","1610612748","MIA","MIA @ ATL",TRUE,"fgm","dunk",0.166847041973733,NA,0.00871916495179514,0.00744275078820371,"fgm",0.00808095786999943
"2023-24","Regular Season",2023-11-11,"0022300175","1631170","Jaime Jaquez Jr.","1610612748","MIA","MIA @ ATL",TRUE,"fgm","dunk",0.142998818237347,NA,0.0116712824251734,0.0119715316278204,"fgm",0.0118214070264969
"2023-24","Regular Season",2023-11-11,"0022300175","1629312","Haywood Highsmith","1610612748","MIA","MIA @ ATL",TRUE,"fgm","dunk",0.193477760016928,NA,0.0151491523377661,0.0117684965318523,"fgm",0.0134588244348092
"2023-24","Regular Season",2023-11-11,"0022300175","1628389","Bam Adebayo","1610612748","MIA","MIA @ ATL",TRUE,"fgm","dunk",0.34676997413943,NA,0.0231709707779737,0.0327491676537906,"fgm",0.0279600692158821
"2023-24","Regular Season",2023-11-11,"0022300175","1629027","Trae Young","1610612737","ATL","ATL vs. MIA",TRUE,"fgm","dunk",0.23376657256169,NA,0.00950998597994581,0.00519418031872922,"fgm",0.00735208314933751
"2023-24","Regular Season",2023-11-11,"0022300175","1627749","Dejounte Murray","1610612737","ATL","ATL vs. MIA",TRUE,"fgm","dunk",0.21407732288935,NA,0.0101789427527746,0.00746257326421166,"fgm",0.00882075800849314
"2023-24","Regular Season",2023-11-11,"0022300175","1629631","De'Andre Hunter","1610612737","ATL","ATL vs. MIA",TRUE,"fgm","dunk",0.194170255499314,NA,0.0121197574469007,0.0117478307585625,"fgm",0.0119337941027316
"2023-24","Regular Season",2023-11-11,"0022300175","1630552","Jalen Johnson","1610612737","ATL","ATL vs. MIA",TRUE,"fgm","dunk",0.191384351025206,NA,0.0303842830178515,0.0300382844275419,"fgm",0.0302112837226967
"2023-24","Regular Season",2023-11-11,"0022300175","203991","Clint Capela","1610612737","ATL","ATL vs. MIA",TRUE,"fgm","dunk",0.16660149802444,NA,0.0696410264548116,0.0661389435744979,"fgm",0.0678899850146548
"2023-24","Regular Season",2023-11-11,"0022300176","1629636","Darius Garland","1610612739","CLE","CLE @ GSW",TRUE,"fgm","dunk",0.192962196034405,NA,0.00898647775020341,0.00601442988930569,"fgm",0.00750045381975455
"2023-24","Regular Season",2023-11-11,"0022300176","1628378","Donovan Mitchell","1610612739","CLE","CLE @ GSW",TRUE,"fgm","dunk",0.27191798780245,NA,0.0110258512265263,0.0080992338415163,"fgm",0.00956254253402132
"2023-24","Regular Season",2023-11-11,"0022300176","1629622","Max Strus","1610612739","CLE","CLE @ GSW",TRUE,"fgm","dunk",0.147959279849877,NA,0.01059096989414,0.0096183917893426,"fgm",0.0101046808417413
"2023-24","Regular Season",2023-11-11,"0022300176","1630596","Evan Mobley","1610612739","CLE","CLE @ GSW",TRUE,"fgm","dunk",0.206121270934949,NA,0.0441941883870603,0.0817552883443709,"fgm",0.0629747383657156
"2023-24","Regular Season",2023-11-11,"0022300176","1628386","Jarrett Allen","1610612739","CLE","CLE @ GSW",TRUE,"fgm","dunk",0.181039265378318,NA,0.0729527652733732,0.095721108621979,"fgm",0.0843369369476761
"2023-24","Regular Season",2023-11-11,"0022300176","201939","Stephen Curry","1610612744","GSW","GSW vs. CLE",TRUE,"fgm","dunk",0.203004283001741,NA,0.00967723414756565,0.00539373947754725,"fgm",0.00753548681255645
"2023-24","Regular Season",2023-11-11,"0022300176","202691","Klay Thompson","1610612744","GSW","GSW vs. CLE",TRUE,"fgm","dunk",0.229527503051016,NA,0.00980450087848685,0.00711118556705518,"fgm",0.00845784322277101
"2023-24","Regular Season",2023-11-11,"0022300176","203952","Andrew Wiggins","1610612744","GSW","GSW vs. CLE",TRUE,"fgm","dunk",0.242857894929504,NA,0.0154594193435084,0.0119271839894522,"fgm",0.0136933016664803
"2023-24","Regular Season",2023-11-11,"0022300176","203110","Draymond Green","1610612744","GSW","GSW vs. CLE",TRUE,"fgm","dunk",0.154140085454779,NA,0.0135654074141071,0.0114036049458328,"fgm",0.0124845061799699
"2023-24","Regular Season",2023-11-11,"0022300176","1626172","Kevon Looney","1610612744","GSW","GSW vs. CLE",TRUE,"fgm","dunk",0.17047023356296,NA,0.0442968204265541,0.0207714783544872,"fgm",0.0325341493905207
"2023-24","Regular Season",2023-11-11,"0022300173","203081","Damian Lillard","1610612749","MIL","MIL @ ORL",TRUE,"fgm","layup",0.203249763587656,NA,0.0560933412242335,0.0526671246079559,"fgm",0.0543802329160947
"2023-24","Regular Season",2023-11-11,"0022300173","1627736","Malik Beasley","1610612749","MIL","MIL @ ORL",TRUE,"fgm","layup",0.153864424534157,NA,0.0422353842432259,0.0307790165398286,"fgm",0.0365072003915272
"2023-24","Regular Season",2023-11-11,"0022300173","203114","Khris Middleton","1610612749","MIL","MIL @ ORL",TRUE,"fgm","layup",0.190619026495188,NA,0.0472781428631902,0.037528127463999,"fgm",0.0424031351635946
"2023-24","Regular Season",2023-11-11,"0022300173","203507","Giannis Antetokounmpo","1610612749","MIL","MIL @ ORL",TRUE,"fgm","layup",0.264808633898721,NA,0.0820527681385882,0.122978149707681,"fgm",0.102515458923134
"2023-24","Regular Season",2023-11-11,"0022300173","201572","Brook Lopez","1610612749","MIL","MIL @ ORL",TRUE,"fgm","layup",0.187458151484279,NA,0.0545584835716743,0.050973441468912,"fgm",0.0527659625202932
"2023-24","Regular Season",2023-11-11,"0022300173","1628365","Markelle Fultz","1610612753","ORL","ORL vs. MIL",TRUE,"fgm","layup",0.183471376271208,NA,0.0627405572335353,0.055784669499526,"fgm",0.0592626133665306
"2023-24","Regular Season",2023-11-11,"0022300173","1630591","Jalen Suggs","1610612753","ORL","ORL vs. MIL",TRUE,"fgm","layup",0.172963107437169,NA,0.0551277200842345,0.0427787003179276,"fgm",0.048953210201081
"2023-24","Regular Season",2023-11-11,"0022300173","1630532","Franz Wagner","1610612753","ORL","ORL vs. MIL",TRUE,"fgm","layup",0.188372630698051,NA,0.061491306303225,0.0592283085385956,"fgm",0.0603598074209103
"2023-24","Regular Season",2023-11-11,"0022300173","1631094","Paolo Banchero","1610612753","ORL","ORL vs. MIL",TRUE,"fgm","layup",0.211813532504846,NA,0.0680818364816042,0.0786895630767542,"fgm",0.0733856997791792
"2023-24","Regular Season",2023-11-11,"0022300173","1629048","Goga Bitadze","1610612753","ORL","ORL vs. MIL",TRUE,"fgm","layup",0.243379353088726,NA,0.0850242211687458,0.121777438377375,"fgm",0.103400829773061
