,GAME_ID,SBR_GAME_ID,DATE,TEAM1_ID,TEAM2_ID,TEAM1_SCORE,TEAM2_SCORE,WINNER,away_prob,away_spread,away_total,date_m,TEAM1_10wp,TEAM1_25wp,TEAM1_50wp,TEAM1_75wp,TEAM1_100wp,TEAM2_10wp,TEAM2_25wp,TEAM2_50wp,TEAM2_75wp,TEAM2_100wp
2628,21500335,20151211_nba_Detroit_Philadelphia,20151211.0,1610612765,1610612765,107.0,95.0,1,0.8076923076923077,-9.0,192.5,2015-12-11,0.6,0.56,,,,0.6,0.56,,,
6764,21500339,20151211_nba_Washington_New Orleans,20151211.0,1610612764,1610612764,105.0,107.0,2,0.4,3.5,209.5,2015-12-11,0.5,0.56,,,,0.5,0.56,,,
489,21500343,20151211_nba_Portland_Phoenix,20151211.0,1610612757,1610612757,106.0,96.0,1,0.4,4.0,209.5,2015-12-11,0.6,0.64,,,,0.6,0.64,,,
3577,21500337,20151211_nba_Milwaukee_Toronto,20151211.0,1610612749,1610612749,83.0,90.0,2,0.2702702702702703,7.5,191.5,2015-12-11,0.7,0.56,,,,0.7,0.56,,,
2961,21500334,20151211_nba_Cleveland_Orlando,20151211.0,1610612739,1610612739,111.0,76.0,1,0.6153846153846154,-3.5,196.0,2015-12-11,0.4,0.6,0.7,,,0.4,0.6,0.7,,
761,21500341,20151211_nba_Oklahoma City_Utah,20151211.0,1610612760,1610612760,94.0,90.0,1,0.6296296296296297,-4.0,204.0,2015-12-11,0.8,0.72,,,,0.8,0.72,,,
3845,21500333,20151211_nba_Miami_Indiana,20151211.0,1610612748,1610612748,83.0,96.0,2,0.3703703703703704,4.5,196.5,2015-12-11,0.9,0.72,,,,0.9,0.72,,,
1102,21500340,20151211_nba_Minnesota_Denver,20151211.0,1610612750,1610612750,108.0,111.0,2,0.5121951219512195,1.0,202.0,2015-12-11,0.4,0.36,0.44,,,0.4,0.36,0.44,,
3226,21500336,20151211_nba_Golden State_Boston,20151211.0,1610612744,1610612744,124.0,119.0,1,0.6666666666666667,-5.0,214.0,2015-12-11,0.7,0.76,0.82,,,0.7,0.76,0.82,,
7098,21500338,20151211_nba_Charlotte_Memphis,20151211.0,1610612766,1610612766,123.0,99.0,1,0.4545454545454546,2.5,192.5,2015-12-11,0.8,0.56,0.52,,,0.8,0.56,0.52,,
133,21500342,20151211_nba_L.A. Lakers_San Antonio,20151211.0,1610612747,1610612747,87.0,109.0,2,0.0666666666666666,15.5,193.5,2015-12-11,0.3,0.36,,,,0.3,0.36,,,
2339,21500352,20151212_nba_New York_Portland,20151212.0,1610612752,1610612752,112.0,110.0,1,0.4166666666666666,3.5,198.5,2015-12-12,0.7,0.52,,,,0.7,0.52,,,
2008,21500347,20151212_nba_San Antonio_Atlanta,20151212.0,1610612759,1610612759,103.0,78.0,1,0.5833333333333334,-2.5,189.5,2015-12-12,0.2,0.36,0.6,,,0.2,0.36,0.6,,
1714,21500345,20151212_nba_Boston_Charlotte,20151212.0,1610612738,1610612738,98.0,93.0,1,0.4347826086956521,3.0,203.5,2015-12-12,0.7,0.52,0.54,,,0.7,0.52,0.54,,
1718,21500351,20151212_nba_Golden State_Milwaukee,20151212.0,1610612744,1610612744,95.0,108.0,2,0.8387096774193548,-9.5,205.0,2015-12-12,0.6,0.72,0.8,,,0.6,0.72,0.8,,
1403,21500344,20151212_nba_L.A. Clippers_Brooklyn,20151212.0,1610612746,1610612746,105.0,100.0,1,0.7333333333333334,-6.5,206.0,2015-12-12,0.6,0.72,0.72,,,0.6,0.72,0.72,,
1395,21500350,20151212_nba_Washington_Dallas,20151212.0,1610612764,1610612764,114.0,111.0,1,0.3125,6.5,205.0,2015-12-12,0.4,0.56,0.52,,,0.4,0.56,0.52,,
2342,21500346,20151212_nba_Indiana_Detroit,20151212.0,1610612754,1610612754,96.0,118.0,2,0.5,1.5,204.5,2015-12-12,0.7,0.64,0.44,,,0.7,0.64,0.44,,
8308,21500349,20151212_nba_L.A. Lakers_Houston,20151212.0,1610612747,1610612747,97.0,126.0,2,0.125,11.5,212.0,2015-12-12,0.4,0.4,0.62,,,0.4,0.4,0.62,,
7967,21500348,20151212_nba_New Orleans_Chicago,20151212.0,1610612740,1610612740,94.0,98.0,2,0.2816901408450705,7.0,202.0,2015-12-12,0.7,0.64,0.58,,,0.7,0.64,0.58,,
2020,21500353,20151213_nba_Minnesota_Phoenix,20151213.0,1610612750,1610612750,101.0,108.0,2,0.3389830508474577,5.5,209.5,2015-12-13,0.4,0.36,,,,0.4,0.36,,,
137,21500356,20151213_nba_Utah_Oklahoma City,20151213.0,1610612762,1610612762,98.0,104.0,2,0.2127659574468084,9.0,203.5,2015-12-13,0.6,0.48,,,,0.6,0.48,,,
756,21500355,20151213_nba_Philadelphia_Toronto,20151213.0,1610612755,1610612755,76.0,96.0,2,0.125,11.5,191.5,2015-12-13,0.7,0.64,,,,0.7,0.64,,,
1111,21500354,20151213_nba_Memphis_Miami,20151213.0,1610612763,1610612763,97.0,100.0,2,0.4347826086956521,3.0,189.0,2015-12-13,0.5,0.6,,,,0.5,0.6,,,
7955,21500360,20151214_nba_Miami_Atlanta,20151214.0,1610612748,1610612748,100.0,88.0,1,0.3225806451612902,6.0,192.5,2015-12-14,0.8,0.68,0.58,,,0.8,0.68,0.58,,
8581,21500365,20151214_nba_Houston_Denver,20151214.0,1610612745,1610612745,108.0,114.0,2,0.6825396825396826,-5.0,209.5,2015-12-14,0.8,0.72,0.62,,,0.8,0.72,0.62,,
7339,21500363,20151214_nba_Phoenix_Dallas,20151214.0,1610612756,1610612756,94.0,104.0,2,0.4,3.5,209.0,2015-12-14,0.6,0.6,0.54,,,0.6,0.6,0.54,,
8310,21500361,20151214_nba_Philadelphia_Chicago,20151214.0,1610612755,1610612755,96.0,115.0,2,0.0909090909090909,13.5,195.0,2015-12-14,0.7,0.64,0.58,,,0.7,0.64,0.58,,
475,21500357,20151214_nba_Toronto_Indiana,20151214.0,1610612761,1610612761,90.0,106.0,2,0.3703703703703704,4.5,200.0,2015-12-14,0.6,0.56,,,,0.6,0.56,,,
9185,21500366,20151214_nba_New Orleans_Portland,20151214.0,1610612740,1610612740,101.0,105.0,2,0.4255319148936169,3.0,211.0,2015-12-14,0.6,0.64,,,,0.6,0.64,,,
8572,21500359,20151214_nba_L.A. Clippers_Detroit,20151214.0,1610612746,1610612746,105.0,103.0,1,0.574468085106383,-2.0,204.5,2015-12-14,0.6,0.68,0.72,,,0.6,0.68,0.72,,
8904,21500358,20151214_nba_Orlando_Brooklyn,20151214.0,1610612753,1610612753,105.0,82.0,1,0.6226415094339622,-3.5,198.5,2015-12-14,0.4,0.6,0.5,,,0.4,0.6,0.5,,
7709,21500362,20151214_nba_Washington_Memphis,20151214.0,1610612764,1610612764,95.0,112.0,2,0.4347826086956521,3.0,201.5,2015-12-14,0.5,0.56,,,,0.5,0.56,,,
8891,21500364,20151214_nba_Utah_San Antonio,20151214.0,1610612762,1610612762,81.0,118.0,2,0.1111111111111111,12.5,186.5,2015-12-14,0.7,0.48,,,,0.7,0.48,,,
8893,21500370,20151215_nba_Milwaukee_L.A. Lakers,20151215.0,1610612749,1610612749,95.0,113.0,2,0.6296296296296297,-4.0,198.5,2015-12-15,0.7,0.56,,,,0.7,0.56,,,
772,21500369,20151215_nba_Houston_Sacramento,20151215.0,1610612745,1610612745,97.0,107.0,2,0.4545454545454546,2.5,222.0,2015-12-15,0.8,0.68,0.6,,,0.8,0.68,0.6,,
1096,21500368,20151215_nba_Denver_Minnesota,20151215.0,1610612743,1610612743,112.0,100.0,1,0.3278688524590164,6.5,203.0,2015-12-15,0.6,0.48,0.44,,,0.6,0.48,0.44,,
9509,21500367,20151215_nba_Cleveland_Boston,20151215.0,1610612739,1610612739,89.0,77.0,1,0.5555555555555556,-1.5,202.5,2015-12-15,0.4,0.56,0.68,,,0.4,0.56,0.68,,
531,21500380,20151216_nba_New Orleans_Utah,20151216.0,1610612740,1610612740,104.0,94.0,1,0.4255319148936169,3.0,200.5,2015-12-16,0.6,0.68,,,,0.6,0.68,,,
717,21500382,20151216_nba_Milwaukee_L.A. Clippers,20151216.0,1610612749,1610612749,90.0,103.0,2,0.1428571428571429,11.0,196.5,2015-12-16,0.7,0.56,0.72,,,0.7,0.56,0.72,,
1727,21500379,20151216_nba_Washington_San Antonio,20151216.0,1610612764,1610612764,95.0,114.0,2,0.1052631578947368,13.0,198.0,2015-12-16,0.6,0.56,,,,0.6,0.56,,,
9506,21500373,20151216_nba_Miami_Brooklyn,20151216.0,1610612748,1610612748,104.0,98.0,1,0.6825396825396826,-5.0,192.0,2015-12-16,0.7,0.64,0.48,,,0.7,0.64,0.48,,
7698,21500376,20151216_nba_Philadelphia_Atlanta,20151216.0,1610612755,1610612755,106.0,127.0,2,0.0909090909090909,13.5,199.0,2015-12-16,0.8,0.64,0.58,,,0.8,0.64,0.58,,
1389,21500378,20151216_nba_Portland_Oklahoma City,20151216.0,1610612757,1610612757,90.0,106.0,2,0.1481481481481481,10.5,208.0,2015-12-16,0.6,0.64,,,,0.6,0.64,,,
7343,21500377,20151216_nba_Memphis_Chicago,20151216.0,1610612763,1610612763,85.0,98.0,2,0.3703703703703704,4.5,194.5,2015-12-16,0.5,0.6,0.6,,,0.5,0.6,0.6,,
9195,21500372,20151216_nba_Charlotte_Orlando,20151216.0,1610612766,1610612766,98.0,113.0,2,0.5454545454545454,0.0,198.0,2015-12-16,0.7,0.52,0.5,,,0.7,0.52,0.5,,
8574,21500371,20151216_nba_Dallas_Indiana,20151216.0,1610612742,1610612742,81.0,107.0,2,0.392156862745098,4.5,208.0,2015-12-16,0.4,0.52,0.52,,,0.4,0.52,0.52,,
7953,21500374,20151216_nba_Boston_Detroit,20151216.0,1610612738,1610612738,116.0,119.0,2,0.4545454545454546,2.5,198.5,2015-12-16,0.5,0.44,0.54,,,0.5,0.44,0.54,,
8317,21500375,20151216_nba_Minnesota_New York,20151216.0,1610612750,1610612750,102.0,107.0,2,0.3773584905660377,4.5,199.0,2015-12-16,0.4,0.32,,,,0.4,0.32,,,
91,21500381,20151216_nba_Phoenix_Golden State,20151216.0,1610612756,1610612756,103.0,128.0,2,0.1176470588235294,12.0,219.5,2015-12-16,0.6,0.64,0.8,,,0.6,0.64,0.8,,
2379,21500385,20151217_nba_Houston_L.A. Lakers,20151217.0,1610612745,1610612745,107.0,87.0,1,0.7058823529411764,-6.0,215.0,2015-12-17,0.8,0.72,0.62,,,0.8,0.72,0.62,,
1144,21500383,20151217_nba_Toronto_Charlotte,20151217.0,1610612761,1610612761,99.0,109.0,2,0.5833333333333334,-2.5,193.0,2015-12-17,0.6,0.56,0.5,,,0.6,0.56,0.5,,
1971,21500384,20151217_nba_Oklahoma City_Cleveland,20151217.0,1610612760,1610612760,100.0,104.0,2,0.4761904761904761,2.0,203.0,2015-12-17,0.9,0.8,0.68,,,0.9,0.8,0.68,,
1986,21500390,20151218_nba_Toronto_Miami,20151218.0,1610612761,1610612761,108.0,94.0,1,0.3703703703703704,4.5,188.0,2015-12-18,0.5,0.52,,,,0.5,0.52,,,
518,21500394,20151218_nba_Memphis_Dallas,20151218.0,1610612763,1610612763,88.0,97.0,2,0.4878048780487805,2.0,197.0,2015-12-18,0.6,0.64,0.6,,,0.6,0.64,0.6,,
1159,21500397,20151218_nba_Milwaukee_Golden State,20151218.0,1610612749,1610612749,112.0,121.0,2,0.0384615384615384,18.5,210.5,2015-12-18,0.8,0.6,0.8,,,0.8,0.6,0.8,,
1357,21500393,20151218_nba_L.A. Clippers_San Antonio,20151218.0,1610612746,1610612746,107.0,115.0,2,0.2469135802469135,7.5,195.5,2015-12-18,0.7,0.64,0.7,,,0.7,0.64,0.7,,
1750,21500386,20151218_nba_Brooklyn_Indiana,20151218.0,1610612751,1610612751,97.0,104.0,2,0.1666666666666666,10.0,207.0,2015-12-18,0.4,0.36,0.46,,,0.4,0.36,0.46,,
2372,21500391,20151218_nba_Detroit_Chicago,20151218.0,1610612765,1610612765,147.0,144.0,1,0.3703703703703704,4.5,197.5,2015-12-18,0.6,0.52,0.4,,,0.6,0.52,0.4,,
713,21500396,20151218_nba_New Orleans_Phoenix,20151218.0,1610612740,1610612740,88.0,104.0,2,0.4255319148936169,3.0,213.5,2015-12-18,0.6,0.64,,,,0.6,0.64,,,
7713,21500389,20151218_nba_Atlanta_Boston,20151218.0,1610612737,1610612737,109.0,101.0,1,0.4255319148936169,3.5,206.5,2015-12-18,0.6,0.64,0.6,,,0.6,0.64,0.6,,
97,21500395,20151218_nba_Denver_Utah,20151218.0,1610612743,1610612743,88.0,97.0,2,0.3508771929824561,5.5,194.5,2015-12-18,0.6,0.44,0.42,,,0.6,0.44,0.42,,
1371,21500387,20151218_nba_Portland_Orlando,20151218.0,1610612757,1610612757,94.0,102.0,2,0.3846153846153846,4.5,201.5,2015-12-18,0.6,0.68,,,,0.6,0.68,,,
7324,21500388,20151218_nba_New York_Philadelphia,20151218.0,1610612752,1610612752,107.0,97.0,1,0.7058823529411764,-6.0,196.5,2015-12-18,0.7,0.52,,,,0.7,0.52,,,
1752,21500392,20151218_nba_Sacramento_Minnesota,20151218.0,1610612758,1610612758,95.0,99.0,2,0.5833333333333334,-2.5,213.5,2015-12-18,0.9,0.72,,,,0.9,0.72,,,
9188,21500400,20151219_nba_Chicago_New York,20151219.0,1610612741,1610612741,91.0,107.0,2,0.4761904761904761,2.0,195.0,2015-12-19,0.7,0.56,0.6,,,0.7,0.56,0.6,,
9512,21500401,20151219_nba_L.A. Clippers_Houston,20151219.0,1610612746,1610612746,97.0,107.0,2,0.5833333333333334,-2.5,212.5,2015-12-19,0.7,0.68,0.7,,,0.7,0.68,0.7,,
9118,21500399,20151219_nba_Charlotte_Washington,20151219.0,1610612766,1610612766,101.0,109.0,2,0.5652173913043478,-2.0,206.0,2015-12-19,0.7,0.56,0.5,,,0.7,0.56,0.5,,
8889,21500402,20151219_nba_Indiana_Memphis,20151219.0,1610612754,1610612754,84.0,96.0,2,0.5348837209302326,-1.0,200.0,2015-12-19,0.7,0.64,,,,0.7,0.64,,,
9566,21500398,20151219_nba_L.A. Lakers_Oklahoma City,20151219.0,1610612747,1610612747,78.0,118.0,2,0.0555555555555555,16.0,208.0,2015-12-19,0.5,0.4,,,,0.5,0.4,,,
7337,21500405,20151220_nba_Philadelphia_Cleveland,20151220.0,1610612755,1610612755,86.0,108.0,2,0.0555555555555555,16.5,198.0,2015-12-20,0.9,0.68,0.68,,,0.9,0.68,0.68,,
7958,21500406,20151220_nba_Milwaukee_Phoenix,20151220.0,1610612749,1610612749,101.0,95.0,1,0.2631578947368421,7.5,202.0,2015-12-20,0.8,0.64,0.64,,,0.8,0.64,0.64,,
8313,21500407,20151220_nba_Atlanta_Orlando,20151220.0,1610612737,1610612737,103.0,100.0,1,0.5454545454545454,-1.5,201.5,2015-12-20,0.6,0.68,0.6,0.6266666666666667,,0.6,0.68,0.6,0.6266666666666667,
7705,21500404,20151220_nba_Portland_Miami,20151220.0,1610612757,1610612757,109.0,116.0,2,0.3703703703703704,5.0,192.5,2015-12-20,0.7,0.68,,,,0.7,0.68,,,
2351,21500408,20151220_nba_Sacramento_Toronto,20151220.0,1610612758,1610612758,104.0,94.0,1,0.3333333333333333,5.5,206.5,2015-12-20,0.9,0.76,,,,0.9,0.76,,,
8579,21500403,20151220_nba_Minnesota_Brooklyn,20151220.0,1610612750,1610612750,100.0,85.0,1,0.5652173913043478,-1.5,202.0,2015-12-20,0.5,0.28,0.46,,,0.5,0.28,0.46,,
1996,21500409,20151220_nba_New Orleans_Denver,20151220.0,1610612740,1610612740,130.0,125.0,1,0.5121951219512195,1.0,204.5,2015-12-20,0.6,0.6,0.42,,,0.6,0.6,0.42,,
8897,21500416,20151221_nba_Indiana_San Antonio,20151221.0,1610612754,1610612754,92.0,106.0,2,0.1999999999999999,9.5,199.5,2015-12-21,0.6,0.6,,,,0.6,0.6,,,
9190,21500414,20151221_nba_Brooklyn_Chicago,20151221.0,1610612751,1610612751,105.0,102.0,1,0.1481481481481481,11.0,197.5,2015-12-21,0.3,0.32,0.46,,,0.3,0.32,0.46,,
8576,21500417,20151221_nba_Phoenix_Utah,20151221.0,1610612756,1610612756,89.0,110.0,2,0.3846153846153846,4.5,198.0,2015-12-21,0.6,0.6,,,,0.6,0.6,,,
9505,21500415,20151221_nba_Charlotte_Houston,20151221.0,1610612766,1610612766,95.0,102.0,2,0.4,3.5,208.0,2015-12-21,0.6,0.56,0.5,,,0.6,0.56,0.5,,
7344,21500411,20151221_nba_Minnesota_Boston,20151221.0,1610612750,1610612750,99.0,113.0,2,0.2597402597402597,7.5,210.0,2015-12-21,0.5,0.32,0.54,,,0.5,0.32,0.54,,
146,21500418,20151221_nba_Oklahoma City_L.A. Clippers,20151221.0,1610612760,1610612760,100.0,99.0,1,0.5652173913043478,-2.0,209.0,2015-12-21,0.8,0.76,0.7,,,0.8,0.76,0.7,,
7703,21500410,20151221_nba_Sacramento_Washington,20151221.0,1610612758,1610612758,99.0,113.0,2,0.4444444444444444,2.5,218.5,2015-12-21,0.8,0.72,,,,0.8,0.72,,,
7950,21500412,20151221_nba_Orlando_New York,20151221.0,1610612753,1610612753,107.0,99.0,1,0.4444444444444444,2.5,199.5,2015-12-21,0.4,0.56,,,,0.4,0.56,,,
8316,21500413,20151221_nba_Portland_Atlanta,20151221.0,1610612757,1610612757,97.0,106.0,2,0.1666666666666666,10.5,196.0,2015-12-21,0.7,0.68,0.62,0.64,,0.7,0.68,0.62,0.64,
762,21500427,20151223_nba_Memphis_Washington,20151223.0,1610612763,1610612763,91.0,100.0,2,0.5555555555555556,0.0,201.0,2015-12-23,0.5,0.6,0.6,,,0.5,0.6,0.6,,
126,21500424,20151223_nba_New York_Cleveland,20151223.0,1610612752,1610612752,84.0,91.0,2,0.0999999999999999,12.5,194.5,2015-12-23,0.6,0.56,0.68,,,0.6,0.56,0.68,,
1713,21500423,20151223_nba_Boston_Charlotte,20151223.0,1610612738,1610612738,102.0,89.0,1,0.5,1.5,204.0,2015-12-23,0.6,0.52,0.54,,,0.6,0.52,0.54,,
488,21500425,20151223_nba_Sacramento_Indiana,20151223.0,1610612758,1610612758,108.0,106.0,1,0.3030303030303031,7.0,214.0,2015-12-23,0.7,0.68,,,,0.7,0.68,,,
2016,21500435,20151223_nba_Oklahoma City_L.A. Lakers,20151223.0,1610612760,1610612760,120.0,85.0,1,0.9534883720930232,-14.0,207.5,2015-12-23,0.7,0.72,,,,0.7,0.72,,,
9517,21500429,20151223_nba_Detroit_Atlanta,20151223.0,1610612765,1610612765,100.0,107.0,2,0.3030303030303031,6.5,200.0,2015-12-23,0.7,0.52,0.4,0.64,,0.7,0.52,0.4,0.64,
143,21500430,20151223_nba_Philadelphia_Milwaukee,20151223.0,1610612755,1610612755,100.0,113.0,2,0.1481481481481481,11.0,196.0,2015-12-23,0.9,0.72,0.64,,,0.9,0.72,0.64,,
2335,21500434,20151223_nba_Utah_Golden State,20151223.0,1610612762,1610612762,85.0,103.0,2,0.0869565217391304,14.0,207.0,2015-12-23,0.8,0.48,0.8,,,0.8,0.48,0.8,,
9175,21500428,20151223_nba_Dallas_Brooklyn,20151223.0,1610612742,1610612742,119.0,118.0,1,0.607843137254902,-3.0,199.0,2015-12-23,0.5,0.48,0.52,,,0.5,0.48,0.52,,
1107,21500426,20151223_nba_Houston_Orlando,20151223.0,1610612745,1610612745,101.0,104.0,2,0.5,1.0,207.0,2015-12-23,0.7,0.72,0.62,,,0.7,0.72,0.62,,
753,21500433,20151223_nba_Denver_Phoenix,20151223.0,1610612743,1610612743,104.0,96.0,1,0.2197802197802197,9.0,208.0,2015-12-23,0.6,0.44,0.42,,,0.6,0.44,0.42,,
1108,21500432,20151223_nba_Portland_New Orleans,20151223.0,1610612757,1610612757,89.0,115.0,2,0.2666666666666667,7.5,203.5,2015-12-23,0.7,0.68,,,,0.7,0.68,,,
480,21500431,20151223_nba_San Antonio_Minnesota,20151223.0,1610612759,1610612759,108.0,83.0,1,0.875,-10.5,195.0,2015-12-23,0.4,0.4,,,,0.4,0.4,,,
7349,21500439,20151225_nba_San Antonio_Houston,20151225.0,1610612759,1610612759,84.0,88.0,2,0.7560975609756098,-7.0,204.5,2015-12-25,0.5,0.4,0.64,,,0.5,0.4,0.64,,
1721,21500437,20151225_nba_Chicago_Oklahoma City,20151225.0,1610612741,1610612741,105.0,96.0,1,0.1785714285714286,10.0,206.5,2015-12-25,0.7,0.6,0.62,,,0.7,0.6,0.62,,
1398,21500436,20151225_nba_New Orleans_Miami,20151225.0,1610612740,1610612740,88.0,94.0,2,0.3773584905660377,4.0,200.5,2015-12-25,0.6,0.6,,,,0.6,0.6,,,
4167,21500440,20151225_nba_L.A. Clippers_L.A. Lakers,20151225.0,1610612746,1610612746,94.0,84.0,1,0.925925925925926,-12.5,208.0,2015-12-25,0.6,0.64,0.72,,,0.6,0.64,0.72,,
7692,21500438,20151225_nba_Cleveland_Golden State,20151225.0,1610612739,1610612739,83.0,89.0,2,0.3021148036253777,6.5,207.5,2015-12-25,0.5,0.6,0.66,,,0.5,0.6,0.66,,
3567,21500445,20151226_nba_Houston_New Orleans,20151226.0,1610612745,1610612745,108.0,110.0,2,0.5555555555555556,-1.5,209.5,2015-12-26,0.7,0.72,0.62,,,0.7,0.72,0.62,,
2974,21500446,20151226_nba_Boston_Detroit,20151226.0,1610612738,1610612738,99.0,93.0,1,0.5555555555555556,-1.5,204.5,2015-12-26,0.6,0.56,0.54,,,0.6,0.56,0.54,,
3585,21500451,20151226_nba_Philadelphia_Phoenix,20151226.0,1610612755,1610612755,111.0,104.0,1,0.1428571428571429,11.5,206.0,2015-12-26,0.9,0.72,,,,0.9,0.72,,,
6532,21500449,20151226_nba_Chicago_Dallas,20151226.0,1610612741,1610612741,111.0,118.0,2,0.4545454545454546,2.5,200.5,2015-12-26,0.7,0.6,0.6,,,0.7,0.6,0.6,,
4452,21500442,20151226_nba_New York_Atlanta,20151226.0,1610612752,1610612752,98.0,117.0,2,0.2631578947368421,8.0,203.5,2015-12-26,0.6,0.56,0.62,0.6533333333333333,,0.6,0.56,0.62,0.6533333333333333,
4785,21500443,20151226_nba_Memphis_Charlotte,20151226.0,1610612763,1610612763,92.0,98.0,2,0.4545454545454546,2.5,192.0,2015-12-26,0.5,0.6,0.6,,,0.5,0.6,0.6,,
3855,21500441,20151226_nba_Toronto_Milwaukee,20151226.0,1610612761,1610612761,111.0,90.0,1,0.5918367346938775,-2.5,193.0,2015-12-26,0.5,0.52,0.64,,,0.5,0.52,0.64,,
3235,21500444,20151226_nba_Miami_Orlando,20151226.0,1610612748,1610612748,108.0,101.0,1,0.3571428571428571,5.0,193.0,2015-12-26,0.7,0.72,,,,0.7,0.72,,,
2960,21500452,20151226_nba_L.A. Clippers_Utah,20151226.0,1610612746,1610612746,109.0,104.0,1,0.5555555555555556,-2.0,192.5,2015-12-26,0.6,0.68,0.72,,,0.6,0.68,0.72,,
3229,21500450,20151226_nba_Denver_San Antonio,20151226.0,1610612743,1610612743,86.0,101.0,2,0.0909090909090909,14.5,194.5,2015-12-26,0.6,0.44,0.4,,,0.6,0.44,0.4,,
6188,21500448,20151226_nba_Indiana_Minnesota,20151226.0,1610612754,1610612754,102.0,88.0,1,0.6296296296296297,-3.5,206.0,2015-12-26,0.5,0.56,,,,0.5,0.56,,,
2617,21500447,20151226_nba_Washington_Brooklyn,20151226.0,1610612764,1610612764,111.0,96.0,1,0.5833333333333334,-2.5,205.0,2015-12-26,0.5,0.52,0.46,,,0.5,0.52,0.46,,
2619,21500453,20151226_nba_Cleveland_Portland,20151226.0,1610612739,1610612739,76.0,105.0,2,0.7752808988764045,-7.5,195.5,2015-12-26,0.5,0.6,0.64,,,0.5,0.6,0.64,,
4173,21500454,20151227_nba_New York_Boston,20151227.0,1610612752,1610612752,91.0,100.0,2,0.2247191011235955,8.5,202.5,2015-12-27,0.7,0.6,0.54,,,0.7,0.6,0.54,,
3837,21500455,20151227_nba_L.A. Lakers_Memphis,20151227.0,1610612747,1610612747,96.0,112.0,2,0.1886792452830188,9.5,195.0,2015-12-27,0.4,0.32,,,,0.4,0.32,,,
4783,21500457,20151227_nba_Portland_Sacramento,20151227.0,1610612757,1610612757,98.0,94.0,1,0.2197802197802197,9.0,209.0,2015-12-27,0.8,0.68,,,,0.8,0.68,,,
4468,21500456,20151227_nba_Denver_Oklahoma City,20151227.0,1610612743,1610612743,112.0,122.0,2,0.0555555555555555,17.0,207.0,2015-12-27,0.5,0.44,0.4,,,0.5,0.44,0.4,,
5960,21500470,20151229_nba_Atlanta_Houston,20151229.0,1610612737,1610612737,121.0,115.0,1,0.4081632653061224,3.5,208.0,2015-12-29,0.7,0.68,0.62,0.6666666666666666,,0.7,0.68,0.62,0.6666666666666666,
5385,21500473,20151229_nba_Cleveland_Denver,20151229.0,1610612739,1610612739,93.0,87.0,1,0.7297297297297297,-6.0,195.5,2015-12-29,0.6,0.64,0.66,,,0.6,0.64,0.66,,
5631,21500471,20151229_nba_Miami_Memphis,20151229.0,1610612748,1610612748,90.0,99.0,2,0.3773584905660377,4.5,189.5,2015-12-29,0.7,0.76,0.6,,,0.7,0.76,0.6,,
5059,21500472,20151229_nba_Milwaukee_Oklahoma City,20151229.0,1610612749,1610612749,123.0,131.0,2,0.0909090909090909,13.5,207.0,2015-12-29,0.7,0.6,0.62,,,0.7,0.6,0.62,,
3825,21500469,20151229_nba_Detroit_New York,20151229.0,1610612765,1610612765,96.0,108.0,2,0.5454545454545454,-1.5,198.0,2015-12-29,0.6,0.48,0.38,,,0.6,0.48,0.38,,
6204,21500474,20151230_nba_L.A. Clippers_Charlotte,20151230.0,1610612746,1610612746,122.0,117.0,1,0.574468085106383,-2.5,201.5,2015-12-30,0.5,0.64,0.7,,,0.5,0.64,0.7,,
7080,21500476,20151230_nba_L.A. Lakers_Boston,20151230.0,1610612747,1610612747,112.0,104.0,1,0.0952380952380952,14.0,206.5,2015-12-30,0.4,0.32,0.38,,,0.4,0.32,0.38,,
6514,21500475,20151230_nba_Brooklyn_Orlando,20151230.0,1610612751,1610612751,93.0,100.0,2,0.2631578947368421,7.5,199.0,2015-12-30,0.2,0.32,0.44,,,0.2,0.32,0.44,,
6783,21500477,20151230_nba_Washington_Toronto,20151230.0,1610612764,1610612764,91.0,94.0,2,0.2702702702702703,7.5,204.0,2015-12-30,0.4,0.48,,,,0.4,0.48,,,
3819,21500482,20151230_nba_Denver_Portland,20151230.0,1610612743,1610612743,103.0,110.0,2,0.3225806451612902,6.0,201.0,2015-12-30,0.4,0.4,0.4,,,0.4,0.4,0.4,,
3556,21500479,20151230_nba_Utah_Minnesota,20151230.0,1610612762,1610612762,80.0,94.0,2,0.392156862745098,4.0,191.5,2015-12-30,0.9,0.52,,,,0.9,0.52,,,
4410,21500481,20151230_nba_Phoenix_San Antonio,20151230.0,1610612756,1610612756,79.0,112.0,2,0.0909090909090909,14.5,198.5,2015-12-30,0.5,0.6,,,,0.5,0.6,,,
4827,21500480,20151230_nba_Golden State_Dallas,20151230.0,1610612744,1610612744,91.0,114.0,2,0.6296296296296297,-3.5,208.5,2015-12-30,0.7,0.8,0.8,,,0.7,0.8,0.8,,
4203,21500483,20151230_nba_Philadelphia_Sacramento,20151230.0,1610612755,1610612755,110.0,105.0,1,0.1666666666666666,10.5,215.0,2015-12-30,0.9,0.72,,,,0.9,0.72,,,
3247,21500478,20151230_nba_Indiana_Chicago,20151230.0,1610612754,1610612754,100.0,102.0,2,0.4444444444444444,3.0,201.5,2015-12-30,0.5,0.6,0.6,,,0.5,0.6,0.6,,
