GAME_ID,TEAM1_ID,TEAM2_ID,TEAM1_SCORE,TEAM2_SCORE,WINNER,TEAM1_FGM,TEAM1_FGA,TEAM1_FG_PCT,TEAM1_FG3M,TEAM1_FG3A,TEAM1_FG3_PCT,TEAM1_FTM,TEAM1_FTA,TEAM1_FT_PCT,TEAM1_OREB,TEAM1_DREB,TEAM1_REB,TEAM1_AST,TEAM1_STL,TEAM1_BLK,TEAM1_TO,TEAM1_PF,TEAM1_PTS,TEAM1_PLUS_MINUS,TEAM2_FGM,TEAM2_FGA,TEAM2_FG_PCT,TEAM2_FG3M,TEAM2_FG3A,TEAM2_FG3_PCT,TEAM2_FTM,TEAM2_FTA,TEAM2_FT_PCT,TEAM2_OREB,TEAM2_DREB,TEAM2_REB,TEAM2_AST,TEAM2_STL,TEAM2_BLK,TEAM2_TO,TEAM2_PF,TEAM2_PTS,TEAM2_PLUS_MINUS
21400276,1610612752,1610612766,102.0,103.0,2,37.0,79.0,5.817,10.0,22.0,3.762,18.0,22.0,4.667,4.0,30.0,34.0,23.0,5.0,4.0,6.0,21.0,102.0,-5.0,42.0,88.0,5.304,4.0,18.0,1.25,15.0,18.0,5.05,10.0,31.0,41.0,19.0,2.0,7.0,7.0,20.0,103.0,5.0
21300987,1610612766,1610612749,101.0,92.0,1,39.0,68.0,5.779,9.0,20.0,2.334,14.0,18.0,2.833,6.0,33.0,39.0,26.0,5.0,8.0,17.0,16.0,101.0,45.0,37.0,89.0,3.293,7.0,18.0,2.215,11.0,16.0,2.9,15.0,22.0,37.0,24.0,10.0,2.0,9.0,17.0,92.0,-45.0
22101156,1610612746,1610612749,153.0,119.0,1,56.0,92.0,4.8469999999999995,23.0,43.0,3.875,18.0,24.0,4.35,8.0,28.0,36.0,34.0,9.0,7.0,9.0,17.0,153.0,170.0,50.0,94.0,4.539,8.0,25.0,2.5999999999999996,11.0,18.0,2.904,13.0,25.0,38.0,30.0,6.0,5.0,15.0,19.0,119.0,-170.0
11500052,1610612765,1610612754,97.0,101.0,2,,90.0,3.739,8.0,19.0,2.5709999999999997,19.0,22.0,7.157,20.0,33.0,53.0,16.0,4.0,5.0,18.0,15.0,97.0,-20.0,,85.0,7.557,5.0,20.0,1.783,16.0,18.0,4.333,10.0,30.0,40.0,16.0,8.0,8.0,12.0,20.0,101.0,20.0
21900614,1610612756,1610612752,121.0,98.0,1,47.0,92.0,4.695,12.0,30.0,3.9669999999999996,15.0,18.0,2.818,14.0,39.0,53.0,31.0,11.0,4.0,19.0,22.0,121.0,115.0,37.0,90.0,4.805999999999999,8.0,26.0,2.216,16.0,24.0,4.367,10.0,30.0,40.0,21.0,12.0,3.0,18.0,21.0,98.0,-115.0
21401183,1610612758,1610612760,103.0,116.0,2,37.0,81.0,4.361,9.0,24.0,2.067,20.0,28.0,4.57,14.0,36.0,50.0,19.0,4.0,6.0,16.0,23.0,103.0,-65.0,44.0,97.0,3.827,10.0,31.0,2.317,18.0,24.0,4.75,16.0,31.0,47.0,21.0,8.0,4.0,6.0,22.0,116.0,65.0
22100248,1610612742,1610612746,91.0,97.0,2,34.0,83.0,4.617999999999999,6.0,30.0,1.783,17.0,18.0,4.833,8.0,31.0,39.0,21.0,6.0,5.0,10.0,21.0,91.0,-30.0,36.0,75.0,4.116,12.0,29.0,2.8040000000000003,13.0,18.0,3.917,8.0,34.0,42.0,18.0,5.0,2.0,14.0,15.0,97.0,30.0
21600231,1610612737,1610612762,68.0,95.0,2,26.0,83.0,5.215,8.0,25.0,2.886,8.0,12.0,3.25,6.0,34.0,40.0,11.0,8.0,4.0,14.0,16.0,68.0,-135.0,35.0,80.0,5.523,10.0,34.0,2.5250000000000004,15.0,18.0,2.857,9.0,46.0,55.0,17.0,9.0,9.0,16.0,16.0,95.0,135.0
21700543,1610612763,1610612758,114.0,96.0,1,41.0,76.0,7.293000000000001,14.0,30.0,4.214,18.0,24.0,7.583,6.0,38.0,44.0,22.0,11.0,8.0,16.0,21.0,114.0,90.0,37.0,86.0,4.96,9.0,24.0,2.4120000000000004,13.0,25.0,2.89,12.0,30.0,42.0,20.0,6.0,2.0,16.0,21.0,96.0,-90.0
22200596,1610612755,1610612765,123.0,111.0,1,46.0,94.0,5.495,11.0,37.0,2.113,20.0,23.0,6.083,14.0,30.0,44.0,24.0,12.0,5.0,13.0,17.0,123.0,60.0,44.0,87.0,4.7509999999999994,8.0,23.0,2.25,15.0,18.0,3.357,10.0,33.0,43.0,25.0,9.0,2.0,23.0,20.0,111.0,-60.0
21800166,1610612749,1610612744,134.0,111.0,1,52.0,101.0,6.375,9.0,35.0,3.0550000000000006,21.0,27.0,4.8260000000000005,13.0,33.0,46.0,33.0,11.0,7.0,12.0,23.0,134.0,115.0,42.0,87.0,5.642,10.0,28.0,3.91,17.0,22.0,4.2170000000000005,8.0,30.0,38.0,31.0,5.0,6.0,18.0,22.0,111.0,-115.0
21200978,1610612741,1610612744,113.0,95.0,1,43.0,83.0,4.525,8.0,16.0,2.083,19.0,22.0,5.464,11.0,32.0,43.0,28.0,8.0,0.0,14.0,22.0,113.0,90.0,34.0,76.0,4.593,3.0,14.0,2.0,24.0,30.0,9.0,7.0,27.0,34.0,16.0,8.0,7.0,12.0,17.0,95.0,-90.0
11400046,1610612746,1610612762,89.0,102.0,2,34.0,81.0,4.391,5.0,18.0,3.5,16.0,22.0,5.917,5.0,27.0,32.0,19.0,9.0,5.0,8.0,13.0,89.0,-65.0,41.0,81.0,5.307,14.0,30.0,3.601,6.0,12.0,2.833,12.0,43.0,55.0,30.0,5.0,2.0,17.0,21.0,102.0,65.0
21800600,1610612764,1610612755,115.0,132.0,2,42.0,84.0,5.342,14.0,32.0,4.194,17.0,21.0,5.916,6.0,28.0,34.0,26.0,14.0,3.0,16.0,18.0,115.0,-85.0,49.0,88.0,6.364,17.0,33.0,3.833,17.0,25.0,6.167,13.0,36.0,49.0,39.0,10.0,2.0,19.0,20.0,132.0,85.0
21500289,1610612743,1610612755,108.0,105.0,1,37.0,81.0,4.882,11.0,31.0,2.8659999999999997,23.0,38.0,3.888,13.0,34.0,47.0,25.0,8.0,4.0,17.0,21.0,108.0,15.0,37.0,74.0,5.178999999999999,15.0,31.0,4.042,16.0,26.0,4.321,7.0,33.0,40.0,22.0,11.0,8.0,20.0,28.0,105.0,-15.0
21501197,1610612749,1610612755,109.0,108.0,1,40.0,87.0,3.721,7.0,23.0,1.825,22.0,24.0,4.583,8.0,45.0,53.0,26.0,10.0,8.0,19.0,19.0,109.0,5.0,39.0,96.0,3.0549999999999997,13.0,46.0,1.661,17.0,25.0,4.015000000000001,13.0,32.0,45.0,24.0,12.0,6.0,13.0,19.0,108.0,-5.0
21700225,1610612757,1610612758,82.0,86.0,2,30.0,81.0,3.4710000000000005,7.0,25.0,1.19,15.0,16.0,4.75,11.0,33.0,44.0,13.0,8.0,1.0,17.0,20.0,82.0,-20.0,36.0,85.0,3.823,4.0,14.0,1.3330000000000002,10.0,15.0,4.667,12.0,31.0,43.0,20.0,11.0,5.0,13.0,22.0,86.0,20.0
21600557,1610612737,1610612742,97.0,82.0,1,30.0,74.0,3.2750000000000004,11.0,22.0,2.058,26.0,32.0,4.1240000000000006,6.0,41.0,47.0,19.0,8.0,1.0,10.0,15.0,97.0,75.0,32.0,82.0,4.633,9.0,36.0,2.596,9.0,10.0,3.5,6.0,35.0,41.0,18.0,7.0,3.0,14.0,25.0,82.0,-75.0
21900172,1610612755,1610612760,119.0,127.0,2,45.0,90.0,4.3100000000000005,14.0,32.0,3.25,15.0,22.0,3.5,13.0,30.0,43.0,24.0,6.0,0.0,14.0,32.0,119.0,-40.0,41.0,76.0,5.259,10.0,24.0,1.98,35.0,41.0,5.833,6.0,30.0,36.0,22.0,7.0,3.0,13.0,23.0,127.0,40.0
21600543,1610612759,1610612743,127.0,99.0,1,51.0,90.0,6.471,12.0,24.0,4.666,13.0,17.0,3.0,7.0,34.0,41.0,34.0,5.0,8.0,7.0,15.0,127.0,140.0,39.0,86.0,4.641,7.0,25.0,2.083,14.0,17.0,5.75,11.0,27.0,38.0,25.0,7.0,3.0,13.0,17.0,99.0,-140.0
21901278,1610612764,1610612740,107.0,118.0,2,38.0,90.0,2.9379999999999997,10.0,27.0,2.719,21.0,23.0,7.333,10.0,30.0,40.0,22.0,9.0,4.0,13.0,27.0,107.0,-55.0,42.0,88.0,5.266,12.0,35.0,3.0890000000000004,22.0,26.0,5.009,11.0,34.0,45.0,25.0,7.0,8.0,18.0,19.0,118.0,55.0
21900166,1610612751,1610612743,93.0,101.0,2,36.0,95.0,4.045,8.0,38.0,1.642,13.0,16.0,3.4000000000000004,7.0,44.0,51.0,19.0,3.0,2.0,7.0,14.0,93.0,-40.0,43.0,101.0,3.773,10.0,33.0,2.6500000000000004,5.0,10.0,2.4,14.0,48.0,62.0,26.0,4.0,3.0,7.0,14.0,101.0,40.0
21800614,1610612753,1610612762,93.0,106.0,2,33.0,83.0,3.0829999999999997,13.0,33.0,2.512,14.0,20.0,3.774,7.0,34.0,41.0,17.0,6.0,4.0,11.0,20.0,93.0,-65.0,41.0,84.0,5.412,12.0,33.0,2.5,12.0,14.0,3.333,4.0,40.0,44.0,24.0,5.0,3.0,13.0,20.0,106.0,65.0
11400052,1610612737,1610612748,109.0,103.0,1,39.0,80.0,6.420999999999999,13.0,34.0,3.583,18.0,24.0,6.5,9.0,36.0,45.0,27.0,5.0,7.0,21.0,22.0,109.0,30.0,36.0,82.0,4.53,11.0,25.0,4.333,20.0,29.0,3.167,8.0,31.0,39.0,20.0,14.0,3.0,16.0,22.0,103.0,-30.0
21501183,1610612754,1610612761,98.0,111.0,2,37.0,83.0,5.13,8.0,27.0,1.5790000000000002,16.0,20.0,5.55,9.0,24.0,33.0,22.0,7.0,7.0,9.0,28.0,98.0,-65.0,37.0,68.0,6.289,10.0,22.0,3.583,27.0,38.0,3.037,5.0,31.0,36.0,21.0,4.0,5.0,16.0,19.0,111.0,65.0
22000248,1610612743,1610612756,120.0,112.0,1,40.0,97.0,3.899,15.0,36.0,2.9450000000000003,25.0,32.0,5.202999999999999,12.0,53.0,65.0,22.0,4.0,3.0,16.0,20.0,120.0,40.0,41.0,102.0,3.814,16.0,53.0,2.9350000000000005,14.0,18.0,5.667,7.0,43.0,50.0,26.0,8.0,4.0,9.0,31.0,112.0,-40.0
21700231,1610612744,1610612755,124.0,116.0,1,50.0,91.0,6.43,7.0,23.0,1.444,17.0,20.0,3.334,11.0,37.0,48.0,25.0,5.0,6.0,12.0,18.0,124.0,40.0,47.0,97.0,3.9529999999999994,10.0,29.0,1.617,12.0,16.0,3.25,11.0,29.0,40.0,28.0,8.0,5.0,11.0,22.0,116.0,-40.0
21700557,1610612750,1610612751,97.0,98.0,2,36.0,80.0,3.127,1.0,11.0,0.333,24.0,30.0,3.3890000000000002,7.0,25.0,32.0,10.0,9.0,4.0,8.0,12.0,97.0,-5.0,37.0,72.0,5.189,14.0,30.0,2.687,10.0,11.0,4.5,4.0,34.0,38.0,22.0,3.0,3.0,19.0,23.0,98.0,5.0
22200582,1610612752,1610612761,112.0,108.0,1,39.0,83.0,3.724,16.0,37.0,2.045,18.0,26.0,2.714,13.0,38.0,51.0,19.0,3.0,4.0,11.0,23.0,112.0,20.0,35.0,83.0,3.848,10.0,29.0,1.666,28.0,35.0,4.221,12.0,34.0,46.0,22.0,7.0,3.0,7.0,23.0,108.0,-20.0
21800172,1610612738,1610612762,115.0,123.0,2,39.0,88.0,4.272,17.0,43.0,3.245,20.0,22.0,5.333,5.0,23.0,28.0,31.0,11.0,3.0,8.0,20.0,115.0,-40.0,43.0,77.0,4.725,13.0,34.0,2.7,24.0,30.0,5.0360000000000005,8.0,37.0,45.0,29.0,4.0,4.0,16.0,21.0,123.0,40.0
21400289,1610612744,1610612741,112.0,102.0,1,40.0,89.0,4.0840000000000005,12.0,30.0,1.988,20.0,25.0,4.239,15.0,25.0,40.0,27.0,14.0,6.0,11.0,21.0,112.0,50.0,36.0,83.0,3.3339999999999996,7.0,21.0,1.893,23.0,27.0,5.964,17.0,33.0,50.0,24.0,6.0,3.0,22.0,23.0,102.0,-50.0
22101142,1610612758,1610612745,121.0,118.0,1,44.0,95.0,4.683,7.0,26.0,1.417,26.0,36.0,4.834,13.0,31.0,44.0,21.0,7.0,10.0,9.0,21.0,121.0,15.0,43.0,94.0,3.9219999999999997,13.0,42.0,1.912,19.0,25.0,4.6,12.0,39.0,51.0,23.0,7.0,4.0,17.0,34.0,118.0,-15.0
21300978,1610612747,1610612759,85.0,119.0,2,31.0,91.0,2.975,4.0,21.0,0.95,19.0,25.0,5.501,8.0,29.0,37.0,23.0,9.0,7.0,9.0,15.0,85.0,-170.0,48.0,98.0,6.772999999999999,13.0,27.0,4.1370000000000005,10.0,13.0,4.0,18.0,46.0,64.0,36.0,7.0,8.0,15.0,19.0,119.0,170.0
21900600,1610612745,1610612763,110.0,121.0,2,37.0,86.0,2.8609999999999998,14.0,45.0,1.3290000000000002,22.0,24.0,5.659,9.0,32.0,41.0,18.0,4.0,2.0,15.0,23.0,110.0,-55.0,46.0,91.0,4.453,13.0,37.0,2.219,16.0,19.0,6.167,7.0,35.0,42.0,29.0,6.0,9.0,7.0,19.0,121.0,55.0
11500046,1610612757,1610612762,88.0,81.0,1,,78.0,4.6080000000000005,8.0,28.0,2.107,20.0,26.0,6.111,6.0,44.0,50.0,18.0,8.0,8.0,14.0,27.0,88.0,35.0,,77.0,5.718999999999999,5.0,22.0,1.033,28.0,41.0,4.725,9.0,38.0,47.0,13.0,9.0,4.0,14.0,23.0,81.0,-35.0
21401197,1610612760,1610612754,104.0,116.0,2,41.0,95.0,3.464,11.0,28.0,2.9,11.0,28.0,2.303,15.0,28.0,43.0,18.0,5.0,4.0,8.0,28.0,104.0,-60.0,42.0,79.0,5.284,10.0,20.0,2.0,22.0,35.0,5.297000000000001,9.0,43.0,52.0,25.0,4.0,3.0,12.0,26.0,116.0,60.0
21600225,1610612759,1610612738,109.0,103.0,1,38.0,81.0,4.623,11.0,24.0,2.4459999999999997,22.0,25.0,6.25,13.0,32.0,45.0,24.0,4.0,8.0,16.0,12.0,109.0,30.0,42.0,91.0,4.423,12.0,34.0,3.027,7.0,9.0,2.75,8.0,28.0,36.0,32.0,8.0,4.0,10.0,21.0,103.0,-30.0
22000506,1610612745,1610612761,111.0,122.0,2,39.0,91.0,4.233,16.0,47.0,3.159,17.0,20.0,4.8,7.0,30.0,37.0,23.0,4.0,5.0,11.0,24.0,111.0,-55.0,40.0,89.0,4.17,16.0,41.0,3.338,26.0,27.0,4.75,11.0,37.0,48.0,29.0,6.0,8.0,12.0,20.0,122.0,55.0
21601113,1610612749,1610612738,103.0,100.0,1,41.0,78.0,5.901,8.0,22.0,1.986,13.0,17.0,3.5709999999999997,7.0,28.0,35.0,27.0,9.0,8.0,14.0,21.0,103.0,15.0,35.0,88.0,4.163,12.0,37.0,2.866,18.0,23.0,3.714,15.0,27.0,42.0,24.0,8.0,3.0,16.0,18.0,100.0,-15.0
21900628,1610612756,1610612738,123.0,119.0,1,42.0,89.0,4.122,13.0,31.0,2.4,26.0,30.0,2.842,10.0,42.0,52.0,27.0,6.0,6.0,15.0,16.0,123.0,20.0,42.0,96.0,3.301,15.0,42.0,2.1189999999999998,20.0,22.0,6.55,4.0,35.0,39.0,26.0,11.0,6.0,11.0,24.0,119.0,-20.0
21300950,1610612738,1610612754,83.0,94.0,2,32.0,91.0,2.929,3.0,19.0,0.667,16.0,19.0,4.083,20.0,21.0,41.0,16.0,6.0,1.0,10.0,23.0,83.0,-55.0,40.0,73.0,5.269,4.0,16.0,1.533,10.0,13.0,4.834,8.0,35.0,43.0,22.0,5.0,4.0,16.0,22.0,94.0,55.0
12200017,1610612762,1610612757,118.0,101.0,1,39.0,81.0,8.17,15.0,33.0,4.868,25.0,37.0,8.767,15.0,30.0,45.0,24.0,8.0,5.0,19.0,25.0,118.0,85.0,36.0,81.0,6.8580000000000005,11.0,32.0,2.475,18.0,29.0,5.25,10.0,28.0,38.0,21.0,6.0,6.0,17.0,29.0,101.0,-85.0
22100274,1610612748,1610612750,101.0,113.0,2,33.0,74.0,4.215,15.0,42.0,2.018,20.0,29.0,3.721,4.0,36.0,40.0,25.0,6.0,2.0,21.0,25.0,101.0,-60.0,38.0,93.0,3.063,18.0,55.0,1.968,19.0,21.0,5.657,15.0,37.0,52.0,24.0,10.0,7.0,16.0,26.0,113.0,60.0
21300788,1610612748,1610612744,111.0,110.0,1,42.0,78.0,4.436,10.0,22.0,2.267,17.0,25.0,5.071,4.0,31.0,35.0,25.0,11.0,5.0,12.0,20.0,111.0,5.0,40.0,83.0,3.67,9.0,16.0,2.667,21.0,26.0,5.625,11.0,32.0,43.0,22.0,10.0,4.0,13.0,18.0,110.0,-5.0
22100512,1610612752,1610612750,96.0,88.0,1,37.0,90.0,5.069,16.0,40.0,4.141,6.0,16.0,2.25,15.0,39.0,54.0,20.0,5.0,4.0,15.0,20.0,96.0,40.0,34.0,85.0,4.116,7.0,38.0,1.093,13.0,20.0,4.667,10.0,35.0,45.0,22.0,6.0,11.0,10.0,22.0,88.0,-40.0
21901250,1610612761,1610612748,107.0,103.0,1,29.0,67.0,2.8659999999999997,16.0,32.0,3.654,33.0,36.0,4.417,3.0,36.0,39.0,19.0,6.0,3.0,21.0,19.0,107.0,20.0,37.0,87.0,3.3890000000000002,14.0,45.0,1.843,15.0,16.0,3.8,8.0,33.0,41.0,29.0,9.0,8.0,14.0,24.0,103.0,-20.0
21200944,1610612760,1610612759,93.0,105.0,2,33.0,77.0,3.5700000000000003,6.0,17.0,2.266,21.0,24.0,4.0,13.0,30.0,43.0,16.0,5.0,7.0,17.0,18.0,93.0,-60.0,43.0,82.0,5.311,8.0,21.0,2.25,11.0,14.0,4.35,9.0,26.0,35.0,25.0,7.0,1.0,12.0,20.0,105.0,60.0
12300003,1610612747,1610612744,89.0,103.0,2,34.0,85.0,5.664,12.0,32.0,3.834,9.0,17.0,5.333,9.0,29.0,38.0,18.0,8.0,5.0,14.0,15.0,89.0,-65.0,37.0,79.0,7.394,15.0,42.0,3.6020000000000003,14.0,21.0,4.2170000000000005,7.0,42.0,49.0,22.0,8.0,7.0,16.0,16.0,103.0,65.0
21701107,1610612738,1610612756,102.0,94.0,1,37.0,87.0,4.162,14.0,29.0,3.697,14.0,14.0,5.0,10.0,34.0,44.0,24.0,10.0,3.0,12.0,19.0,102.0,40.0,36.0,81.0,3.742,12.0,35.0,2.129,10.0,19.0,2.694,11.0,36.0,47.0,18.0,8.0,5.0,15.0,18.0,94.0,-40.0
21700219,1610612762,1610612751,107.0,118.0,2,39.0,79.0,4.431,12.0,26.0,2.65,17.0,24.0,5.583,10.0,29.0,39.0,21.0,6.0,6.0,16.0,19.0,107.0,-55.0,43.0,84.0,5.22,17.0,37.0,3.3080000000000003,15.0,20.0,6.0,4.0,32.0,36.0,27.0,8.0,2.0,12.0,21.0,118.0,55.0
22000260,1610612748,1610612751,85.0,98.0,2,31.0,84.0,3.167,11.0,43.0,2.475,12.0,17.0,3.083,8.0,37.0,45.0,20.0,3.0,7.0,12.0,21.0,85.0,-65.0,34.0,85.0,3.569,11.0,38.0,1.725,19.0,22.0,5.433,6.0,43.0,49.0,24.0,6.0,5.0,7.0,18.0,98.0,65.0
21800628,1610612766,1610612757,96.0,127.0,2,36.0,90.0,5.965999999999999,13.0,30.0,4.861,11.0,16.0,4.8,10.0,33.0,43.0,23.0,3.0,2.0,13.0,10.0,96.0,-155.0,52.0,93.0,6.131,15.0,40.0,3.3230000000000004,8.0,9.0,4.667,7.0,40.0,47.0,31.0,10.0,16.0,9.0,20.0,127.0,155.0
12300017,1610612754,1610612745,103.0,122.0,2,37.0,91.0,5.446000000000001,10.0,42.0,3.0120000000000005,19.0,26.0,7.5,12.0,34.0,46.0,26.0,3.0,8.0,18.0,31.0,103.0,-95.0,42.0,90.0,8.033999999999999,10.0,25.0,5.083,28.0,39.0,8.233,14.0,42.0,56.0,23.0,10.0,5.0,9.0,23.0,122.0,95.0
21200950,1610612764,1610612739,90.0,95.0,2,31.0,76.0,3.4939999999999998,5.0,17.0,0.455,23.0,28.0,4.095,11.0,35.0,46.0,20.0,4.0,5.0,14.0,22.0,90.0,-25.0,34.0,83.0,3.96,8.0,26.0,1.377,19.0,25.0,3.214,14.0,34.0,48.0,24.0,8.0,2.0,11.0,25.0,95.0,25.0
21701113,1610612742,1610612758,103.0,97.0,1,36.0,80.0,4.754,14.0,40.0,2.441,17.0,25.0,4.916,4.0,39.0,43.0,25.0,7.0,9.0,10.0,17.0,103.0,30.0,38.0,93.0,4.345,6.0,23.0,2.286,15.0,19.0,5.0,10.0,35.0,45.0,25.0,6.0,6.0,10.0,22.0,97.0,-30.0
22000274,1610612751,1610612737,132.0,128.0,1,52.0,98.0,4.51,11.0,32.0,1.7180000000000002,17.0,20.0,4.0,11.0,25.0,36.0,29.0,7.0,10.0,9.0,25.0,132.0,20.0,45.0,94.0,4.5040000000000004,13.0,33.0,3.507,25.0,28.0,5.274,12.0,25.0,37.0,29.0,3.0,7.0,9.0,18.0,128.0,-20.0
21200788,1610612746,1610612747,125.0,101.0,1,46.0,89.0,5.255,16.0,30.0,3.4930000000000003,17.0,22.0,5.75,17.0,30.0,47.0,25.0,9.0,8.0,14.0,25.0,125.0,120.0,38.0,75.0,5.02,6.0,20.0,2.166,19.0,27.0,5.0,10.0,27.0,37.0,30.0,9.0,2.0,16.0,17.0,101.0,-120.0
22100506,1610612742,1610612757,132.0,117.0,1,48.0,84.0,6.543,12.0,33.0,3.882,24.0,33.0,6.207,10.0,31.0,41.0,38.0,6.0,4.0,13.0,31.0,132.0,75.0,35.0,82.0,5.941000000000001,12.0,40.0,2.754,35.0,42.0,6.989,8.0,25.0,33.0,19.0,4.0,5.0,11.0,28.0,117.0,-75.0
21901244,1610612764,1610612751,110.0,118.0,2,40.0,88.0,4.926,9.0,31.0,1.984,21.0,27.0,5.75,10.0,36.0,46.0,26.0,6.0,6.0,12.0,31.0,110.0,-40.0,38.0,90.0,3.059,11.0,33.0,2.3569999999999998,31.0,37.0,5.602,13.0,35.0,48.0,23.0,5.0,4.0,11.0,24.0,118.0,40.0
21601107,1610612748,1610612765,97.0,96.0,1,36.0,79.0,4.096,5.0,21.0,1.783,20.0,28.0,3.775,11.0,33.0,44.0,18.0,5.0,4.0,12.0,18.0,97.0,5.0,36.0,85.0,3.4510000000000005,8.0,27.0,1.366,16.0,21.0,4.499,16.0,35.0,51.0,20.0,7.0,5.0,12.0,23.0,96.0,-5.0
12200003,1610612763,1610612749,107.0,102.0,1,38.0,77.0,5.458,10.0,28.0,3.25,21.0,29.0,4.717,10.0,31.0,41.0,25.0,13.0,4.0,22.0,19.0,107.0,25.0,37.0,86.0,6.803,13.0,37.0,5.566,15.0,21.0,5.714,17.0,33.0,50.0,22.0,10.0,3.0,23.0,29.0,102.0,-25.0
21300944,1610612761,1610612751,97.0,101.0,2,35.0,71.0,5.821,6.0,23.0,0.75,21.0,24.0,4.467,7.0,30.0,37.0,19.0,7.0,6.0,12.0,22.0,97.0,-20.0,34.0,70.0,4.332,11.0,20.0,3.154,22.0,31.0,4.25,8.0,22.0,30.0,15.0,9.0,2.0,14.0,27.0,101.0,20.0
21600219,1610612761,1610612745,115.0,102.0,1,43.0,88.0,3.775,12.0,23.0,3.5200000000000005,17.0,21.0,4.857,15.0,23.0,38.0,28.0,14.0,7.0,14.0,15.0,115.0,65.0,38.0,78.0,5.419,14.0,42.0,2.5410000000000004,12.0,12.0,1.0,11.0,28.0,39.0,29.0,6.0,7.0,26.0,22.0,102.0,-65.0
22100260,1610612756,1610612759,115.0,111.0,1,45.0,88.0,4.452999999999999,12.0,27.0,2.3040000000000003,13.0,16.0,3.1900000000000004,11.0,33.0,44.0,25.0,10.0,0.0,15.0,18.0,115.0,20.0,49.0,93.0,6.197,5.0,20.0,0.95,8.0,16.0,3.167,11.0,33.0,44.0,23.0,9.0,4.0,15.0,16.0,111.0,-20.0
22000512,1610612757,1610612747,93.0,102.0,2,32.0,83.0,3.1020000000000003,11.0,37.0,2.967,18.0,20.0,4.714,10.0,35.0,45.0,19.0,5.0,5.0,15.0,21.0,93.0,-45.0,37.0,88.0,3.472,7.0,27.0,1.8330000000000002,21.0,28.0,4.0,15.0,37.0,52.0,25.0,9.0,7.0,9.0,23.0,102.0,45.0
21200171,1610612737,1610612766,101.0,91.0,1,42.0,78.0,5.762,11.0,22.0,2.25,6.0,14.0,1.583,7.0,34.0,41.0,29.0,6.0,15.0,21.0,18.0,101.0,50.0,31.0,83.0,2.851,8.0,22.0,1.5,21.0,26.0,5.894,7.0,29.0,36.0,17.0,16.0,9.0,13.0,15.0,91.0,-50.0
22200421,1610612739,1610612742,105.0,90.0,1,41.0,78.0,3.8600000000000003,8.0,24.0,1.167,15.0,19.0,5.0,5.0,38.0,43.0,26.0,5.0,2.0,6.0,20.0,105.0,75.0,29.0,74.0,3.341,13.0,38.0,2.207,19.0,26.0,4.909,6.0,27.0,33.0,17.0,2.0,3.0,12.0,15.0,90.0,-75.0
21500458,1610612747,1610612766,98.0,108.0,2,35.0,85.0,4.529,9.0,29.0,2.45,19.0,23.0,5.792,6.0,35.0,41.0,24.0,7.0,4.0,11.0,17.0,98.0,-50.0,43.0,89.0,3.7720000000000002,6.0,25.0,1.166,16.0,22.0,4.667,7.0,39.0,46.0,28.0,7.0,6.0,10.0,16.0,108.0,50.0
21601098,1610612765,1610612752,95.0,109.0,2,36.0,84.0,4.224,9.0,23.0,2.003,14.0,21.0,4.05,12.0,30.0,42.0,18.0,4.0,3.0,18.0,16.0,95.0,-70.0,45.0,84.0,4.114,7.0,21.0,1.933,12.0,13.0,3.75,4.0,33.0,37.0,26.0,13.0,5.0,12.0,16.0,109.0,70.0
21401034,1610612756,1610612745,117.0,102.0,1,46.0,92.0,4.181,8.0,15.0,3.0839999999999996,17.0,24.0,3.992,14.0,35.0,49.0,20.0,10.0,5.0,14.0,16.0,117.0,75.0,41.0,87.0,5.31,10.0,34.0,2.416,10.0,12.0,3.0,4.0,32.0,36.0,28.0,7.0,5.0,18.0,21.0,102.0,-75.0
21300603,1610612758,1610612760,93.0,108.0,2,33.0,77.0,4.343,5.0,17.0,0.833,22.0,28.0,3.84,14.0,30.0,44.0,17.0,7.0,6.0,20.0,22.0,93.0,-75.0,39.0,86.0,3.948,9.0,21.0,2.5,21.0,30.0,4.041,17.0,28.0,45.0,23.0,13.0,4.0,16.0,24.0,108.0,75.0
21600386,1610612757,1610612743,120.0,132.0,2,41.0,88.0,3.6050000000000004,8.0,23.0,1.7489999999999999,30.0,36.0,6.088,15.0,26.0,41.0,22.0,6.0,4.0,14.0,25.0,120.0,-60.0,43.0,84.0,5.146,15.0,31.0,4.203,31.0,35.0,8.100000000000001,5.0,31.0,36.0,27.0,10.0,4.0,15.0,28.0,132.0,60.0
21300165,1610612761,1610612755,108.0,98.0,1,36.0,86.0,3.3739999999999997,14.0,29.0,3.016,22.0,28.0,4.7330000000000005,9.0,32.0,41.0,24.0,7.0,9.0,10.0,23.0,108.0,50.0,34.0,76.0,4.705,7.0,20.0,2.25,23.0,31.0,5.023,9.0,41.0,50.0,20.0,5.0,4.0,20.0,23.0,98.0,-50.0
22100499,1610612754,1610612741,105.0,113.0,2,41.0,94.0,4.0360000000000005,8.0,30.0,1.55,15.0,21.0,4.024,14.0,31.0,45.0,23.0,9.0,5.0,9.0,16.0,105.0,-40.0,43.0,76.0,5.6000000000000005,11.0,23.0,4.223,16.0,22.0,4.314,2.0,38.0,40.0,17.0,5.0,6.0,15.0,20.0,113.0,40.0
