"season","season_type","game_date","game_id","matchup","opening_jump","center_court","period","period_clock","home_team_jumper","home_team_person_id","home_team_abbrev","away_team_jumper","away_team_person_id","away_team_abbrev","possession","score_first","score_first_2Q","score_first_3Q","score_first_4Q","home_won_tip","home_score_first","home_score_first_2Q","home_score_first_3Q","home_score_first_4Q","location","win_tip_prob_xtip","final_score_first_prob_all","final_score_first_prob_all_2Q","final_score_first_prob_all_3Q","final_score_first_prob_all_4Q"
"2021-22","Pre Season",2021-10-10,"12100038","LAL vs. PHX",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAL","Deandre Ayton","1629028","PHX","LAL","PHX","LAL","PHX","PHX",TRUE,FALSE,TRUE,FALSE,FALSE,"Home",0.598663124043167,0.518984719182957,0.477806098039451,0.468816834848689,0.529204918553092
"2021-22","Pre Season",2021-10-11,"12100039","HOU @ TOR",TRUE,TRUE,1,720,"Precious Achiuwa","1630173","TOR","Christian Wood","1626174","HOU","HOU","TOR","HOU","TOR","HOU",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.207786314252984,0.437017216783403,0.570687321268041,0.584031978895471,0.409156350492846
"2021-22","Pre Season",2021-10-11,"12100040","MIA vs. CHA",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","P.J. Washington","1629023","CHA","CHA","MIA","CHA","CHA","MIA",FALSE,TRUE,FALSE,FALSE,TRUE,"Home",0.790021308006179,0.604723672943313,0.429834731003314,0.460981802024749,0.589271726635288
"2021-22","Pre Season",2021-10-11,"12100041","BKN @ PHI",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Blake Griffin","201933","BKN","PHI","BKN","BKN","BKN","PHI",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.608653496401291,0.506454220432987,0.473535681981672,0.449430438453809,0.531604452729273
"2021-22","Pre Season",2021-10-11,"12100042","DET @ MEM",TRUE,TRUE,1,720,"Steven Adams","203500","MEM","Isaiah Stewart","1630191","DET","MEM","MEM","DET","DET","MEM",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.7957960088322,0.6003037778522,0.428460051234209,0.452155756659303,0.593382477736191
"2021-22","Pre Season",2021-10-11,"12100043","UTA vs. NOP",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Jonas Valanciunas","202685","NOP","NOP","NOP","UTA","UTA","NOP",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.59873114982194,0.553600294205755,0.475947792165801,0.504024658853846,0.528725281539081
"2021-22","Pre Season",2021-10-11,"12100044","POR vs. SAC",TRUE,TRUE,1,720,"Jusuf Nurkic","203994","POR","Richaun Holmes","1626158","SAC","POR","SAC","POR","SAC","POR",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.690530881717247,0.529000501711215,0.453699299185886,0.429329421714657,0.555260736335063
"2021-22","Pre Season",2021-10-11,"12100045","LAC vs. MIN",TRUE,TRUE,1,720,"Ivica Zubac","1627826","LAC","Karl-Anthony Towns","1626157","MIN","MIN","MIN","MIN","LAC","MIN",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.283035470623586,0.435876652637938,0.552671389740918,0.549244363972971,0.437152111542033
"2021-22","Pre Season",2021-10-12,"12100046","TOR @ WAS",TRUE,TRUE,1,720,"Daniel Gafford","1629655","WAS","Precious Achiuwa","1630173","TOR","TOR","TOR","TOR","TOR","TOR",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.60598751028413,0.558572883421995,0.47490522749629,0.49810191242719,0.532064812827747
"2021-22","Pre Season",2021-10-12,"12100047","LAL vs. GSW",TRUE,TRUE,1,720,"Anthony Davis","203076","LAL","Kevon Looney","1626172","GSW","LAL","LAL","GSW","LAL","LAL",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.620745061733161,0.562869100606056,0.471419878717149,0.494250398194133,0.536514156005284
"2021-22","Pre Season",2021-10-13,"12100048","CHA vs. DAL",TRUE,TRUE,1,720,"Mason Plumlee","203486","CHA","Kristaps Porzingis","204001","DAL","CHA","DAL","DAL","DAL","DAL",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.387987276820021,0.444022846444972,0.527240340180883,0.501768062573691,0.468155656092668
"2021-22","Pre Season",2021-10-13,"12100049","IND vs. MEM",TRUE,TRUE,1,720,"Domantas Sabonis","1627734","IND","Brandon Clarke","1629634","MEM","MEM","IND","MEM","IND","IND",FALSE,TRUE,FALSE,TRUE,TRUE,"Home",0.447938598389683,0.51117123970752,0.512672444025543,0.539168164339467,0.485182380803496
"2021-22","Pre Season",2021-10-13,"12100050","ORL vs. BOS",TRUE,TRUE,1,720,"Mo Bamba","1628964","ORL","Robert Williams III","1629057","BOS","BOS","ORL","BOS","ORL","BOS",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.386259013382922,0.489444232941754,0.527659628039044,0.548038892339017,0.467665792441675
"2021-22","Pre Season",2021-10-13,"12100051","NYK vs. DET",TRUE,TRUE,1,720,"Taj Gibson","201959","NYK","Isaiah Stewart","1630191","DET","NYK","NYK","DET","DET","DET",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.542787909099475,0.538734425562394,0.489583991330297,0.517954967153139,0.512179464130842
"2021-22","Pre Season",2021-10-13,"12100052","DEN @ OKC",TRUE,TRUE,1,720,"Derrick Favors","202324","OKC","Nikola Jokic","203999","DEN","DEN","DEN","DEN","OKC","DEN",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.403949608329254,0.445211663814198,0.523365715003761,0.492971386174767,0.472683062815649
"2021-22","Pre Season",2021-10-13,"12100053","UTA vs. MIL",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Brook Lopez","201572","MIL","MIL","UTA","MIL","UTA","MIL",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.36905639421378,0.476766591335905,0.531830463377525,0.544719888708581,0.462793665975714
"2021-22","Pre Season",2021-10-13,"12100054","PHX vs. POR",TRUE,TRUE,1,720,"Deandre Ayton","1629028","PHX","Jusuf Nurkic","203994","POR","PHX","PHX","POR","POR","POR",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.296155176553843,0.466319552505742,0.549439157426098,0.571628994837528,0.442243271452786
"2021-22","Pre Season",2021-10-14,"12100055","MIA @ ATL",TRUE,TRUE,1,720,"Clint Capela","203991","ATL","KZ Okpala","1629644","MIA","ATL","MIA","MIA","MIA","MIA",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.630781594099371,0.586004267864032,0.469254845259738,0.515837277389009,0.538064566245343
"2021-22","Pre Season",2021-10-14,"12100056","BKN vs. MIN",TRUE,TRUE,1,720,"Nic Claxton","1629651","BKN","Karl-Anthony Towns","1626157","MIN","BKN","BKN","MIN","BKN","BKN",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.329159877530774,0.480041991865709,0.540118408012722,0.569924817755832,0.450348147848698
"2021-22","Pre Season",2021-10-14,"12100057","DEN @ OKC",TRUE,TRUE,1,720,"Mike Muscala","203488","OKC","Bol Bol","1629626","DEN","OKC","OKC","DEN","OKC","OKC",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.656811799851013,0.527315249176965,0.463160509725209,0.444748813137188,0.545599839170995
"2021-22","Pre Season",2021-10-14,"12100058","LAL @ SAC",TRUE,TRUE,1,720,"Richaun Holmes","1626158","SAC","DeAndre Jordan","201599","LAL","LAL","LAL","SAC","LAL","LAL",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.406668534134387,0.460822069383632,0.521957835700637,0.514206687583844,0.472808078409142
"2021-22","Pre Season",2021-10-15,"12100059","MIA vs. BOS",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","Romeo Langford","1629641","BOS","MIA","BOS","BOS","BOS","MIA",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.726372222334868,0.590496068429781,0.446835832972782,0.471595461551261,0.568809331943535
"2021-22","Pre Season",2021-10-15,"12100060","DET vs. PHI",TRUE,TRUE,1,720,"Isaiah Stewart","1630191","DET","Andre Drummond","203083","PHI","PHI","PHI","DET","DET","PHI",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.186084804491632,0.423613035050214,0.573409484187429,0.582229010582067,0.388939752229507
"2021-22","Pre Season",2021-10-15,"12100061","CLE @ IND",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","Jarrett Allen","1628386","CLE","IND","IND","CLE","CLE","CLE",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.225437320039765,0.444298146053212,0.564341066306348,0.585151395684,0.415818368381307
"2021-22","Pre Season",2021-10-15,"12100062","NYK vs. WAS",TRUE,TRUE,1,720,"Taj Gibson","201959","NYK","Daniel Gafford","1629655","WAS","WAS","WAS","NYK","WAS","WAS",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.59860495660144,0.547542693251956,0.476754645165593,0.493986189875663,0.529819931035102
"2021-22","Pre Season",2021-10-15,"12100063","CHI vs. MEM",TRUE,TRUE,1,720,"Nikola Vucevic","202696","CHI","Steven Adams","203500","MEM","MEM","CHI","MEM","CHI","CHI",FALSE,TRUE,FALSE,TRUE,TRUE,"Home",0.173784243217918,0.425230061581,0.576231981063194,0.588832030115202,0.381130913138667
"2021-22","Pre Season",2021-10-15,"12100064","MIL vs. DAL",TRUE,TRUE,1,720,"Brook Lopez","201572","MIL","Dwight Powell","203939","DAL","DAL","MIL","MIL","DAL","DAL",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.828747012946366,0.622260673901467,0.423187945603666,0.460443008699307,0.619593224098426
"2021-22","Pre Season",2021-10-15,"12100065","HOU @ SAS",TRUE,TRUE,1,720,"Jakob Poeltl","1627751","SAS","Christian Wood","1626174","HOU","HOU","SAS","HOU","SAS","HOU",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.541626948341329,0.52508684906266,0.490179599010771,0.502190100768362,0.512255278303649
"2021-22","Pre Season",2021-10-15,"12100066","GSW vs. POR",TRUE,TRUE,1,720,"Kevon Looney","1626172","GSW","Jusuf Nurkic","203994","POR","GSW","GSW","POR","GSW","GSW",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.336843317836922,0.486860740134701,0.538403683363637,0.576714584992065,0.449566787277723
"2021-22","Regular Season",2021-10-19,"22100001","BKN @ MIL",TRUE,TRUE,1,720,"Brook Lopez","201572","MIL","Nic Claxton","1629651","BKN","MIL","BKN","BKN","MIL","BKN",TRUE,FALSE,FALSE,TRUE,FALSE,"Home",0.707388782241095,0.564808361990631,0.451805406679649,0.453236210113531,0.557644020720188
"2021-22","Regular Season",2021-10-19,"22100002","LAL vs. GSW",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAL","Kevon Looney","1626172","GSW","LAL","LAL","LAL","GSW","GSW",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.570169329422535,0.531298455008481,0.483638092289137,0.49137195703362,0.519588922196502
"2021-22","Regular Season",2021-10-20,"22100003","CHA vs. IND",TRUE,TRUE,1,720,"Mason Plumlee","203486","CHA","Myles Turner","1626167","IND","IND","IND","CHA","IND","CHA",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.650479405960572,0.538350200651713,0.464920918659952,0.460068187460729,0.541765825076269
"2021-22","Regular Season",2021-10-20,"22100004","CHI @ DET",TRUE,TRUE,1,720,"Isaiah Stewart","1630191","DET","Nikola Vucevic","202696","CHI","DET","CHI","DET","DET","CHI",TRUE,FALSE,TRUE,TRUE,FALSE,"Home",0.488743515556498,0.479117098941482,0.502629354647776,0.488259142867291,0.496867720402434
"2021-22","Regular Season",2021-10-20,"22100005","NYK vs. BOS",TRUE,TRUE,1,720,"Mitchell Robinson","1629011","NYK","Robert Williams III","1629057","BOS","NYK","NYK","BOS","NYK","NYK",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.350795309581785,0.465533974785235,0.534783112451381,0.542500728422266,0.458586176500207
"2021-22","Regular Season",2021-10-20,"22100006","TOR vs. WAS",TRUE,TRUE,1,720,"Precious Achiuwa","1630173","TOR","Daniel Gafford","1629655","WAS","TOR","TOR","TOR","WAS","TOR",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.453732612365044,0.495970594981939,0.510805452419297,0.518665495957299,0.487128388707946
"2021-22","Regular Season",2021-10-20,"22100007","CLE @ MEM",TRUE,TRUE,1,720,"Steven Adams","203500","MEM","Jarrett Allen","1628386","CLE","CLE","CLE","MEM","CLE","MEM",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.562780197293729,0.542256136595731,0.485340452561,0.504839329656458,0.51746189637813
"2021-22","Regular Season",2021-10-20,"22100008","HOU @ MIN",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Christian Wood","1626174","HOU","HOU","MIN","HOU","HOU","HOU",FALSE,TRUE,FALSE,FALSE,FALSE,"Home",0.613522242471141,0.554506140845034,0.473513111179262,0.490869221002725,0.531543287847226
"2021-22","Regular Season",2021-10-20,"22100009","PHI @ NOP",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","NOP","Joel Embiid","203954","PHI","PHI","PHI","PHI","PHI","NOP",FALSE,FALSE,FALSE,FALSE,TRUE,"Home",0.375946033147361,0.451358066859766,0.52893766147198,0.518980250215633,0.465540183449655
"2021-22","Regular Season",2021-10-20,"22100010","ORL @ SAS",TRUE,TRUE,1,720,"Jakob Poeltl","1627751","SAS","Mo Bamba","1628964","ORL","SAS","SAS","ORL","SAS","SAS",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.572851643143447,0.543282473621721,0.482990792378509,0.500902571478811,0.520260046127194
"2021-22","Regular Season",2021-10-20,"22100011","UTA vs. OKC",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Derrick Favors","202324","OKC","UTA","OKC","UTA","UTA","UTA",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.604088385563206,0.576270345763776,0.475709746353444,0.524972393823973,0.528928758868386
"2021-22","Regular Season",2021-10-20,"22100012","PHX vs. DEN",TRUE,TRUE,1,720,"Deandre Ayton","1629028","PHX","Nikola Jokic","203999","DEN","DEN","DEN","PHX","DEN","DEN",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.400726011095295,0.493612749893388,0.523168787839318,0.541803095530553,0.472406204751671
"2021-22","Regular Season",2021-10-20,"22100013","SAC @ POR",TRUE,TRUE,1,720,"Jusuf Nurkic","203994","POR","Richaun Holmes","1626158","SAC","POR","POR","POR","SAC","SAC",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.692314234504989,0.576066139866893,0.455225901680587,0.471463637268922,0.553290352269504
"2021-22","Regular Season",2021-10-21,"22100014","ATL vs. DAL",TRUE,TRUE,1,720,"Clint Capela","203991","ATL","Kristaps Porzingis","204001","DAL","DAL","DAL","DAL","ATL","ATL",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.387301568467234,0.47745337572325,0.527346892298915,0.535746932915375,0.46700766316254
"2021-22","Regular Season",2021-10-21,"22100015","MIA vs. MIL",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","Giannis Antetokounmpo","203507","MIL","MIL","MIA","MIL","MIA","MIL",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.468152087042254,0.485803014210727,0.507736214849994,0.503555166540674,0.490663489465101
"2021-22","Regular Season",2021-10-21,"22100016","GSW vs. LAC",TRUE,TRUE,1,720,"Kevon Looney","1626172","GSW","Ivica Zubac","1627826","LAC","GSW","GSW","LAC","GSW","LAC",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.629723707926941,0.548418710730814,0.468533523709013,0.477768851269905,0.537957710111546
"2021-22","Regular Season",2021-10-23,"22100030","CHI vs. DET",TRUE,TRUE,1,720,"Nikola Vucevic","202696","CHI","Isaiah Stewart","1630191","DET","DET","DET","DET","CHI","DET",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.508574150147847,0.531517234769166,0.497877392105378,0.524950605871036,0.50246606876733
"2021-22","Regular Season",2021-10-23,"22100031","MIN vs. NOP",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Jonas Valanciunas","202685","NOP","MIN","MIN","MIN","NOP","MIN",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.615204579461131,0.559671318047846,0.471514379421058,0.494719475392249,0.533083662559723
"2021-22","Regular Season",2021-10-23,"22100032","MIL @ SAS",TRUE,TRUE,1,720,"Jakob Poeltl","1627751","SAS","Giannis Antetokounmpo","203507","MIL","SAS","SAS","SAS","MIL","SAS",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.40254573448286,0.450685581683815,0.524104947577765,0.506288243958527,0.472001406300459
"2021-22","Regular Season",2021-10-23,"22100033","PHX @ POR",TRUE,TRUE,1,720,"Jusuf Nurkic","203994","POR","Deandre Ayton","1629028","PHX","PHX","POR","POR","POR","POR",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.691065150680575,0.564725656621935,0.45285672058201,0.45997277311665,0.554720416210639
"2021-22","Regular Season",2021-10-23,"22100034","LAC vs. MEM",TRUE,TRUE,1,720,"Ivica Zubac","1627826","LAC","Steven Adams","203500","MEM","MEM","MEM","LAC","LAC","MEM",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.225607358361975,0.437084762172019,0.567466188043624,0.579362633417845,0.421767278241347
"2021-22","Regular Season",2021-10-24,"22100035","BKN vs. CHA",TRUE,TRUE,1,720,"Nic Claxton","1629651","BKN","Mason Plumlee","203486","CHA","BKN","CHA","CHA","CHA","CHA",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.313846922871098,0.477553970482489,0.544098331878005,0.571245955497509,0.446427303194794
"2021-22","Regular Season",2021-10-24,"22100036","NYK vs. ORL",TRUE,TRUE,1,720,"Mitchell Robinson","1629011","NYK","Mo Bamba","1628964","ORL","ORL","ORL","ORL","NYK","ORL",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.471606469915354,0.533041020537667,0.506746494085233,0.549634752589815,0.491796017680325
"2021-22","Regular Season",2021-10-24,"22100039","GSW @ SAC",TRUE,TRUE,1,720,"Richaun Holmes","1626158","SAC","Kevon Looney","1626172","GSW","SAC","SAC","GSW","GSW","GSW",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.441739453052846,0.473677750705127,0.513839905854537,0.505730424881029,0.483171436059329
"2021-22","Regular Season",2021-10-24,"22100040","LAL vs. MEM",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAL","Steven Adams","203500","MEM","MEM","MEM","LAL","MEM","LAL",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.361160221275057,0.478687899757842,0.532935075293435,0.547481763686001,0.459971187064647
"2021-22","Regular Season",2021-10-25,"22100042","MIL @ IND",TRUE,TRUE,1,720,"Myles Turner","1626167","IND","Thanasis Antetokounmpo","203648","MIL","IND","IND","MIL","MIL","MIL",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.582033281130061,0.512699214847179,0.482100206055032,0.471889596529514,0.523712601161298
"2021-22","Regular Season",2021-10-25,"22100043","ATL vs. DET",TRUE,TRUE,1,720,"Clint Capela","203991","ATL","Isaiah Stewart","1630191","DET","ATL","DET","ATL","DET","ATL",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.664600368705807,0.578048859032457,0.464147746602078,0.49565018283164,0.547465194120897
"2021-22","Regular Season",2021-10-25,"22100046","TOR vs. CHI",TRUE,TRUE,1,720,"Precious Achiuwa","1630173","TOR","Nikola Vucevic","202696","CHI","TOR","TOR","TOR","CHI","CHI",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.415324417539941,0.468855956544245,0.518475636431768,0.513438721732395,0.475524889142791
"2021-22","Regular Season",2021-10-25,"22100047","MIN vs. NOP",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Jonas Valanciunas","202685","NOP","MIN","MIN","NOP","NOP","MIN",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.623713380976658,0.552911777410549,0.473025769092348,0.486911215512488,0.535724436319142
"2021-22","Regular Season",2021-10-25,"22100049","LAC vs. POR",TRUE,TRUE,1,720,"Ivica Zubac","1627826","LAC","Jusuf Nurkic","203994","POR","POR","POR","LAC","LAC","LAC",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.235221712417948,0.437765410060964,0.55745733759476,0.568733094932708,0.424031570273398
"2021-22","Regular Season",2021-10-26,"22100050","NYK vs. PHI",TRUE,TRUE,1,720,"Mitchell Robinson","1629011","NYK","Joel Embiid","203954","PHI","PHI","NYK","NYK","NYK","PHI",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.268486882529717,0.438203009762185,0.553537483327826,0.561998487115286,0.431427634726933
"2021-22","Regular Season",2021-10-26,"22100051","GSW @ OKC",TRUE,TRUE,1,720,"Jeremiah Robinson-Earl","1630526","OKC","Kevon Looney","1626172","GSW","GSW","OKC","OKC","GSW","GSW",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.239382326572597,0.395569710228668,0.560192142118024,0.530897421379106,0.422941232260552
"2021-22","Regular Season",2021-10-26,"22100052","HOU @ DAL",TRUE,TRUE,1,720,"Kristaps Porzingis","204001","DAL","Christian Wood","1626174","HOU","HOU","DAL","DAL","DAL","HOU",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.573107577378255,0.557913859686006,0.483021669532344,0.522467347151804,0.521781874763929
"2021-22","Regular Season",2021-10-26,"22100053","LAL @ SAS",TRUE,TRUE,1,720,"Jakob Poeltl","1627751","SAS","DeAndre Jordan","201599","LAL","SAS","LAL","SAS","LAL","LAL",TRUE,FALSE,TRUE,FALSE,FALSE,"Home",0.379947583557187,0.474561001659015,0.527858304498386,0.538412696034388,0.464270982348675
"2021-22","Regular Season",2021-10-26,"22100054","UTA vs. DEN",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Nikola Jokic","203999","DEN","DEN","UTA","UTA","DEN","DEN",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.502624767188848,0.526300515819857,0.499390141681127,0.523393726339859,0.500782542928982
"2021-22","Regular Season",2021-10-27,"22100055","CHA @ ORL",TRUE,TRUE,1,720,"Mo Bamba","1628964","ORL","Mason Plumlee","203486","CHA","ORL","ORL","CHA","ORL","CHA",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.423472865447352,0.458096850299451,0.518315301087184,0.502113217755501,0.473831533796227
"2021-22","Regular Season",2021-10-27,"22100056","BOS vs. WAS",TRUE,TRUE,1,720,"Robert Williams III","1629057","BOS","Daniel Gafford","1629655","WAS","BOS","BOS","WAS","WAS","WAS",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.690322306063495,0.569063514615064,0.454574642078856,0.463143281878803,0.557476226614917
"2021-22","Regular Season",2021-10-27,"22100057","BKN vs. MIA",TRUE,TRUE,1,720,"Kevin Durant","201142","BKN","Bam Adebayo","1628389","MIA","MIA","MIA","MIA","BKN","BKN",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.327268328648676,0.462700106467995,0.541250613796999,0.556592234428532,0.44548066052473
"2021-22","Regular Season",2021-10-27,"22100058","IND @ TOR",TRUE,TRUE,1,720,"Precious Achiuwa","1630173","TOR","Myles Turner","1626167","IND","TOR","IND","IND","IND","IND",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.354288355260278,0.461505303516894,0.534824879987313,0.541466380871713,0.453418742562105
"2021-22","Regular Season",2021-10-27,"22100059","ATL @ NOP",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","NOP","Clint Capela","203991","ATL","NOP","NOP","ATL","ATL","NOP",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.499343300403704,0.481767723539034,0.50015725175791,0.483815149753486,0.497367460520565
"2021-22","Regular Season",2021-10-27,"22100060","MIL vs. MIN",TRUE,TRUE,1,720,"Giannis Antetokounmpo","203507","MIL","Karl-Anthony Towns","1626157","MIN","MIL","MIN","MIN","MIL","MIL",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.514482120332266,0.525828106073591,0.496532210862487,0.51582433105382,0.50357068729389
"2021-22","Regular Season",2021-10-27,"22100061","LAL @ OKC",TRUE,TRUE,1,720,"Derrick Favors","202324","OKC","DeAndre Jordan","201599","LAL","OKC","LAL","OKC","LAL","LAL",TRUE,FALSE,TRUE,FALSE,FALSE,"Home",0.407104081184702,0.45339822070451,0.522227280387333,0.50641484130959,0.468780163793294
"2021-22","Regular Season",2021-10-27,"22100062","PHX vs. SAC",TRUE,TRUE,1,720,"Deandre Ayton","1629028","PHX","Richaun Holmes","1626158","SAC","PHX","PHX","PHX","SAC","PHX",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.518517196303921,0.534181688637272,0.495566052716789,0.523135417698589,0.505095567331418
"2021-22","Regular Season",2021-10-27,"22100063","POR vs. MEM",TRUE,TRUE,1,720,"Jusuf Nurkic","203994","POR","Steven Adams","203500","MEM","MEM","POR","POR","POR","POR",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.454595469067545,0.495880921929838,0.510870434961929,0.520103412344016,0.484551225736468
"2021-22","Regular Season",2021-10-27,"22100064","CLE @ LAC",TRUE,TRUE,1,720,"Ivica Zubac","1627826","LAC","Jarrett Allen","1628386","CLE","LAC","CLE","CLE","CLE","LAC",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.250400291814763,0.458522726905237,0.559434074829326,0.5936248981978,0.422782185685934
"2021-22","Regular Season",2021-10-28,"22100065","PHI vs. DET",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Isaiah Stewart","1630191","DET","PHI","PHI","PHI","PHI","PHI",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.777757519266105,0.609061162214774,0.435869069345885,0.466434079224835,0.578297367840329
"2021-22","Regular Season",2021-10-28,"22100066","ATL @ WAS",TRUE,TRUE,1,720,"Montrezl Harrell","1626149","WAS","Clint Capela","203991","ATL","ATL","ATL","WAS","WAS","WAS",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.364023725376627,0.448037271943807,0.531558024357305,0.522014298008897,0.461472336669585
"2021-22","Regular Season",2021-10-28,"22100067","NYK @ CHI",TRUE,TRUE,1,720,"Nikola Vucevic","202696","CHI","Mitchell Robinson","1629011","NYK","CHI","CHI","NYK","CHI","CHI",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.411954142090178,0.478396289501901,0.520453558018971,0.525101935311593,0.475021921282083
"2021-22","Regular Season",2021-10-28,"22100068","UTA @ HOU",TRUE,TRUE,1,720,"Christian Wood","1626174","HOU","Rudy Gobert","203497","UTA","UTA","HOU","HOU","HOU","HOU",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.438132878319058,0.45043312600751,0.514377092932387,0.482890661324159,0.48244067321502
"2021-22","Regular Season",2021-10-28,"22100069","DAL vs. SAS",TRUE,TRUE,1,720,"Dwight Powell","203939","DAL","Jakob Poeltl","1627751","SAS","SAS","SAS","DAL","DAL","SAS",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.342713958047574,0.477370299645271,0.536483513772156,0.558834225690568,0.455466626143694
"2021-22","Regular Season",2021-10-28,"22100070","GSW vs. MEM",TRUE,TRUE,1,720,"Kevon Looney","1626172","GSW","Steven Adams","203500","MEM","MEM","GSW","GSW","MEM","MEM",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.294548494569731,0.462055094303325,0.547582317861986,0.569214703043301,0.441946486421549
"2021-22","Regular Season",2021-10-29,"22100071","ORL @ TOR",TRUE,TRUE,1,720,"Precious Achiuwa","1630173","TOR","Mo Bamba","1628964","ORL","TOR","TOR","TOR","TOR","ORL",TRUE,TRUE,TRUE,TRUE,FALSE,"Home",0.344163314637952,0.487888044065097,0.53862580011958,0.572977027975072,0.454960001027795
