"season","season_type","game_date","game_id","matchup","opening_jump","center_court","period","period_clock","home_team_jumper","home_team_person_id","home_team_abbrev","away_team_jumper","away_team_person_id","away_team_abbrev","possession","score_first","score_first_2Q","score_first_3Q","score_first_4Q","home_won_tip","home_score_first","home_score_first_2Q","home_score_first_3Q","home_score_first_4Q","location","win_tip_prob","win_tip_prob_opp","win_tip_prob_xtip","win_tip_prob_xtip_opp"
"2021-22","Regular Season",2022-03-20,"22101070","GSW vs. SAS",TRUE,TRUE,1,720,"Kevon Looney","1626172","GSW","Jakob Poeltl","1627751","SAS","SAS","SAS","GSW","GSW","SAS",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.34590657979862,0.65409342020138,0.302915671501892,0.697084328498108
"2021-22","Regular Season",2022-03-21,"22101071","NOP @ CHA",TRUE,TRUE,1,720,"Mason Plumlee","203486","CHA","Jonas Valanciunas","202685","NOP","NOP","NOP","NOP","NOP","CHA",FALSE,FALSE,FALSE,FALSE,TRUE,"Home",0.460561807704994,0.539438192295006,0.447085418465422,0.552914581534578
"2021-22","Regular Season",2022-03-21,"22101072","LAL @ CLE",TRUE,TRUE,1,720,"Evan Mobley","1630596","CLE","Dwight Howard","2730","LAL","LAL","LAL","LAL","CLE","LAL",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.407830624380251,0.592169375619749,0.323281599976544,0.676718400023456
"2021-22","Regular Season",2022-03-21,"22101073","POR @ DET",TRUE,TRUE,1,720,"Marvin Bagley III","1628963","DET","Drew Eubanks","1629234","POR","POR","DET","POR","POR","DET",FALSE,TRUE,FALSE,FALSE,TRUE,"Home",0.604321725094767,0.395678274905233,0.657463004767394,0.342536995232606
"2021-22","Regular Season",2022-03-21,"22101074","MIA @ PHI",TRUE,TRUE,1,720,"Paul Millsap","200794","PHI","Bam Adebayo","1628389","MIA","MIA","PHI","PHI","MIA","MIA",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.332802572092424,0.667197427907576,0.273147958285228,0.726852041714772
"2021-22","Regular Season",2022-03-21,"22101075","UTA @ BKN",TRUE,TRUE,1,720,"Nic Claxton","1629651","BKN","Rudy Gobert","203497","UTA","UTA","BKN","BKN","UTA","UTA",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.332083138060583,0.667916861939416,0.316938211351379,0.683061788648621
"2021-22","Regular Season",2022-03-21,"22101076","TOR @ CHI",TRUE,TRUE,1,720,"Nikola Vucevic","202696","CHI","Precious Achiuwa","1630173","TOR","TOR","TOR","TOR","TOR","CHI",FALSE,FALSE,FALSE,FALSE,TRUE,"Home",0.563219723780456,0.436780276219544,0.567502433764704,0.432497566235296
"2021-22","Regular Season",2022-03-21,"22101077","HOU vs. WAS",TRUE,TRUE,1,720,"Christian Wood","1626174","HOU","Kristaps Porzingis","204001","WAS","HOU","WAS","WAS","WAS","HOU",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.447209454297999,0.552790545702001,0.458038715179266,0.541961284820734
"2021-22","Regular Season",2022-03-21,"22101078","BOS @ OKC",TRUE,TRUE,1,720,"Isaiah Roby","1629676","OKC","Al Horford","201143","BOS","BOS","BOS","OKC","BOS","BOS",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.352986272591082,0.647013727408918,0.302551769961472,0.697448230038528
"2021-22","Regular Season",2022-03-21,"22101079","MIN @ DAL",TRUE,TRUE,1,720,"Dwight Powell","203939","DAL","Karl-Anthony Towns","1626157","MIN","MIN","MIN","DAL","DAL","DAL",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.354229661237112,0.645770338762888,0.306763153181692,0.693236846818308
"2021-22","Regular Season",2022-03-22,"22101080","GSW @ ORL",TRUE,TRUE,1,720,"Mo Bamba","1628964","ORL","Kevon Looney","1626172","GSW","GSW","GSW","ORL","GSW","GSW",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.585094297678453,0.414905702321547,0.620320357743463,0.379679642256537
"2021-22","Regular Season",2022-03-22,"22101081","ATL @ NYK",TRUE,TRUE,1,720,"Mitchell Robinson","1629011","NYK","Clint Capela","203991","ATL","ATL","ATL","NYK","ATL","NYK",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.529254093485219,0.470745906514781,0.546907808140755,0.453092191859245
"2021-22","Regular Season",2022-03-22,"22101082","MIL vs. CHI",TRUE,TRUE,1,720,"Brook Lopez","201572","MIL","Nikola Vucevic","202696","CHI","CHI","CHI","CHI","CHI","CHI",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.751748437526071,0.248251562473929,0.797807706349183,0.202192293650817
"2021-22","Regular Season",2022-03-22,"22101083","DEN vs. LAC",TRUE,TRUE,1,720,"Nikola Jokic","203999","DEN","Ivica Zubac","1627826","LAC","LAC","LAC","DEN","DEN","LAC",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.690564944641618,0.309435055358382,0.717331023823012,0.282668976176988
"2021-22","Regular Season",2022-03-23,"22101084","NYK @ CHA",TRUE,TRUE,1,720,"Mason Plumlee","203486","CHA","Jericho Sims","1630579","NYK","CHA","NYK","NYK","NYK","CHA",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.53922987927061,0.46077012072939,0.551852231263233,0.448147768736767
"2021-22","Regular Season",2022-03-23,"22101085","DET vs. ATL",TRUE,TRUE,1,720,"Isaiah Stewart","1630191","DET","Clint Capela","203991","ATL","DET","DET","DET","ATL","DET",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.416879362178577,0.583120637821423,0.395029560814674,0.604970439185326
"2021-22","Regular Season",2022-03-23,"22101086","IND vs. SAC",TRUE,TRUE,1,720,"Goga Bitadze","1629048","IND","Damian Jones","1627745","SAC","IND","SAC","SAC","SAC","SAC",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.52491837101702,0.475081628982981,0.47471249192628,0.52528750807372
"2021-22","Regular Season",2022-03-23,"22101087","UTA @ BOS",TRUE,TRUE,1,720,"Robert Williams III","1629057","BOS","Rudy Gobert","203497","UTA","UTA","UTA","BOS","BOS","UTA",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.530877108179927,0.469122891820073,0.544085995661393,0.455914004338607
"2021-22","Regular Season",2022-03-23,"22101088","MIA vs. GSW",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","Kevon Looney","1626172","GSW","MIA","MIA","GSW","GSW","MIA",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.724953493728019,0.275046506271981,0.767602808679655,0.232397191320345
"2021-22","Regular Season",2022-03-23,"22101089","BKN @ MEM",TRUE,TRUE,1,720,"Steven Adams","203500","MEM","Andre Drummond","203083","BKN","MEM","MEM","MEM","BKN","MEM",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.518559609222345,0.481440390777655,0.51143122032438,0.48856877967562
"2021-22","Regular Season",2022-03-23,"22101090","PHX @ MIN",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Deandre Ayton","1629028","PHX","PHX","MIN","PHX","MIN","PHX",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.45989529353761,0.54010470646239,0.437406478659718,0.562593521340282
"2021-22","Regular Season",2022-03-23,"22101091","ORL @ OKC",TRUE,TRUE,1,720,"Isaiah Roby","1629676","OKC","Mo Bamba","1628964","ORL","ORL","ORL","OKC","OKC","OKC",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.417622610017756,0.582377389982244,0.391527597901974,0.608472402098026
"2021-22","Regular Season",2022-03-23,"22101092","HOU @ DAL",TRUE,TRUE,1,720,"Dwight Powell","203939","DAL","Christian Wood","1626174","HOU","HOU","HOU","HOU","DAL","HOU",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.306590628025925,0.693409371974075,0.242216643026856,0.757783356973144
"2021-22","Regular Season",2022-03-23,"22101093","LAL vs. PHI",TRUE,TRUE,1,720,"Dwight Howard","2730","LAL","Joel Embiid","203954","PHI","PHI","PHI","PHI","PHI","PHI",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.444713047793522,0.555286952206477,0.44922777064644,0.55077222935356
"2021-22","Regular Season",2022-03-23,"22101094","POR vs. SAS",TRUE,TRUE,1,720,"Drew Eubanks","1629234","POR","Jakob Poeltl","1627751","SAS","SAS","POR","POR","SAS","SAS",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.324792670357946,0.675207329642054,0.273437686023848,0.726562313976152
"2021-22","Regular Season",2022-03-24,"22101095","TOR vs. CLE",TRUE,TRUE,1,720,"Scottie Barnes","1630567","TOR","Evan Mobley","1630596","CLE","CLE","CLE","TOR","TOR","TOR",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.380627834087159,0.619372165912841,0.423408788585355,0.576591211414645
"2021-22","Regular Season",2022-03-24,"22101096","IND @ MEM",TRUE,TRUE,1,720,"Steven Adams","203500","MEM","Goga Bitadze","1629048","IND","MEM","MEM","IND","MEM","IND",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.645512818852845,0.354487181147155,0.718354226961745,0.281645773038255
"2021-22","Regular Season",2022-03-24,"22101097","MIL vs. WAS",TRUE,TRUE,1,720,"Brook Lopez","201572","MIL","Kristaps Porzingis","204001","WAS","MIL","MIL","MIL","MIL","MIL",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.584566686107132,0.415433313892868,0.615312219218359,0.384687780781641
"2021-22","Regular Season",2022-03-24,"22101098","CHI @ NOP",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","NOP","Nikola Vucevic","202696","CHI","CHI","CHI","NOP","NOP","CHI",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.617307364916825,0.382692635083175,0.648945452130237,0.351054547869763
"2021-22","Regular Season",2022-03-24,"22101099","PHX @ DEN",TRUE,TRUE,1,720,"Nikola Jokic","203999","DEN","Deandre Ayton","1629028","PHX","DEN","DEN","DEN","PHX","DEN",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.523161813535433,0.476838186464567,0.515737615232513,0.484262384767487
"2021-22","Regular Season",2022-03-25,"22101100","UTA @ CHA",TRUE,TRUE,1,720,"Mason Plumlee","203486","CHA","Rudy Gobert","203497","UTA","UTA","UTA","CHA","CHA","CHA",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.426118880670118,0.573881119329882,0.3975304651832,0.6024695348168
"2021-22","Regular Season",2022-03-25,"22101101","WAS @ DET",TRUE,TRUE,1,720,"Isaiah Stewart","1630191","DET","Kristaps Porzingis","204001","WAS","WAS","WAS","WAS","DET","DET",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.285522871526318,0.714477128473682,0.262836410923511,0.737163589076489
"2021-22","Regular Season",2022-03-25,"22101102","ATL vs. GSW",TRUE,TRUE,1,720,"Clint Capela","203991","ATL","Draymond Green","203110","GSW","ATL","ATL","GSW","GSW","GSW",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.495137337135691,0.504862662864309,0.56213671478117,0.43786328521883
"2021-22","Regular Season",2022-03-25,"22101103","MIA vs. NYK",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","Jericho Sims","1630579","NYK","MIA","MIA","MIA","MIA","MIA",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.681009153321735,0.318990846678265,0.791157890718746,0.208842109281254
"2021-22","Regular Season",2022-03-25,"22101104","MIN vs. DAL",TRUE,TRUE,1,720,"Karl-Anthony Towns","1626157","MIN","Dwight Powell","203939","DAL","MIN","MIN","MIN","MIN","MIN",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.646360711587075,0.353639288412925,0.695709782186627,0.304290217813373
"2021-22","Regular Season",2022-03-25,"22101105","HOU @ POR",TRUE,TRUE,1,720,"Drew Eubanks","1629234","POR","Christian Wood","1626174","HOU","POR","HOU","HOU","POR","HOU",TRUE,FALSE,FALSE,TRUE,FALSE,"Home",0.3699983684527,0.630001631547299,0.292453537830139,0.707546462169861
"2021-22","Regular Season",2022-03-25,"22101106","LAC vs. PHI",TRUE,TRUE,1,720,"Ivica Zubac","1627826","LAC","Joel Embiid","203954","PHI","PHI","LAC","PHI","LAC","LAC",FALSE,TRUE,FALSE,TRUE,TRUE,"Home",0.31764154229462,0.68235845770538,0.291230803933225,0.708769196066775
"2021-22","Regular Season",2022-03-26,"22101107","NOP vs. SAS",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","NOP","Jakob Poeltl","1627751","SAS","SAS","SAS","NOP","NOP","SAS",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.500003851836136,0.499996148163864,0.502015315617376,0.497984684382624
"2021-22","Regular Season",2022-03-26,"22101108","ORL vs. SAC",TRUE,TRUE,1,720,"Mo Bamba","1628964","ORL","Damian Jones","1627745","SAC","ORL","SAC","ORL","ORL","ORL",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.506075654693892,0.493924345306109,0.490678432564759,0.509321567435241
"2021-22","Regular Season",2022-03-26,"22101109","TOR vs. IND",TRUE,TRUE,1,720,"Scottie Barnes","1630567","TOR","Jalen Smith","1630188","IND","IND","TOR","TOR","TOR","IND",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.257537170198489,0.742462829801511,0.228633113167204,0.771366886832796
"2021-22","Regular Season",2022-03-26,"22101110","CLE vs. CHI",TRUE,TRUE,1,720,"Evan Mobley","1630596","CLE","Nikola Vucevic","202696","CHI","CHI","CLE","CLE","CLE","CLE",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.495421501100531,0.504578498899469,0.456811991224222,0.543188008775778
"2021-22","Regular Season",2022-03-26,"22101111","MIA vs. BKN",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","Andre Drummond","203083","BKN","MIA","BKN","BKN","BKN","MIA",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.43257704050296,0.56742295949704,0.392047246997169,0.607952753002831
"2021-22","Regular Season",2022-03-26,"22101112","MIL @ MEM",TRUE,TRUE,1,720,"Steven Adams","203500","MEM","Brook Lopez","201572","MIL","MEM","MEM","MEM","MEM","MIL",TRUE,TRUE,TRUE,TRUE,FALSE,"Home",0.521834088108223,0.478165911891777,0.533086077887417,0.466913922112583
"2021-22","Regular Season",2022-03-26,"22101113","DEN vs. OKC",TRUE,TRUE,1,720,"Nikola Jokic","203999","DEN","Isaiah Roby","1629676","OKC","OKC","DEN","OKC","DEN","DEN",FALSE,TRUE,FALSE,TRUE,TRUE,"Home",0.725545127148656,0.274454872851344,0.764205673170545,0.235794326829455
"2021-22","Regular Season",2022-03-26,"22101114","POR vs. HOU",TRUE,TRUE,1,720,"Drew Eubanks","1629234","POR","Christian Wood","1626174","HOU","POR","POR","HOU","POR","POR",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.309447010159122,0.690552989840878,0.244151562212336,0.755848437787664
"2021-22","Regular Season",2022-03-27,"22101115","NYK @ DET",TRUE,TRUE,1,720,"Marvin Bagley III","1628963","DET","Mitchell Robinson","1629011","NYK","NYK","NYK","NYK","DET","NYK",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.435483810125623,0.564516189874377,0.398770399024466,0.601229600975534
"2021-22","Regular Season",2022-03-27,"22101116","MIN @ BOS",TRUE,TRUE,1,720,"Robert Williams III","1629057","BOS","Karl-Anthony Towns","1626157","MIN","MIN","BOS","BOS","MIN","MIN",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.585928169107905,0.414071830892095,0.620330489600682,0.379669510399318
"2021-22","Regular Season",2022-03-27,"22101117","WAS vs. GSW",TRUE,TRUE,1,720,"Kristaps Porzingis","204001","WAS","Jonathan Kuminga","1630228","GSW","WAS","WAS","GSW","WAS","GSW",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.868622335722612,0.131377664277388,0.880835686832439,0.119164313167561
"2021-22","Regular Season",2022-03-27,"22101118","PHX vs. PHI",TRUE,TRUE,1,720,"Deandre Ayton","1629028","PHX","Joel Embiid","203954","PHI","PHX","PHI","PHI","PHX","PHX",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.471881863967878,0.528118136032122,0.477239319380815,0.522760680619185
"2021-22","Regular Season",2022-03-27,"22101119","LAL @ NOP",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","NOP","Dwight Howard","2730","LAL","LAL","LAL","LAL","NOP","NOP",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.484603417469813,0.515396582530187,0.465430900426802,0.534569099573198
"2021-22","Regular Season",2022-03-27,"22101120","BKN vs. CHA",TRUE,TRUE,1,720,"Andre Drummond","203083","BKN","Mason Plumlee","203486","CHA","BKN","CHA","CHA","CHA","BKN",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.684028658045146,0.315971341954854,0.742875138567621,0.257124861432379
"2021-22","Regular Season",2022-03-27,"22101121","UTA @ DAL",TRUE,TRUE,1,720,"Dwight Powell","203939","DAL","Eric Paschall","1629672","UTA","UTA","DAL","DAL","DAL","UTA",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.557425435124752,0.442574564875248,0.618001884923726,0.381998115076274
"2021-22","Regular Season",2022-03-28,"22101122","DEN @ CHA",TRUE,TRUE,1,720,"Mason Plumlee","203486","CHA","Nikola Jokic","203999","DEN","CHA","DEN","CHA","DEN","DEN",TRUE,FALSE,TRUE,FALSE,FALSE,"Home",0.388106433222668,0.611893566777332,0.36350760882649,0.63649239117351
"2021-22","Regular Season",2022-03-28,"22101123","CLE vs. ORL",TRUE,TRUE,1,720,"Evan Mobley","1630596","CLE","Mo Bamba","1628964","ORL","CLE","CLE","ORL","ORL","ORL",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.445187582544638,0.554812417455362,0.385337800317322,0.614662199682678
"2021-22","Regular Season",2022-03-28,"22101124","ATL @ IND",TRUE,TRUE,1,720,"Goga Bitadze","1629048","IND","Clint Capela","203991","ATL","IND","IND","ATL","ATL","ATL",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.502238083677241,0.497761916322759,0.460372492293094,0.539627507706906
"2021-22","Regular Season",2022-03-28,"22101125","MIA vs. SAC",TRUE,TRUE,1,720,"Bam Adebayo","1628389","MIA","Damian Jones","1627745","SAC","SAC","SAC","MIA","MIA","SAC",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.667260141102249,0.332739858897752,0.688234753065936,0.311765246934064
"2021-22","Regular Season",2022-03-28,"22101126","CHI @ NYK",TRUE,TRUE,1,720,"Mitchell Robinson","1629011","NYK","Nikola Vucevic","202696","CHI","NYK","CHI","CHI","NYK","NYK",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.574222279455519,0.425777720544481,0.616570420875103,0.383429579124897
"2021-22","Regular Season",2022-03-28,"22101127","TOR vs. BOS",TRUE,TRUE,1,720,"Scottie Barnes","1630567","TOR","Daniel Theis","1628464","BOS","TOR","BOS","BOS","BOS","BOS",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.404068063562251,0.595931936437749,0.394612392574883,0.605387607425117
"2021-22","Regular Season",2022-03-28,"22101128","SAS @ HOU",TRUE,TRUE,1,720,"Alperen Sengun","1630578","HOU","Jakob Poeltl","1627751","SAS","HOU","HOU","SAS","HOU","HOU",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.352004989232118,0.647995010767882,0.280141717419516,0.719858282580484
"2021-22","Regular Season",2022-03-28,"22101129","GSW @ MEM",TRUE,TRUE,1,720,"Steven Adams","203500","MEM","Kevon Looney","1626172","GSW","MEM","GSW","MEM","MEM","MEM",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.786727738061413,0.213272261938587,0.835869857071492,0.164130142928508
"2021-22","Regular Season",2022-03-28,"22101130","POR vs. OKC",TRUE,TRUE,1,720,"Drew Eubanks","1629234","POR","Isaiah Roby","1629676","OKC","POR","POR","POR","OKC","POR",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.529580177980304,0.470419822019696,0.523721064040288,0.476278935959712
"2021-22","Regular Season",2022-03-29,"22101131","PHI vs. MIL",TRUE,TRUE,1,720,"Joel Embiid","203954","PHI","Brook Lopez","201572","MIL","PHI","PHI","MIL","MIL","PHI",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.422201078639427,0.577798921360573,0.386163463646028,0.613836536353972
"2021-22","Regular Season",2022-03-29,"22101132","CHI @ WAS",TRUE,TRUE,1,720,"Kristaps Porzingis","204001","WAS","Nikola Vucevic","202696","CHI","WAS","CHI","WAS","WAS","CHI",TRUE,FALSE,TRUE,TRUE,FALSE,"Home",0.677508320293647,0.322491679706353,0.714755657005639,0.285244342994361
"2021-22","Regular Season",2022-03-29,"22101133","BKN vs. DET",TRUE,TRUE,1,720,"Andre Drummond","203083","BKN","Marvin Bagley III","1628963","DET","BKN","DET","DET","BKN","BKN",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.666751725282762,0.333248274717238,0.741743261977128,0.258256738022872
"2021-22","Regular Season",2022-03-29,"22101134","LAL @ DAL",TRUE,TRUE,1,720,"Dwight Powell","203939","DAL","Dwight Howard","2730","LAL","DAL","DAL","DAL","LAL","LAL",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.302771101021171,0.697228898978829,0.236049253759998,0.763950746240002
"2021-22","Regular Season",2022-03-29,"22101135","UTA @ LAC",TRUE,TRUE,1,720,"Ivica Zubac","1627826","LAC","Rudy Gobert","203497","UTA","UTA","UTA","UTA","UTA","UTA",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.329170263317153,0.670829736682847,0.29449131219772,0.70550868780228
"2021-22","Regular Season",2022-03-30,"22101136","CLE vs. DAL",TRUE,TRUE,1,720,"Moses Brown","1629650","CLE","Dwight Powell","203939","DAL","CLE","DAL","CLE","DAL","CLE",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.638460158013218,0.361539841986782,0.676418873377793,0.323581126622207
"2021-22","Regular Season",2022-03-30,"22101137","DEN @ IND",TRUE,TRUE,1,720,"Goga Bitadze","1629048","IND","Nikola Jokic","203999","DEN","DEN","DEN","DEN","IND","DEN",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.406122686774516,0.593877313225484,0.365533774835671,0.634466225164329
"2021-22","Regular Season",2022-03-30,"22101138","ORL @ WAS",TRUE,TRUE,1,720,"Kristaps Porzingis","204001","WAS","Mo Bamba","1628964","ORL","WAS","WAS","ORL","ORL","ORL",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.652979476420951,0.347020523579049,0.681096810478877,0.318903189521123
"2021-22","Regular Season",2022-03-30,"22101139","MIA @ BOS",TRUE,TRUE,1,720,"Al Horford","201143","BOS","Bam Adebayo","1628389","MIA","BOS","MIA","BOS","MIA","MIA",TRUE,FALSE,TRUE,FALSE,FALSE,"Home",0.440583318970777,0.559416681029223,0.436969051596481,0.563030948403519
"2021-22","Regular Season",2022-03-30,"22101140","NYK vs. CHA",TRUE,TRUE,1,720,"Mitchell Robinson","1629011","NYK","Mason Plumlee","203486","CHA","NYK","CHA","CHA","CHA","CHA",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.52568782181261,0.47431217818739,0.55061361964802,0.44938638035198
"2021-22","Regular Season",2022-03-30,"22101141","TOR vs. MIN",TRUE,TRUE,1,720,"Scottie Barnes","1630567","TOR","Karl-Anthony Towns","1626157","MIN","MIN","MIN","MIN","TOR","MIN",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.303625588144554,0.696374411855445,0.282529023753992,0.717470976246008
"2021-22","Regular Season",2022-03-30,"22101142","SAC @ HOU",TRUE,TRUE,1,720,"Usman Garuba","1630586","HOU","Damian Jones","1627745","SAC","HOU","HOU","HOU","HOU","SAC",TRUE,TRUE,TRUE,TRUE,FALSE,"Home",0.457133054542329,0.542866945457672,0.434139471684307,0.565860528315693
"2021-22","Regular Season",2022-03-30,"22101143","ATL @ OKC",TRUE,TRUE,1,720,"Isaiah Roby","1629676","OKC","Clint Capela","203991","ATL","OKC","ATL","OKC","ATL","OKC",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.418222378398501,0.581777621601499,0.381580416168997,0.618419583831003
"2021-22","Regular Season",2022-03-30,"22101144","MEM @ SAS",TRUE,TRUE,1,720,"Jakob Poeltl","1627751","SAS","Steven Adams","203500","MEM","MEM","MEM","SAS","SAS","SAS",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.331865035896789,0.668134964103211,0.289746043468615,0.710253956531385
"2021-22","Regular Season",2022-03-30,"22101145","GSW vs. PHX",TRUE,TRUE,1,720,"Kevon Looney","1626172","GSW","Deandre Ayton","1629028","PHX","GSW","PHX","PHX","GSW","GSW",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.31028716842065,0.689712831579349,0.260145366258615,0.739854633741385
"2021-22","Regular Season",2022-03-30,"22101146","NOP @ POR",TRUE,TRUE,1,720,"Drew Eubanks","1629234","POR","Jonas Valanciunas","202685","NOP","NOP","NOP","NOP","NOP","POR",FALSE,FALSE,FALSE,FALSE,TRUE,"Home",0.384413307956125,0.615586692043875,0.345758982013331,0.654241017986669
"2021-22","Regular Season",2022-03-31,"22101147","PHI @ DET",TRUE,TRUE,1,720,"Marvin Bagley III","1628963","DET","Joel Embiid","203954","PHI","PHI","PHI","DET","DET","DET",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.33401077611121,0.66598922388879,0.298720916435525,0.701279083564475
"2021-22","Regular Season",2022-03-31,"22101148","BKN vs. MIL",TRUE,TRUE,1,720,"Andre Drummond","203083","BKN","Brook Lopez","201572","MIL","BKN","BKN","BKN","MIL","BKN",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.508735108539989,0.491264891460011,0.527838576766749,0.472161423233251
"2021-22","Regular Season",2022-03-31,"22101149","LAC @ CHI",TRUE,TRUE,1,720,"Nikola Vucevic","202696","CHI","Ivica Zubac","1627826","LAC","LAC","LAC","CHI","CHI","LAC",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.527593413835372,0.472406586164628,0.522925578562412,0.477074421437588
"2021-22","Regular Season",2022-03-31,"22101150","LAL @ UTA",TRUE,TRUE,1,720,"Rudy Gobert","203497","UTA","Dwight Howard","2730","LAL","LAL","UTA","UTA","LAL","UTA",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.519181750757965,0.480818249242035,0.517167991560594,0.482832008439406
"2021-22","Regular Season",2022-04-01,"22101151","TOR @ ORL",TRUE,TRUE,1,720,"Mo Bamba","1628964","ORL","Scottie Barnes","1630567","TOR","TOR","TOR","ORL","ORL","ORL",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.632170439347159,0.367829560652841,0.645343470770327,0.354656529229673
"2021-22","Regular Season",2022-04-01,"22101152","WAS vs. DAL",TRUE,TRUE,1,720,"Kristaps Porzingis","204001","WAS","Dwight Powell","203939","DAL","DAL","WAS","WAS","WAS","DAL",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.72680687733534,0.27319312266466,0.777830981742866,0.222169018257134
"2021-22","Regular Season",2022-04-01,"22101153","BOS vs. IND",TRUE,TRUE,1,720,"Al Horford","201143","BOS","Goga Bitadze","1629048","IND","BOS","BOS","IND","BOS","IND",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.529035332198003,0.470964667801996,0.585960972157145,0.414039027842855
"2021-22","Regular Season",2022-04-01,"22101154","SAC @ HOU",TRUE,TRUE,1,720,"Usman Garuba","1630586","HOU","Damian Jones","1627745","SAC","SAC","SAC","HOU","HOU","SAC",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.657071297988359,0.342928702011641,0.613154438017727,0.386845561982273
