"season","season_type","game_date","game_id","matchup","opening_jump","center_court","period","period_clock","home_team_jumper","home_team_person_id","home_team_abbrev","away_team_jumper","away_team_person_id","away_team_abbrev","possession","score_first","score_first_2Q","score_first_3Q","score_first_4Q","home_won_tip","home_score_first","home_score_first_2Q","home_score_first_3Q","home_score_first_4Q","location","final_win_prob_all"
"2013-14","Pre Season",2013-10-24,"11300104","CLE @ CHA",TRUE,TRUE,1,720,"Bismack Biyombo","202687","CHA","Tristan Thompson","202684","CLE","CLE","CHA","CLE","CHA","CLE",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.659468488028945
"2013-14","Pre Season",2013-10-24,"11300105","SAS vs. HOU",TRUE,TRUE,1,720,"Tim Duncan","1495","SAS","Dwight Howard","2730","HOU","HOU","HOU","HOU","SAS","HOU",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.447805008901559
"2013-14","Pre Season",2013-10-24,"11300106","DET vs. MIN",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Ronny Turiaf","101142","MIN","DET","MIN","MIN","MIN","DET",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.597568871150907
"2013-14","Pre Season",2013-10-24,"11300107","GSW vs. POR",TRUE,TRUE,1,720,"Andrew Bogut","101106","GSW","Robin Lopez","201577","POR","POR","GSW","POR","GSW","GSW",FALSE,TRUE,FALSE,TRUE,TRUE,"Home",0.608664315872602
"2013-14","Pre Season",2013-10-25,"11300108","ORL vs. NOP",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Anthony Davis","203076","NOP","NOP","ORL","ORL","NOP","NOP",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.513785198524796
"2013-14","Pre Season",2013-10-25,"11300109","CHI vs. DEN",TRUE,TRUE,1,720,"Nazr Mohammed","1737","CHI","JaVale McGee","201580","DEN","DEN","DEN","DEN","CHI","DEN",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.327405069875599
"2013-14","Pre Season",2013-10-25,"11300110","MEM vs. HOU",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Dwight Howard","2730","HOU","HOU","HOU","MEM","MEM","MEM",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.406102003093343
"2013-14","Pre Season",2013-10-25,"11300111","LAL vs. UTA",TRUE,TRUE,1,720,"Pau Gasol","2200","LAL","Enes Kanter","202683","UTA","UTA","UTA","LAL","LAL","UTA",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.587740753032253
"2013-14","Pre Season",2013-10-25,"11300112","NYK vs. CHA",TRUE,TRUE,1,720,"Tyson Chandler","2199","NYK","Bismack Biyombo","202687","CHA","NYK","NYK","CHA","NYK","CHA",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.682397479219891
"2013-14","Pre Season",2013-10-25,"11300113","MIA vs. BKN",TRUE,TRUE,1,720,"Udonis Haslem","2617","MIA","Brook Lopez","201572","BKN","BKN","BKN","MIA","MIA","BKN",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.407700324572444
"2013-14","Pre Season",2013-10-25,"11300115","DAL vs. IND",TRUE,TRUE,1,720,"Samuel Dalembert","2223","DAL","Roy Hibbert","201579","IND","IND","DAL","DAL","IND","DAL",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.559157409011994
"2013-14","Pre Season",2013-10-25,"11300116","LAC vs. SAC",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAC","DeMarcus Cousins","202326","SAC","LAC","LAC","SAC","LAC","LAC",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.668169286602766
"2013-14","Regular Season",2013-10-29,"21300001","IND vs. ORL",TRUE,TRUE,1,720,"Roy Hibbert","201579","IND","Nikola Vucevic","202696","ORL","IND","IND","ORL","IND","IND",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.629708282621533
"2013-14","Regular Season",2013-10-29,"21300002","MIA vs. CHI",TRUE,TRUE,1,720,"Chris Bosh","2547","MIA","Joakim Noah","201149","CHI","CHI","MIA","MIA","CHI","MIA",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.501539226919015
"2013-14","Regular Season",2013-10-29,"21300003","LAL vs. LAC",TRUE,TRUE,1,720,"Pau Gasol","2200","LAL","DeAndre Jordan","201599","LAC","LAL","LAL","LAL","LAC","LAL",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.492549889526366
"2013-14","Regular Season",2013-10-30,"21300004","BKN @ CLE",TRUE,TRUE,1,720,"Tristan Thompson","202684","CLE","Brook Lopez","201572","BKN","BKN","BKN","BKN","CLE","BKN",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.373190800357079
"2013-14","Regular Season",2013-10-30,"21300005","MIA @ PHI",TRUE,TRUE,1,720,"Spencer Hawes","201150","PHI","Chris Bosh","2547","MIA","MIA","PHI","PHI","PHI","PHI",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.410262977586731
"2013-14","Regular Season",2013-10-30,"21300006","BOS @ TOR",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","Brandon Bass","101138","BOS","TOR","BOS","TOR","BOS","BOS",TRUE,FALSE,TRUE,FALSE,FALSE,"Home",0.639655809446841
"2013-14","Regular Season",2013-10-30,"21300007","DET vs. WAS",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Nene","2403","WAS","DET","WAS","DET","WAS","WAS",TRUE,FALSE,TRUE,FALSE,FALSE,"Home",0.521346867532469
"2013-14","Regular Season",2013-10-30,"21300008","NYK vs. MIL",TRUE,TRUE,1,720,"Tyson Chandler","2199","NYK","Larry Sanders","202336","MIL","NYK","NYK","MIL","MIL","MIL",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.606604565440392
"2013-14","Regular Season",2013-10-30,"21300009","HOU vs. CHA",TRUE,TRUE,1,720,"Dwight Howard","2730","HOU","Josh McRoberts","201177","CHA","HOU","CHA","CHA","CHA","CHA",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.612056118319046
"2013-14","Regular Season",2013-10-30,"21300010","ORL @ MIN",TRUE,TRUE,1,720,"Nikola Pekovic","201593","MIN","Nikola Vucevic","202696","ORL","MIN","ORL","MIN","ORL","MIN",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.548192345683142
"2013-14","Regular Season",2013-10-30,"21300011","IND @ NOP",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Roy Hibbert","201579","IND","IND","NOP","IND","NOP","IND",FALSE,TRUE,FALSE,TRUE,FALSE,"Home",0.35468795330268
"2013-14","Regular Season",2013-10-30,"21300012","DAL vs. ATL",TRUE,TRUE,1,720,"Samuel Dalembert","2223","DAL","Al Horford","201143","ATL","ATL","ATL","DAL","DAL","ATL",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.57122816613095
"2013-14","Regular Season",2013-10-30,"21300013","SAS vs. MEM",TRUE,TRUE,1,720,"Tim Duncan","1495","SAS","Marc Gasol","201188","MEM","MEM","MEM","MEM","MEM","MEM",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.545583757422435
"2013-14","Regular Season",2013-10-30,"21300014","OKC @ UTA",TRUE,TRUE,1,720,"Derrick Favors","202324","UTA","Serge Ibaka","201586","OKC","UTA","UTA","OKC","OKC","OKC",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.485301028466563
"2013-14","Regular Season",2013-10-30,"21300015","POR @ PHX",TRUE,TRUE,1,720,"Miles Plumlee","203101","PHX","Robin Lopez","201577","POR","POR","POR","PHX","PHX","PHX",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.384778146318944
"2013-14","Regular Season",2013-10-30,"21300016","DEN @ SAC",TRUE,TRUE,1,720,"DeMarcus Cousins","202326","SAC","JaVale McGee","201580","DEN","DEN","DEN","SAC","DEN","SAC",FALSE,FALSE,TRUE,FALSE,TRUE,"Home",0.338162531745813
"2013-14","Regular Season",2013-10-30,"21300017","GSW vs. LAL",TRUE,TRUE,1,720,"Andrew Bogut","101106","GSW","Pau Gasol","2200","LAL","LAL","GSW","LAL","GSW","GSW",FALSE,TRUE,FALSE,TRUE,TRUE,"Home",0.428166403098722
"2013-14","Regular Season",2013-10-31,"21300018","CHI vs. NYK",TRUE,TRUE,1,720,"Joakim Noah","201149","CHI","Tyson Chandler","2199","NYK","CHI","NYK","NYK","NYK","NYK",TRUE,FALSE,FALSE,FALSE,FALSE,"Home",0.504829028209235
"2013-14","Regular Season",2013-10-31,"21300019","GSW @ LAC",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAC","Andrew Bogut","101106","GSW","LAC","LAC","GSW","GSW","GSW",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.554400198089675
"2013-14","Regular Season",2013-11-01,"21300020","CLE @ CHA",TRUE,TRUE,1,720,"Bismack Biyombo","202687","CHA","Tristan Thompson","202684","CLE","CHA","CHA","CHA","CLE","CHA",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.594905442192342
"2013-14","Regular Season",2013-11-01,"21300021","ORL vs. NOP",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Anthony Davis","203076","NOP","NOP","NOP","ORL","ORL","ORL",FALSE,FALSE,TRUE,TRUE,TRUE,"Home",0.46671969952619
"2013-14","Regular Season",2013-11-01,"21300022","WAS vs. PHI",TRUE,TRUE,1,720,"Marcin Gortat","101162","WAS","Spencer Hawes","201150","PHI","WAS","WAS","WAS","WAS","WAS",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.473592730619164
"2013-14","Regular Season",2013-11-01,"21300023","ATL vs. TOR",TRUE,TRUE,1,720,"Al Horford","201143","ATL","Jonas Valanciunas","202685","TOR","TOR","TOR","TOR","ATL","TOR",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.436445740744309
"2013-14","Regular Season",2013-11-01,"21300024","BOS vs. MIL",TRUE,TRUE,1,720,"Brandon Bass","101138","BOS","Larry Sanders","202336","MIL","MIL","MIL","BOS","MIL","MIL",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.420270001936303
"2013-14","Regular Season",2013-11-01,"21300025","DAL @ HOU",TRUE,TRUE,1,720,"Dwight Howard","2730","HOU","Samuel Dalembert","2223","DAL","HOU","DAL","HOU","DAL","HOU",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.531094469578018
"2013-14","Regular Season",2013-11-01,"21300026","DET @ MEM",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Andre Drummond","203083","DET","DET","DET","MEM","MEM","DET",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.426387021554426
"2013-14","Regular Season",2013-11-01,"21300027","OKC @ MIN",TRUE,TRUE,1,720,"Nikola Pekovic","201593","MIN","Serge Ibaka","201586","OKC","MIN","OKC","OKC","OKC","MIN",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.598592668101645
"2013-14","Regular Season",2013-11-01,"21300028","BKN vs. MIA",TRUE,TRUE,1,720,"Brook Lopez","201572","BKN","Chris Bosh","2547","MIA","MIA","MIA","BKN","MIA","MIA",FALSE,FALSE,TRUE,FALSE,FALSE,"Home",0.490686068331079
"2013-14","Regular Season",2013-11-01,"21300029","DEN vs. POR",TRUE,TRUE,1,720,"JaVale McGee","201580","DEN","Robin Lopez","201577","POR","DEN","DEN","DEN","POR","DEN",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.56422051166573
"2013-14","Regular Season",2013-11-01,"21300030","UTA @ PHX",TRUE,TRUE,1,720,"Miles Plumlee","203101","PHX","Enes Kanter","202683","UTA","PHX","PHX","UTA","UTA","PHX",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.398639957857101
"2013-14","Regular Season",2013-11-01,"21300031","LAC @ SAC",TRUE,TRUE,1,720,"DeMarcus Cousins","202326","SAC","DeAndre Jordan","201599","LAC","SAC","SAC","LAC","LAC","SAC",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.285684470088627
"2013-14","Regular Season",2013-11-01,"21300032","LAL vs. SAS",TRUE,TRUE,1,720,"Pau Gasol","2200","LAL","Tiago Splitter","201168","SAS","LAL","LAL","LAL","SAS","LAL",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.602455846390942
"2013-14","Regular Season",2013-11-02,"21300033","IND vs. CLE",TRUE,TRUE,1,720,"Roy Hibbert","201579","IND","Tristan Thompson","202684","CLE","IND","IND","CLE","IND","IND",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.713850575037829
"2013-14","Regular Season",2013-11-02,"21300034","CHI @ PHI",TRUE,TRUE,1,720,"Spencer Hawes","201150","PHI","Joakim Noah","201149","CHI","CHI","PHI","PHI","PHI","CHI",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.313436564510739
"2013-14","Regular Season",2013-11-02,"21300035","CHA @ NOP",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Bismack Biyombo","202687","CHA","CHA","NOP","NOP","NOP","CHA",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.493434348385331
"2013-14","Regular Season",2013-11-02,"21300036","DAL vs. MEM",TRUE,TRUE,1,720,"Samuel Dalembert","2223","DAL","Marc Gasol","201188","MEM","DAL","MEM","DAL","DAL","DAL",TRUE,FALSE,TRUE,TRUE,TRUE,"Home",0.448376886917008
"2013-14","Regular Season",2013-11-02,"21300037","MIL vs. TOR",TRUE,TRUE,1,720,"Ersan Ilyasova","101141","MIL","Jonas Valanciunas","202685","TOR","MIL","MIL","TOR","TOR","MIL",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.426486075664295
"2013-14","Regular Season",2013-11-02,"21300038","UTA vs. HOU",TRUE,TRUE,1,720,"Derrick Favors","202324","UTA","Dwight Howard","2730","HOU","UTA","HOU","UTA","HOU","HOU",TRUE,FALSE,TRUE,FALSE,FALSE,"Home",0.390345182985759
"2013-14","Regular Season",2013-11-02,"21300039","SAS @ POR",TRUE,TRUE,1,720,"Robin Lopez","201577","POR","Tim Duncan","1495","SAS","SAS","POR","POR","SAS","POR",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.386634114700175
"2013-14","Regular Season",2013-11-02,"21300040","SAC @ GSW",TRUE,TRUE,1,720,"Andrew Bogut","101106","GSW","DeMarcus Cousins","202326","SAC","GSW","GSW","SAC","SAC","GSW",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.540733764575976
"2013-14","Regular Season",2013-11-03,"21300041","DET vs. BOS",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Brandon Bass","101138","BOS","DET","DET","DET","BOS","BOS",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.639250175290289
"2013-14","Regular Season",2013-11-03,"21300042","MIA vs. WAS",TRUE,TRUE,1,720,"Chris Bosh","2547","MIA","Marcin Gortat","101162","WAS","WAS","WAS","WAS","MIA","WAS",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.631070323374563
"2013-14","Regular Season",2013-11-03,"21300043","BKN @ ORL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Brook Lopez","201572","BKN","BKN","ORL","ORL","ORL","BKN",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.294590630781911
"2013-14","Regular Season",2013-11-03,"21300044","OKC vs. PHX",TRUE,TRUE,1,720,"Serge Ibaka","201586","OKC","Miles Plumlee","203101","PHX","PHX","OKC","OKC","OKC","OKC",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.50224599245288
"2013-14","Regular Season",2013-11-03,"21300045","NYK vs. MIN",TRUE,TRUE,1,720,"Tyson Chandler","2199","NYK","Nikola Pekovic","201593","MIN","NYK","NYK","MIN","NYK","NYK",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.540332348732044
"2013-14","Regular Season",2013-11-03,"21300046","LAL vs. ATL",TRUE,TRUE,1,720,"Pau Gasol","2200","LAL","Al Horford","201143","ATL","LAL","ATL","LAL","LAL","ATL",TRUE,FALSE,TRUE,TRUE,FALSE,"Home",0.636231209432337
"2013-14","Regular Season",2013-11-04,"21300047","MIN @ CLE",TRUE,TRUE,1,720,"Tristan Thompson","202684","CLE","Nikola Pekovic","201593","MIN","MIN","MIN","MIN","CLE","MIN",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.357149403651504
"2013-14","Regular Season",2013-11-04,"21300048","GSW @ PHI",TRUE,TRUE,1,720,"Spencer Hawes","201150","PHI","Andrew Bogut","101106","GSW","GSW","PHI","PHI","GSW","GSW",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.428330098418946
"2013-14","Regular Season",2013-11-04,"21300049","MEM vs. BOS",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Brandon Bass","101138","BOS","MEM","BOS","MEM","BOS","MEM",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.579416760641384
"2013-14","Regular Season",2013-11-04,"21300050","LAC vs. HOU",TRUE,TRUE,1,720,"DeAndre Jordan","201599","LAC","Dwight Howard","2730","HOU","LAC","LAC","HOU","HOU","LAC",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.517578783598789
"2013-14","Regular Season",2013-11-05,"21300051","MIA @ TOR",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","Shane Battier","2203","MIA","TOR","TOR","TOR","MIA","MIA",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.54626631362648
"2013-14","Regular Season",2013-11-05,"21300052","BKN vs. UTA",TRUE,TRUE,1,720,"Brook Lopez","201572","BKN","Derrick Favors","202324","UTA","BKN","BKN","UTA","UTA","BKN",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.604492565998188
"2013-14","Regular Season",2013-11-05,"21300053","DET vs. IND",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Roy Hibbert","201579","IND","DET","IND","DET","IND","DET",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.435721626715819
"2013-14","Regular Season",2013-11-05,"21300054","NYK vs. CHA",TRUE,TRUE,1,720,"Tyson Chandler","2199","NYK","Bismack Biyombo","202687","CHA","CHA","NYK","NYK","NYK","NYK",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.648204317719143
"2013-14","Regular Season",2013-11-05,"21300055","PHX @ NOP",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Miles Plumlee","203101","PHX","NOP","PHX","PHX","PHX","NOP",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.477878388524463
"2013-14","Regular Season",2013-11-05,"21300056","LAL @ DAL",TRUE,TRUE,1,720,"Samuel Dalembert","2223","DAL","Pau Gasol","2200","LAL","LAL","DAL","DAL","DAL","LAL",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.454164883208937
"2013-14","Regular Season",2013-11-05,"21300057","SAS @ DEN",TRUE,TRUE,1,720,"JaVale McGee","201580","DEN","Tim Duncan","1495","SAS","SAS","SAS","SAS","SAS","SAS",FALSE,FALSE,FALSE,FALSE,FALSE,"Home",0.570862345903702
"2013-14","Regular Season",2013-11-05,"21300058","POR vs. HOU",TRUE,TRUE,1,720,"Robin Lopez","201577","POR","Dwight Howard","2730","HOU","HOU","POR","POR","HOU","POR",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.379209122614494
"2013-14","Regular Season",2013-11-05,"21300059","ATL @ SAC",TRUE,TRUE,1,720,"DeMarcus Cousins","202326","SAC","Al Horford","201143","ATL","ATL","SAC","SAC","ATL","ATL",FALSE,TRUE,TRUE,FALSE,FALSE,"Home",0.524533497421083
"2013-14","Regular Season",2013-11-06,"21300060","TOR @ CHA",TRUE,TRUE,1,720,"Bismack Biyombo","202687","CHA","Jonas Valanciunas","202685","TOR","CHA","CHA","TOR","TOR","CHA",TRUE,TRUE,FALSE,FALSE,TRUE,"Home",0.470366636391667
"2013-14","Regular Season",2013-11-06,"21300061","CHI @ IND",TRUE,TRUE,1,720,"Roy Hibbert","201579","IND","Joakim Noah","201149","CHI","IND","CHI","CHI","IND","IND",TRUE,FALSE,FALSE,TRUE,TRUE,"Home",0.418679532297184
"2013-14","Regular Season",2013-11-06,"21300062","LAC @ ORL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","DeAndre Jordan","201599","LAC","LAC","ORL","ORL","ORL","LAC",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.302894002686625
"2013-14","Regular Season",2013-11-06,"21300063","WAS @ PHI",TRUE,TRUE,1,720,"Spencer Hawes","201150","PHI","Marcin Gortat","101162","WAS","WAS","WAS","PHI","PHI","WAS",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.384945053721519
"2013-14","Regular Season",2013-11-06,"21300064","UTA @ BOS",TRUE,TRUE,1,720,"Brandon Bass","101138","BOS","Derrick Favors","202324","UTA","UTA","UTA","BOS","BOS","UTA",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.4425777119334
"2013-14","Regular Season",2013-11-06,"21300065","MEM vs. NOP",TRUE,TRUE,1,720,"Marc Gasol","201188","MEM","Anthony Davis","203076","NOP","MEM","MEM","NOP","NOP","NOP",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.454302332652441
"2013-14","Regular Season",2013-11-06,"21300066","MIL vs. CLE",TRUE,TRUE,1,720,"John Henson","203089","MIL","Tristan Thompson","202684","CLE","MIL","MIL","CLE","MIL","MIL",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.54135074180393
"2013-14","Regular Season",2013-11-06,"21300067","GSW @ MIN",TRUE,TRUE,1,720,"Nikola Pekovic","201593","MIN","Andrew Bogut","101106","GSW","GSW","MIN","MIN","MIN","GSW",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.499291173926441
"2013-14","Regular Season",2013-11-06,"21300068","SAS vs. PHX",TRUE,TRUE,1,720,"Tim Duncan","1495","SAS","Miles Plumlee","203101","PHX","SAS","SAS","PHX","SAS","SAS",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.595248026231385
"2013-14","Regular Season",2013-11-06,"21300069","OKC vs. DAL",TRUE,TRUE,1,720,"Serge Ibaka","201586","OKC","Samuel Dalembert","2223","DAL","DAL","DAL","DAL","OKC","OKC",FALSE,FALSE,FALSE,TRUE,TRUE,"Home",0.419367592228908
"2013-14","Regular Season",2013-11-07,"21300070","MIA vs. LAC",TRUE,TRUE,1,720,"Chris Bosh","2547","MIA","DeAndre Jordan","201599","LAC","MIA","LAC","LAC","LAC","MIA",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.489279857026429
"2013-14","Regular Season",2013-11-07,"21300071","DEN vs. ATL",TRUE,TRUE,1,720,"JaVale McGee","201580","DEN","Al Horford","201143","ATL","DEN","DEN","DEN","ATL","ATL",TRUE,TRUE,TRUE,FALSE,FALSE,"Home",0.641994054297726
"2013-14","Regular Season",2013-11-07,"21300072","LAL @ HOU",TRUE,TRUE,1,720,"Dwight Howard","2730","HOU","Pau Gasol","2200","LAL","HOU","HOU","LAL","HOU","HOU",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.452204528616004
"2013-14","Regular Season",2013-11-08,"21300073","NYK @ CHA",TRUE,TRUE,1,720,"Bismack Biyombo","202687","CHA","Andrea Bargnani","200745","NYK","NYK","NYK","CHA","CHA","NYK",FALSE,FALSE,TRUE,TRUE,FALSE,"Home",0.416052111955611
"2013-14","Regular Season",2013-11-08,"21300074","IND vs. TOR",TRUE,TRUE,1,720,"Roy Hibbert","201579","IND","Jonas Valanciunas","202685","TOR","TOR","TOR","TOR","IND","TOR",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.569374064935284
"2013-14","Regular Season",2013-11-08,"21300075","BOS @ ORL",TRUE,TRUE,1,720,"Nikola Vucevic","202696","ORL","Brandon Bass","101138","BOS","BOS","BOS","BOS","ORL","BOS",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.56367253049468
"2013-14","Regular Season",2013-11-08,"21300076","CLE @ PHI",TRUE,TRUE,1,720,"Spencer Hawes","201150","PHI","Tristan Thompson","202684","CLE","CLE","PHI","PHI","PHI","CLE",FALSE,TRUE,TRUE,TRUE,FALSE,"Home",0.496426018297487
"2013-14","Regular Season",2013-11-08,"21300077","BKN @ WAS",TRUE,TRUE,1,720,"Marcin Gortat","101162","WAS","Brook Lopez","201572","BKN","BKN","BKN","BKN","WAS","BKN",FALSE,FALSE,FALSE,TRUE,FALSE,"Home",0.432506118981881
"2013-14","Regular Season",2013-11-08,"21300078","OKC @ DET",TRUE,TRUE,1,720,"Andre Drummond","203083","DET","Serge Ibaka","201586","OKC","DET","DET","OKC","DET","OKC",TRUE,TRUE,FALSE,TRUE,FALSE,"Home",0.663235036358329
"2013-14","Regular Season",2013-11-08,"21300079","CHI vs. UTA",TRUE,TRUE,1,720,"Joakim Noah","201149","CHI","Derrick Favors","202324","UTA","CHI","CHI","CHI","CHI","CHI",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.609734411365632
"2013-14","Regular Season",2013-11-08,"21300080","DAL @ MIN",TRUE,TRUE,1,720,"Nikola Pekovic","201593","MIN","Samuel Dalembert","2223","DAL","DAL","MIN","MIN","MIN","MIN",FALSE,TRUE,TRUE,TRUE,TRUE,"Home",0.511799401858843
"2013-14","Regular Season",2013-11-08,"21300081","LAL @ NOP",TRUE,TRUE,1,720,"Anthony Davis","203076","NOP","Pau Gasol","2200","LAL","LAL","NOP","NOP","LAL","NOP",FALSE,TRUE,TRUE,FALSE,TRUE,"Home",0.378294541881339
"2013-14","Regular Season",2013-11-08,"21300082","GSW @ SAS",TRUE,TRUE,1,720,"Tim Duncan","1495","SAS","Andrew Bogut","101106","GSW","SAS","SAS","SAS","SAS","SAS",TRUE,TRUE,TRUE,TRUE,TRUE,"Home",0.538131817102093
"2013-14","Regular Season",2013-11-08,"21300083","DEN @ PHX",TRUE,TRUE,1,720,"Miles Plumlee","203101","PHX","JaVale McGee","201580","DEN","DEN","DEN","DEN","DEN","PHX",FALSE,FALSE,FALSE,FALSE,TRUE,"Home",0.329544144265117
"2013-14","Regular Season",2013-11-08,"21300084","SAC @ POR",TRUE,TRUE,1,720,"Robin Lopez","201577","POR","DeMarcus Cousins","202326","SAC","POR","POR","SAC","SAC","SAC",TRUE,TRUE,FALSE,FALSE,FALSE,"Home",0.505867787666575
"2013-14","Regular Season",2013-11-09,"21300085","UTA @ TOR",TRUE,TRUE,1,720,"Jonas Valanciunas","202685","TOR","Derrick Favors","202324","UTA","TOR","TOR","TOR","UTA","TOR",TRUE,TRUE,TRUE,FALSE,TRUE,"Home",0.570938077201473
"2013-14","Regular Season",2013-11-09,"21300086","ATL vs. ORL",TRUE,TRUE,1,720,"Al Horford","201143","ATL","Nikola Vucevic","202696","ORL","ATL","ATL","ORL","ATL","ATL",TRUE,TRUE,FALSE,TRUE,TRUE,"Home",0.527797297544487
"2013-14","Regular Season",2013-11-09,"21300087","BKN vs. IND",TRUE,TRUE,1,720,"Brook Lopez","201572","BKN","Roy Hibbert","201579","IND","BKN","IND","IND","IND","BKN",TRUE,FALSE,FALSE,FALSE,TRUE,"Home",0.545430565323103
"2013-14","Regular Season",2013-11-09,"21300088","CLE vs. PHI",TRUE,TRUE,1,720,"Tristan Thompson","202684","CLE","Spencer Hawes","201150","PHI","CLE","PHI","CLE","PHI","CLE",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.518602504406006
"2013-14","Regular Season",2013-11-09,"21300089","MIA vs. BOS",TRUE,TRUE,1,720,"Chris Bosh","2547","MIA","Kelly Olynyk","203482","BOS","MIA","BOS","MIA","BOS","MIA",TRUE,FALSE,TRUE,FALSE,TRUE,"Home",0.697541793558476
