"season","season_type","game_date","game_id","matchup","team_abbrev","team_id","opp_team_abbrev","possession","won_tip","score_first","score_first_2Q","score_first_3Q","score_first_4Q","win_tip_prob_xtip","home_team","spread","score_first_prob_glmnet","score_first_prob_earth","model","score_first_prob_glmnet_2Q","score_first_prob_earth_2Q","score_first_prob_glmnet_3Q","score_first_prob_earth_3Q","score_first_prob_glmnet_4Q","score_first_prob_earth_4Q"
"2019-20","Regular Season",2019-11-25,"21900244","SAC @ BOS","BOS","1610612738","SAC","BOS",TRUE,TRUE,TRUE,FALSE,TRUE,0.489122852608508,TRUE,-6,0.513916107999199,0.532508104837216,"all",0.502142053044785,0.503744075232527,0.511478691923144,0.530324312989025,0.497063200700642,0.496253706042684
"2019-20","Regular Season",2019-11-25,"21900245","CHA @ MIA","MIA","1610612748","CHA","CHA",FALSE,FALSE,TRUE,TRUE,FALSE,0.621782607608465,TRUE,-10.5,0.561106877323735,0.589512466713138,"all",0.476035396541734,0.457555838048197,0.493389292623768,0.507195853196254,0.532834021619799,0.547762458005246
"2019-20","Regular Season",2019-11-25,"21900246","PHI @ TOR","TOR","1610612761","PHI","TOR",TRUE,TRUE,FALSE,FALSE,FALSE,0.452177827896069,TRUE,2,0.48183023754498,0.47345108124632,"all",0.50941663653965,0.516629719423596,0.50592854930862,0.506467654060022,0.48709086860784,0.481875969521697
"2019-20","Regular Season",2019-11-25,"21900247","POR @ CHI","CHI","1610612741","POR","CHI",TRUE,FALSE,FALSE,TRUE,TRUE,0.367551250788559,TRUE,1,0.462421787031917,0.447756514074203,"all",0.526059856141292,0.546034969409124,0.523528319040757,0.53857780507919,0.464299651563618,0.449093229745606
"2019-20","Regular Season",2019-11-25,"21900248","MIL vs. UTA","MIL","1610612749","UTA","MIL",TRUE,FALSE,TRUE,TRUE,TRUE,0.821082319481659,TRUE,-8.5,0.60660233928346,0.659031436553272,"all",0.437103331683601,0.39354609637141,0.452600372573704,0.440195856911285,0.585833922015416,0.596656267819937
"2019-20","Regular Season",2019-11-25,"21900249","LAL @ SAS","SAS","1610612759","LAL","LAL",FALSE,FALSE,TRUE,TRUE,FALSE,0.397320440468868,TRUE,4.5,0.460477371410887,0.43911448502437,"all",0.520209947345218,0.53571702105738,0.512404305450126,0.513169479396392,0.472304863900509,0.460589640594158
"2019-20","Regular Season",2019-11-25,"21900250","OKC @ GSW","GSW","1610612744","OKC","OKC",FALSE,FALSE,TRUE,TRUE,FALSE,0.213755430592693,TRUE,7.5,0.404874274668116,0.357465774693897,"all",0.556133289482802,0.598525903393012,0.542403921148754,0.55945729958293,0.42332357534793,0.390818157001273
"2019-20","Regular Season",2019-11-25,"21900240","BKN @ CLE","BKN","1610612751","CLE","BKN",TRUE,FALSE,TRUE,TRUE,TRUE,0.678445982420704,FALSE,1,0.544044382979412,0.563064658236201,"all",0.46491589894154,0.438001857888326,0.464651818567387,0.437265515739642,0.548031895350439,0.569518819265231
"2019-20","Regular Season",2019-11-25,"21900241","DET vs. ORL","ORL","1610612753","DET","DET",FALSE,TRUE,TRUE,TRUE,FALSE,0.132385602744838,FALSE,5,0.391056822650425,0.342775794491361,"all",0.571893601383338,0.625486181830143,0.561546184760501,0.596386252823295,0.402027567317901,0.361096269443527
"2019-20","Regular Season",2019-11-25,"21900242","MEM @ IND","MEM","1610612763","IND","MEM",TRUE,TRUE,FALSE,FALSE,FALSE,0.617721289225494,FALSE,10,0.50300703038385,0.489745364348747,"all",0.476833426171162,0.458963129603662,0.462053470363671,0.417094923989904,0.53174203759349,0.546195028480372
"2019-20","Regular Season",2019-11-25,"21900243","ATL vs. MIN","MIN","1610612750","ATL","ATL",FALSE,TRUE,TRUE,TRUE,FALSE,0.748944342545678,FALSE,-4.5,0.577464128417787,0.618556271897427,"all",0.451131221606638,0.413946329349322,0.459943928245892,0.438910914789952,0.566813061883766,0.596208190234255
"2019-20","Regular Season",2019-11-25,"21900244","SAC @ BOS","SAC","1610612758","BOS","BOS",FALSE,FALSE,FALSE,TRUE,FALSE,0.510877147391492,FALSE,6,0.486083892000801,0.472643144956282,"all",0.497857946955215,0.496153210817303,0.488521308076856,0.469310058464571,0.502936799299358,0.504724157222989
"2019-20","Regular Season",2019-11-25,"21900245","CHA @ MIA","CHA","1610612766","MIA","CHA",TRUE,TRUE,FALSE,FALSE,TRUE,0.378217392391535,FALSE,10.5,0.438893122676266,0.399076445361424,"all",0.523964603458266,0.54234218050757,0.506610707376232,0.492437231968988,0.467165978380201,0.453206731924628
"2019-20","Regular Season",2019-11-25,"21900246","PHI @ TOR","PHI","1610612755","TOR","TOR",FALSE,FALSE,TRUE,TRUE,TRUE,0.547822172103931,FALSE,-2,0.51816976245502,0.53170115466901,"all",0.49058336346035,0.483267675037276,0.49407145069138,0.493165416107108,0.51290913139216,0.519100608811344
"2019-20","Regular Season",2019-11-25,"21900247","POR @ CHI","POR","1610612757","CHI","CHI",FALSE,TRUE,TRUE,FALSE,FALSE,0.632448749211441,FALSE,-1,0.537578212968084,0.557351167952114,"all",0.473940143858708,0.453863183392707,0.476471680959243,0.461057405571586,0.535700348436382,0.551874372822712
"2019-20","Regular Season",2019-11-25,"21900248","MIL vs. UTA","UTA","1610612762","MIL","MIL",FALSE,TRUE,FALSE,FALSE,FALSE,0.178917680518341,FALSE,8.5,0.39339766071654,0.340518851422976,"all",0.562896668316399,0.610152277849314,0.547399627426296,0.566248983701933,0.414166077984584,0.37797910589505
"2019-20","Regular Season",2019-11-25,"21900249","LAL @ SAS","LAL","1610612747","SAS","LAL",TRUE,TRUE,FALSE,FALSE,TRUE,0.602679559531132,FALSE,-4.5,0.539522628589113,0.5659720941196,"all",0.479790052654782,0.464180784735669,0.487595694549875,0.486463787569671,0.527695136099491,0.540382066493854
"2019-20","Regular Season",2019-11-25,"21900250","OKC @ GSW","OKC","1610612760","GSW","OKC",TRUE,TRUE,FALSE,FALSE,TRUE,0.786244569407307,FALSE,-7.5,0.595125725331884,0.647269801589699,"all",0.443866710517198,0.401375369288098,0.457596078851246,0.440180926826045,0.57667642465207,0.596656267819937
"2019-20","Regular Season",2019-11-26,"21900252","WAS @ DEN","DEN","1610612743","WAS","WAS",FALSE,FALSE,FALSE,FALSE,TRUE,0.589534405411424,TRUE,-10,0.544306177084609,0.576972445941094,"all",0.483863635803756,0.469124651888558,0.503120185290819,0.521305536940104,0.524957314300995,0.535497974110559
"2019-20","Regular Season",2019-11-26,"21900252","WAS @ DEN","WAS","1610612764","DEN","WAS",TRUE,TRUE,TRUE,TRUE,FALSE,0.410465594588576,FALSE,10,0.455693822915391,0.414359994797984,"all",0.516136364196244,0.530848902134616,0.496879814709181,0.474519201755432,0.475042685699005,0.46552516596786
"2019-20","Regular Season",2019-11-27,"21900253","BKN @ BOS","BOS","1610612738","BKN","BKN",FALSE,FALSE,TRUE,TRUE,TRUE,0.222356170069184,TRUE,-8.5,0.452152456163196,0.442362970449807,"all",0.557635941621803,0.594825128491794,0.580272836638084,0.636925386158835,0.428121670322355,0.393338307159368
"2019-20","Regular Season",2019-11-27,"21900254","CHA vs. DET","CHA","1610612766","DET","DET",FALSE,TRUE,TRUE,TRUE,FALSE,0.242796114626631,TRUE,4,0.426279896969853,0.387590728307954,"all",0.553426477397808,0.587993968065804,0.547984520400742,0.577772633708987,0.433347903024633,0.401011000848862
"2019-20","Regular Season",2019-11-27,"21900255","CLE vs. ORL","CLE","1610612739","ORL","ORL",FALSE,FALSE,FALSE,TRUE,FALSE,0.592672659681716,TRUE,1,0.520618618413837,0.531034502615957,"all",0.480685850502685,0.467987025521583,0.477147165328332,0.467797528726602,0.524140298120844,0.536758791919173
"2019-20","Regular Season",2019-11-27,"21900256","UTA @ IND","IND","1610612754","UTA","UTA",FALSE,FALSE,TRUE,TRUE,FALSE,0.26568371266669,TRUE,-1.5,0.445474386915825,0.425227968506549,"all",0.548703855421038,0.580304471909813,0.55526728013361,0.586110596300319,0.439217563210373,0.409660273821762
"2019-20","Regular Season",2019-11-27,"21900257","PHI vs. SAC","PHI","1610612755","SAC","PHI",TRUE,TRUE,FALSE,TRUE,TRUE,0.692722019960329,TRUE,-9.5,0.571470814288839,0.613190974406925,"all",0.459900612397377,0.433741189507188,0.478667636135236,0.478456671711462,0.550072804382913,0.575460053249575
"2019-20","Regular Season",2019-11-27,"21900258","TOR vs. NYK","TOR","1610612761","NYK","NYK",FALSE,TRUE,FALSE,TRUE,FALSE,0.637073459010695,TRUE,-9.5,0.557808757779894,0.593592627910547,"all",0.47144903506613,0.452732318270144,0.491028689122118,0.498733536103374,0.535673328323404,0.55401708865763
"2019-20","Regular Season",2019-11-27,"21900259","HOU vs. MIA","HOU","1610612745","MIA","HOU",TRUE,FALSE,TRUE,FALSE,FALSE,0.568137048985907,TRUE,-7,0.534526114052742,0.566170180891141,"all",0.485796134026918,0.476444280476369,0.500696018304888,0.500283785940038,0.517755359199661,0.527181345467337
"2019-20","Regular Season",2019-11-27,"21900260","LAC @ MEM","MEM","1610612763","LAC","MEM",TRUE,TRUE,FALSE,TRUE,TRUE,0.571204784157023,TRUE,6,0.502721558566136,0.495353463621789,"all",0.485157000882975,0.475386014049458,0.470619919083254,0.459421167339945,0.51855404070003,0.528380072996902
"2019-20","Regular Season",2019-11-27,"21900261","ATL @ MIL","MIL","1610612749","ATL","MIL",TRUE,FALSE,FALSE,TRUE,TRUE,0.815292371063134,TRUE,-14.5,0.61312542070683,0.655014362766277,"all",0.434632662153376,0.392664122583374,0.4627894108599,0.486117226831798,0.58146192304379,0.597359635425909
"2019-20","Regular Season",2019-11-27,"21900262","SAS vs. MIN","SAS","1610612759","MIN","MIN",FALSE,FALSE,FALSE,TRUE,FALSE,0.437162120248009,TRUE,-3,0.491839344397641,0.496108512396315,"all",0.51309972673901,0.521700274032938,0.520750667085692,0.524434630866442,0.483624485128038,0.475889495398916
"2019-20","Regular Season",2019-11-27,"21900263","PHX vs. WAS","PHX","1610612756","WAS","WAS",FALSE,FALSE,TRUE,FALSE,TRUE,0.340437663170155,TRUE,-6.5,0.476488084889801,0.4800024724624,"all",0.533222334903907,0.554935573965721,0.550023546888988,0.577948196942188,0.458498971866947,0.438274790422366
"2019-20","Regular Season",2019-11-27,"21900264","LAL @ NOP","NOP","1610612740","LAL","LAL",FALSE,FALSE,FALSE,TRUE,FALSE,0.513572467130751,TRUE,6.5,0.487079084388679,0.471395452950523,"all",0.49716994893455,0.495293715847314,0.482275743712526,0.473392959091008,0.503538183407921,0.505820583469954
"2019-20","Regular Season",2019-11-27,"21900265","POR vs. OKC","POR","1610612757","OKC","POR",TRUE,TRUE,FALSE,FALSE,TRUE,0.430667494336622,TRUE,-3,0.490218186902582,0.493718934113115,"all",0.514452933523823,0.523941233253975,0.522192035431109,0.526796438522471,0.481933393946578,0.473350403906566
"2019-20","Regular Season",2019-11-27,"21900266","CHI @ GSW","GSW","1610612744","CHI","CHI",FALSE,FALSE,TRUE,FALSE,TRUE,0.322314623308965,TRUE,2.5,0.449531012361299,0.423841527023946,"all",0.536982641379852,0.561117479463986,0.533796214459522,0.565942670235897,0.453810793947485,0.43129219563017
"2019-20","Regular Season",2019-11-27,"21900253","BKN @ BOS","BKN","1610612751","BOS","BKN",TRUE,TRUE,FALSE,FALSE,FALSE,0.777643829930816,FALSE,8.5,0.547847543836804,0.557155086079463,"all",0.442364058378197,0.405148875116812,0.419727163361916,0.398886104720747,0.571878329677645,0.597359635425909
"2019-20","Regular Season",2019-11-27,"21900254","CHA vs. DET","DET","1610612765","CHA","DET",TRUE,FALSE,FALSE,FALSE,TRUE,0.757203885373369,FALSE,-4,0.573720103030147,0.617217513839476,"all",0.446573522602192,0.411979900814334,0.452015479599258,0.408794870866926,0.566652096975367,0.597359635425909
"2019-20","Regular Season",2019-11-27,"21900255","CLE vs. ORL","ORL","1610612753","CLE","ORL",TRUE,TRUE,TRUE,FALSE,TRUE,0.407327340318284,FALSE,-1,0.479381381586163,0.474024892511149,"all",0.519314149497315,0.53198611836049,0.522852834671668,0.535273576289345,0.475859701879157,0.464237808754796
"2019-20","Regular Season",2019-11-27,"21900256","UTA @ IND","UTA","1610612762","IND","UTA",TRUE,TRUE,FALSE,FALSE,TRUE,0.73431628733331,FALSE,1.5,0.554525613084175,0.579726760201447,"all",0.451296144578962,0.41966925735685,0.44473271986639,0.41688620561177,0.560782436789627,0.591308538164007
"2019-20","Regular Season",2019-11-27,"21900257","PHI vs. SAC","SAC","1610612758","PHI","PHI",FALSE,FALSE,TRUE,FALSE,FALSE,0.307277980039671,FALSE,9.5,0.428529185711161,0.381082497498976,"all",0.540099387602623,0.566232317291389,0.521332363864764,0.501999010281721,0.449927195617087,0.425519292265193
"2019-20","Regular Season",2019-11-27,"21900258","TOR vs. NYK","NYK","1610612752","TOR","NYK",TRUE,FALSE,TRUE,FALSE,TRUE,0.362926540989305,FALSE,9.5,0.442191242220106,0.400580242680589,"all",0.52855096493387,0.547240956022227,0.508971310877882,0.489578194481973,0.464326671676596,0.446973301339729
"2019-20","Regular Season",2019-11-27,"21900259","HOU vs. MIA","MIA","1610612748","HOU","HOU",FALSE,TRUE,FALSE,TRUE,TRUE,0.431862951014093,FALSE,7,0.465473885947258,0.438823392920572,"all",0.514203865973082,0.523528812737389,0.499303981695112,0.492830806263738,0.482244640800339,0.473817671329566
"2019-20","Regular Season",2019-11-27,"21900260","LAC @ MEM","LAC","1610612746","MEM","MEM",FALSE,FALSE,TRUE,FALSE,FALSE,0.428795215842977,FALSE,-6,0.497278441433864,0.509721381186374,"all",0.514842999117025,0.524587084659875,0.529380080916746,0.541559617110772,0.48144595929997,0.472618681659456
"2019-20","Regular Season",2019-11-27,"21900261","ATL @ MIL","ATL","1610612737","MIL","MIL",FALSE,TRUE,TRUE,FALSE,FALSE,0.184707628936866,FALSE,14.5,0.38687457929317,0.315042021228302,"all",0.565367337846624,0.607310153275337,0.5372105891401,0.467163107797256,0.41853807695621,0.379345155468247
"2019-20","Regular Season",2019-11-27,"21900262","SAS vs. MIN","MIN","1610612750","SAS","MIN",TRUE,TRUE,TRUE,FALSE,TRUE,0.562837879751992,FALSE,3,0.508160655602359,0.508966541077799,"all",0.48690027326099,0.478272810254653,0.479249332914307,0.476243221114015,0.516375514871963,0.525109947221973
"2019-20","Regular Season",2019-11-27,"21900263","PHX vs. WAS","WAS","1610612764","PHX","WAS",TRUE,TRUE,FALSE,TRUE,FALSE,0.659562336829845,FALSE,6.5,0.523511915110199,0.525063113556036,"all",0.466777665096093,0.445037785153809,0.449976453111012,0.4323500722336,0.541501028133053,0.562711565904266
"2019-20","Regular Season",2019-11-27,"21900264","LAL @ NOP","LAL","1610612747","NOP","LAL",TRUE,TRUE,TRUE,FALSE,TRUE,0.486427532869249,FALSE,-6.5,0.512920915611321,0.533660760155934,"all",0.50283005106545,0.504679319958294,0.517724256287474,0.525337467596792,0.496461816592079,0.495181172927307
"2019-20","Regular Season",2019-11-27,"21900265","POR vs. OKC","OKC","1610612760","POR","POR",FALSE,FALSE,TRUE,TRUE,FALSE,0.569332505663378,FALSE,3,0.509781813097418,0.511355379706666,"all",0.485547066476177,0.476031862072739,0.477807964568891,0.473946499180795,0.518066606053422,0.527648512099292
"2019-20","Regular Season",2019-11-27,"21900266","CHI @ GSW","CHI","1610612741","GSW","CHI",TRUE,TRUE,FALSE,TRUE,FALSE,0.677685376691035,FALSE,-2.5,0.550468987638701,0.581108820447057,"all",0.463017358620148,0.438855957059196,0.466203785540478,0.437091259374241,0.546189206052515,0.569690484256303
"2019-20","Regular Season",2019-11-29,"21900267","BKN vs. BOS","BKN","1610612751","BOS","BKN",TRUE,TRUE,FALSE,TRUE,FALSE,0.82550564259634,TRUE,4,0.571614329057968,0.599625569883359,"all",0.439699555588806,0.385975034467207,0.438218742989606,0.389452124608876,0.590578041066752,0.596751754136925
"2019-20","Regular Season",2019-11-29,"21900268","CHA @ DET","DET","1610612765","CHA","DET",TRUE,FALSE,FALSE,FALSE,TRUE,0.775734754601283,TRUE,-8,0.587529871181094,0.641352925075009,"all",0.448849429839453,0.402926993193214,0.462965649196162,0.436310865955735,0.576967886966141,0.596751754136925
"2019-20","Regular Season",2019-11-29,"21900269","TOR @ ORL","ORL","1610612753","TOR","TOR",FALSE,TRUE,TRUE,TRUE,TRUE,0.293346589922418,TRUE,2.5,0.442371195849582,0.413354951067639,"all",0.538394383941344,0.573135571970204,0.532519053787864,0.575582406568982,0.44211379577986,0.420505708032841
"2019-20","Regular Season",2019-11-29,"21900270","MIL @ CLE","CLE","1610612739","MIL","MIL",FALSE,FALSE,TRUE,TRUE,FALSE,0.164307241485577,TRUE,11.5,0.389930694158482,0.323604495419823,"all",0.562168408261184,0.617436237161101,0.542669909545055,0.506574037757978,0.406652542283137,0.372330737756675
"2019-20","Regular Season",2019-11-29,"21900271","NYK vs. PHI","NYK","1610612752","PHI","PHI",FALSE,FALSE,FALSE,FALSE,TRUE,0.349532075751299,TRUE,6,0.448000606943309,0.414980290177124,"all",0.527981491183779,0.55342749967641,0.518014182210043,0.523590834392988,0.457763114672398,0.442025048878923
"2019-20","Regular Season",2019-11-29,"21900272","ATL @ IND","IND","1610612754","ATL","ATL",FALSE,FALSE,TRUE,TRUE,FALSE,0.511560851272198,TRUE,-11,0.529292378793466,0.547527305632282,"all",0.497847872205477,0.495864524391024,0.512957499584022,0.559523103386806,0.503252878675027,0.505026905048396
"2019-20","Regular Season",2019-11-29,"21900273","MIA vs. GSW","MIA","1610612748","GSW","MIA",TRUE,TRUE,FALSE,FALSE,TRUE,0.541828624173627,TRUE,-11.5,0.538052086912216,0.558587868454094,"all",0.492213910416819,0.485077550047295,0.508372105828947,0.553488024175978,0.511767319817276,0.516838722167456
"2019-20","Regular Season",2019-11-29,"21900274","UTA @ MEM","MEM","1610612763","UTA","UTA",FALSE,FALSE,TRUE,FALSE,TRUE,0.466581303807287,TRUE,7,0.474816497286994,0.452100544494139,"all",0.506220825457369,0.511898657896001,0.496288575780109,0.482636931726906,0.490597951548681,0.487467485977089
"2019-20","Regular Season",2019-11-29,"21900275","OKC vs. NOP","OKC","1610612760","NOP","OKC",TRUE,TRUE,TRUE,FALSE,TRUE,0.6590472869127,TRUE,-5,0.551753784558595,0.587631434295004,"all",0.47042668658647,0.443523404196876,0.479135766437002,0.449438788053589,0.544632674449372,0.562287738761725
"2019-20","Regular Season",2019-11-29,"21900276","LAC @ SAS","SAS","1610612759","LAC","LAC",FALSE,FALSE,TRUE,FALSE,TRUE,0.417271330129583,TRUE,5.5,0.466071255900989,0.44217021133803,"all",0.515395707677181,0.529447180971215,0.506912145040931,0.507848056421273,0.476739094627422,0.468254595977363
"2019-20","Regular Season",2019-11-29,"21900277","PHX vs. DAL","PHX","1610612756","DAL","DAL",FALSE,TRUE,TRUE,TRUE,FALSE,0.364732462927746,TRUE,2.5,0.460120387708115,0.439158973891615,"all",0.525159821167103,0.548064010261534,0.520129476667465,0.55028986372378,0.462012557609318,0.4478880249726
"2019-20","Regular Season",2019-11-29,"21900278","POR vs. CHI","POR","1610612757","CHI","POR",TRUE,TRUE,TRUE,TRUE,FALSE,0.615033003910258,TRUE,-7,0.545567451584965,0.582428163997748,"all",0.478598808218296,0.459065519656967,0.489508121601733,0.484263971334552,0.532322175535723,0.545303074935556
"2019-20","Regular Season",2019-11-29,"21900279","LAL vs. WAS","LAL","1610612747","WAS","WAS",FALSE,FALSE,FALSE,TRUE,FALSE,0.714152826588129,TRUE,-11.5,0.580676801068434,0.620153075846272,"all",0.460218075260302,0.424222982180777,0.478393450081104,0.491641268817848,0.559967034289578,0.583343857964636
"2019-20","Regular Season",2019-11-29,"21900267","BKN vs. BOS","BOS","1610612738","BKN","BKN",FALSE,FALSE,TRUE,FALSE,TRUE,0.17449435740366,FALSE,-4,0.428385670942032,0.405161979038358,"all",0.560300444411194,0.613998798624827,0.561781257010394,0.61676900700163,0.409421958933248,0.376056447769092
"2019-20","Regular Season",2019-11-29,"21900268","CHA @ DET","CHA","1610612766","DET","DET",FALSE,TRUE,TRUE,TRUE,FALSE,0.224265245398717,FALSE,8,0.412470128818906,0.360718390310785,"all",0.551150570160546,0.597046444844822,0.537034350803838,0.536567304506497,0.423032113033859,0.39446338876236
"2019-20","Regular Season",2019-11-29,"21900269","TOR @ ORL","TOR","1610612761","ORL","TOR",TRUE,FALSE,FALSE,FALSE,FALSE,0.706653410077582,FALSE,-2.5,0.557628804150418,0.591462918771577,"all",0.461605616058656,0.426837416727848,0.467480946212136,0.427843919344626,0.55788620422014,0.580494327864686
"2019-20","Regular Season",2019-11-29,"21900270","MIL @ CLE","MIL","1610612749","CLE","MIL",TRUE,TRUE,FALSE,FALSE,TRUE,0.835692758514423,FALSE,-11.5,0.610069305841518,0.660503416833639,"all",0.437831591738816,0.383528144039493,0.457330090454945,0.454724743662324,0.593347457716863,0.596751754136925
"2019-20","Regular Season",2019-11-29,"21900271","NYK vs. PHI","PHI","1610612755","NYK","PHI",TRUE,TRUE,TRUE,TRUE,FALSE,0.650467924248701,FALSE,-6,0.551999393056691,0.58984327889602,"all",0.472018508816221,0.446545213571523,0.481985817789957,0.462000224574566,0.542236885327602,0.558987216703929
"2019-20","Regular Season",2019-11-29,"21900272","ATL @ IND","ATL","1610612737","IND","ATL",TRUE,TRUE,FALSE,FALSE,TRUE,0.488439148727802,FALSE,11,0.470707621206534,0.438525584527415,"all",0.502152127794523,0.504107875411346,0.487042500415978,0.450894851882946,0.496747121324973,0.495999316921139
"2019-20","Regular Season",2019-11-29,"21900273","MIA vs. GSW","GSW","1610612744","MIA","MIA",FALSE,FALSE,TRUE,TRUE,FALSE,0.458171375826373,FALSE,11.5,0.461947913087784,0.424871787775844,"all",0.507786089583181,0.514894872419686,0.491627894171053,0.45314548485532,0.488232680182724,0.484186489227677
"2019-20","Regular Season",2019-11-29,"21900274","UTA @ MEM","UTA","1610612762","MEM","UTA",TRUE,TRUE,FALSE,TRUE,FALSE,0.533418696192713,FALSE,-7,0.525183502713006,0.552824689376908,"all",0.493779174542631,0.488073755698384,0.503711424219891,0.513644241167789,0.509402048451319,0.51355812100496
"2019-20","Regular Season",2019-11-29,"21900275","OKC vs. NOP","NOP","1610612740","OKC","OKC",FALSE,FALSE,FALSE,TRUE,FALSE,0.3409527130873,FALSE,5,0.448246215441405,0.417199748323758,"all",0.52957331341353,0.556449345718899,0.520864233562998,0.535450325342839,0.455367325550628,0.43872289692152
"2019-20","Regular Season",2019-11-29,"21900276","LAC @ SAS","LAC","1610612746","SAS","LAC",TRUE,TRUE,FALSE,TRUE,FALSE,0.582728669870417,FALSE,-5.5,0.533928744099011,0.562733178238214,"all",0.484604292322819,0.470525312784023,0.493087854959069,0.481541704518551,0.523260905372578,0.532767438240647
"2019-20","Regular Season",2019-11-29,"21900277","PHX vs. DAL","DAL","1610612742","PHX","DAL",TRUE,FALSE,FALSE,FALSE,TRUE,0.635267537072254,FALSE,-2.5,0.539879612291885,0.565737018745505,"all",0.474840178832897,0.451908642869956,0.479870523332535,0.453179884271843,0.537987442390682,0.553126914062065
"2019-20","Regular Season",2019-11-29,"21900278","POR vs. CHI","CHI","1610612741","POR","POR",FALSE,FALSE,FALSE,FALSE,TRUE,0.384966996089742,FALSE,7,0.454432548415035,0.422420157363653,"all",0.521401191781704,0.540907063149506,0.510491878398267,0.504762733650137,0.467677824464277,0.45571499351284
"2019-20","Regular Season",2019-11-29,"21900279","LAL vs. WAS","WAS","1610612764","LAL","WAS",TRUE,TRUE,TRUE,FALSE,TRUE,0.285847173411871,FALSE,11.5,0.419323198931566,0.36410976397418,"all",0.539781924739698,0.575750049502037,0.521606549918896,0.484424640193702,0.440032965710422,0.417654272409595
"2019-20","Regular Season",2019-11-30,"21900280","DEN @ SAC","SAC","1610612758","DEN","DEN",FALSE,FALSE,TRUE,TRUE,FALSE,0.354413086959243,TRUE,4,0.454007326236262,0.427445329369501,"all",0.529791683038972,0.552621009976592,0.522681128914966,0.53876560452432,0.455046137938483,0.444505350643976
"2019-20","Regular Season",2019-11-30,"21900281","PHI vs. IND","PHI","1610612755","IND","PHI",TRUE,TRUE,FALSE,FALSE,FALSE,0.731885040688292,TRUE,-6.5,0.573241574203565,0.621088844280486,"all",0.452635167067611,0.416542890019888,0.464210811710912,0.452375058053719,0.566861018463214,0.589145337353317
"2019-20","Regular Season",2019-11-30,"21900282","ATL @ HOU","HOU","1610612745","ATL","HOU",TRUE,TRUE,FALSE,FALSE,TRUE,0.595476701633251,TRUE,-13.5,0.556098806949916,0.577996645238821,"all",0.480449252799591,0.465340849186937,0.510409166568614,0.519641908175619,0.527261474680198,0.537338685344145
"2019-20","Regular Season",2019-11-30,"21900283","MIL vs. CHA","MIL","1610612749","CHA","MIL",TRUE,TRUE,TRUE,TRUE,TRUE,0.668423039009174,TRUE,-14,0.57526182785489,0.604027107903234,"all",0.465549125384203,0.43910183127417,0.495540397976164,0.49779704626254,0.548754700847445,0.56521676120984
"2019-20","Regular Season",2019-11-30,"21900280","DEN @ SAC","DEN","1610612743","SAC","DEN",TRUE,TRUE,FALSE,FALSE,TRUE,0.645586913040757,FALSE,-4,0.545992673763738,0.577422703723946,"all",0.470208316961028,0.447286519811569,0.477318871085034,0.471729192485486,0.544953862061517,0.556525244297444
"2019-20","Regular Season",2019-11-30,"21900281","PHI vs. IND","IND","1610612754","PHI","PHI",FALSE,FALSE,TRUE,TRUE,TRUE,0.268114959311708,FALSE,6.5,0.426758425796435,0.383610347089482,"all",0.547364832932388,0.583366204588396,0.535789188289088,0.548704054016506,0.433138981536786,0.411865553018017
"2019-20","Regular Season",2019-11-30,"21900282","ATL @ HOU","ATL","1610612737","HOU","HOU",FALSE,FALSE,TRUE,TRUE,FALSE,0.404523298366749,FALSE,13.5,0.443901193050084,0.39519682226189,"all",0.519550747200409,0.534566091201468,0.489590833431386,0.448533410001432,0.472738525319802,0.463699346643561
"2019-20","Regular Season",2019-11-30,"21900283","MIL vs. CHA","CHA","1610612766","MIL","MIL",FALSE,FALSE,FALSE,FALSE,FALSE,0.331576960990826,FALSE,14,0.42473817214511,0.367223938650654,"all",0.534450874615797,0.56080604604112,0.504459602023836,0.467886398308173,0.451245299152555,0.435809452523287
"2019-20","Regular Season",2019-12-01,"21900284","BKN vs. MIA","BKN","1610612751","MIA","BKN",TRUE,FALSE,FALSE,FALSE,TRUE,0.765755057665165,TRUE,4.5,0.553986651909333,0.57610523782513,"all",0.445523490135512,0.404207551597211,0.44313643975304,0.4054270715383,0.573575738142872,0.595758178877895
"2019-20","Regular Season",2019-12-01,"21900285","NYK vs. BOS","NYK","1610612752","BOS","NYK",TRUE,TRUE,FALSE,TRUE,TRUE,0.624387391574524,TRUE,7.5,0.513346938961263,0.507138470782202,"all",0.474422845557697,0.454699832767126,0.464743058765234,0.426388071008128,0.534633621814892,0.54851869937
"2019-20","Regular Season",2019-12-01,"21900286","MIN vs. MEM","MIN","1610612750","MEM","MIN",TRUE,FALSE,TRUE,FALSE,TRUE,0.518081740798048,TRUE,-12,0.53106584779632,0.549025831925936,"all",0.496278762992947,0.49335244194042,0.515695701734632,0.539025757139924,0.505042467268293,0.507523676635207
"2019-20","Regular Season",2019-12-01,"21900287","LAL vs. DAL","LAL","1610612747","DAL","LAL",TRUE,FALSE,FALSE,FALSE,FALSE,0.517062463499797,TRUE,-6,0.517484373119919,0.543066033005054,"all",0.496488523988917,0.493724178413908,0.506342439628682,0.519618756309404,0.504758238394184,0.507129230841923
"2019-20","Regular Season",2019-12-01,"21900288","SAS @ DET","DET","1610612765","SAS","SAS",FALSE,TRUE,TRUE,TRUE,FALSE,0.766320797547294,TRUE,-2.5,0.569478310768566,0.614275238847388,"all",0.445408443312387,0.404008778674908,0.454054277351055,0.42770935272294,0.573730088222875,0.595758178877895
