"player_id","player_name","pts_rollsum_10","pts_rollsum_25","pts_rollsum_50","pts_rollsum_100","start_rollsum_10","start_rollsum_25","start_rollsum_50","start_rollsum_100","start_rollmean_10","start_rollmean_25","start_rollmean_50","start_rollmean_100","fgpct_10","fgpct_25","fgpct_50","fgpct_100","ftpct_10","ftpct_25","ftpct_50","ftpct_100","usg_10","usg_25","usg_50","usg_100","took_team_first_shot_rollmean_10","took_team_first_shot_rollmean_25","took_team_first_shot_rollmean_50","took_team_first_shot_rollmean_100","made_team_first_basket_rollmean_10","made_team_first_basket_rollmean_25","made_team_first_basket_rollmean_50","made_team_first_basket_rollmean_100","made_team_first_fgm_rollmean_10","made_team_first_fgm_rollmean_25","made_team_first_fgm_rollmean_50","made_team_first_fgm_rollmean_100","made_first_basket_rollmean_10","made_first_basket_rollmean_25","made_first_basket_rollmean_50","made_first_basket_rollmean_100","made_first_fgm_rollmean_10","made_first_fgm_rollmean_25","made_first_fgm_rollmean_50","made_first_fgm_rollmean_100"
"1629019","Allonzo Trier",52,177,473,850,0,1,1,4,0,0.04,0.02,0.0454545454545455,0.448979591836735,0.491666666666667,0.466666666666667,0.453525641025641,0.75,0.795918367346939,0.783783783783784,0.800751879699248,0.204889408609446,0.212742588654099,0.21818125777424,0.213370361244872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629020","Jarred Vanderbilt",95,217,370,729,8,23,48,96,0.8,0.92,0.96,0.96,0.645161290322581,0.592105263157895,0.571969696969697,0.58869395711501,0.714285714285714,0.714285714285714,0.691358024691358,0.645348837209302,0.138953145909638,0.136638638899581,0.126425104498736,0.115577399814968,0.2,0.24,0.16,0.12,0.3,0.24,0.18,0.16,0.3,0.24,0.18,0.17,0,0.08,0.08,0.08,0,0.08,0.06,0.08
"1629021","Moritz Wagner",107,291,534,855,6,9,9,26,0.6,0.36,0.18,0.26,0.44578313253012,0.476851851851852,0.502645502645503,0.466453674121406,0.866666666666667,0.848484848484849,0.838709677419355,0.837320574162679,0.202026704476439,0.210879210615265,0.226863473874882,0.214215444771277,0.3,0.24,0.186046511627907,0.186046511627907,0.2,0.16,0.232558139534884,0.232558139534884,0.1,0.08,0.162790697674419,0.162790697674419,0,0.04,0.0930232558139535,0.0930232558139535,0,0.04,0.0697674418604651,0.0697674418604651
"1629022","Lonnie Walker IV",156,405,745,1287,10,23,23,35,1,0.92,0.46,0.35,0.483333333333333,0.482428115015974,0.46,0.424242424242424,0.9375,0.879310344827586,0.791666666666667,0.808823529411765,0.186451878966772,0.204471174884004,0.222918455068905,0.22405439030109,0.4,0.32,0.24,0.1625,0.4,0.4,0.32,0.225,0.4,0.36,0.28,0.2,0.2,0.24,0.16,0.1,0.2,0.2,0.14,0.1
"1629023","P.J. Washington",137,380,671,1172,10,25,50,63,1,1,1,0.63,0.389705882352941,0.415204678362573,0.455497382198953,0.440881763527054,0.666666666666667,0.776119402985075,0.759036144578313,0.7375,0.218559955187573,0.217228585582677,0.184237090336208,0.176374164097325,0.4,0.24,0.14,0.14,0.3,0.24,0.16,0.13,0.3,0.28,0.2,0.15,0.1,0.08,0.06,0.05,0.1,0.08,0.06,0.06
"1629026","Kenrich Williams",72,176,360,805,1,3,3,10,0.1,0.12,0.06,0.1,0.566037735849057,0.536231884057971,0.483870967741935,0.492559523809524,0.571428571428571,0.52,0.487179487179487,0.527777777777778,0.121763561533044,0.123744090554974,0.143561839506194,0.154396525357544,0,0,0.02,0.0317460317460317,0.2,0.16,0.12,0.111111111111111,0.2,0.16,0.1,0.0793650793650794,0.1,0.08,0.04,0.0476190476190476,0.2,0.12,0.06,0.0476190476190476
"1629027","Trae Young",268,678,1347,2791,10,25,50,100,1,1,1,1,0.431372549019608,0.408163265306122,0.425742574257426,0.445205479452055,0.891566265060241,0.894230769230769,0.895781637717122,0.89556135770235,0.335933657014154,0.342730372483118,0.333525087563551,0.344850657095349,0.4,0.32,0.22,0.25,0.4,0.32,0.26,0.29,0.3,0.28,0.24,0.28,0.2,0.24,0.14,0.14,0.1,0.2,0.12,0.13
"1629028","Deandre Ayton",218,437,897,1721,10,25,50,100,1,1,1,1,0.702290076335878,0.632450331125828,0.626984126984127,0.630705394190871,0.75,0.71830985915493,0.727941176470588,0.731517509727626,0.233126022171445,0.22187344347519,0.227764519561303,0.216687150504964,0.2,0.2,0.24,0.26,0.3,0.36,0.36,0.3,0.3,0.36,0.38,0.31,0.2,0.12,0.2,0.14,0.2,0.12,0.2,0.14
"1629029","Luka Doncic",309,817,1600,3015,10,25,50,100,1,1,1,1,0.506912442396313,0.493870402802102,0.483096085409253,0.467690917306823,0.602272727272727,0.7109375,0.738396624472574,0.739485981308411,0.367533044305618,0.382679392512791,0.389846378061092,0.383803432049335,0.2,0.36,0.32,0.35,0.2,0.36,0.38,0.35,0.2,0.36,0.36,0.32,0.1,0.12,0.18,0.2,0.1,0.12,0.14,0.17
"1629033","Theo Pinson",22,36,56,264,0,0,0,0,0,0,0,0,0.5,0.357142857142857,0.283333333333333,0.307958477508651,1,1,1,0.92,0.153902800214594,0.126958141928894,0.134422321657112,0.19789599416008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629034","Ray Spalding",45,58,58,58,3,3,3,3,0.3,0.1875,0.1875,0.1875,0.525,0.529411764705882,0.529411764705882,0.529411764705882,0.272727272727273,0.285714285714286,0.285714285714286,0.285714285714286,0.187384827766731,0.177605595886697,0.177605595886697,0.177605595886697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629035","Carsen Edwards",42,88,189,274,0,0,1,1,0,0,0.02,0.0131578947368421,0.326923076923077,0.384615384615385,0.396739130434783,0.368613138686131,1,1,0.7,0.757575757575758,0.194223770330058,0.195881080629693,0.19366992191725,0.189361441845459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629044","Shamorie Ponds",9,9,9,9,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,1,1,1,1,0.235627729781701,0.235627729781701,0.235627729781701,0.235627729781701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629045","Bonzie Colson",39,39,39,39,2,2,2,2,0.25,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.192834698397351,0.192834698397351,0.192834698397351,0.192834698397351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629048","Goga Bitadze",26,187,364,597,0,8,16,19,0,0.32,0.32,0.19,0.5,0.57258064516129,0.571428571428571,0.475054229934924,0.5,0.693877551020408,0.652631578947368,0.680473372781065,0.179630440247238,0.176266935448689,0.189009860764268,0.187943997467623,0.3,0.380952380952381,0.380952380952381,0.380952380952381,0.3,0.285714285714286,0.285714285714286,0.285714285714286,0.5,0.380952380952381,0.380952380952381,0.380952380952381,0.1,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.1,0.0476190476190476,0.0476190476190476,0.0476190476190476
"1629052","Oshae Brissett",73,189,499,888,0,3,24,36,0,0.12,0.48,0.36,0.441860465116279,0.435114503816794,0.413157894736842,0.42507204610951,0.735294117647059,0.709677419354839,0.724358974358974,0.714876033057851,0.143631903142593,0.15818786530655,0.173729479733706,0.16618771570002,0.2,0.28,0.255813953488372,0.255813953488372,0.4,0.32,0.232558139534884,0.232558139534884,0.2,0.24,0.186046511627907,0.186046511627907,0,0.12,0.116279069767442,0.116279069767442,0.1,0.16,0.13953488372093,0.13953488372093
"1629053","Vincent Edwards",3,3,3,3,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,NA,NA,NA,NA,0.114771992286366,0.114771992286366,0.114771992286366,0.114771992286366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629055","Donte Grantham",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0.346307853252047,0.346307853252047,0.346307853252047,0.346307853252047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629056","Terence Davis",70,221,445,897,1,5,12,16,0.1,0.2,0.24,0.16,0.419354838709677,0.44,0.43010752688172,0.421326397919376,1,0.866666666666667,0.833333333333333,0.818181818181818,0.226563916264647,0.226453342790965,0.236603264384581,0.226094306189511,0.3,0.25,0.25,0.25,0.4,0.35,0.35,0.35,0.4,0.35,0.35,0.35,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"1629057","Robert Williams III",77,209,458,920,10,23,48,90,1,0.92,0.96,0.9,0.738095238095238,0.729508196721312,0.715827338129496,0.72192513368984,0.9375,0.861111111111111,0.857142857142857,0.728476821192053,0.102287378160635,0.115187933776271,0.111349155945883,0.119063912653709,0,0.08,0.14,0.150537634408602,0.1,0.2,0.2,0.193548387096774,0.1,0.2,0.2,0.193548387096774,0.1,0.16,0.16,0.150537634408602,0.1,0.16,0.16,0.150537634408602
"1629058","Dzanan Musa",69,118,219,229,0,0,0,0,0,0,0,0,0.428571428571429,0.397849462365591,0.363636363636364,0.370192307692308,0.733333333333333,0.733333333333333,0.743243243243243,0.723684210526316,0.224264981862033,0.218718163279681,0.203425278367189,0.206864685622545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629059","Elie Okobo",29,73,208,471,0,2,3,18,0,0.08,0.06,0.18,0.375,0.328571428571429,0.390804597701149,0.397163120567376,0.9,0.791666666666667,0.716417910447761,0.722222222222222,0.146014291988215,0.121414470646696,0.147404821193797,0.157712160023364,0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.1,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.1,0.0526315789473684,0.0526315789473684,0.0526315789473684,0,0,0,0,0,0,0,0
"1629060","Rui Hachimura",117,322,596,1256,0,9,13,55,0,0.36,0.26,0.55,0.485436893203884,0.485074626865672,0.496894409937888,0.496578690127077,0.692307692307692,0.673076923076923,0.69620253164557,0.72192513368984,0.23347820645062,0.222086187622433,0.214003480506389,0.197241057086812,0.3,0.36,0.4,0.34,0.2,0.36,0.36,0.28,0.2,0.36,0.36,0.28,0.2,0.12,0.14,0.12,0.2,0.12,0.14,0.12
"1629061","Deng Adel",10,32,32,32,1,3,3,3,0.1,0.157894736842105,0.157894736842105,0.157894736842105,0.230769230769231,0.305555555555556,0.305555555555556,0.305555555555556,1,1,1,1,0.10638635323223,0.0989567764683065,0.0989567764683065,0.0989567764683065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629065","Ky Bowman",66,160,335,335,3,6,12,12,0.3,0.24,0.266666666666667,0.266666666666667,0.428571428571429,0.382352941176471,0.417445482866044,0.417445482866044,0.714285714285714,0.75,0.829268292682927,0.829268292682927,0.183947291842323,0.178457030912376,0.173255317610533,0.173255317610533,0.3,0.25,0.25,0.25,0.4,0.333333333333333,0.333333333333333,0.333333333333333,0.4,0.333333333333333,0.333333333333333,0.333333333333333,0.1,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1,0.0833333333333333,0.0833333333333333,0.0833333333333333
"1629066","Rodions Kurucs",17,53,175,476,0,1,7,32,0,0.04,0.14,0.32,0.352941176470588,0.423076923076923,0.425806451612903,0.435643564356436,1,0.5,0.642857142857143,0.636363636363636,0.171923171629695,0.160385119323723,0.145478575443675,0.158968406144631,0.2,0.16,0.22,0.254237288135593,0.3,0.2,0.26,0.254237288135593,0.3,0.2,0.26,0.254237288135593,0.2,0.08,0.16,0.169491525423729,0.2,0.08,0.16,0.169491525423729
"1629067","Isaac Bonga",11,20,59,329,0,1,1,38,0,0.04,0.02,0.38,0.285714285714286,0.192307692307692,0.304347826086957,0.451737451737452,0.75,0.7,0.666666666666667,0.789473684210526,0.123859622822003,0.140061977425011,0.118654066816277,0.112951372133257,0,0.08,0.12,0.12280701754386,0,0.12,0.14,0.12280701754386,0,0.08,0.12,0.105263157894737,0,0.08,0.04,0.0350877192982456,0,0.08,0.04,0.0350877192982456
"1629076","Tyler Cook",23,114,221,246,1,2,3,3,0.1,0.08,0.06,0.0454545454545455,0.533333333333333,0.656716417910448,0.659420289855073,0.65359477124183,0.4375,0.619047619047619,0.567164179104478,0.6,0.129773326666425,0.135084215339373,0.138134439816341,0.137055685220107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629083","Arnoldas Kulboka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0.0812397180981782,0.0812397180981782,0.0812397180981782,0.0812397180981782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629091","Elijah Bryant",14,30,30,30,0,0,0,0,0,0,0,0,0.368421052631579,0.393939393939394,0.393939393939394,0.393939393939394,NA,1,1,1,0.213301844413431,0.213704041059762,0.213704041059762,0.213704041059762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629093","Tyler Davis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0.498587335881669,0.498587335881669,0.498587335881669,0.498587335881669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629094","Marcus Derrickson",44,46,46,46,0,0,0,0,0,0,0,0,0.483870967741935,0.484848484848485,0.484848484848485,0.484848484848485,0.8,0.8,0.8,0.8,0.250421989973078,0.244468002004336,0.244468002004336,0.244468002004336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629102","Brandon Sampson",59,71,71,71,2,2,2,2,0.2,0.142857142857143,0.142857142857143,0.142857142857143,0.433962264150943,0.466666666666667,0.466666666666667,0.466666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.157637924808819,0.152182095439546,0.152182095439546,0.152182095439546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629103","Kelan Martin",34,147,326,552,0,1,1,5,0,0.04,0.02,0.0510204081632653,0.351351351351351,0.398692810457516,0.431372549019608,0.413127413127413,1,0.75,0.761904761904762,0.888888888888889,0.150135637666375,0.187998050958039,0.199975865548905,0.192330714913201,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"1629109","Gary Clark",26,58,129,323,0,0,1,22,0,0,0.02,0.22,0.428571428571429,0.351851851851852,0.373913043478261,0.346278317152104,0.5,0.833333333333333,0.636363636363636,0.785714285714286,0.130877092498974,0.111121344233529,0.119411955625262,0.1062556414171,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0.0416666666666667,0.0416666666666667,0.0416666666666667,0,0.0416666666666667,0.0416666666666667,0.0416666666666667,0,0,0,0,0,0,0,0
"1629111","Jock Landale",48,153,276,416,0,0,0,1,0,0,0,0.0128205128205128,0.59375,0.530973451327434,0.5,0.506329113924051,0.8,0.777777777777778,0.777777777777778,0.805194805194805,0.184228615107039,0.200860010011512,0.189703788350446,0.18837402888232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629116","Angel Delgado",3,3,3,3,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.5,0.5,0.5,0.5,0.169865964134593,0.169865964134593,0.169865964134593,0.169865964134593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629117","Wenyen Gabriel",59,144,276,401,0,3,7,10,0,0.12,0.14,0.1,0.564102564102564,0.606382978723404,0.522167487684729,0.493377483443709,0.916666666666667,0.714285714285714,0.676470588235294,0.669902912621359,0.157412125421539,0.144242019953143,0.155796842840817,0.150541765292707,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"1629118","Thomas Welsh",18,18,18,18,0,0,0,0,0,0,0,0,0.538461538461538,0.538461538461538,0.538461538461538,0.538461538461538,0.5,0.5,0.5,0.5,0.177334214189046,0.176609935176845,0.176609935176845,0.176609935176845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629121","Jaylen Adams",8,63,116,116,0,1,1,1,0,0.04,0.0227272727272727,0.0227272727272727,0.235294117647059,0.30379746835443,0.330708661417323,0.330708661417323,NA,0.714285714285714,0.777777777777778,0.777777777777778,0.183745048341161,0.140653855046177,0.139963791223277,0.139963791223277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629122","J.P. Macura",6,6,6,6,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,NA,0.225081790137537,0.225081790137537,0.225081790137537,0.225081790137537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629123","Jared Terrell",22,31,31,31,0,0,0,0,0,0,0,0,0.375,0.307692307692308,0.307692307692308,0.307692307692308,0.5,0.5,0.5,0.5,0.170743586437314,0.198389390274054,0.198389390274054,0.198389390274054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629126","Deonte Burton",23,68,110,188,0,0,0,0,0,0,0,0,0.28125,0.341176470588235,0.323741007194245,0.363207547169811,1,0.5,0.555555555555556,0.615384615384615,0.176955537028334,0.193935212719315,0.185473457254043,0.176691622265179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629130","Duncan Robinson",56,145,360,935,0,0,12,57,0,0,0.24,0.57,0.315789473684211,0.357142857142857,0.395348837209302,0.403080872913992,0.909090909090909,0.933333333333333,0.882352941176471,0.878378378378378,0.175910788663238,0.179197622431178,0.174801601287487,0.180341501083712,0.2,0.2,0.2,0.2,0.1,0.08,0.16,0.16,0.1,0.08,0.16,0.18,0.1,0.04,0.08,0.09,0.1,0.04,0.08,0.1
"1629133","Daryl Macon",30,32,32,32,0,0,0,0,0,0,0,0,0.344827586206897,0.366666666666667,0.366666666666667,0.366666666666667,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.174203102147163,0.171202291286035,0.171202291286035,0.171202291286035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629134","Kendrick Nunn",57,150,542,1109,0,3,28,51,0,0.12,0.56,0.51,0.368421052631579,0.364197530864198,0.468409586056645,0.445473251028807,1,0.923076923076923,0.941176470588235,0.942528735632184,0.245922755607633,0.232059321959046,0.212201939907099,0.216941501927176,0.1,0.04,0.1,0.18,0.2,0.2,0.16,0.2,0.2,0.24,0.18,0.21,0,0.04,0.08,0.12,0,0.04,0.08,0.12
"1629139","Yuta Watanabe",108,143,253,495,0,0,4,8,0,0,0.08,0.08,0.579710144927536,0.519607843137255,0.491978609625668,0.462337662337662,0.777777777777778,0.6875,0.634146341463415,0.6875,0.158339091980145,0.156810803647609,0.163206851390111,0.146003879238055,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629140","Johnathan Williams",24,134,202,202,2,6,6,6,0.2,0.24,0.153846153846154,0.153846153846154,0.5,0.593406593406593,0.583333333333333,0.583333333333333,0.5,0.604651162790698,0.557377049180328,0.557377049180328,0.12833804608393,0.139182620914679,0.144915070536817,0.144915070536817,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
"1629147","Joe Chealey",4,4,4,4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,1,1,1,1,0.139506473105768,0.139506473105768,0.139506473105768,0.139506473105768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629150","Emanuel Terry",10,10,10,10,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.213200936662325,0.213200936662325,0.213200936662325,0.213200936662325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629151","Ryan Broekhoff",46,123,227,238,1,1,1,1,0.1,0.04,0.02,0.0169491525423729,0.325581395348837,0.395833333333333,0.431034482758621,0.427027027027027,1,0.8,0.814814814814815,0.814814814814815,0.156223958263506,0.151908433421663,0.149719939929189,0.14883300349251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629152","DeVaughn Akoon-Purcell",7,7,7,7,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.5,0.5,0.5,0.5,0.253748821907832,0.253748821907832,0.253748821907832,0.253748821907832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629155","Zach Lofton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0.221300138312586,0.221300138312586,0.221300138312586,0.221300138312586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629162","Jordan McLaughlin",41,114,242,405,0,0,0,3,0,0,0,0.03,0.416666666666667,0.48314606741573,0.502702702702703,0.463855421686747,1,0.933333333333333,0.857142857142857,0.796610169491525,0.141720527634051,0.118419347938847,0.114196865857547,0.120274452970091,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0
"1629164","Brandon Goodwin",32,105,266,496,0,5,9,10,0,0.2,0.18,0.1,0.44,0.402173913043478,0.411522633744856,0.396995708154506,0.666666666666667,0.730769230769231,0.614035087719298,0.673684210526316,0.202378296609323,0.17457924660632,0.188715381975665,0.195089353173711,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.2,0.181818181818182,0.181818181818182,0.181818181818182,0.2,0.181818181818182,0.181818181818182,0.181818181818182,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909
"1629168","BJ Johnson",48,82,82,82,0,0,0,0,0,0,0,0,0.363636363636364,0.38961038961039,0.38961038961039,0.38961038961039,0.9,0.916666666666667,0.916666666666667,0.916666666666667,0.207210085911962,0.193945344586813,0.193945344586813,0.193945344586813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629185","Chris Chiozza",21,41,122,331,0,1,2,4,0,0.04,0.04,0.04,0.347826086956522,0.283018867924528,0.333333333333333,0.350574712643678,0.5,0.5,0.666666666666667,0.758620689655172,0.127096236155009,0.126391391988626,0.154532856627821,0.171911325043154,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629203","Jemerrio Jones",31,31,31,31,2,2,2,2,0.25,0.25,0.25,0.25,0.388888888888889,0.388888888888889,0.388888888888889,0.388888888888889,0.5,0.5,0.5,0.5,0.107803741782231,0.107803741782231,0.107803741782231,0.107803741782231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629216","Gabe Vincent",103,212,381,894,0,1,13,34,0,0.04,0.26,0.34,0.406593406593407,0.38265306122449,0.382022471910112,0.405576679340938,0.909090909090909,0.866666666666667,0.893617021276596,0.848484848484849,0.181425308475383,0.181268616682783,0.174549093321545,0.180066362539354,0.4,0.28,0.285714285714286,0.285714285714286,0.1,0.12,0.119047619047619,0.119047619047619,0.1,0.12,0.119047619047619,0.119047619047619,0.1,0.04,0.0476190476190476,0.0476190476190476,0.1,0.04,0.0476190476190476,0.0476190476190476
"1629234","Drew Eubanks",58,156,473,717,0,4,26,35,0,0.16,0.52,0.35,0.75,0.698924731182796,0.664451827242525,0.614406779661017,0.642857142857143,0.694444444444444,0.731182795698925,0.752873563218391,0.120683412638987,0.125015411280036,0.154208201790597,0.161928726479463,0.3,0.2,0.175,0.175,0.4,0.32,0.225,0.225,0.3,0.24,0.175,0.175,0.2,0.16,0.125,0.125,0.1,0.12,0.1,0.1
"1629244","Cameron Reynolds",52,110,110,110,0,0,0,0,0,0,0,0,0.422222222222222,0.40625,0.40625,0.40625,1,0.888888888888889,0.888888888888889,0.888888888888889,0.180419077382305,0.149653205393783,0.149653205393783,0.149653205393783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629308","Juan Toscano-Anderson",17,36,99,334,1,1,2,7,0.1,0.04,0.04,0.07,0.461538461538462,0.388888888888889,0.451219512195122,0.477777777777778,0.666666666666667,0.625,0.521739130434783,0.576923076923077,0.115544096384564,0.132152883477793,0.129160061322933,0.144835438509502,0.2,0.12,0.103448275862069,0.103448275862069,0,0.04,0.0344827586206897,0.0344827586206897,0,0.04,0.0344827586206897,0.0344827586206897,0,0,0,0,0,0,0,0
"1629309","Trayvon Palmer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0.054260242977368,0.054260242977368,0.054260242977368,0.054260242977368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629312","Haywood Highsmith",47,70,122,122,0,1,2,2,0,0.04,0.0408163265306122,0.0408163265306122,0.354166666666667,0.333333333333333,0.343283582089552,0.343283582089552,0.375,0.4,0.352941176470588,0.352941176470588,0.108819187641875,0.125486326684567,0.129321348275976,0.129321348275976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629346","Alen Smailagic",17,64,87,87,0,1,1,1,0,0.04,0.0344827586206897,0.0344827586206897,0.411764705882353,0.450980392156863,0.462686567164179,0.462686567164179,0.5,0.666666666666667,0.72,0.72,0.171115627271772,0.184598287297823,0.182559355409218,0.182559355409218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1629353","Isaac Humphries",15,15,15,15,1,1,1,1,0.2,0.2,0.2,0.2,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,NA,NA,NA,NA,0.147170455274139,0.147170455274139,0.147170455274139,0.147170455274139,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629541","Dairis Bertans",34,34,34,34,0,0,0,0,0,0,0,0,0.272727272727273,0.25531914893617,0.25531914893617,0.25531914893617,NA,NA,NA,NA,0.122917994283572,0.119408613500647,0.119408613500647,0.119408613500647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629597","Zylan Cheatham",12,12,12,12,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,NA,NA,NA,NA,0.125382722230171,0.125382722230171,0.125382722230171,0.125382722230171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
